"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013984","2019-06-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  106",",,W",,,,,"   36",",,W",,,,,,,,,,,"  180","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  102",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  150",",,W",,,,,"   57",",,W",,,,,,,,,,,"  204","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  133",",,W",,,,,"   48",",,W",,,,,,,,,,,"  189","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W",,,,,"   51",",,W",,,,,,,,,,,"  198","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  167",",,W",,,,,"   83",",,W",,,,,,,,,,,"  228","H,,S",,,,,"  160",",,W","  200",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    5",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  200",",,W",,,,,"   34",",,W",,,,,,,,,,,"  259","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  183",",,W",,,,,"   23",",,W",,,,,,,,,,,"  248","H,,S",,,,,"   40",",,W","  350",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  167",",,W",,,,,"    8",",,W",,,,,,,,,,,"  240","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  155",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  183",",,W",,,,,"   23",",,W",,,,,,,,,,,"  217","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  250",",,W","  183",",,W",,,,,"   16",",,W",,,,,,,,,,,"  201","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   23",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  178",",,W",,,,,"   52",",,W",,,,,,,,,,,"  235","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  384",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  172",",,W",,,,,"   51",",,W",,,,,,,,,,,"  252","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  170",",,W","  246",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   89",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W",,,,,"   44",",,W",,,,,,,,,,,"  249","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   46",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W",,,,,"   48",",,W",,,,,,,,,,,"  216","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  128",",,W",,,,,"   49",",,W",,,,,,,,,,,"  198","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  221",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  178",",,W",,,,,"   51",",,W",,,,,,,,,,,"  258","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  183",",,W",,,,,"   53",",,W",,,,,,,,,,,"  237","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  356",",,W","  239",",,W",,,,,"   84",",,W",,,,,,,,,,,"  284","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  244",",,W",,,,,"   58",",,W",,,,,,,,,,,"  305","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  244",",,W",,,,,"   49",",,W",,,,,,,,,,,"  311","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-06-30","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  250",",,W",,,,,"   54",",,W",,,,,,,,,,,"  303","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  222",",,W",,,,,"   52",",,W",,,,,,,,,,,"  282","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  233",",,W",,,,,"   54",",,W",,,,,,,,,,,"  279","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  222",",,W",,,,,"   46",",,W",,,,,,,,,,,"  278","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  193",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  217",",,W",,,,,"   47",",,W",,,,,,,,,,,"  253","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  239",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W",,,,,"   38",",,W",,,,,,,,,,,"  252","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"  103",",,W","  157",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   25",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  206",",,W",,,,,"   30",",,W",,,,,,,,,,,"  241","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  189",",,W",,,,,"   18",",,W",,,,,,,,,,,"  249","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  222",",,W",,,,,"   50",",,W",,,,,,,,,,,"  265","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  216",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  194",",,W",,,,,"   29",",,W",,,,,,,,,,,"  264","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  157",",,W","  224",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  124",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W",,,,,"   42",",,W",,,,,,,,,,,"  260","H,,S",,,,,"  310",",,W","  330",",,W",,,,,,,,,"  161",",,W","  259",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  183",",,W",,,,,"   22",",,W",,,,,,,,,,,"  248","H,,S",,,,,"  190",",,W","  330",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  189",",,W",,,,,"   38",",,W",,,,,,,,,,,"  257","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  200",",,W",,,,,"   30",",,W",,,,,,,,,,,"  262","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  211",",,W",,,,,"   37",",,W",,,,,,,,,,,"  272","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  222",",,W",,,,,"   36",",,W",,,,,,,,,,,"  276","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  217",",,W",,,,,"   45",",,W",,,,,,,,,,,"  275","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  389",",,W","  261",",,W",,,,,"   77",",,W",,,,,,,,,,,"  312","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  267",",,W",,,,,"   68",",,W",,,,,,,,,,,"  326","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  383",",,W","  272",",,W",,,,,"   75",",,W",,,,,,,,,,,"  324","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  267",",,W",,,,,"   55",",,W",,,,,,,,,,,"  319","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    5",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  211",",,W",,,,,"   46",",,W",,,,,,,,,,,"  269","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"  130",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  178",",,W",,,,,"   45",",,W",,,,,,,,,,,"  234","H,,S",,,,,"   20",",,W","  360",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  133",",,W",,,,,"   13",",,W",,,,,,,,,,,"  217","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  139",",,W",,,,,"   33",",,W",,,,,,,,,,,"  222","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  194",",,W",,,,,"   60",",,W",,,,,,,,,,,"  244","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  217",",,W",,,,,"   70",",,W",,,,,,,,,,,"  268","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  217",",,W",,,,,"   58",",,W",,,,,,,,,,,"  276","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  233",",,W",,,,,"   60",",,W",,,,,,,,,,,"  275","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  206",",,W",,,,,"   25",",,W",,,,,,,,,,,"  270","H,,S",,,,,"   20",",,W","  360",",,W",,,,,,,,,"   67",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-30","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  178",",,W",,,,,"   43",",,W",,,,,,,,,,,"  251","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-07-31","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  217",",,W",,,,,"   77",",,W",,,,,,,,,,,"  272","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  143",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   13",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  211",",,W",,,,,"   58",",,W",,,,,,,,,,,"  262","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  348",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  217",",,W",,,,,"   34",",,W",,,,,,,,,,,"  238","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    5",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  222",",,W",,,,,"   20",",,W",,,,,,,,,,,"  247","H,,S",,,,,"   80",",,W","   50",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  200",",,W",,,,,"   21",",,W",,,,,,,,,,,"  251","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  217",",,W",,,,,"   28",",,W",,,,,,,,,,,"  258","H,,S",,,,,"  200",",,W","  180",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  217",",,W",,,,,"   19",",,W",,,,,,,,,,,"  269","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   13",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  206",",,W",,,,,"   42",",,W",,,,,,,,,,,"  253","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"  170",",,W","  228",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   36",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  222",",,W",,,,,"   23",",,W",,,,,,,,,,,"  245","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W",,,,,"   24",",,W",,,,,,,,,,,"  252","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  211",",,W",,,,,"   34",",,W",,,,,,,,,,,"  258","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  196",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  222",",,W",,,,,"   32",",,W",,,,,,,,,,,"  268","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"  130",",,W","  201",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-08-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  452",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  211",",,W",,,,,"   23",",,W",,,,,,,,,,,"  268","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  161",",,W","  228",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
