"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX51","SX51_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00405956","2018-12-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   74",",,7,0600","    0",",,7","    0",",,7,0600","  100",",,7","   33",",,7",,,,,,,"   33",",,7,0600",,,"    0",",,7","   17",",,7","   72",",,7",,,"  100",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","   56",",,7","  -17",",,7",,,,,,,"   -6",",,7,0600",,,"    0",",,7","   11",",,7","   67",",,7",,,"   83",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  144",",,7","  -11",",,7",,,,,,,"  100",",,7,0600",,,"    0",",,7","    6",",,7","   56",",,7",,,"   67",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  106",",,7","  -28",",,7",,,,,,,"  -28",",,7,0600",,,"    0",",,7","   11",",,7","   56",",,7",,,"   72",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   15",",,7,0600","    0",",,7","    0",",,7,0600","  111",",,7","  -28",",,7",,,,,,,"   39",",,7,0600",,,"    0",",,7","    6",",,7","   61",",,7",,,"   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-26","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  144",",,7","   39",",,7",,,,,,,"   83",",,7,0600",,,"    0",",,7","   39",",,7","   67",",,7",,,"   89",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-27","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   33",",,7,0600","    0",",,7","    0",",,7,0600","  150",",,7","   78",",,7",,,,,,,"  128",",,7,0600",,,"    0",",,7","   61",",,7","   83",",,7",,,"  100",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-28","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  264",",,7,0600","    0",",,7","    0",",,7,0600","  150",",,7","  122",",,7",,,,,,,"  122",",,7,0600",,,"    0",",,7","   94",",,7","  106",",,7",,,"  122",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-29","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  122",",,7","  -11",",,7",,,,,,,"  -11",",,7,0600",,,,,"   22",",,7","   78",",,7",,,"  100",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-30","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","   67",",,7","  -17",",,7",,,,,,,"   17",",,7,0600",,,,,"   17",",,7","  128",",I,7",,,"   56",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00405956","2018-12-31","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  490",",,7,0600","    0",",,7","    0",",,7,0600","  133",",,7","   11",",,7",,,,,,,"  133",",,7,0600",,,,,"   28",",,7","   67",",,7",,,"   78",",,7","  106",",I,7",,,,,,,,,,,,,,
"USC00405956","2019-01-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  381",",,7,0600","    0",",,7","    0",",,7,0600","  200",",,7","   44",",,7",,,,,,,"   44",",,7,0600",,,"    0",",,7","   44",",,7","  100",",,7",,,"  111",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","   89",",,7","   44",",,7",,,,,,,"   44",",,7,0600",,,"    0",",,7","   50",",,7","  100",",,7",,,"   67",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  183",",,7,0600","    0",",,7","    0",",,7,0600","   50",",,7","   28",",,7",,,,,,,"   33",",,7,0600",,,"    0",",,7","   50",",,7","   89",",,7",,,"   50",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   43",",,7,0600","    0",",,7","    0",",,7,0600","   78",",,7","   33",",,7",,,,,,,"   78",",,7,0600",,,"    0",",,7","   39",",,7","   89",",,7",,,"   61",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   10",",,7,0600","    0",",,7","    0",",,7,0600","   78",",,7","   17",",,7",,,,,,,"   28",",,7,0600",,,"    0",",,7","   28",",,7","   50",",,7",,,"   61",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  150",",,7","   22",",,7",,,,,,,"   44",",,7,0600",,,"    0",",,7","   28",",,7","   61",",,7",,,"   78",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  194",",,7","   39",",,7",,,,,,,"  111",",,7,0600",,,"    0",",,7","   17",",,7","   72",",,7",,,"   94",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    8",",,7,0600","    0",",,7","    0",",,7,0600","  161",",,7","  100",",,7",,,,,,,"  150",",,7,0600",,,"    0",",,7","   67",",,7","   89",",,7",,,"  100",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  189",",,7","   22",",,7",,,,,,,"   33",",,7,0600",,,"    0",",,7","   33",",,7","   83",",I,7",,,"  122",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   94",",,7","  -22",",,7",,,,,,,"  -17",",,7,0600",,,"    0",",,7","    0",",,7","   50",",,7",,,"   72",",,7","   61",",I,7",,,,,,,,,,,,,,
"USC00405956","2019-01-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   56",",,7","  -28",",,7",,,,,,,"   -6",",,7,0600",,,"    0",",,7","  -11",",,7","   44",",,7",,,"   44",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   25",",,7,0600","    0","T,,7","    0",",,7,0600","   72",",,7","  -11",",,7",,,,,,,"   67",",,7,0600",,,"    0",",,7","    0",",,7","   39",",,7",,,"   33",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-13","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  170",",,7,0600","    0",",,7","    0",",,7,0600","   83",",,7","   39",",,7",,,,,,,"   39",",,7,0600",,,"    0",",,7","   17",",,7","   72",",,7",,,"   44",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-14","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","   39",",,7","   11",",,7",,,,,,,"   11",",,7,0600",,,"    0",",,7","   28",",,7","   61",",,7",,,"   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-15","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   33",",,7","   11",",,7",,,,,,,"   17",",,7,0600",,,"    0",",,7","   28",",,7","   67",",,7",,,"   33",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-16","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   72",",,7","  -17",",,7",,,,,,,"  -17",",,7,0600",,,"    0",",,7","   11",",,7","   56",",,7",,,"   61",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-17","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   94",",,7,0600","    0",",,7","    0",",,7,0600","  117",",,7","  -17",",,7",,,,,,,"   83",",,7,0600",,,"    0",",,7","  -11",",,7","   39",",,7",,,"   67",",,7","   89",",I,7",,,,,,,,,,,,,,
"USC00405956","2019-01-18","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   23",",,7,0600","    0",",,7","    0",",,7,0600","  111",",,7","   50",",,7",,,,,,,"   50",",,7,0600",,,"    0",",,7","   17",",,7","  100",",I,7",,,"   72",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-19","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  262",",,7,0600","    0",",,7","    0",",,7,0600","  128",",,7","   33",",,7",,,,,,,"  117",",,7,0600",,,"    0",",,7","   44",",,7","   67",",,7",,,"   89",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-20","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  165",",,7,0600","    5",",,7","    0",",,7,0600","  150",",,7","  -39",",,7",,,,,,,"  -39",",,7,0600",,,"    0",",,7","    6",",,7","   72",",,7",,,"  106",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   17",",,7","  -56",",,7",,,,,,,"  -56",",,7,0600",,,"    0",",,7","   -6",",,7",,,,,"   44",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-01-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   44",",,7","  -56",",,7",,,,,,,"   22",",,7,0600",,,"    0",",,7","  -17",",,7",,,,,"   17",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-01-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  112",",,7,0600","    0",",,7","    0",",,7,0600","   94",",,7","   22",",,7",,,,,,,"   83",",,7,0600",,,"    0",",,7","    6",",,7","   39",",,7",,,"   67",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  208",",,7,0600","    0",",,7","    0",",,7,0600","   94",",,7","  -33",",,7",,,,,,,"  -33",",,7,0600",,,"    0",",,7","   11",",,7",,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-01-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   44",",,7","  -33",",,7",,,,,,,"  -33",",,7,0600",,,"    0",",,7","   -6",",,7",,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-01-26","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0","T,,7","    0",",,7,0600","   33",",,7","  -33",",,7",,,,,,,"  -17",",,7,0600",,,"    0",",,7","  -17",",,7","   44",",,7",,,"   22",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-27","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   89",",,7","  -22",",,7",,,,,,,"    6",",,7,0600",,,"    0",",,7","   -6",",,7","  -11",",,7",,,"   56",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-28","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  117",",,7","   -6",",,7",,,,,,,"   33",",,7,0600",,,"    0",",,7","   -6",",,7","   39",",,7",,,"   61",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-29","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  156",",,7","  -44",",,7",,,,,,,"  -44",",,7,0600",,,"    0",",,7","   -6",",,7","   39",",,7",,,"   56",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-30","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   33",",,7","  -50",",,7",,,,,,,"  -50",",,7,0600",,,"    0",",,7","  -17",",,7","   56",",,7",,,"   17",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-01-31","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","    6",",,7","  -72",",,7",,,,,,,"  -72",",,7,0600",,,,,"  -39",",,7","   56",",,7",,,"  -11",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  117",",,7","  -72",",,7",,,,,,,"   89",",,7,0600",,,,,"  -39",",,7","   39",",,7",,,"   11",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  117",",,7","   22",",,7",,,,,,,"   22",",,7,0600",,,,,"   11",",,7","   78",",,7",,,"   67",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","   17",",,7",,,,,,,"   72",",,7,0600",,,,,"   22",",,7","  100",",,7",,,"  106",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  228",",,7","   72",",,7",,,,,,,"  144",",,7,0600",,,"    0",",,7","   44",",,7","  117",",,7",,,"  122",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","  144",",,7",,,,,,,"  167",",,7,0600",,,"    0",",,7","   94",",,7","  139",",,7",,,"  128",",,7","  156",",,7",,,"    1",",,7",,,,,,,,,,
"USC00405956","2019-02-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   79",",,7,0600","    0",",,7","    0",",,7,0600","  211",",,7","  167",",,7",,,,,,,"  200",",,7,0600",,,"    0",",,7","  111",",,7","  156",",,7",,,"  144",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   81",",,7,0600","    0",",,7","    0",",,7,0600","  228",",,7","  156",",,7",,,,,,,"  200",",,7,0600",,,"    0",",,7","  133",",,7","  183",",,7",,,"  150",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  231",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","  -50",",,7",,,,,,,"  -50",",,7,0600",,,"    0",",,7","   33",",,7",,,,,"  150",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-02-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   11",",,7","  -56",",,7",,,,,,,"  -50",",,7,0600",,,,,"    0",",,7",,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00405956","2019-02-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   10",",,7,0600","    0",",,7","    0",",,7,0600","   50",",,7","  -50",",,7",,,,,,,"   33",",,7,0600",,,,,"  -17",",,7","   56",",,7",,,"   44",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   18",",,7,0600","    0",",,7","    0",",,7,0600","  111",",,7","   28",",,7",,,,,,,"  111",",,7,0600",,,,,"   39",",,7","  100",",,7",,,"   72",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  645",",,7,0600","    0",",,7","    0",",,7,0600","  167",",,7","  111",",,7",,,,,,,"  139",",,7,0600",,,,,"   72",",,7","  128",",,7",,,"  100",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-13","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0","T,,7,0600","    0",",,7","    0",",,7,0600","  144",",,7","  -11",",,7",,,,,,,"  -11",",,7,0600",,,,,"   17",",,7","  117",",,7",,,"  100",",,7","  161",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-14","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  156",",,7","  -11",",,7",,,,,,,"  100",",,7,0600",,,"    0",",,7","   39",",,7","  111",",,7",,,"  111",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-15","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  156",",,7","   83",",,7",,,,,,,"  100",",,7,0600",,,"    0",",,7","   39",",,7","  117",",,7",,,"  100",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-16","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  100",",,7","   -6",",,7",,,,,,,"   -6",",,7,0600",,,"    0",",,7","   33",",,7","  111",",,7",,,"   67",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-17","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   36",",,7,0600","    0",",,7","    0",",,7,0600","   50",",,7","   -6",",,7",,,,,,,"   44",",,7,0600",,,"    0",",,7","   17",",,7","  100",",,7",,,"   56",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-18","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   18",",,7,0600","    0",",,7","    0",",,7,0600","   67",",,7","   -6",",,7",,,,,,,"   -6",",,7,0600",,,,,"   17",",,7","  106",",,7",,,"   56",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-19","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   56",",,7","  -11",",,7",,,,,,,"    0",",,7,0600",,,,,"    6",",,7","   94",",,7",,,"   61",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-20","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  475",",,7,0600","    0",",,7","    0",",,7,0600","   78",",,7","    0",",,7",,,,,,,"   56",",,7,0600",,,,,"    6",",,7","   72",",,7",,,"   33",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-21","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   15",",,7,0600","    0",",,7","    0",",,7,0600","  100",",,7","  -11",",,7",,,,,,,"   17",",,7,0600",,,,,"   17",",,7","  100",",,7",,,"   72",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-22","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  193",",,7,0600","    0",",,7","    0",",,7,0600","   72",",,7","  -11",",,7",,,,,,,"   72",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00405956","2019-02-23","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  518",",,7,0600","    0",",,7","    0",",,7,0600","  144",",,7","   72",",,7",,,,,,,"  144",",,7,0600",,,"    0",",,7","   11",",,7","   94",",,7",,,"   83",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-24","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   41",",,7,0600","    0",",,7","    0",",,7,0600","  233",",,7","   56",",,7",,,,,,,"   56",",,7,0600",,,,,"   56",",,7","  139",",,7",,,"  139",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-25","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  128",",,7","  -11",",,7",,,,,,,"    0",",,7,0600",,,"    0",",,7","   17",",,7","  106",",,7",,,"  111",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-26","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  144",",,7","    0",",,7",,,,,,,"   11",",,7,0600",,,"    0",",,7","   17",",,7","  100",",,7",,,"  128",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-27","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  200",",,7","   11",",,7",,,,,,,"   72",",,7,0600",,,"    0",",,7","   17",",,7","  100",",,7",,,"  139",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00405956","2019-02-28","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","   72",",,7",,,,,,,"   72",",,7,0600",,,"    0",",,7","   72",",,7","  111",",,7",,,"  133",",,7","  161",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    5",",,7,0600","    0",",,7","    0",",,7,0600","  106",",,7","    6",",,7",,,,,,,"    6",",,7,0600",,,"    0",",,7","   50",",,7","  128",",,7",,,"  106",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   72",",,7","    6",",,7",,,,,,,"   39",",,7,0600",,,"    0",",,7","   44",",,7","  100",",,7",,,"   83",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   89",",,7,0600","    0",",,7","    0",",,7,0600","   61",",,7","   33",",,7",,,,,,,"   33",",,7,0600",,,"    0",",,7","   44",",,7","  106",",,7",,,"   72",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  137",",,7,0600","    0",",,7","    0",",,7,0600","   44",",,7","  -67",",,7",,,,,,,"  -67",",,7,0600",,,"    0",",,7","    0",",,7","   89",",,7",,,"   44",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   -6",",,7","  -72",",,7",,,,,,,"  -56",",,7,0600",,,"    0",",,7","  -11",",,7","   89",",,7",,,"   72",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   33",",,7","  -56",",,7",,,,,,,"   -6",",,7,0600",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00405956","2019-03-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    0",",,7,0600","    0",",,7","    0",",,7,0600","   78",",,7","  -61",",,7",,,,,,,"   -6",",,7,0600",,,"    0",",,7","   -6",",,7","   83",",,7",,,"   94",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  100",",,7","   -6",",,7",,,,,,,"   78",",,7,0600",,,"    0",",,7","   11",",,7","   78",",,7",,,"   50",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","   23",",,7,0600","    0",",,7","    0",",,7,0600","  167",",,7","   78",",,7",,,,,,,"  167",",,7,0600",,,"    0",",,7","   44",",,7","  111",",,7",,,"  100",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00405956","2019-03-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","  165",",,7,0600","    0",",,7","    0",",,7,0600","  194",",,7","   56",",,7",,,,,,,"   56",",,7,0600",,,"    0",",,7","   72",",,7","  128",",,7",,,"  128",",,7","  161",",,7",,,,,,,,,,,,,,
