"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013741","2018-12-03","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  167",",,W","   61",",,W",,,,,"   34",",,W",,,,,,,,,"  120","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-04","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","   61",",,W","   22",",,W",,,,,"   32",",,W",,,,,,,,,"   58","H,,S",,,,,"  320",",,W","  290",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-05","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","   50",",,W","    0",",,W",,,,,"   44",",,W",,,,,,,,,"   29","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-06","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   72",",,W","  -10",",,W",,,,,"   30",",,W",,,,,,,,,"   21","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-07","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   72",",,W","  -21",",,W",,,,,"   24",",,W",,,,,,,,,"   39","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-08","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   44",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,"    7","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-09","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  325",",,W,2400","  381",",,W","   50",",,W,","   17",",,W","  -32",",,W",,,,,"   41",",,W",,,,,,,,,"  -11","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-10","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    5",",,W","  380",",,W,","   72",",,W","  -49",",,W",,,,,"   21",",,W",,,,,,,,,"    7","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-11","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","  200",",,W,","   67",",,W","  -77",",,W",,,,,"   29",",,W",,,,,,,,,"   -6","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-12","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","  130",",,W,","   61",",,W","   -5",",,W",,,,,"   16",",,W",,,,,,,,,"   32","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-13","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","   80",",,W,","   94",",,W","  -32",",,W",,,,,"    7",",,W",,,,,,,,,"   43","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-14","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  157",",,W,2400","    0",",,W","   50",",,W,","   61",",,W","   22",",,W",,,,,"   10",",,W",,,,,,,,,"   32","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   54",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-15","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  135",",,W,2400","    0",",,W","    0",",,W,","   83",",,W","   39",",,W",,,,,"   27",",,W",,,,,,,,,"   52","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-16","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   46",",,W,2400","    0",",,W","    0",",,W,","  133",",,W","   78",",,W",,,,,"   55",",,W",,,,,,,,,"   93","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-17","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  144",",,W","   50",",,W",,,,,"   64",",,W",,,,,,,,,"  101","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-18","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  111",",,W","   -5",",,W",,,,,"   25",",,W",,,,,,,,,"   73","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-19","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  106",",,W","  -27",",,W",,,,,"   12",",,W",,,,,,,,,"   31","H,,S",,,,,"  100",",,W","  150",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-20","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  378",",,W,2400","    0",",,W","    0",",,W,","   83",",,W","    6",",,W",,,,,"    9",",,W",,,,,,,,,"   43","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-21","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   81",",,W,2400","    0",",,W","    0",",,W,","  156",",,W","   61",",,W",,,,,"   39",",,W",,,,,,,,,"   99","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  103",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-22","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   72",",,W","    6",",,W",,,,,"   54",",,W",,,,,,,,,"   60","H,,S",,,,,"  300",",,W","  270",",,W",,,,,,,,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-23","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  111",",,W","  -16",",,W",,,,,"   30",",,W",,,,,,,,,"   41","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-24","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   78",",,W","   22",",,W",,,,,"   51",",,W",,,,,,,,,"   58","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-25","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   89",",,W","  -10",",,W",,,,,"    9",",,W",,,,,,,,,"   41","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-26","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   83",",,W","  -38",",,W",,,,,"    7",",,W",,,,,,,,,"   17","H,,S",,,,,"  120",",,W","  160",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-27","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   15",",,W,2400","    0",",,W","    0",",,W,","   56",",,W","  -32",",,W",,,,,"    6",",,W",,,,,,,,,"   15","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-28","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  378",",,W,2400","    0",",,W","    0",",,W,","  111",",,W","   33",",,W",,,,,"   10",",,W",,,,,,,,,"   52","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"  103",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-29","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  156",",,W","   44",",,W",,,,,"   29",",,W",,,,,,,,,"  109","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-30","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  144",",,W","   44",",,W",,,,,"   12",",,W",,,,,,,,,"   81","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2018-12-31","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   15",",,W,2400","    0",",,W","    0",",,W,","  128",",,W","   50",",,W",,,,,"    9",",,W",,,,,,,,,"   74","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-01","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  167",",,W","   61",",,W",,,,,"   41",",,W",,,,,,,,,"  137","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-02","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W","    0",",,W,","   78",",,W","   39",",,W",,,,,"   17",",,W",,,,,,,,,"   71","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-03","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   25",",,W,2400","    0",",,W","    0",",,W,","  111",",,W","   39",",,W",,,,,"   28",",,W",,,,,,,,,"   81","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-04","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   64",",,W,2400","    0",",,W","    0",",,W,","   61",",,W","   22",",,W",,,,,"    5",",,W",,,,,,,,,"   48","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   72",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-05","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   15",",,W,2400","    0",",,W","    0",",,W,","  128",",,W","   44",",,W",,,,,"   68",",,W",,,,,,,,,"   82","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  148",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-06","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  172",",,W","   39",",,W",,,,,"   43",",,W",,,,,,,,,"  108","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-07","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   67",",,W","   33",",,W",,,,,"   33",",,W",,,,,,,,,"   53","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-08","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","  189",",,W","   33",",,W",,,,,"   37",",,W",,,,,,,,,"   84","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  179",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-09","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","  111",",,W","  -16",",,W",,,,,"   96",",,W",,,,,,,,,"   79","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-10","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","    0",",,W","  -55",",,W",,,,,"   75",",,W",,,,,,,,,"  -23","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-11","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   50",",,W","  -71",",,W",,,,,"   22",",,W",,,,,,,,,"  -20","H,,S",,,,,"  310",",,W","  330",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-12","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   71",",,W,2400","   33",",,W","   30",",,W,","   11",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,,,"   -2","H,,S",,,,,"  160",",,W","  100",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-13","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   86",",,W,2400","    8",",,W","   30",",,W,","    6",",,W","  -16",",,W",,,,,"   24",",,W",,,,,,,,,"   -8","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   54",",,W","   54",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-14","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0","T,,W,","   22",",,W","  -16",",,W",,,,,"   16",",,W",,,,,,,,,"   -1","H,,S",,,,,"   30",",,W","   10",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-15","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   56",",,W","  -10",",,W",,,,,"   34",",,W",,,,,,,,,"   21","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-16","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   72",",,W","  -21",",,W",,,,,"   44",",,W",,,,,,,,,"   16","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-17","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   20",",,W,2400","    5",",,W","    0","T,,W,","   17",",,W","  -32",",,W",,,,,"   13",",,W",,,,,,,,,"    7","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-18","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","  100",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,,,"   34","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-19","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","  147",",,W,2400","    0",",,W","    0",",,W,","   44",",,W","   28",",,W",,,,,"   19",",,W",,,,,,,,,"   43","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-20","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   30",",,W,2400","    0","T,,W","    0",",,W,","   94",",,W","  -93",",,W",,,,,"   70",",,W",,,,,,,,,"   22","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  148",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-21","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","  -27",",,W"," -121",",,W",,,,,"   51",",,W",,,,,,,,,"  -81","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-22","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   22",",,W"," -105",",,W",,,,,"   26",",,W",,,,,,,,,"  -55","H,,S",,,,,"  150",",,W","  120",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-23","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   30",",,W,2400","    0",",,W","    0",",,W,","   89",",,W","    0",",,W",,,,,"   30",",,W",,,,,,,,,"   22","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-24","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","   86",",,W,2400","    0",",,W","    0",",,W,","  128",",,W","  -10",",,W",,,,,"   57",",,W",,,,,,,,,"   82","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-25","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","   50",",,W","  -38",",,W",,,,,"   48",",,W",,,,,,,,,"   12","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"  116",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-26","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   67",",,W","  -38",",,W",,,,,"   30",",,W",,,,,,,,,"    4","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-27","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W,","   83",",,W","  -38",",,W",,,,,"   33",",,W",,,,,,,,,"   21","H,,S",,,,,"  260",",,W","  240",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-28","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   94",",,W","  -21",",,W",,,,,"   28",",,W",,,,,,,,,"   36","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-29","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    5",",,W,2400","    0","T,,W","    0",",,W,","   44",",,W","  -49",",,W",,,,,"   36",",,W",,,,,,,,,"   36","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-30","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W,","   17",",,W"," -105",",,W",,,,,"   60",",,W",,,,,,,,,"  -36","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"  157",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013741","2019-01-31","37.3169","-79.9741","358.1","ROANOKE INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W,","   11",",,W"," -127",",,W",,,,,"   35",",,W",,,,,,,,,"  -72","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
