"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023052","2019-06-22","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   15",",,W,",,,,,"  278",",,W","   83",",,W",,,"   51",",,W",,," 1617",",,W",,,,,"  210",",,W","  210",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-23","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,","    0",",,H",,,"  256",",,W","   83",",,W",,,"   51",",,W",,," 1155",",,W",,,,,"  260",",,W","  260",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-24","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  283",",,W","   22",",,W",,,"   38",",,W",,," 1716",",,W",,,,,"  160",",,W","  140",",,W",,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  322",",,W","   50",",,W",,,"   44",",,W",,," 1437",",,W",,,,,"  200",",,W","  200",",,W",,,,,"  165",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  122",",,W",,,,,,," 1317",",,W",,,,,"  200",",,W","  200",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  344",",,W","  139",",,W",,,"   53",",,W",,," 1211",",,W",,,,,"  230",",,W","  230",",,W",,,,,"  157",",,W","  201",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  356",",,W","   94",",,W",,,"   39",",,W",,," 1802",",,W",,,,,"  190",",,W","  190",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-29","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  111",",,W",,,"   43",",,W",,," 1355",",,W",,,,,"  180",",,W","  180",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-06-30","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  344",",,W","  100",",,W",,,"   41",",,W",,," 1744",",,W",,,,,"  290",",,W","  280",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   66",",,W,",,,,,"  317",",,W","  139",",,W",,,"   41",",,W",,," 1700",",,W",,,,,"  330",",,W","  320",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    3",",,W,",,,,,"  300",",,W","  117",",,W",,,"   36",",,W",,," 1402",",,W",,,,,"  300",",,W","  320",",,W",,,,,"  170",",,W","  215",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   10",",,W,",,,,,"  328",",,W","   94",",,W",,,"   32",",,W",,," 1756",",,W",,,,,"   20",",,W","  110",",,W",,,,,"  107",",,W","  165",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","   89",",,W",,,"   33",",,W",,," 2132",",,W",,,,,"  170",",,W","  160",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  333",",,W","  111",",,W",,,"   43",",,W",,," 1335",",,W",,,,,"   70",",,W","   60",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   43",",,W,",,,,,"  250",",,W","  117",",,W",,,"   29",",,W",,," 1413",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-07","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"  272",",,W","  133",",,W",,,"   22",",,W",,," 1455",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-08","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   10",",,W,",,,,,"  289",",,W","  111",",,W",,,"   25",",,W",,," 1200",",,W",,,,,"  290",",,W","  290",",,W",,,,,"   89",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-09","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  322",",,W","   72",",,W",,,"   34",",,W",,," 1317",",,W",,,,,"  180",",,W","  150",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-10","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   15",",,W,",,,,,"  306",",,W","   83",",,W",,,"   51",",,W",,," 0841",",,W",,,,,"  360",",,W","  350",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-11","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  328",",,W","  117",",,W",,,"   36",",,W",,," 1441",",,W",,,,,"  310",",,W","  290",",,W",,,,,"  125",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-12","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  333",",,W","  100",",,W",,,"   33",",,W",,," 1317",",,W",,,,,"  180",",,W","  110",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-13","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  106",",,W",,,"   28",",,W",,," 1325",",,W",,,,,"  280",",,W","  200",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-14","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"  311",",,W","  122",",,W",,,"   24",",,W",,," 2238",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-15","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   13",",,W,",,,,,"  333",",,W","  133",",,W",,,"   34",",,W",,," 1420",",,W",,,,,"  260",",,W","  260",",,W",,,,,"  112",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-16","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  339",",,W","  139",",,W",,,"   37",",,W",,," 1438",",,W",,,,,"  230",",,W","  240",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-17","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   66",",,W,",,,,,"  339",",,W","  122",",,W",,,"   36",",,W",,," 1329",",,W",,,,,"  330",",,W","  310",",,W",,,,,"  130",",,W","  241",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-18","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  356",",,W","  117",",,W",,,"   31",",,W",,," 1552",",,W",,,,,"  210",",,W","  170",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-19","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  372",",,W","  111",",,W",,,"   45",",,W",,," 1330",",,W",,,,,"  190",",,W","  180",",,W",,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-20","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  361",",,W","  111",",,W",,,"   55",",,W",,," 1912",",,W",,,,,"   20",",,W","   30",",,W",,,,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-21","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   53",",,W,",,,,,"  322",",,W","  128",",,W",,,"   48",",,W",,," 1427",",,W",,,,,"  120",",,W","  120",",,W",,,,,"  130",",,W","  170",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-22","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   91",",,W,",,,,,"  289",",,W","  144",",,W",,,"   38",",,W",,," 2005",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  116",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-23","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  272",",,W","  139",",,W",,,"   29",",,W",,," 1336",",,W",,,,,"  190",",,W","  170",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-24","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  311",",,W","  133",",,W",,,"   29",",,W",,," 1650",",,W",,,,,"  210",",,W","  220",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  328",",,W","  144",",,W",,,"   29",",,W",,," 1539",",,W",,,,,"   30",",,W","  170",",,W",,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   10",",,W,",,,,,"  300",",,W","  133",",,W",,,"   30",",,W",,," 1618",",,W",,,,,"  360",",,W","   10",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  294",",,W","  139",",,W",,,"   32",",,W",,," 1517",",,W",,,,,"  190",",,W","  190",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   23",",,W,",,,,,"  322",",,W","  117",",,W",,,"   41",",,W",,," 1731",",,W",,,,,"  340",",,W","  340",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-29","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  317",",,W","  111",",,W",,,"   43",",,W",,," 1623",",,W",,,,,"  180",",,W","  160",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-30","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  322",",,W","  150",",,W",,,"   29",",,W",,," 1522",",,W",,,,,"  230",",,W","  240",",,W",,,,,"  174",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-07-31","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  344",",,W","  111",",,W",,,"   34",",,W",,," 1425",",,W",,,,,"  330",",,W","  320",",,W",,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    3",",,W,",,,,,"  344",",,W","  128",",,W",,,"   39",",,W",,," 1450",",,W",,,,,"  330",",,W","  340",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   13",",,W,",,,,,"  306",",,W","  133",",,W",,,"   36",",,W",,," 2017",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","  358",",,W,",,,,,"  322",",,W","  139",",,W",,,"   36",",,W",,," 1753",",,W",,,,,"  220",",,W","  220",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  300",",,W","  133",",,W",,,"   27",",,W",,," 1454",",,W",,,,,"  210",",,W","  230",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  311",",,W","  144",",,W",,,"   28",",,W",,," 1138",",,W",,,,,"   20",",,W","   10",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W","  167",",,W",,,"   46",",,W",,," 1543",",,W",,,,,"  110",",,W","  110",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-07","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  339",",,W","  122",",,W",,,"   26",",,W",,," 1843",",,W",,,,,"  340",",,W","  340",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-08","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","  282",",,W,",,,,,"  322",",,W","  144",",,W",,,"   34",",,W",,," 1517",",,W",,,,,"  350",",,W","  350",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-09","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    3",",,W,",,,,,"  300",",,W","  144",",,W",,,"   30",",,W",,," 1430",",,W",,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-10","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  306",",,W","  156",",,W",,,"   30",",,W",,," 1434",",,W",,,,,"  220",",,W","  220",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-11","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   76",",,W,",,,,,"  317",",,W","  133",",,W",,,"   51",",,W",,," 1341",",,W",,,,,"  200",",,W","  210",",,W",,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-12","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  294",",,W","  144",",,W",,,"   34",",,W",,," 1418",",,W",,,,,"  270",",,W","  270",",,W",,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-13","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  317",",,W","  111",",,W",,,"   28",",,W",,," 1457",",,W",,,,,"  240",",,W","  240",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-14","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  267",",,W","  139",",,W",,,"   34",",,W",,," 1203",",,W",,,,,"  230",",,W","  240",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-15","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  322",",,W","   94",",,W",,,"   27",",,W",,," 1556",",,W",,,,,"  350",",,W","  360",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-16","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  333",",,W","   94",",,W",,,"   35",",,W",,," 1519",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-17","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  322",",,W","  100",",,W",,,"   39",",,W",,," 1115",",,W",,,,,"  240",",,W","  240",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-18","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  333",",,W","   94",",,W",,,"   38",",,W",,," 1742",",,W",,,,,"  140",",,W","  140",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-19","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  344",",,W","  117",",,W",,,"   47",",,W",,," 1706",",,W",,,,,"  180",",,W","  170",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-20","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  339",",,W","  117",",,W",,,"   38",",,W",,," 1347",",,W",,,,,"  220",",,W","  300",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-21","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   10",",,W,",,,,,"  289",",,W","  100",",,W",,,"   34",",,W",,," 1427",",,W",,,,,"  230",",,W","  220",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-22","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  300",",,W","   78",",,W",,,"   30",",,W",,," 1423",",,W",,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-23","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  317",",,W","   89",",,W",,,"   30",",,W",,," 1343",",,W",,,,,"  300",",,W","  300",",,W",,,,,"  139",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-24","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  322",",,W","   94",",,W",,,"   28",",,W",,," 1828",",,W",,,,,"  100",",,W","   90",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  361",",,W","  100",",,W",,,"   28",",,W",,," 1302",",,W",,,,,"  200",",,W","  220",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  122",",,W",,,"   44",",,W",,," 2049",",,W",,,,,"  120",",,W","   30",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  272",",,W","  133",",,W",,,"   49",",,W",,," 1641",",,W",,,,,"  180",",,W","  180",",,W",,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  339",",,W","  161",",,W",,,"   43",",,W",,," 1612",",,W",,,,,"  140",",,W","  150",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-29","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  350",",,W","  122",",,W",,,"   29",",,W",,," 1527",",,W",,,,,"   10",",,W","   10",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-30","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   20",",,W,",,,,,"  317",",,W","  111",",,W",,,"   30",",,W",,," 1339",",,W",,,,,"  300",",,W","  310",",,W",,,,,"  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-08-31","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   81",",,W,",,,,,"  328",",,W","  111",",,W",,,"   36",",,W",,," 1325",",,W",,,,,"  330",",,W","  320",",,W",,,,,"  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  306",",,W","  100",",,W",,,"   21",",,W",,," 1332",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W","  111",",,W",,,"   29",",,W",,," 1649",",,W",,,,,"  160",",,W","  210",",,W",,,,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"  344",",,W","   89",",,W",,,"   50",",,W",,," 1746",",,W",,,,,"  110",",,W","  110",",,W",,,,,"  161",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  306",",,W","  144",",,W",,,"   38",",,W",,," 1356",",,W",,,,,"  210",",,W","  200",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  333",",,W","   94",",,W",,,"   26",",,W",,," 1322",",,W",,,,,"  180",",,W","  140",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-09-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  328",",,W","  122",",,W",,,"   46",",,W",,," 1910",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
