"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014916","2018-12-21","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    5",",,W,2400","    0","T,,W,2400","   30",",,W,2400","  -55",",,W"," -116",",,W","   47",",,W",,,,,"  -96","H,,S",,,,,"  160",",,W","  160",",,W",,,"   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-22","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    8",",,W,2400","    8",",,W,2400","   30",",,W,2400","  -16",",,W","  -66",",,W","   62",",,W",,,,,"  -46","H,,S",,,,,"  310",",,W","  300",",,W",,,"  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-23","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","   30",",,W,2400","  -66",",,W"," -193",",,W","   52",",,W",,,,,"  -73","H,,S",,,,,"  310",",,W","  310",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-24","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    8",",,W,2400","   13",",,W,2400","   50",",,W,2400","  -93",",,W"," -193",",,W","   24",",,W",,,,," -136","H,,S",,,,,"   20",",,W","   40",",,W",,,"   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-25","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","   50",",,W,2400"," -110",",,W"," -155",",,W","   44",",,W",,,,," -123","H,,S",,,,,"   10",",,W","  360",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-26","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   58",",,W,2400","   43",",,W,2400","   50",",,W,2400","  -93",",,W"," -155",",,W","   36",",,W",,,,," -133","H,,S",,,,,"   20",",,W","   70",",,W",,,"   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-27","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   36",",,W,2400","   56",",,W,2400","  150",",,W,2400","  -93",",,W"," -166",",,W","  121",",,W",,,,," -111","H,,S",,,,,"  350",",,W","  350",",,W",,,"  197",",,W","  264",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-28","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400"," -166",",,W"," -271",",,W","   74",",,W",,,,," -186","H,,S",,,,,"  350",",,W","  350",",,W",,,"  165",",,W","  228",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-29","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400"," -127",",,W"," -232",",,W","   66",",,W",,,,," -213","H,,S",,,,,"  180",",,W","  180",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-30","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   18",",,W,2400","   18",",,W,2400","  150",",,W,2400","  -93",",,W"," -127",",,W","   54",",,W",,,,," -113","H,,S",,,,,"  360",",,W","  360",",,W",,,"  116",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2018-12-31","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  180",",,W,2400"," -127",",,W"," -282",",,W","   93",",,W",,,,," -209","H,,S",,,,,"  350",",,W","  360",",,W",,,"  165",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-01","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  180",",,W,2400"," -182",",,W"," -316",",,W","   55",",,W",,,,," -254","H,,S",,,,,"  180",",,W","  180",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-02","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    8",",,W,2400","   10",",,W,2400","  180",",,W,2400","  -43",",,W"," -210",",,W","   55",",,W",,,,," -138","H,,S",,,,,"  180",",,W","  180",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-03","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400","   28",",,W","  -77",",,W","   47",",,W",,,,,"  -27","H,,S",,,,,"  250",",,W","  250",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-04","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400","   33",",,W","  -88",",,W","   25",",,W",,,,,"  -28","H,,S",,,,,"  200",",,W","  200",",,W",,,"   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-05","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400","    0",",,W","  -82",",,W","   55",",,W",,,,,"  -51","H,,S",,,,,"  360",",,W","  360",",,W",,,"  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-06","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    3",",,W,2400","    5",",,W,2400","  150",",,W,2400","  -10",",,W"," -105",",,W","   66",",,W",,,,,"  -79","H,,S",,,,,"  130",",,W","  120",",,W",,,"  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-07","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    5",",,W,2400","    0","T,,W,2400","  150",",,W,2400","   28",",,W","  -49",",,W","   53",",,W",,,,,"   -6","H,,S",,,,,"  300",",,W","  290",",,W",,,"  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-08","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400","  -43",",,W"," -182",",,W","  111",",,W",,,,,"  -96","H,,S",,,,,"  310",",,W","  310",",,W",,,"  161",",,W","  215",",,W",,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-09","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400"," -155",",,W"," -205",",,W","   45",",,W",,,,," -181","H,,S",,,,,"  310",",,W","  310",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-10","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400","  -88",",,W"," -166",",,W","   55",",,W",,,,," -141","H,,S",,,,,"  150",",,W","  160",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-11","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400","  -88",",,W"," -188",",,W","   42",",,W",,,,," -132","H,,S",,,,,"  340",",,W","  350",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-12","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400","  -60",",,W"," -110",",,W","   30",",,W",,,,,"  -95","H,,S",,,,,"  350",",,W","  350",",,W",,,"   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-13","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400","  -49",",,W","  -66",",,W","   50",",,W",,,,,"  -63","H,,S",,,,,"  200",",,W","  200",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-14","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  130",",,W,2400","  -55",",,W"," -116",",,W","   40",",,W",,,,,"  -76","H,,S",,,,,"  210",",,W","  200",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-15","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  130",",,W,2400","  -27",",,W"," -199",",,W","   82",",,W",,,,,"  -79","H,,S",,,,,"  350",",,W","  350",",,W",,,"  148",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-16","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400"," -155",",,W"," -243",",,W","   16",",,W",,,,," -197","H,,S",,,,,"  360",",,W","   10",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-17","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  130",",,W,2400"," -143",",,W"," -243",",,W","   23",",,W",,,,," -167","H,,S",,,,,"  350",",,W","   10",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-18","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400"," -216",",,W"," -288",",,W","   38",",,W",,,,," -229","H,,S",,,,,"   10",",,W","   10",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-19","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400"," -182",",,W"," -305",",,W","   28",",,W",,,,," -256","H,,S",,,,,"   20",",,W","   10",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-20","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  130",",,W,2400"," -182",",,W"," -282",",,W","   40",",,W",,,,," -247","H,,S",,,,,"  160",",,W","  160",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-21","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   43",",,W,2400","   76",",,W,2400","  130",",,W,2400"," -116",",,W"," -182",",,W","   66",",,W",,,,," -159","H,,S",,,,,"  160",",,W","  160",",,W",,,"  116",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-22","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   20",",,W,2400","   25",",,W,2400","  230",",,W,2400","  -93",",,W"," -249",",,W","   29",",,W",,,,," -118","H,,S",,,,,"  320",",,W","  330",",,W",,,"   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-23","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    5",",,W,2400","    5",",,W,2400","  230",",,W,2400","  -93",",,W"," -249",",,W","   63",",,W",,,,," -188","H,,S",,,,,"  350",",,W","  350",",,W",,,"  179",",,W","  250",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-24","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    3",",,W,2400","    5",",,W,2400","  150",",,W,2400"," -166",",,W"," -293",",,W","   69",",,W",,,,," -194","H,,S",,,,,"  340",",,W","  340",",,W",,,"  170",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-25","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  150",",,W,2400"," -210",",,W"," -332",",,W","   26",",,W",,,,," -266","H,,S",,,,,"  180",",,W","  180",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-26","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  150",",,W,2400"," -199",",,W"," -299",",,W","   49",",,W",,,,," -234","H,,S",,,,,"  350",",,W","  340",",,W",,,"   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-27","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   56",",,W,2400","   61",",,W,2400","  150",",,W,2400"," -166",",,W"," -321",",,W","   62",",,W",,,,," -256","H,,S",,,,,"  130",",,W","  130",",,W",,,"  130",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-28","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    5",",,W,2400","    5",",,W,2400","  200",",,W,2400"," -155",",,W"," -260",",,W","   56",",,W",,,,," -193","H,,S",,,,,"  340",",,W","  330",",,W",,,"  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-29","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  200",",,W,2400"," -216",",,W"," -360",",,W","   85",",,W",,,,," -269","H,,S",,,,,"  350",",,W","  350",",,W",,,"  157",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-30","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  200",",,W,2400"," -277",",,W"," -371",",,W","   26",",,W",,,,," -338","H,,S",,,,,"  290",",,W","  310",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-01-31","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  180",",,W,2400"," -188",",,W"," -355",",,W","   56",",,W",,,,," -294","H,,S",,,,,"  180",",,W","  180",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-01","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  180",",,W,2400","  -99",",,W"," -188",",,W","   66",",,W",,,,," -157","H,,S",,,,,"  180",",,W","  180",",,W",,,"  116",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-02","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  180",",,W,2400","  -88",",,W"," -166",",,W","   47",",,W",,,,," -128","H,,S",,,,,"  350",",,W","  350",",,W",,,"  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-03","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   20",",,W,2400","   51",",,W,2400","  180",",,W,2400"," -116",",,W"," -210",",,W","  103",",,W",,,,," -166","H,,S",,,,,"  350",",,W","  360",",,W",,,"  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-04","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   25",",,W,2400","   89",",,W,2400","  230",",,W,2400"," -193",",,W"," -249",",,W","   96",",,W",,,,," -211","H,,S",,,,,"  340",",,W","  340",",,W",,,"  134",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-05","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","   25",",,W,2400","  230",",,W,2400"," -205",",,W"," -255",",,W","   51",",,W",,,,," -236","H,,S",,,,,"  360",",,W","  360",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-06","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   13",",,W,2400","   58",",,W,2400","  250",",,W,2400"," -188",",,W"," -205",",,W","   89",",,W",,,,," -203","H,,S",,,,,"  350",",,W","  350",",,W",,,"  134",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-07","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   15",",,W,2400","   53",",,W,2400","  280",",,W,2400"," -199",",,W"," -255",",,W","  114",",,W",,,,," -215","H,,S",,,,,"  340",",,W","  360",",,W",,,"  143",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-08","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  280",",,W,2400"," -221",",,W"," -338",",,W","   38",",,W",,,,," -260","H,,S",,,,,"  320",",,W","  320",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-09","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  280",",,W,2400"," -205",",,W"," -332",",,W","   25",",,W",,,,," -270","H,,S",,,,,"  360",",,W","  360",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-10","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0","T,,W,2400","    0","T,,W,2400","  280",",,W,2400"," -182",",,W"," -288",",,W","   46",",,W",,,,," -243","H,,S",,,,,"   10",",,W","   10",",,W",,,"   72",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-11","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   15",",,W,2400","   36",",,W,2400","  280",",,W,2400","  -77",",,W"," -271",",,W","   22",",,W",,,,," -201","H,,S",,,,,"   70",",,W","   70",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-12","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   23",",,W,2400","   36",",,W,2400","  330",",,W,2400","  -71",",,W"," -238",",,W","   45",",,W",,,,,"  -98","H,,S",,,,,"  320",",,W","  310",",,W",,,"   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-13","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   15",",,W,2400","   10",",,W,2400","  330",",,W,2400"," -143",",,W"," -227",",,W","   32",",,W",,,,," -198","H,,S",,,,,"  180",",,W","  180",",,W",,,"   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-14","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    3",",,W,2400","   10",",,W,2400","  360",",,W,2400"," -155",",,W"," -216",",,W","   80",",,W",,,,," -166","H,,S",,,,,"  330",",,W","  330",",,W",,,"  116",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-15","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -160",",,W"," -277",",,W","   39",",,W",,,,," -208","H,,S",,,,,"  350",",,W","  330",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-16","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -132",",,W"," -277",",,W","   24",",,W",,,,," -213","H,,S",,,,,"  350",",,W","   60",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-17","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  360",",,W,2400"," -132",",,W"," -227",",,W","   60",",,W",,,,," -192","H,,S",,,,,"  350",",,W","  340",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-18","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  330",",,W,2400"," -171",",,W"," -260",",,W","   33",",,W",,,,," -201","H,,S",,,,,"  360",",,W","  350",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-19","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","    0",",,W,2400","    0",",,W,2400","  330",",,W,2400"," -143",",,W"," -249",",,W","   51",",,W",,,,," -209","H,,S",,,,,"  180",",,W","  180",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014916","2019-02-20","47.9428","-97.1839","256.6","GRAND FORKS INTERNATIONAL AIRPORT, ND US","   36",",,W,2400","   89",",,W,2400","  330",",,W,2400","  -66",",,W"," -188",",,W","   51",",,W",,,,," -127","H,,S",,,,,"   60",",,W","   50",",,W",,,"   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
