"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00003195","2018-12-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  106",",,W","  -88",",,W","    9",",,W",,,,,,,,,,,"  320",",,W","  280",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -66",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -88",",,W","    8",",,W",,,,,,,,,,,"  230",",,W","  270",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,"    0",",,W","   67",",,W","  -88",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2018-12-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   50",",,W"," -116",",,W","   15",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2018-12-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"    6",",,W"," -132",",,W","   16",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  -21",",,W"," -155",",,W","   13",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2018-12-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  -10",",,W"," -171",",,W","   22",",,W",,,,,,,,,,,"   70",",,W","   40",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   72",",,W"," -149",",,W","   20",",,W",,,,,,,,,,,"  280",",,W","  320",",,W","   63",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2018-12-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   58",",,W",,,,,"  -38",",,W","  -77",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-01-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  -43",",,W"," -260",",,W","   18",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-01-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  -27",",,W"," -227",",,W","   24",",,W",,,,,,,,,,,"   50",",,W","   70",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   67",",,W"," -221",",,W","    7",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W"," -132",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-01-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   18",",,W",,,,,"   78",",,W"," -105",",,W","   16",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-01-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  124",",,W",,,,,"    6",",,W","  -27",",,W","   56",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-01-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   11",",,W","  -88",",,W","   35",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   81",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-01-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   50",",,W"," -121",",,W","   35",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  100",",,W","  -66",",,W","   16",",,W",,,,,,,,,,,"   40",",,W","  120",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   83",",,W","  -77",",,W","   14",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   72",",,W"," -121",",,W","   11",",,W",,,,,,,,,,,"   50",",,W","  310",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   33",",,W"," -121",",,W","   41",",,W",,,,,,,,,,,"   50",",,W","   70",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   11",",,W","  -32",",,W","   47",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    8",",,W",,,,,"   33",",,W","  -32",",,W","   38",",,W",,,,,,,,,,,"   80",",,W","   90",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-01-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  295",",,W",,,,,"   22",",,W","    0",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-01-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   28",",,W",,,,,"   50",",,W","  -38",",,W","   40",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-01-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   43",",,W",,,,,"   39",",,W","  -77",",,W","   38",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  139",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-01-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   50",",,W","  -71",",,W","   31",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-01-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   94",",,W","  -93",",,W","   11",",,W",,,,,,,,,,,"  210",",,W","  300",",,W","   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  100",",,W","  -71",",,W","   27",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    5",",,W",,,,,"   39",",,W","  -27",",,W","   56",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","  134",",,W","  201",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-01-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   17",",,W"," -105",",,W","   30",",,W",,,,,,,,,,,"   20",",,W","   70",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   61",",,W"," -127",",,W","   14",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   78",",,W","  -99",",,W","   21",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   83",",,W"," -121",",,W","   15",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","   78",",,W","  -82",",,W","   16",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  122",",,W","  -66",",,W","   17",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  122",",,W","  -77",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   94",",,W","  -27",",,W","   17",",,W",,,,,,,,,,,"   50",",,W","  220",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -49",",,W","   13",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-01-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -66",",,W","   13",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -49",",,W","   13",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   38",",,W",,,,,"  172",",,W","  -38",",,W","   41",",,W",,,,,,,,,,,"  210",",,W","  180",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   76",",,W",,,,,"  156",",S,W","   17",",,W","   71",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  157",",,W","  219",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   15",",,W",,,,,,,"    0",",,W","   59",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   28",",,W",,,,,"   22",",,W","  -16",",,W","   95",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  170",",,W","  210",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-02-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  -16",",,W"," -166",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  152",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"    0",",,W"," -221",",,W","   16",",,W",,,,,,,,,,,"   70",",,W","  280",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   56",",,W"," -110",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   44",",,W","  -66",",,W","   50",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   56",",,W"," -105",",,W","   61",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   10",",,W",,,,,"   -5",",,W"," -143",",,W","   30",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  139",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   72",",,W"," -166",",,W","   19",",,W",,,,,,,,,,,"  210",",,W","  250",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   78",",,W","  -49",",,W","   47",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  318",",,W",,,,,"   61",",,W","   17",",,W","   56",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  148",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-02-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   10",",,W",,,,,"   61",",,W","    0",",,W","   55",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-02-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   25",",,W",,,,,"    6",",,W","  -66",",,W","   33",",,W",,,,,,,,,,,"  240",",,W","  310",",,W","   94",",,W","  148",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  102",",,W",,,,,"  -10",",,W","  -88",",,W","   32",",,W",,,,,,,,,,,"  190",",,W","  220",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   53",",,W",,,,,"  -38",",,W"," -210",",,W","   32",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  -32",",,W"," -193",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-02-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  -27",",,W"," -249",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  125",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   58",",,W",,,,,"  -38",",,W","  -93",",,W","   39",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   94",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-02-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   33",",,W",,,,,"  -21",",,W"," -188",",,W","   17",",,W",,,,,,,,,,,"   60",",,W","  360",",,W","   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-02-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"    0",",,W"," -288",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   56",",,W"," -210",",,W","   11",",,W",,,,,,,,,,,"  210",",,W","  310",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   56",",,W"," -177",",,W","   13",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   78",",,W"," -127",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   89",",,W","  -43",",,W","   34",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-02-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -49",",,W","   39",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  128",",,W","  -10",",,W","   42",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   79",",,W",,,,,"   67",",,W","   28",",,W","   57",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  134",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-03-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  100",",,W","   28",",,W","   44",",,W",,,,,,,,,,,"  230",",,W","  280",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-03-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  106",",,W","  -27",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  144",",,W","  -49",",,W","   33",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   10",",,W",,,,,"  122",",,W","   50",",,W","   76",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  170",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-03-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  117",",,W","   33",",,W","   67",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,"    0",",,W","   56",",,W","  -32",",,W","   74",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  161",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-03-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","   78",",,W","  -66",",,W","   39",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","   83",",,W","  -71",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   20",",,W",,,"    0",",,W","  100",",,W","  -27",",,W","   34",",,W",,,,,,,,,,,"   40",",,W","  100",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-03-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  226",",,W",,,,,"   67",",,W","    0",",,W","   36",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  103",",,W","  139",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003195","2019-03-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   20",",,W",,,,,"    0",",,W"," -138",",,W","   46",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","  107",",,W","  161",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-03-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   28",",,W"," -160",",,W","   27",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-03-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   56",",,W","  -93",",,W","   69",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  100",",,W","    6",",,W","   62",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  128",",,W","  -27",",,W","   22",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-03-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,"    0",",,W","  150",",,W","  -38",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  310",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
