"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012971","2019-06-21","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  250",",,W","   61",",,W",,,,,,,,,"  130",",,W","  170",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-22","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   41",",,W,2400",,,,,"  350",",,W","  222",",,W","   53",",,W",,,,,,,,,"  250",",,W","  180",",,W","  107",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-23","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  267",",,W","   63",",,W",,,,,,,,,"  150",",,W","  180",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-24","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   81",",,W,2400",,,,,"  289",",,W","  200",",,W","   48",",,W",,,,,,,,,"  130",",,W","  270",",,W","  134",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-25","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  333",",,W","  206",",,W","   38",",,W",,,,,,,,,"  140",",,W","  150",",,W","  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-26","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    5",",,W,2400",,,,,"  333",",,W","  217",",,W","   31",",,W",,,,,,,,,"  140",",,W","  130",",,W","  134",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-27","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   15",",,W,2400",,,,,"  344",",,W","  222",",,W","   24",",,W",,,,,,,,,"  210",",,W","  220",",,W","  125",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-28","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  344",",,W","  206",",,W","   19",",,W",,,,,,,,,"  190",",,W","  190",",,W","  116",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-29","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  344",",,W","  200",",,W","   28",",,W",,,,,,,,,"   40",",,W","   50",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-06-30","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   64",",,W,2400",,,,,"  306",",,W","  206",",,W","   30",",,W",,,,,,,,,"   40",",,W","   50",",,W","  107",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-01","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  339",",,W","  228",",,W","   32",",,W",,,,,,,,,"  150",",,W","  140",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-02","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  344",",,W","  222",",,W","   35",",,W",,,,,,,,,"  130",",,W","  120",",,W","  125",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-03","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  339",",,W","  228",",,W","   35",",,W",,,,,,,,,"  140",",,W","  130",",,W","  157",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-04","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  344",",,W","  233",",,W","   47",",,W",,,,,,,,,"  160",",,W","  140",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-05","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  256",",,W","   52",",,W",,,,,,,,,"  140",",,W","  160",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-06","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  350",",,W","  244",",,W","   35",",,W",,,,,,,,,"  170",",,W","  180",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-07","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  233",",,W","   34",",,W",,,,,,,,,"  160",",,W","  210",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-08","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  244",",,W","   37",",,W",,,,,,,,,"   80",",,W","  180",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-09","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  250",",,W","   42",",,W",,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-10","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  239",",,W","   30",",,W",,,,,,,,,"   10",",,W","   10",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-11","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  239",",,W","   42",",,W",,,,,,,,,"   50",",,W","   60",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-12","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  233",",,W","   40",",,W",,,,,,,,,"   50",",,W","   20",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-13","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  211",",,W","   34",",,W",,,,,,,,,"   20",",,W","   20",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-14","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  112",",,W,2400",,,,,"  389",",,W","  244",",,W","   31",",,W",,,,,,,,,"   40",",,W","   90",",,W","  103",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-15","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  244",",,W","   31",",,W",,,,,,,,,"  170",",,W","  170",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-16","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  250",",,W","   51",",,W",,,,,,,,,"  150",",,W","  160",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-17","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  244",",,W","   54",",,W",,,,,,,,,"  170",",,W","  160",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-18","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   55",",,W",,,,,,,,,"  160",",,W","  160",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-19","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  239",",,W","   58",",,W",,,,,,,,,"  170",",,W","  160",",,W","  116",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-20","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   50",",,W",,,,,,,,,"  150",",,W","  210",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-21","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  239",",,W","   46",",,W",,,,,,,,,"  160",",,W","  170",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-22","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  233",",,W","   22",",,W",,,,,,,,,"  180",",,W","  170",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-23","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  222",",,W","   50",",,W",,,,,,,,,"   40",",,W","   30",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-24","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  339",",,W","  194",",,W","   44",",,W",,,,,,,,,"   60",",,W","   50",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-25","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  339",",,W","  172",",,W","   28",",,W",,,,,,,,,"   30",",,W","  360",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-26","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  350",",,W","  172",",,W","   26",",,W",,,,,,,,,"   80",",,W","  110",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-27","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  194",",,W","   23",",,W",,,,,,,,,"  160",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-28","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   54",",,W",,,,,,,,,"  150",",,W","  160",",,W","  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-29","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  222",",,W","   41",",,W",,,,,,,,,"  190",",,W","  180",",,W","  103",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-30","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  244",",,W","   31",",,W",,,,,,,,,"  210",",,W","  190",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-07-31","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  233",",,W","   23",",,W",,,,,,,,,"  140",",,W","  140",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-01","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  228",",,W","   24",",,W",,,,,,,,,"  120",",,W","  130",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-02","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  228",",,W","   20",",,W",,,,,,,,,"  120",",,W","  120",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-03","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  239",",,W","   29",",,W",,,,,,,,,"  150",",,W","  130",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-04","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    8",",,W,2400",,,,,"  361",",,W","  239",",,W","   21",",,W",,,,,,,,,"  110",",,W","  110",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-05","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  244",",,W","   24",",,W",,,,,,,,,"  150",",,W","  150",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-06","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   31",",,W",,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-07","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  250",",,W","   47",",,W",,,,,,,,,"  160",",,W","  170",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-08","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  256",",,W","   53",",,W",,,,,,,,,"  150",",,W","  150",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-09","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  394",",,W","  256",",,W","   57",",,W",,,,,,,,,"  140",",,W","  140",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-10","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  261",",,W","   51",",,W",,,,,,,,,"  160",",,W","  150",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-11","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  261",",,W","   55",",,W",,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-12","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  394",",,W","  250",",,W","   47",",,W",,,,,,,,,"  170",",,W","  180",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-13","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  400",",,W","  239",",,W","   41",",,W",,,,,,,,,"  160",",,W","  150",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-14","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   13",",,W,2400",,,,,"  394",",,W","  239",",,W","   29",",,W",,,,,,,,,"   60",",,W","   60",",,W","  161",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-15","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  233",",,W","   22",",,W",,,,,,,,,"  130",",,W","  130",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-16","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  394",",,W","  239",",,W","   29",",,W",,,,,,,,,"  160",",,W","  170",",,W","   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-17","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  394",",,W","  256",",,W","   54",",,W",,,,,,,,,"  160",",,W","  120",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-18","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  256",",,W","   56",",,W",,,,,,,,,"  160",",,W","  150",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-19","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  256",",,W","   46",",,W",,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-20","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  256",",,W","   38",",,W",,,,,,,,,"  130",",,W","  130",",,W","   94",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-21","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  244",",,W","   40",",,W",,,,,,,,,"  140",",,W","  140",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-22","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  244",",,W","   32",",,W",,,,,,,,,"  130",",,W","  130",",,W","  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-23","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  378",",,W","  250",",,W","   31",",,W",,,,,,,,,"  120",",,W","  120",",,W","  139",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-24","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   15",",,W,2400",,,,,"  361",",,W","  244",",,W","   20",",,W",,,,,,,,,"   90",",,W","   80",",,W","   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-25","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  244",",,W","   26",",,W",,,,,,,,,"  160",",,W","  170",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-26","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  394",",,W","  244",",,W","   52",",,W",,,,,,,,,"  150",",,W","  160",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-27","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  267",",,W","   41",",,W",,,,,,,,,"  160",",,W","  150",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-28","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  244",",,W","   26",",,W",,,,,,,,,"   80",",,W","   40",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-29","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  250",",,W","   35",",,W",,,,,,,,,"  140",",,W","  130",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-30","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  244",",,W","   30",",,W",,,,,,,,,"  120",",,W","  110",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-08-31","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  228",",,W","   18",",,W",,,,,,,,,"  140",",,W","  120",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-09-01","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  233",",,W","   18",",,W",,,,,,,,,"   90",",,W","   60",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-09-02","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  228",",,W","   28",",,W",,,,,,,,,"   80",",,W","   60",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-09-03","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  222",",,W","   36",",,W",,,,,,,,,"  100",",,W","   80",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-09-04","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  233",",,W","   46",",,W",,,,,,,,,"   80",",,W","   80",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2019-09-05","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  222",",,W","   32",",,W",,,,,,,,,"  120",",,W","  130",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
