"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012839","2019-06-12","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  256",",,W",,,,,"   18",",,W",,,,,,,"  283","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-13","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  261",",,W",,,,,"   19",",,W",,,,,,,"  282","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-14","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  175",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W",,,,,"   18",",,W",,,,,,,"  275","H,,S",,,,,,,"  130",",,W","   20",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-15","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   38",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  256",",,W",,,,,"   17",",,W",,,,,,,"  271","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-16","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  617",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  222",",,W",,,,,"   29",",,W",,,,,,,"  258","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-17","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  155",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  239",",,W",,,,,"   33",",,W",,,,,,,"  263","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,"  125",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-18","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  183",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W",,,,,"   21",",,W",,,,,,,"  271","H,,S",,,,,,,"  130",",,W","  190",",,W",,,,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-06-19","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W",,,,,"   30",",,W",,,,,,,"  278","H,,S",,,,,,,"  130",",,W","   50",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-20","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  272",",,W",,,,,"   31",",,W",,,,,,,"  299","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-21","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  267",",,W",,,,,"   23",",,W",,,,,,,"  303","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-22","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  272",",,W",,,,,"   23",",,W",,,,,,,"  305","H,,S",,,,,,,"  120",",,W","  150",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-23","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  272",",,W",,,,,"   17",",,W",,,,,,,"  307","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-24","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  272",",,W",,,,,"   22",",,W",,,,,,,"  306","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-25","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  272",",,W",,,,,"   20",",,W",,,,,,,"  308","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"   58",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-26","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  256",",,W",,,,,"   14",",,W",,,,,,,"  306","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   63",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-27","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  261",",,W",,,,,"   36",",,W",,,,,,,"  292","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-28","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  338",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,,,"   37",",,W",,,,,,,"  289","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"  139",",,W","  170",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-06-29","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  198",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  233",",,W",,,,,"   34",",,W",,,,,,,"  275","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-06-30","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  261",",,W",,,,,"   18",",,W",,,,,,,"  284","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-01","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  183",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  256",",,W",,,,,"   17",",,W",,," 1825",",,W",,,"  295","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-02","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  272",",,W",,,,,"   23",",,W",,," 1530",",,W",,,"  304","H,,S",,,,,,,"  110",",,W","  130",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-03","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  373",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W",,,,,"   16",",,W",,," 1055",",,W",,,"  299","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-04","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  267",",,W",,,,,"   31",",,W",,," 2026",",,W",,,"  302","H,,S",,,,,,,"  100",",,W","  150",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-05","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  283",",,W",,,,,"   42",",,W",,," 1454",",,W",,,"  304","H,,S",,,,,,,"  120",",,W","  130",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-06","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  175",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  239",",,W",,,,,"   21",",,W",,," 1357",",,W",,,"  286","H,,S",,,,,,,"  100",",,W","  160",",,W",,,,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-07-07","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   20",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  256",",,W",,,,,"   13",",,W",,," 1324",",,W",,,"  286","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-07-08","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  480",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W",,,,,"   10",",,W",,," 1211",",,W",,,"  271","H,,S",,,,,,,"  250",",,W","  260",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-09","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  244",",,W",,,,,"   25",",,W",,," 0942",",,W",,,"  277","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-10","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  256",",,W",,,,,"   32",",,W",,," 1617",",,W",,,"  294","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-11","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   71",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  250",",,W",,,,,"   32",",,W",,," 0927",",,W",,,"  291","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-12","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  104",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W",,,,,"   38",",,W",,," 0234",",,W",,,"  284","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,"  125",",,W","  183",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-07-13","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  278",",,W",,,,,"   45",",,W",,," 1428",",,W",,,"  302","H,,S",,,,,,,"  100",",,W","  120",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-14","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  289",",,W",,,,,"   49",",,W",,," 1508",",,W",,,"  307","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-15","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    3",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  272",",,W",,,,,"   44",",,W",,," 1024",",,W",,,"  304","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-16","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  278",",,W",,,,,"   38",",,W",,," 2357",",,W",,,"  302","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-17","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  272",",,W",,,,,"   39",",,W",,," 1519",",,W",,,"  304","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-18","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  283",",,W",,,,,"   37",",,W",,," 0907",",,W",,,"  304","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-19","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   69",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  261",",,W",,,,,"   34",",,W",,," 0023",",,W",,,"  299","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   72",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-20","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   23",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  256",",,W",,,,,"   38",",,W",,," 1256",",,W",,,"  293","H,,S",,,,,,,"  140",",,W","  120",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-21","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  256",",,W",,,,,"   28",",,W",,," 1446",",,W",,,"  296","H,,S",,,,,,,"  120",",,W","  110",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-22","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  256",",,W",,,,,"   26",",,W",,," 1434",",,W",,,"  291","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-23","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   71",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W",,,,,"   28",",,W",,," 1554",",,W",,,"  280","H,,S",,,,,,,"  340",",,W","  310",",,W",,,,,,,"  130",",,W","  215",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-24","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  244",",,W",,,,,"   38",",,W",,," 1435",",,W",,,"  290","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   81",",,W","  116",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-25","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  404",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W",,,,,"   18",",,W",,," 1308",",,W",,,"  282","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-26","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  432",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  239",",,W",,,,,"   14",",,W",,," 1225",",,W",,,"  278","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-27","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W",,,,,"   14",",,W",,," 1632",",,W",,,"  282","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-28","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  267",",,W",,,,,"   12",",,W",,," 1412",",,W",,,"  293","H,,S",,,,,,,"  270",",,W","  200",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-29","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  262",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  233",",,W",,,,,"   21",",,W",,," 2158",",,W",,,"  297","H,,S",,,,,,,"  110",",,W","  190",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-30","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W",,,,,"   28",",,W",,," 1336",",,W",,,"  289","H,,S",,,,,,,"  130",",,W","  110",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-07-31","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  261",",,W",,,,,"   30",",,W",,," 1621",",,W",,,"  300","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-01","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   38",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  250",",,W",,,,,"   32",",,W",,,,,,,"  280","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-02","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  119",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  244",",,W",,,,,"   23",",,W",,,,,,,"  278","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   94",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-08-03","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  643",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  250",",,W",,,,,"   23",",,W",,,,,,,"  276","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"   98",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-04","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   61",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  256",",,W",,,,,"   13",",,W",,,,,,,"  276","H,,S",,,,,,,"  120",",,W","  210",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-05","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  256",",,W",,,,,"   11",",,W",,,,,,,"  279","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-06","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  224",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  250",",,W",,,,,"   17",",,W",,,,,,,"  280","H,,S",,,,,,,"  270",",,W","  340",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-07","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  282",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  256",",,W",,,,,"   13",",,W",,,,,,,"  283","H,,S",,,,,,,"  150",",,W","  180",",,W",,,,,,,"   58",",,W","   85",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-08","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  787",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W",,,,,"    9",",,W",,,,,,,"  286","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"   63",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-09","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  251",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  250",",,W",,,,,"   10",",,W",,,,,,,"  281","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   94",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00012839","2019-08-10","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  261",",,W",,,,,"   16",",,W",,,,,,,"  291","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-11","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   74",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  256",",,W",,,,,"   19",",,W",,,,,,,"  291","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-12","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","    8",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  256",",,W",,,,,"   16",",,W",,,,,,,"  282","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-13","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","  607",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W",,,,,"   17",",,W",,,,,,,"  289","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"  107",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012839","2019-08-14","25.7881","-80.3169","8.8","MIAMI INTERNATIONAL AIRPORT, FL US","   71",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  250",",,W",,,,,"   13",",,W",,,,,,,"  273","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   98",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
