"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00355392","2019-04-26","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  200",",,7","  106",",,7",,,"  106",",,7,0600"
"USC00355392","2019-04-27","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  217",",,7","   89",",,7",,,"   89",",,7,0600"
"USC00355392","2019-04-28","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  156",",,7","   33",",,7",,,"   33",",,7,0600"
"USC00355392","2019-04-29","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  150",",,7","   33",",,7",,,"   44",",,7,0600"
"USC00355392","2019-04-30","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  161",",,7","   28",",,7",,,"   56",",,7,0600"
"USC00355392","2019-05-01","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  172",",,7","   28",",,7",,,"   44",",,7,0600"
"USC00355392","2019-05-02","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  200",",,7","   39",",,7",,,"   72",",,7,0600"
"USC00355392","2019-05-03","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  194",",,7","   72",",,7",,,"   78",",,7,0600"
"USC00355392","2019-05-04","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  222",",,7","   72",",,7",,,"   89",",,7,0600"
"USC00355392","2019-05-05","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  250",",,7","   83",",,7",,,"  111",",,7,0600"
"USC00355392","2019-05-06","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  100",",,7",,,"  106",",,7,0600"
"USC00355392","2019-05-07","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  244",",,7","   94",",,7",,,"  100",",,7,0600"
"USC00355392","2019-05-08","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  100",",,7",,,"  117",",,7,0600"
"USC00355392","2019-05-09","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  117",",,7",,,"  122",",,7,0600"
"USC00355392","2019-05-10","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  244",",,7","   89",",,7",,,"   89",",,7,0600"
"USC00355392","2019-05-11","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","   83",",,7",,,"  106",",,7,0600"
"USC00355392","2019-05-12","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  106",",,7",,,"  133",",,7,0600"
"USC00355392","2019-05-13","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  122",",,7",,,"  128",",,7,0600"
"USC00355392","2019-05-14","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  122",",,7",,,"  128",",,7,0600"
"USC00355392","2019-05-15","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    8",",,7,0600",,,,,"  206",",,7","   94",",,7",,,"  100",",,7,0600"
"USC00355392","2019-05-16","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   33",",,7,0600",,,,,"  183",",,7","   89",",,7",,,"  117",",,7,0600"
"USC00355392","2019-05-17","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   46",",,7,0600",,,,,"  183",",,7","  111",",,7",,,"  117",",,7,0600"
"USC00355392","2019-05-18","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   18",",,7,0600",,,,,"  200",",,7","   89",",,7",,,"   89",",,7,0600"
"USC00355392","2019-05-19","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  206",",,7","   83",",,7",,,"  128",",,7,0600"
"USC00355392","2019-05-20","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    8",",,7,0600",,,,,"  222",",,7","  100",",,7",,,"  111",",,7,0600"
"USC00355392","2019-05-21","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   33",",,7,0600",,,,,"  228",",,7","   94",",,7",,,"   94",",,7,0600"
"USC00355392","2019-05-22","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   86",",,7,0600",,,,,"  156",",,7","   94",",,7",,,"  117",",,7,0600"
"USC00355392","2019-05-23","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  217",",,7","  106",",,7",,,"  106",",,7,0600"
"USC00355392","2019-05-24","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  100",",,7",,,"  139",",,7,0600"
"USC00355392","2019-05-25","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  211",",,7","  111",",,7",,,"  111",",,7,0600"
"USC00355392","2019-05-26","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   23",",,7,0600",,,,,"  222",",,7","  100",",,7",,,"  111",",,7,0600"
"USC00355392","2019-05-27","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   10",",,7,0600",,,,,"  228",",,7","  106",",,7",,,"  139",",,7,0600"
"USC00355392","2019-05-28","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  244",",,7","  128",",,7",,,"  133",",,7,0600"
"USC00355392","2019-05-29","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  133",",,7",,,"  144",",,7,0600"
"USC00355392","2019-05-30","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  139",",,7",,,"  144",",,7,0600"
"USC00355392","2019-05-31","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  139",",,7",,,"  144",",,7,0600"
"USC00355392","2019-06-01","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  306",",,7","  139",",,7",,,"  144",",,7,0600"
"USC00355392","2019-06-02","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  333",",,7","  144",",,7",,,"  150",",,7,0600"
"USC00355392","2019-06-03","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  144",",,7",,,"  172",",,7,0600"
"USC00355392","2019-06-04","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  128",",,7",,,"  128",",,7,0600"
"USC00355392","2019-06-05","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  122",",,7",,,"  167",",,7,0600"
"USC00355392","2019-06-06","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  289",",,7","  150",",,7",,,"  156",",,7,0600"
"USC00355392","2019-06-07","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  206",",,7","   89",",,7",,,"   89",",,7,0600"
"USC00355392","2019-06-08","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    8",",,7,0600",,,,,"  194",",,7","   89",",,7",,,"  100",",,7,0600"
"USC00355392","2019-06-09","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  228",",,7","   94",",,7",,,"  106",",,7,0600"
"USC00355392","2019-06-10","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  267",",,7","   94",",,7",,,"  122",",,7,0600"
"USC00355392","2019-06-11","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  122",",,7",,,"  156",",,7,0600"
"USC00355392","2019-06-12","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  150",",,7",,,"  150",",,7,0600"
"USC00355392","2019-06-13","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  150",",,7",,,"  178",",,7,0600"
"USC00355392","2019-06-14","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  344",",,7","  172",",,7",,,"  178",",,7,0600"
"USC00355392","2019-06-15","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  150",",,7",,,"  150",",,7,0600"
"USC00355392","2019-06-16","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  144",",,7",,,"  178",",,7,0600"
"USC00355392","2019-06-17","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  328",",,7","  161",",,7",,,"  189",",,7,0600"
"USC00355392","2019-06-18","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  328",",,7","  183",",,7",,,"  183",",,7,0600"
"USC00355392","2019-06-19","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  133",",,7",,,"  133",",,7,0600"
"USC00355392","2019-06-20","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  228",",,7","  117",",,7",,,"  122",",,7,0600"
"USC00355392","2019-06-21","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  222",",,7","  111",",,7",,,"  128",",,7,0600"
"USC00355392","2019-06-22","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  217",",,7","  122",",,7",,,"  133",",,7,0600"
"USC00355392","2019-06-23","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  133",",,7",,,"  144",",,7,0600"
"USC00355392","2019-06-24","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  128",",,7",,,"  128",",,7,0600"
"USC00355392","2019-06-25","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  261",",,7","  128",",,7",,,"  128",",,7,0600"
"USC00355392","2019-06-26","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  128",",,7",,,"  144",",,7,0600"
"USC00355392","2019-06-27","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   23",",,7,0600",,,,,"  250",",,7","  133",",,7",,,"  133",",,7,0600"
"USC00355392","2019-06-28","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    3",",,7,0600",,,,,"  239",",,7","  128",",,7",,,"  128",",,7,0600"
"USC00355392","2019-06-29","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  122",",,7",,,"  133",",,7,0600"
"USC00355392","2019-06-30","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  122",",,7",,,"  172",",,7,0600"
"USC00355392","2019-07-01","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  306",",,7","  161",",,7",,,"  172",",,7,0600"
"USC00355392","2019-07-02","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  306",",,7","  156",",,7",,,"  156",",,7,0600"
"USC00355392","2019-07-03","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  256",",,7","  144",",,7",,,"  144",",,7,0600"
"USC00355392","2019-07-04","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  144",",,7",,,"  167",",,7,0600"
"USC00355392","2019-07-05","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  167",",,7",,,"  178",",,7,0600"
"USC00355392","2019-07-06","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  328",",,7","  172",",,7",,,"  178",",,7,0600"
"USC00355392","2019-07-07","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  150",",,7",,,"  150",",,7,0600"
"USC00355392","2019-07-08","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  144",",,7",,,"  161",",,7,0600"
"USC00355392","2019-07-09","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  156",",,7",,,"  161",",,7,0600"
"USC00355392","2019-07-10","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  156",",,7",,,"  194",",,7,0600"
"USC00355392","2019-07-11","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  189",",,7",,,"  189",",,7,0600"
"USC00355392","2019-07-12","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  306",",,7","  189",",,7",,,"  189",",,7,0600"
"USC00355392","2019-07-13","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  183",",,7",,,"  194",",,7,0600"
"USC00355392","2019-07-14","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  183",",,7",,,"  183",",,7,0600"
"USC00355392","2019-07-15","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  178",",,7",,,"  194",",,7,0600"
"USC00355392","2019-07-16","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  178",",,7",,,"  178",",,7,0600"
"USC00355392","2019-07-17","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  172",",,7",,,"  194",",,7,0600"
"USC00355392","2019-07-18","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  189",",,7",,,"  194",",,7,0600"
"USC00355392","2019-07-19","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  133",",,7",,,"  133",",,7,0600"
"USC00355392","2019-07-20","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  261",",,7","  128",",,7",,,"  128",",,7,0600"
"USC00355392","2019-07-21","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  117",",,7",,,"  144",",,7,0600"
"USC00355392","2019-07-22","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  317",",,7","  133",",,7",,,"  189",",,7,0600"
"USC00355392","2019-07-23","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  361",",,7","  183",",,7",,,"  211",",,7,0600"
"USC00355392","2019-07-24","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   33",",,7,0600",,,,,"  356",",,7","  161",",,7",,,"  161",",,7,0600"
"USC00355392","2019-07-25","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  133",",,7",,,"  133",",,7,0600"
"USC00355392","2019-07-26","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  133",",,7",,,"  167",",,7,0600"
"USC00355392","2019-07-27","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  361",",,7","  150",",,7",,,"  211",",,7,0600"
"USC00355392","2019-07-28","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  156",",,7",,,"  156",",,7,0600"
"USC00355392","2019-07-29","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  150",",,7",,,"  150",",,7,0600"
"USC00355392","2019-07-30","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  333",",,7","  144",",,7",,,"  206",",,7,0600"
"USC00355392","2019-07-31","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,"  189",",,7,0600"
"USC00355392","2019-08-01","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  328",",,7","  178",",,7",,,"  194",",,7,0600"
"USC00355392","2019-08-02","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  356",",,7","  189",",,7",,,"  211",",,7,0600"
"USC00355392","2019-08-03","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  189",",,7",,,"  189",",,7,0600"
"USC00355392","2019-08-04","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  167",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-05","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  333",",,7","  167",",,7",,,"  189",",,7,0600"
"USC00355392","2019-08-06","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  344",",,7","  167",",,7",,,"  206",",,7,0600"
"USC00355392","2019-08-07","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  361",",,7","  189",",,7",,,"  206",",,7,0600"
"USC00355392","2019-08-08","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  367",",,7","  200",",,7",,,"  211",",,7,0600"
"USC00355392","2019-08-09","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  200",",,7",,,"  200",",,7,0600"
"USC00355392","2019-08-10","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    8",",,7,0600",,,,,"  294",",,7","  189",",,7",,,"  189",",,7,0600"
"USC00355392","2019-08-11","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  178",",,7",,,"  189",",,7,0600"
"USC00355392","2019-08-12","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   25",",,7,0600",,,,,"  261",",,7","  167",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-13","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  156",",,7",,,"  167",",,7,0600"
"USC00355392","2019-08-14","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  156",",,7",,,"  178",",,7,0600"
"USC00355392","2019-08-15","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  167",",,7",,,"  206",",,7,0600"
"USC00355392","2019-08-16","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  194",",,7",,,"  194",",,7,0600"
"USC00355392","2019-08-17","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  172",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-18","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  167",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-19","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  161",",,7",,,"  194",",,7,0600"
"USC00355392","2019-08-20","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  172",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-21","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  317",",,7","  161",",,7",,,"  217",",,7,0600"
"USC00355392","2019-08-22","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   13",",,7,0600",,,,,"  294",",,7","  172",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-23","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  150",",,7",,,"  150",",,7,0600"
"USC00355392","2019-08-24","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  144",",,7",,,"  217",",,7,0600"
"USC00355392","2019-08-25","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  167",",,7",,,"  172",",,7,0600"
"USC00355392","2019-08-26","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  283",",,7","  144",",,7",,,"  156",",,7,0600"
"USC00355392","2019-08-27","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  278",",,7","  133",",,7",,,"  150",",,7,0600"
"USC00355392","2019-08-28","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  128",",,7",,,"  161",",,7,0600"
"USC00355392","2019-08-29","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  144",",,7",,,"  211",",,7,0600"
"USC00355392","2019-08-30","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  144",",,7",,,"  206",",,7,0600"
"USC00355392","2019-08-31","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  333",",,7","  194",",,7",,,"  194",",,7,0600"
"USC00355392","2019-09-01","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  339",",,7","  189",",,7",,,"  194",",,7,0600"
"USC00355392","2019-09-02","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  317",",,7","  178",",,7",,,"  178",",,7,0600"
"USC00355392","2019-09-03","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  172",",,7",,,"  172",",,7,0600"
"USC00355392","2019-09-04","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  322",",,7","  156",",,7",,,"  183",",,7,0600"
"USC00355392","2019-09-05","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  311",",,7","  156",",,7",,,"  161",",,7,0600"
"USC00355392","2019-09-06","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  300",",,7","  156",",,7",,,"  217",",,7,0600"
"USC00355392","2019-09-07","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  289",",,7","  178",",,7",,,"  178",",,7,0600"
"USC00355392","2019-09-08","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  306",",,7","  172",",,7",,,"  183",",,7,0600"
"USC00355392","2019-09-09","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  261",",,7","  172",",,7",,,"  172",",,7,0600"
"USC00355392","2019-09-10","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    5",",,7,0600",,,,,"  250",",,7","  156",",,7",,,"  156",",,7,0600"
"USC00355392","2019-09-11","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  228",",,7","  139",",,7",,,"  139",",,7,0600"
"USC00355392","2019-09-12","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  261",",,7","  139",",,7",,,"  139",",,7,0600"
"USC00355392","2019-09-13","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  294",",,7","  128",",,7",,,"  183",",,7,0600"
"USC00355392","2019-09-14","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  150",",,7",,,"  156",",,7,0600"
"USC00355392","2019-09-15","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  272",",,7","  150",",,7",,,"  156",",,7,0600"
"USC00355392","2019-09-16","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   69",",,7,0600",,,,,"  244",",,7","  139",",,7",,,"  139",",,7,0600"
"USC00355392","2019-09-17","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   71",",,7,0600",,,,,"  200",",,7","  122",",,7",,,"  128",",,7,0600"
"USC00355392","2019-09-18","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","   25",",,7,0600",,,,,"  222",",,7","  122",",,7",,,"  133",",,7,0600"
"USC00355392","2019-09-19","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  228",",,7","  128",",,7",,,"  133",",,7,0600"
"USC00355392","2019-09-20","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  228",",,7","  128",",,7",,,"  144",",,7,0600"
"USC00355392","2019-09-21","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  217",",,7","  133",",,7",,,"  139",",,7,0600"
"USC00355392","2019-09-22","45.9306","-119.2955","110.0","MCNARY DAM NUMBER 2, OR US","    0",",,7,0600",,,,,"  261",",,7","  133",",,7",,,"  139",",,7,0600"
