"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00367931","2018-10-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   17",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   18",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   -6",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   64",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   39",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   33",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   22",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  140",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   -6",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  170",",,7,0700","    0",",,7","    0",",,7","   67",",,7","   50",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   30",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   56",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","    0",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-10-31","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","    0",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   41",",,7,0700","    0",",,7","    0",",,7","  206",",,7","  106",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  203",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   78",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","  111",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   23",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  251",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   67",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   61",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   56",",,7",,,,,"   56",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  269",",,7,0700","    0",",,7","    0",",,7","   67",",,7","    6",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   13",",,7,0700","    5",",,7","    0","T,,7","   28",",,7","  -33",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  147",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -17",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  445",",,7,0700","  191",",,7","  203",",,7","   -6",",,7","  -28",",,7",,,,,"  -11",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2018-11-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","  102",",,7","   33",",,7","  -17",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   51",",,7","   67",",,7","  -17",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   44",",,7","    0",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   30",",,7,0700","    0","T,,7","    0",",,7","   39",",,7","   17",",,7",,,,,"   22",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -22",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -83",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -33",",,7"," -106",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -11",",,7"," -111",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  203",",,7,0700","    0",",,7","    0",",,7","    6",",,7","  -39",",,7",,,,,"  -11",",,7,0700",,,"    1",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2018-11-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -11",",,7",,,,,"    6",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  130",",,7,0700","    0",",,7","    0",",,7","   89",",,7","    6",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-11-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   28",",,7","  -22",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2018-12-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -17",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  112",",,7,0700","    0",",,7","    0",",,7","   50",",,7","   -6",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   89",",,7","   39",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -78",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7","  -72",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   33",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    6",",,7","  -67",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    6",",,7","  -72",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -11",",,7","  -83",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","  -94",",,7",,,,,"  -89",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -89",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -39",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   33",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   91",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -11",",,7",,,,,"   39",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  305",",,7,0700","    0",",,7","    0",",,7","   67",",,7","   28",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   51",",,7,0700","    0",",,7","    0",",,7","   44",",,7","   11",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","    0",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -72",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -72",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  241",",,7,0700","    0",",,7","    0",",,7","  156",",,7","  -56",",,7",,,,,"  144",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   99",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   17",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","   11",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   15",",,7,0700","    0","T,,7","    0",",,7","   67",",,7","   11",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   39",",,7","  -17",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -50",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  145",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   30",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   22",",,7",,,,,"   56",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","   11",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2018-12-31","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -39",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-01","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  211",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -28",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-02","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   22",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-03","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   44",",,7","   22",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-04","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -39",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-05","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   66",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -33",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-06","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   89",",,7","    6",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-07","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -39",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-08","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   11",",,7","  -44",",,7",,,,,"   11",",,7,0700",,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2019-01-09","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   41",",,7,0700","    0",",,7","    0",",,7","   61",",,7","   11",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-10","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   44",",,7","  -22",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-11","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   11",",,7","  -67",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-12","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   -6",",,7","  -94",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-13","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   10",",,7,0700","   23",",,7","   25",",,7","   -6",",,7","  -94",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-14","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   -6",",,7"," -100",",,7",,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-15","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7"," -100",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-16","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   11",",,7","  -94",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-17","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","  -56",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-18","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   10",",,7,0700","   18",",,7","   25",",,7","  -11",",,7","  -61",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-19","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   11",",,7","  -39",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-20","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  297",",,7,0700","  109",",,7","  102",",,7","    6",",,7","  -22",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00367931","2019-01-21","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   20",",,7,0700","    0",",,7","   51",",,7","    6",",,7"," -161",",,7",,,,," -161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-22","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   51",",,7"," -100",",,7"," -178",",,7",,,,," -178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-23","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","   51",",,7","  -28",",,7"," -183",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-24","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  152",",,7,0700","    0","T,,7","    0",",,7","   56",",,7","  -33",",,7",,,,,"   39",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-25","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","  218",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -22",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-26","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7","  -89",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-27","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -11",",,7","  -78",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-28","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -94",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-29","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","  -17",",,7","  -94",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-30","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","   20",",,7,0700","   28",",,7","   25",",,7","  -17",",,7"," -156",",,7",,,,," -150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00367931","2019-01-31","40.7831","-76.8617","128.0","SELINSGROVE 2 S, PA US","    5",",,7,0700","    5",",,7","   25",",,7","  -61",",,7"," -206",",,7",,,,," -206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
