"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00298596","2018-12-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","   40",",,7",,,,,,
"USC00298596","2018-12-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  126",",,7",,,,,,
"USC00298596","2018-12-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","   69",",,7",,,,,,
"USC00298596","2018-12-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","   63",",,7",,,,,,
"USC00298596","2018-12-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","   23",",,7",,,,,,
"USC00298596","2018-12-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  100",",,7",,,,,,
"USC00298596","2018-12-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","   48",",,7",,,,,,
"USC00298596","2018-12-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  203",",,7",,,,,,
"USC00298596","2018-12-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  126",",,7",,,,,,
"USC00298596","2018-12-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  101",",,7",,,,,,
"USC00298596","2018-12-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  113",",,7",,,,,,
"USC00298596","2018-12-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","   93",",,7",,,,,,
"USC00298596","2018-12-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  102",",,7,0800","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  190",",,7",,,,,,
"USC00298596","2018-12-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   10",",,7,0800","   25",",,7","   25",",,7","   94",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  306",",,7",,,,,,
"USC00298596","2018-12-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   13",",,7,0800","   51",",,7","   76",",,7","  -39",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","  135",",,7",,,,,,
"USC00298596","2018-12-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","   51",",,7","   -6",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","   82",",,7",,,,,,
"USC00298596","2018-12-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","   25",",,7","   39",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  185",",,7",,,,,,
"USC00298596","2019-01-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","   25",",,7","   78",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  259",",,7",,,,,,
"USC00298596","2019-01-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","   25",",,7","  -67",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-01-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0","T,,7","   50",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","   66",",,7",,,,,,
"USC00298596","2019-01-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0","T,,7","   83",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  122",",,7",,,,,,
"USC00298596","2019-01-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","   84",",,7",,,,,,
"USC00298596","2019-01-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-01-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  217",",,7",,,,,,
"USC00298596","2019-01-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  270",",,7",,,,,,
"USC00298596","2019-01-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   42",",,7",,,,,,
"USC00298596","2019-01-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  111",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","   76",",,7",,,,,,
"USC00298596","2019-01-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  166",",,7",,,,,,
"USC00298596","2019-01-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   10",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","   43",",,7",,,,,,
"USC00298596","2019-01-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","   89",",,7",,,,,,
"USC00298596","2019-01-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","   63",",,7",,,,,,
"USC00298596","2019-01-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  108",",,7",,,,,,
"USC00298596","2019-01-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  138",",,7",,,,,,
"USC00298596","2019-01-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  233",",,7",,,,,,
"USC00298596","2019-01-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  148",",,7",,,,,,
"USC00298596","2019-01-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  288",",,7",,,,,,
"USC00298596","2019-01-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   60",",,7",,,,,,
"USC00298596","2019-01-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","   98",",,7",,,,,,
"USC00298596","2019-01-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  286",",,7",,,,,,
"USC00298596","2019-01-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  159",",,7",,,,,,
"USC00298596","2019-01-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  142",",,7",,,,,,
"USC00298596","2019-01-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","   87",",,7",,,,,,
"USC00298596","2019-01-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","   60",",,7",,,,,,
"USC00298596","2019-01-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","   71",",,7",,,,,,
"USC00298596","2019-01-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  185",",,7",,,,,,
"USC00298596","2019-01-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  159",",,7",,,,,,
"USC00298596","2019-01-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800","   98",",,7",,,,,,
"USC00298596","2019-01-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  154",",,7",,,,,,
"USC00298596","2019-02-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","   80",",,7",,,,,,
"USC00298596","2019-02-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  101",",,7",,,,,,
"USC00298596","2019-02-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  253",",,7",,,,,,
"USC00298596","2019-02-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  206",",,7",,,,,,
"USC00298596","2019-02-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800","  177",",,7",,,,,,
"USC00298596","2019-02-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  156",",,7",,,,,,
"USC00298596","2019-02-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  398",",,7",,,,,,
"USC00298596","2019-02-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","  219",",,7",,,,,,
"USC00298596","2019-02-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  159",",,7",,,,,,
"USC00298596","2019-02-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  154",",,7",,,,,,
"USC00298596","2019-02-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  126",",,7",,,,,,
"USC00298596","2019-02-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  278",",,7",,,,,,
"USC00298596","2019-02-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  161",",,7",,,,,,
"USC00298596","2019-02-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800","  224",",,7",,,,,,
"USC00298596","2019-02-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800","  164",",,7",,,,,,
"USC00298596","2019-02-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  174",",,7",,,,,,
"USC00298596","2019-02-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  298",",,7",,,,,,
"USC00298596","2019-02-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-02-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  -11",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","  264",",,7",,,,,,
"USC00298596","2019-02-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  137",",,7",,,,,,
"USC00298596","2019-02-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  201",",,7",,,,,,
"USC00298596","2019-02-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  134",",,7",,,,,,
"USC00298596","2019-02-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  415",",,7",,,,,,
"USC00298596","2019-02-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  243",",,7",,,,,,
"USC00298596","2019-02-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  121",",,7",,,,,,
"USC00298596","2019-02-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  116",",,7",,,,,,
"USC00298596","2019-02-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  336",",,7",,,,,,
"USC00298596","2019-02-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  127",",,7",,,,,,
"USC00298596","2019-03-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  174",",,7",,,,,,
"USC00298596","2019-03-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  -22",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"   11",",,7,0800","  134",",,7",,,,,,
"USC00298596","2019-03-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  266",",,7",,,,,,
"USC00298596","2019-03-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  -44",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","  198",",,7",,,,,,
"USC00298596","2019-03-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  -44",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  111",",,7",,,,,,
"USC00298596","2019-03-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","   79",",,7",,,,,,
"USC00298596","2019-03-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  113",",,7",,,,,,
"USC00298596","2019-03-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   22",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  179",",,7",,,,,,
"USC00298596","2019-03-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   28",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"   61",",,7,0800","  369",",,7",,,,,,
"USC00298596","2019-03-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   33",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  188",",,7",,,,,,
"USC00298596","2019-03-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  167",",,7","   17",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"   17",",,7,0800","  127",",,7",,,,,,
"USC00298596","2019-03-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,"   18",",,7,0800",,,,,,,,,,,,,"   83",",,7,0800","  169",",,7",,,,,,
"USC00298596","2019-03-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  165",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   44",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  266",",,7",,,,,,
"USC00298596","2019-03-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   -6",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"    6",",,7,0800","  459",",,7",,,,,,
"USC00298596","2019-03-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -44",",,7",,,,,,,,,"   13",",,7,0800",,,,,,,,,,,,,"  -44",",,7,0800","  175",",,7",,,,,,
"USC00298596","2019-03-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -44",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,,,,,"   -6",",,7,0800","   60",",,7",,,,,,
"USC00298596","2019-03-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -39",",,7",,,,,,,,,"   36",",,7,0800",,,,,,,,,,,,,"   17",",,7,0800","   74",",,7",,,,,,
"USC00298596","2019-03-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -28",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,,,,,"  -11",",,7,0800","   66",",,7",,,,,,
"USC00298596","2019-03-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -11",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"   11",",,7,0800","   74",",,7",,,,,,
"USC00298596","2019-03-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   30",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  127",",,7",,,,,,
"USC00298596","2019-03-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,,,,,"   36",",,7,0800",,,,,,,,,,,,,"   11",",,7,0800","   43",",,7",,,,,,
"USC00298596","2019-03-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   15",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   11",",,7",,,,,,,,,"   23",",,7,0800",,,,,,,,,,,,,"   94",",,7,0800","   71",",,7",,,,,,
"USC00298596","2019-03-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   28",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"   50",",,7,0800","  180",",,7",,,,,,
"USC00298596","2019-03-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   17",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"   44",",,7,0800","  153",",,7",,,,,,
"USC00298596","2019-03-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","    6",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"   39",",,7,0800","   97",",,7",,,,,,
"USC00298596","2019-03-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"   56",",,7,0800","  124",",,7",,,,,,
"USC00298596","2019-03-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   50",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,"  117",",,7,0800","  187",",,7",,,,,,
