"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00053841","2019-01-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  117",",,W","   17",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  139",",,W","    0",",,W","   17",",,W",,,,,,,,,,,"   70",",,W","  100",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-01-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  189",",,W","   83",",,W","   51",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  130",",,W","  188",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    8",",,W",,,"  189",",,W","   56",",,W","   59",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  130",",,W","  206",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-01-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   56",",,W","  -43",",,W","   55",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   94",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"    6",",,W","  -77",",,W","   19",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   22",",,W","  -82",",,W","   17",",,W",,,,,,,,,,,"   80",",,W","   70",",,W","   54",",,W","   81",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-01-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   69",",,W",,,"   28",",,W","  -10",",,W","   36",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00053841","2019-01-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   56",",,W",,,"   28",",,W","    0",",,W","   32",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-01-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"    6",",,W","  -49",",,W","   17",",,W",,,,,,,,,,,"  340",",,W","  260",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-01-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"    6",",,W","  -55",",,W","   27",",,W",,,,,,,,,,,"  230",",,W","  200",",,W","   58",",,W","   98",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-01-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   44",",,W","    6",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-01-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   23",",,W",,,"   67",",,W","   28",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-01-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   61",",,W","   33",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  254",",,W",,,"  100",",,W","  -27",",,W","   45",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","  112",",,W","  161",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00053841","2019-01-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   20",",,W",,,"  -27",",,W"," -127",",,W","   48",",,W",,,,,,,,,,,"  330",",,W","  350",",,W","  103",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00053841","2019-01-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  -66",",,W"," -171",",,W","   21",",,W",,,,,,,,,,,"   90",",,W","   80",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   78",",,W","  -82",",,W","   44",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  206",",,W",,,"  128",",,W","   11",",,W","   51",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   98",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-01-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   10",",,W",,,"   11",",,W","  -38",",,W","   42",",,W",,,,,,,,,,,"  320",",,W","  290",",,W","   72",",,W","  130",",,W","    1",",,W",,,,,,,"    1",",,W","    1",",,W",,
"USW00053841","2019-01-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  -16",",,W","  -99",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   67",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   39",",,W","  -60",",,W","   45",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   44",",,W","  -49",",,W","   26",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   20",",,W",,,"  117",",,W","  -55",",,W","   43",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  125",",,W","  197",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  -21",",,W","  -88",",,W","   44",",,W",,,,,,,,,,,"  230",",,W","  300",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,
"USW00053841","2019-01-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  -49",",,W"," -155",",,W","   38",",,W",,,,,,,,,,,"  300",",,W","  330",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-01-31","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  -43",",,W"," -166",",,W","   17",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   11",",,W","  -43",",,W","   15",",,W",,,,,,,,,,,"  130",",,W","  350",",,W","   31",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00053841","2019-02-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  144",",,W","  -16",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-02-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  206",",,W","   22",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   20",",,W",,,"  167",",,W","   44",",,W","   33",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  167",",,W","  111",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-02-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  203",",,W",,,"  183",",,W","  117",",,W","   26",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  295",",,W",,,"  217",",,W","   44",",,W","   45",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  125",",,W","  188",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00053841","2019-02-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   44",",,W","  -60",",,W","   45",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   11",",,W","  -82",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   79",",,W",,,"   56",",,W","  -49",",,W","   24",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  239",",,W",,,"  106",",,W","   56",",,W","   19",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  269",",,W",,,"  139",",,W","   11",",,W","   55",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","  112",",,W","  206",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   56",",,W","  -21",",,W","   50",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","   98",",,W","  152",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  167",",,W","   17",",,W","   56",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  128",",,W","   11",",,W","   37",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   61",",,W","  -16",",,W","   35",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   18",",,W",,,"   44",",,W","  -16",",,W","   30",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-02-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   28",",,W","   -5",",,W","   35",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   15",",,W",,,"   33",",,W","  -38",",,W","   35",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   67",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,
"USW00053841","2019-02-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  472",",,W",,,"  139",",,W","   11",",,W","   46",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,
"USW00053841","2019-02-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   89",",,W","  -16",",,W","   13",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","   54",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   78",",,W","   44",",,W","   36",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  340",",,W",,,"  167",",,W","   50",",,W","   38",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   98",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   10",",,W",,,"  161",",,W","   22",",,W","   69",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  130",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-02-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   72",",,W","  -27",",,W","   25",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   72",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  133",",,W","  -55",",,W","   11",",,W",,,,,,,,,,,"   80",",,W","  100",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  194",",,W","  -21",",,W","   31",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,
"USW00053841","2019-02-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   25",",,W",,,"   61",",,W","    6",",,W","   38",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-03-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   33",",,W","    6",",,W","   21",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-03-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   67",",,W","   17",",,W","   18",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-03-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   41",",,W",,,"   44",",,W","  -27",",,W","   36",",,W",,,,,,,,,,,"  350",",,W","  340",",,W","   67",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00053841","2019-03-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  -21",",,W","  -99",",,W","   36",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-03-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  -10",",,W"," -127",",,W","   43",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   11",",,W","  -99",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  280",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"   33",",,W","  -66",",,W","   15",",,W",,,,,,,,,,,"   70",",,W","   50",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-03-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   61",",,W",,,"   56",",,W","    0",",,W","   23",",,W",,,,,,,,,,,"   80",",,W","   70",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-03-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  399",",,W",,,"  161",",,W","   28",",,W","   52",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  112",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-03-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  161",",,W","   67",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  260",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  144",",,W","    0",",,W","   16",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  111",",,W","  -32",",,W","    9",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  222",",,W","   22",",,W","   35",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   53",",,W",,,"  250",",,W","  139",",,W","   86",",,W",,,,,,,,,,,"  190",",,W","  210",",,W","  183",",,W","  264",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-03-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  144",",,W","   11",",,W","   41",",,W",,,,,,,,,,,"  250",",,W","  280",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  106",",,W","  -16",",,W","   29",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","   67",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  144",",,W","  -49",",,W","   31",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  106",",,W","  -43",",,W","   13",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  122",",,W","  -49",",,W","    9",",,W",,,,,,,,,,,"  260",",,W","  290",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  172",",,W","    0",",,W","   24",",,W",,,,,,,,,,,"  200",",,W","  220",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   38",",,W",,,"  106",",,W","   33",",,W","   30",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   76",",,W","  121",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-03-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  128",",,W","   22",",,W","   44",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  150",",,W","  -49",",,W","    9",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   40",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  183",",,W","   22",",,W","   17",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   63",",,W","   98",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-03-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   94",",,W",,,"  133",",,W","   33",",,W","   30",",,W",,,,,,,,,,,"   30",",,W","  280",",,W","   76",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-03-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  117",",,W","   -5",",,W","   37",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  172",",,W","  -32",",,W","    9",",,W",,,,,,,,,,,"  230",",,W","  150",",,W","   45",",,W","   67",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-03-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  228",",,W","   17",",,W","   39",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    5",",,W",,,"  194",",,W","  117",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-03-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  262",",,W",,,"  200",",,W","   33",",,W","   57",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  143",",,W","  241",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-03-31","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   61",",,W","  -10",",,W","   46",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"   94",",,W","  -55",",,W","   17",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  156",",,W","   -5",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  194",",,W","   33",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  270",",,W","   67",",,W","  112",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00053841","2019-04-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    5",",,W",,,"  239",",,W","   83",",,W","   31",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   81",",,W",,,"  161",",,W","  111",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","   90",",,W","   40",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-04-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  217",",,W","  111",",,W","   12",",,W",,,,,,,,,,,"  120",",,W","   80",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-04-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  198",",,W",,,"  222",",,W","  106",",,W","   35",",,W",,,,,,,,,,,"  230",",,W","  200",",,W","   72",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
