"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFI","WDFI_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013880","2018-12-29","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  144",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  280",",,W","  290",",,W",,,,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,"  106",",,7",,,"  167",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2018-12-30","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  144",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150",",,W","  160",",,W",,,,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,"  156",",,7",,,"  178",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2018-12-31","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  156",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,"  156",",,7",,,"  161",",,7","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  161",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,"  161",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  144",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120",",,W","  110",",,W",,,,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,"  167",",,7",,,"  189",",,7","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  144",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  320",",,W","  340",",,W",,,,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,"  161",",,7",,,"  189",",,7","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  139",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,"  161",",,7",,,"  183",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   83",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270",",,W","  310",",,W",,,,,,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-06","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","   44",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,"  122",",,7",,,"  161",",,7","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   56",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120",",,W","   70",",,W",,,,,,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,"  122",",,7",,,"  161",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","   94",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  240",",,W","  250",",,W",,,,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,"  122",",,7",,,"  156",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   61",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,"  133",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   -5",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,"  111",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -10",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   20",",,W","   50",",,W",,,,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,"  100",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   11",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   80",",,W","  100",",,W",,,,,,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,"   94",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-13","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   72",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  330",",,W","  340",",,W",,,,,,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,"   94",",,7",,,"  117",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-14","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   44",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  340",",,W","  360",",,W",,,,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,"  117",",,7",,,"  122",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-15","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   50",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   30",",,W","   10",",,W",,,,,,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,"  106",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-16","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   33",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270",",,W","   20",",,W",,,,,,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-17","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","    6",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  140",",,W","  160",",,W",,,,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,"   94",",,7",,,"  139",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-18","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   67",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  280",",,W","  290",",,W",,,,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,"   94",",,7",,,"  128",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-19","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  117",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,,,,,,,,,"  143",",,W","  201",",,W",,,,,,,,,"  111",",,7",,,"  139",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-20","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","  165",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   44",",,W",,,,,"   69",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,,,,,"  157",",,W","  210",",,W",,,,,,,,,"  128",",,7",,,"  156",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-21","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -16",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350",",,W","   20",",,W",,,,,,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,"   94",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-22","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","  -21",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   90",",,W","   70",",,W",,,,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,"   72",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-23","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   67",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,"   72",",,7",,,"  100",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-24","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   86",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   72",",,W",,,,,"   84",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  190",",,W","  180",",,W",,,,,,,,,,,,,"  197",",,W","  250",",,W",,,,,,,,,"  100",",,7",,,"  144",",,7","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-25","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   17",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,"  100",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-26","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  -10",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300",",,W","  280",",,W",,,,,,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,"   89",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-27","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","    0",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350",",,W","   60",",,W",,,,,,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,"   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-28","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   56",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,"   83",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-29","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   44",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200",",,W","  230",",,W",,,,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,"   94",",,7",,,"  161",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-30","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -27",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-01-31","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -21",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,"   67",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  160",",,W","  120",",,W",,,,,,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   50",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   70",",,W","   50",",,W",,,,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   83",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  350",",,W","   80",",,W",,,,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,"   94",",,7",,,"  122",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","   50",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W",,,,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,"  100",",,7",,,"  122",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","   94",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,"   94",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-06","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  100",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,"  106",",,7",,,"  156",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  128",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,"  122",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  144",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,"  133",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   78",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,"  133",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   39",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   40",",,W","   50",",,W",,,,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,"  117",",,7",,,"  156",",,7",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  100",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,"  117",",,7",,,"  144",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  139",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,,,,,,,,,"  130",",,W","  170",",,W",,,,,,,,,"  128",",,7",,,"  150",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-13","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   56",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,"  150",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-14","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","    0",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,"  111",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-15","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  106",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,"  111",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-16","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  100",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,"  128",",,7",,,"  156",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","2019-02-17","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   83",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,"  139",",,7",,,"  167",",,7","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
