"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003894","2019-06-14","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   89",",,W","   22",",,W",,,,,,,,,"  182","H,,S",,,"  190",",,W","  180",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-06-15","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  172",",,W","   43",",,W",,,,,,,,,"  239","H,,S",,,"  200",",,W","  200",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-16","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W","   53",",,W",,,,,,,,,"  269","H,,S",,,"  210",",,W","  210",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-17","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  306",",,W","  217",",,W","   32",",,W",,,,,,,,,"  259","H,,S",,,"  200",",,W","  200",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-18","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  102",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  211",",,W","   22",",,W",,,,,,,,,"  243","H,,S",,,"  280",",,W","  280",",,W","   54",",,W","   58",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-19","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  102",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  200",",,W","   28",",,W",,,,,,,,,"  252","H,,S",,,"  300",",,W","  290",",,W","  116",",,W","  174",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-20","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   51",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  183",",,W","   36",",,W",,,,,,,,,"  229","H,,S",,,"  320",",,W","  280",",,W","   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-21","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  124",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  172",",,W","   37",",,W",,,,,,,,,"  241","H,,S",,,"  310",",,W","  320",",,W","  192",",,W","  224",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-06-22","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  231",",,W,2400",,,,,"  300",",,W","  194",",,W","   27",",,W",,,,,,,,,"  223","H,,S",,,"  330",",,W","  310",",,W","  174",",,W","  233",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-23","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   99",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  200",",,W","   32",",,W",,,,,,,,,"  252","H,,S",,,"  320",",,W","  240",",,W","  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-06-24","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  155",",,W,2400",,,,,"  283",",,W","  211",",,W","   37",",,W",,,,,,,,,"  231","H,,S",,,"  280",",,W","  280",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-25","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  306",",,W","  189",",,W","   17",",,W",,,,,,,,,"  247","H,,S",,,"  270",",,W","  280",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-26","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   56",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  200",",,W","   24",",,W",,,,,,,,,"  261","H,,S",,,"  320",",,W","  350",",,W","  116",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-27","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  294",",,W","  189",",,W","   17",",,W",,,,,,,,,"  241","H,,S",,,"  130",",,W","  140",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-28","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  317",",,W","  194",",,W","   13",",,W",,,,,,,,,"  251","H,,S",,,"  190",",,W","  200",",,W","   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-29","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    5",",,W,2400",,,,,"  333",",,W","  194",",,W","   13",",,W",,,,,,,,,"  259","H,,S",,,"   10",",,W","   30",",,W","   98",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-06-30","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  333",",,W","  206",",,W","   17",",,W",,,,,,,,,"  265","H,,S",,,"   10",",,W","  350",",,W","  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-01","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    3",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  194",",,W","   12",",,W",,,,," 1358",",,W",,,"  259","H,,S",,,"  290",",,W","  280",",,W","   81",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-02","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  206",",,W","   20",",,W",,,,," 1451",",,W",,,"  266","H,,S",,,"  230",",,W","  250",",,W","   54",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-03","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  168",",,W,2400",,,,,"  311",",,W","  217",",,W","   23",",,W",,,,," 2048",",,W",,,"  267","H,,S",,,"  210",",,W","  190",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-04","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  424",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  211",",,W","   21",",,W",,,,," 1130",",,W",,,"  245","H,,S",,,"  190",",,W","  200",",,W","   94",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-05","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    3",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  211",",,W","   20",",,W",,,,," 1330",",,W",,,"  260","H,,S",,,"  280",",,W","  280",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-06","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    8",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  217",",,W","   21",",,W",,,,," 1245",",,W",,,"  261","H,,S",,,"  310",",,W","  310",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-07","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   15",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","   16",",,W",,,,," 1406",",,W",,,"  264","H,,S",,,"  280",",,W","  280",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-08","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   22",",,W",,,,," 1204",",,W",,,"  277","H,,S",,,"   40",",,W","  350",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-09","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","    6",",,W",,,,," 1024",",,W",,,"  277","H,,S",,,"   60",",,W","   50",",,W","   31",",,W","   36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-10","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W","   14",",,W",,,,," 1519",",,W",,,"  276","H,,S",,,"  320",",,W","  290",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-11","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  222",",,W","   26",",,W",,,,," 1608",",,W",,,"  273","H,,S",,,"  340",",,W","  300",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-12","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  200",",,W","   17",",,W",,,,," 1126",",,W",,,"  268","H,,S",,,"   20",",,W","   20",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-13","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  498",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  211",",,W","   21",",,W",,,,," 1753",",,W",,,"  267","H,,S",,,"  290",",,W","  330",",,W","   98",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-14","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  217",",,W","   12",",,W",,,,," 1934",",,W",,,"  243","H,,S",,,"  280",",,W","  280",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-15","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   25",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  222",",,W","   32",",,W",,,,," 1530",",,W",,,"  243","H,,S",,,"  160",",,W","  140",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-16","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   56",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  228",",,W","   45",",,W",,,,," 1350",",,W",,,"  252","H,,S",,,"  220",",,W","  220",",,W","  130",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-07-17","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  361",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  233",",,W","   34",",,W",,,,," 2139",",,W",,,"  259","H,,S",,,"  310",",,W","  310",",,W","  116",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-18","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    3",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  217",",,W","   22",",,W",,,,," 1534",",,W",,,"  259","H,,S",,,"  200",",,W","  200",",,W","   76",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-19","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  333",",,W","  228",",,W","   23",",,W",,,,," 1527",",,W",,,"  274","H,,S",,,"  200",",,W","  210",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-20","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  233",",,W","   22",",,W",,,,," 2059",",,W",,,"  288","H,,S",,,"  160",",,W","  150",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-21","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W","   29",",,W",,,,," 1538",",,W",,,"  269","H,,S",,,"  200",",,W","  190",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-22","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  206",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  200",",,W","   34",",,W",,,,," 1855",",,W",,,"  256","H,,S",,,"   10",",,W","  360",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-23","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  172",",,W","   43",",,W",,,,," 1338",",,W",,,"  221","H,,S",,,"  360",",,W","  350",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-24","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  156",",,W","   30",",,W",,,,," 1012",",,W",,,"  217","H,,S",,,"   20",",,W","   30",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-25","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  294",",,W","  139",",,W","   13",",,W",,,,," 1307",",,W",,,"  218","H,,S",,,"   70",",,W","   50",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-26","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  311",",,W","  167",",,W","    8",",,W",,,,," 1454",",,W",,,"  237","H,,S",,,"  250",",,W","  240",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-27","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  311",",,W","  178",",,W","   13",",,W",,,,," 1407",",,W",,,"  249","H,,S",,,"  200",",,W","  190",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-28","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  189",",,W","   12",",,W",,,,," 1247",",,W",,,"  254","H,,S",,,"  240",",,W","  260",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-29","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  317",",,W","  189",",,W","   31",",,W",,,,," 1307",",,W",,,"  254","H,,S",,,"  210",",,W","  220",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-30","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  294",",,W","  217",",,W","   20",",,W",,,,," 1502",",,W",,,"  247","H,,S",,,"  310",",,W","  270",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-07-31","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  311",",,W","  194",",,W","   22",",,W",,,,," 1530",",,W",,,"  253","H,,S",,,"  310",",,W","  360",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-01","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  194",",,W","   26",",,W",,,,,,,,,"  244","H,,S",,,"  330",",,W","  320",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-02","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  322",",,W","  183",",,W","   22",",,W",,,,,,,,,"  251","H,,S",,,"   20",",,W","   20",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-03","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  163",",,W,2400",,,,,"  322",",,W","  194",",,W","   13",",,W",,,,,,,,,"  248","H,,S",,,"  130",",,W","   70",",,W","   54",",,W","   67",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-04","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   53",",,W,2400",,,,,"  311",",,W","  189",",,W","   12",",,W",,,,,,,,,"  237","H,,S",,,"   30",",,W","   20",",,W","  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-05","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  172",",,W","    8",",,W",,,,,,,,,"  241","H,,S",,,"  360",",,W","  360",",,W","   31",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-06","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","  147",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  189",",,W","   22",",,W",,,,,,,,,"  258","H,,S",,,"   10",",,W","   10",",,W","  143",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-07","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  306",",,W","  183",",,W","   24",",,W",,,,,,,,,"  233","H,,S",,,"  340",",,W","  330",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-08","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  211",",,W","   10",",,W",,,,,,,,,"  247","H,,S",,,"  260",",,W","  270",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-09","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   79",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  228",",,W","   14",",,W",,,,,,,,,"  262","H,,S",,,"  290",",,W","  260",",,W","   76",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-08-10","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0","T,,W,2400",,,,,"  322",",,W","  211",",,W","   15",",,W",,,,,,,,,"  269","H,,S",,,"   10",",,W","  330",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-11","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  322",",,W","  178",",,W","    9",",,W",,,,,,,,,"  251","H,,S",,,"  340",",,W","  350",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-12","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  189",",,W","   17",",,W",,,,,,,,,"  259","H,,S",,,"  210",",,W","  190",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-13","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  250",",,W","   31",",,W",,,,,,,,,"  294","H,,S",,,"  320",",,W","  320",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-14","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  211",",,W","   26",",,W",,,,,,,,,"  272","H,,S",,,"  340",",,W","  350",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-15","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  183",",,W","   23",",,W",,,,,,,,,"  249","H,,S",,,"  340",",,W","  320",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-16","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  161",",,W","   14",",,W",,,,,,,,,"  237","H,,S",,,"  200",",,W","  190",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-17","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  206",",,W","   16",",,W",,,,,,,,,"  268","H,,S",,,"  120",",,W","  240",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-18","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  200",",,W","   16",",,W",,,,,,,,,"  276","H,,S",,,"  200",",,W","  260",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-19","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","    7",",,W",,,,,,,,,"  282","H,,S",,,"  110",",,W","  160",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-20","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   56",",,W,2400",,,,,"  361",",,W","  206",",,W","   19",",,W",,,,,,,,,"  277","H,,S",,,"   20",",,W","   20",",,W","  107",",,W","  161",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00003894","2019-08-21","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","    0",",,W,2400",,,,,"  339",",,W","  194",",,W","   20",",,W",,,,,,,,,"  250","H,,S",,,"  210",",,W","  210",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-22","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   13",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  200",",,W","   21",",,W",,,,,,,,,"  252","H,,S",,,"  310",",,W","  310",",,W","  125",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003894","2019-08-23","36.62389","-87.41944","170.7","CLARKSVILLE OUTLAW AIRPORT, TN US","   10",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  200",",,W","   21",",,W",,,,,,,,,"  233","H,,S",,,"  360",",,W","  360",",,W","   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
