"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013896","2019-06-20","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   94",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  217",",,W","   50",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  107",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-21","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    3",",,W,2400","    0",",,H",,,"  356",",,W","  200",",,W","   34",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","  107",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-22","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   94",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   30",",,W",,,,,,,,,,,"  270",",,W","  250",",,W","  125",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-23","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    5",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   36",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  130",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-24","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   13",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  217",",,W","   43",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","  107",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-25","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  200",",,W","   11",",,W",,,,,,,,,,,"  290",",,W","  230",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-26","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W","   20",",,W",,,,,,,,,,,"   50",",,W","  250",",,W","   58",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-27","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  148",",,W","  192",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-28","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   76",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  200",",,W","   16",",,W",,,,,,,,,,,"  100",",,W","  250",",,W","  112",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-29","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","   17",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-06-30","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","    9",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-01","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  228",",,W","   15",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-02","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-03","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W","   18",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-04","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   33",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  228",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-05","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   20",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-06","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   94",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   15",",,W",,,,,,,,,,,"  280",",,W","  300",",,W","  116",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-07","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  140",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   20",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   98",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-08","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   14",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-09","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W","    8",",,W",,,,,,,,,,,"   90",",,W","  220",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-10","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  239",",,W","   17",",,W",,,,,,,,,,,"  110",",,W","  150",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-11","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  250",",,W","   21",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","  107",",,W","  148",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-12","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   15",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W","   17",",,W",,,,,,,,,,,"  120",",,W","  100",",,W","   67",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-13","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  350",",,W","  239",",,W","   30",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-14","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  264",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  228",",,W","   23",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-15","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   36",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  222",",,W","   35",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-16","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  185",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  239",",,W","   46",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","  125",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-17","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  554",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  233",",,W","   27",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-18","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   84",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  239",",,W","   29",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-19","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-20","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   91",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  228",",,W","   13",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-21","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   25",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  239",",,W","   15",",,W",,,,,,,,,,,"  300",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-22","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   56",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  233",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  220",",,W","   98",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-23","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  211",",,W","   36",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-24","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  183",",,W","   26",",,W",,,,,,,,,,,"   50",",,W","   80",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-25","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  161",",,W","   16",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-26","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  194",",,W","   16",",,W",,,,,,,,,,,"  100",",,W","   70",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-27","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-28","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W","   10",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-29","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-30","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0","T,,W,2400","    0",",,H",,,"  317",",,W","  228",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-07-31","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","    8",",,W",,,,,,,,,,,"   10",",,W","   20",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-01","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   45",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-02","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  211",",,W","   14",",,W",,,,,,,,,,,"  270",",,W","  240",",,W","   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-03","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   25",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   14",",,W",,,,,,,,,,,"  100",",,W","   90",",,W","  107",",,W","  143",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-04","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    3",",,W,2400",,,"    0",",,H","  339",",,W","  217",",,W","   12",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","  107",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-05","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  206",",,W","    6",",,W",,,,,,,,,,,"  310",",,W","   70",",,W","   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-06","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   20",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  206",",,W","   16",",,W",,,,,,,,,,,"  280",",,W","  310",",,W","   54",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-07","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  384",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  211",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   98",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-08","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  211",",,W","   14",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-09","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  244",",,W","   14",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-10","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  244",",,W","   15",",,W",,,,,,,,,,,"  310",",,W","  290",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-11","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  233",",,W","    8",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-12","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  217",",,W","    8",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-13","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   23",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W","   30",",,W",,,,,,,,,,,"   20",",,W","   30",",,W","  134",",,W","  206",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-14","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","   19",",,W",,,,,,,,,,,"  350",",,W","   30",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-15","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400",,,"    0",",,H","  339",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-16","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400",,,"    0",",,H","  339",",,W","  189",",,W","    7",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-17","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  194",",,W","    5",",,W",,,,,,,,,,,"   30",",,W","   20",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-18","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  211",",,W","    6",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-19","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W","   11",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-20","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   15",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-21","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  222",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   45",",,W","   63",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-22","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  190",",,W","  250",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-23","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   20",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  222",",,W","   15",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   98",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-24","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  222",",,W","   15",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-25","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","  409",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  233",",,W","    6",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   63",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-26","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","   58",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  228",",,W","   36",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-27","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  333",",,W","  233",",,W","   22",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","   76",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-28","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  200",",,W","   19",",,W",,,,,,,,,,,"  340",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-29","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  167",",,W","   13",",,W",,,,,,,,,,,"   80",",,W","   60",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013896","2019-08-30","34.7441","-87.5997","164.6","MUSCLE SHOALS REGIONAL AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  156",",,W","   12",",,W",,,,,,,,,,,"   80",",,W","  100",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
