"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00013866","2019-06-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  189",",,W",,,,,"   27",",,W",,,,,,,"  217","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   79",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  172",",,W",,,,,"   30",",,W",,,,,,,"  223","H,,S",,,,,"  320",",,W","  260",",,W",,,,,,,"   89",",,W","  139",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  128",",,W",,,,,"   16",",,W",,,,,,,"  188","H,,S",,,,,"   30",",,W","  360",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  111",",,W",,,,,"   24",",,W",,,,,,,"  181","H,,S",,,,,"  140",",,W","  170",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  201",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  217",",,W","  122",",,W",,,,,"   38",",,W",,,,,,,"  177","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"  130",",,W","  192",",,W",,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","   89",",,W",,,,,"   22",",,W",,,,,,,"  158","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  122",",,W",,,,,"   31",",,W",,,,,,,"  194","H,,S",,,,,"  190",",,W","  240",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  194",",,W",,,,,"   40",",,W",,,,,,,"  244","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"  130",",,W","  174",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  189",",,W",,,,,"   20",",,W",,,,,,,"  231","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   71",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  200",",,W",,,,,"   19",",,W",,,,,,,"  228","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,"   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  194",",,W",,,,,"   13",",,W",,,,,,,"  230","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  189",",,W",,,,,"   40",",,W",,,,,,,"  229","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"  107",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  172",",,W",,,,,"   25",",,W",,,,,,,"  208","H,,S",,,,,"  250",",,W","  310",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  144",",,W",,,,,"    9",",,W",,,,,,,"  196","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  128",",,W",,,,,"   12",",,W",,,,,,,"  199","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  224",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  200",",,W",,,,,"   18",",,W",,,,,,,"  247","H,,S",,,,,"  280",",,W","  250",",,W",,,,,,,"  130",",,W","  157",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  183",",,W",,,,,"   23",",,W",,,,,,,"  234","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  156",",,W",,,,,"   14",",,W",,,,,,,"  231","H,,S",,,,,"  220",",,W","  240",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  183",",,W",,,,,"   13",",,W",,,,,,,"  253","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,"  116",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  178",",,W",,,,,"    9",",,W",,,,,,,"  248","H,,S",,,,,"  320",",,W","   40",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  194",",,W",,,,,"   15",",,W",,,,,,,"  261","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-06-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  211",",,W",,,,,"   24",",,W",,,,,,,"  264","H,,S",,,,,"  320",",,W","  290",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  183",",,W",,,,,"    9",",,W",,,,,,,"  247","H,,S",,,,,"  330",",,W","  300",",,W",,,,,,,"   36",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  200",",,W",,,,,"   15",",,W",,,,,,,"  243","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,"   94",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  200",",,W",,,,,"   15",",,W",,,,,,,"  244","H,,S",,,,,"  330",",,W","  360",",,W",,,,,,,"   58",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  206",",,W",,,,,"    8",",,W",,,,,,,"  254","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,"   40",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  211",",,W",,,,,"    8",",,W",,,,,,,"  265","H,,S",,,,,"  250",",,W","  290",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  122",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  217",",,W",,,,,"   22",",,W",,,,,,,"  269","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  217",",,W",,,,,"   14",",,W",,,,,,,"  257","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  217",",,W",,,,,"   10",",,W",,,,,,,"  248","H,,S",,,,,"  330",",,W","   50",",,W",,,,,,,"   40",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  206",",,W",,,,,"    9",",,W",,,,,,,"  262","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  211",",,W",,,,,"    8",",,W",,,,,,,"  267","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,"   40",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  222",",,W",,,,,"   17",",,W",,,,,,,"  254","H,,S",,,,,"  210",",,W","  260",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,"  259","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  189",",,W",,,,,"   13",",,W",,,,,,,"  253","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,"   45",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  183",",,W",,,,,"   12",",,W",,,,,,,"  257","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  206",",,W",,,,,"   15",",,W",,,,,,,"  270","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  211",",,W",,,,,"   14",",,W",,,,,,,"  269","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  217",",,W",,,,,"   27",",,W",,,,,,,"  259","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  233",",,W",,,,,"   24",",,W",,,,,,,"  263","H,,S",,,,,"  300",",,W","  240",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  217",",,W",,,,,"   16",",,W",,,,,,,"  276","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  361",",,W","  228",",,W",,,,,"   16",",,W",,,,,,,"  286","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  217",",,W",,,,,"   17",",,W",,,,,,,"  278","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  315",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  183",",,W",,,,,"   27",",,W",,,,,,,"  232","H,,S",,,,,"  220",",,W","   50",",,W",,,,,,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  150",",,W",,,,,"   22",",,W",,,,,,,"  209","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  128",",,W",,,,,"   13",",,W",,,,,,,"  197","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,"   45",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  139",",,W",,,,,"    8",",,W",,,,,,,"  208","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,"   36",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  150",",,W",,,,,"    9",",,W",,,,,,,"  219","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   58",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  161",",,W",,,,,"   12",",,W",,,,,,,"  236","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  167",",,W",,,,,"   13",",,W",,,,,,,"  246","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  178",",,W",,,,,"   13",",,W",,,,,,,"  252","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   33",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  194",",,W",,,,,"   14",",,W",,,,,,,"  248","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-07-31","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  183",",,W",,,,,"   12",",,W",,,,,,,"  234","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  194",",,W",,,,,"   11",",,W",,,,,,,"  250","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,"   67",",,W","   98",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  172",",,W",,,,,"   13",",,W",,,,,,,"  246","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  183",",,W",,,,,"   11",",,W",,,,,,,"  253","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  167",",,W",,,,,"   10",",,W",,,,,,,"  240","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  172",",,W",,,,,"    6",",,W",,,,,,,"  241","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  178",",,W",,,,,"   23",",,W",,,,,,,"  248","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  147",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  189",",,W",,,,,"   19",",,W",,,,,,,"  243","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   48",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  183",",,W",,,,,"   26",",,W",,,,,,,"  243","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  183",",,W",,,,,"   16",",,W",,,,,,,"  240","H,,S",,,,,"  330",",,W","  300",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-08-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  156",",,W",,,,,"   10",",,W",,,,,,,"  224","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
