"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003159","2018-12-19","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  -10",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-20","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  -27",",,W","    6",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-21","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   39",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  130",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-22","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   28",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-23","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  -10",",,W","   24",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-24","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   33",",,W","   50",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  125",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-25","34.7411","-118.2116","712.6","LANCASTER, CA US","    0","T,,W,2400",,,"    0",",,H","  139",",,W","   50",",,W","   78",",,W",,,,,,,,,,,"  310",",,W","  240",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-26","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -10",",,W","   28",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-27","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -16",",,W","   62",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  157",",,W","  174",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-28","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -66",",,W","   26",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-29","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -71",",,W","   23",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-30","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  -55",",,W","   67",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","  161",",,W","  188",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2018-12-31","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -21",",,W","   69",",,W",,,,,,,,,,,"  270",",,W","  230",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-01","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -55",",,W","   37",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-02","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -66",",,W","   25",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-03","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -66",",,W","   15",",,W",,,,,,,,,,,"  260",",,W","  280",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-04","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -71",",,W","    9",",,W",,,,,,,,,,,"  260",",,W","  300",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-05","34.7411","-118.2116","712.6","LANCASTER, CA US","   58",",,W,2400",,,"    0",",,H","  106",",,W","  -21",",,W","   18",",,W",,,,,,,,,,,"  120",",,W","  120",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-06","34.7411","-118.2116","712.6","LANCASTER, CA US","    3",",,W,2400",,,"    0",",,H","  106",",,W","   39",",,W","   60",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-07","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   62",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-08","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   11",",,W","   15",",,W",,,,,,,,,,,"   50",",,W","   70",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-09","34.7411","-118.2116","712.6","LANCASTER, CA US","    3",",,W,2400",,,"    0",",,H","  161",",,W","  -10",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-10","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","    6",",,W","   20",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-11","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -16",",,W","   13",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-12","34.7411","-118.2116","712.6","LANCASTER, CA US","   10",",,W,2400",,,"    0",",,H","   94",",,W","   44",",,W","   39",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-13","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -16",",,W","   28",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-14","34.7411","-118.2116","712.6","LANCASTER, CA US","  122",",,W,2400",,,"    0",",,H","   72",",,W","   28",",,W","   27",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-15","34.7411","-118.2116","712.6","LANCASTER, CA US","   25",",,W,2400",,,"    0",",,H","   89",",,W","   44",",,W","   13",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-16","34.7411","-118.2116","712.6","LANCASTER, CA US","   36",",,W,2400",,,"    0",",,H","  144",",,W","   50",",,W","   23",",,W",,,,,,,,,,,"  260",",,W","  210",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-17","34.7411","-118.2116","712.6","LANCASTER, CA US","  155",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  100",",,W","   60",",,W",,,,,,,,,,,"  250",",,W","  200",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-18","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   50",",,W","   54",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  116",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-19","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   11",",,W","   16",",,W",,,,,,,,,,,"  280",",,W","   80",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-20","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","    6",",,W","   36",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","  130",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-21","34.7411","-118.2116","712.6","LANCASTER, CA US","    0","T,,W,2400",,,"    0",",,H","  100",",,W","   33",",,W","   94",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  179",",,W","  215",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-22","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -10",",,W","   38",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-23","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -27",",,W","   13",",,W",,,,,,,,,,,"  290",",,W","  260",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-24","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -21",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-25","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -32",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","   40",",,W","   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-26","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  -21",",,W","   24",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-27","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   11",",,W","    6",",,W",,,,,,,,,,,"  260",",,W","   50",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-28","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","    0",",,W","   10",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-29","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400",,,"    0",",,H","  217",",,W","   67",",,W","   21",",,W",,,,,,,,,,,"  250",",,W",,,"   49",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-30","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   39",",,W","   16",",,W",,,,,,,,,,,"  250",",,W","  300",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-01-31","34.7411","-118.2116","712.6","LANCASTER, CA US","   89",",,W,2400",,,"    0",",,H","  100",",,W","   22",",,W","   19",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   63",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-01","34.7411","-118.2116","712.6","LANCASTER, CA US","    0","T,,W,2400",,,"    0",",,H","  122",",,W","   22",",,W","   19",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-02","34.7411","-118.2116","712.6","LANCASTER, CA US","  168",",,W,2400",,,"    0",",,H","  122",",,W","   67",",,W","   57",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  134",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-03","34.7411","-118.2116","712.6","LANCASTER, CA US","    5",",,W,2400",,,"    0",",,H","  122",",,W","   67",",,W","   60",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  103",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-04","34.7411","-118.2116","712.6","LANCASTER, CA US","   46",",,W,2400",,,"    0",",,H","  111",",,W","   44",",,W","   75",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","  139",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-05","34.7411","-118.2116","712.6","LANCASTER, CA US","    8",",,W,2400",,,"    0",",,H","   72",",,W","    0",",,W","   78",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","  125",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-06","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","    0",",,W","   57",",,W",,,,,,,,,,,"  290",",,W","  270",",,W","  130",",,W","  148",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-07","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -43",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-08","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","  -43",",,W","   27",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-09","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   28",",,W","   62",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-10","34.7411","-118.2116","712.6","LANCASTER, CA US","   43",",,W,2400",,,"    0",",,H","  100",",,W","    6",",,W","   76",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  148",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-11","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -32",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","   50",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-12","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -49",",,W","   15",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-13","34.7411","-118.2116","712.6","LANCASTER, CA US","    0","T,,W,2400",,,"    0",",,H","  117",",,W","   28",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  125",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-14","34.7411","-118.2116","712.6","LANCASTER, CA US","  173",",,W,2400",,,"    0",",,H","  150",",,W","   50",",,W","   62",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  174",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-15","34.7411","-118.2116","712.6","LANCASTER, CA US","    8",",,W,2400",,,"    0",",,H","  106",",,W","   39",",,W","   72",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  125",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-16","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   17",",,W","   81",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","  157",",,W","  192",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-17","34.7411","-118.2116","712.6","LANCASTER, CA US","   15",",,W,2400",,,"    0",",,H","   89",",,W","    6",",,W","   82",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","  157",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-18","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   -5",",,W","   52",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-19","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -32",",,W","   28",",,W",,,,,,,,,,,"  280",",,W","  260",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-20","34.7411","-118.2116","712.6","LANCASTER, CA US","    3",",,W,2400",,,"    0",",,H","   94",",,W","   17",",,W","   70",",,W",,,,,,,,,,,"  250",",,W","  260",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-21","34.7411","-118.2116","712.6","LANCASTER, CA US","   20",",,W,2400",,,"    0",",,H","   78",",,W","  -16",",,W","   44",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  112",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-22","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -43",",,W","   27",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-23","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -49",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-24","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -32",",,W","   16",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-25","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","    0",",,W","   41",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-26","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   28",",,W","   50",",,W",,,,,,,,,,,"  240",",,W","  270",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-27","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   67",",,W","   61",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-02-28","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   89",",,W","   73",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-01","34.7411","-118.2116","712.6","LANCASTER, CA US","    0","T,,W,2400",,,"    0",",,H","  172",",,W","   89",",,W","   72",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-02","34.7411","-118.2116","712.6","LANCASTER, CA US","   23",",,W,2400",,,"    0",",,H","  161",",,W","   89",",,W","   69",",,W",,,,,,,,,,,"  260",",,W","  240",",,W","  134",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-03","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   83",",,W","   76",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-04","34.7411","-118.2116","712.6","LANCASTER, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   61",",,W","   55",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-05","34.7411","-118.2116","712.6","LANCASTER, CA US","   36",",,W,2400",,,"    0",",,H","  194",",,W","   28",",,W","   27",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","  157",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-06","34.7411","-118.2116","712.6","LANCASTER, CA US","  191",",,W,2400",,,"    0",",,H","  139",",,W","   72",",,W","   43",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003159","2019-03-07","34.7411","-118.2116","712.6","LANCASTER, CA US","    3",",,W,2400",,,"    0",",,H","  139",",,W","   50",",,W","   66",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
