"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00093993","2019-06-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","   89",",,W","   15",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   58",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  128",",,W","   40",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  194",",,W","   39",",,W",,,,,,,,,,,"  180",",,W","  160",",,W",,,"  134",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  189",",,W","   21",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"   81",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  183",",,W","   10",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   31",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  167",",,W","   10",",,W",,,,,,,,,,,"  250",",,W","  240",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   43",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  183",",,W","   30",",,W",,,,,,,,,,,"  220",",,W","  250",",,W",,,"   94",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  172",",,W","   23",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  239",",,W","   53",",,W",,,,,,,,,,,"  180",",,W","  190",",,W",,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   84",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  206",",,W","   48",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"  139",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-23","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US"," 1085",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  183",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  230",",,W",,,"  134",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-24","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  161",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-25","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  144",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-26","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  194",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  190",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-27","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  183",",,W","   24",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-28","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  183",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-29","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  200",",,W","   10",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   67",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-06-30","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  183",",,W","    8",",,W",,,,,,,,,,,"  180",",,W","  190",",,W",,,"   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-01","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  189",",,W","   13",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   58",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-02","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  194",",,W","   24",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-03","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  200",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-04","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  194",",,W","   29",",,W",,,,,,,,,,,"  180",",,W","  220",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-05","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  183",",,W","   26",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-06","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  231",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  178",",,W","   12",",,W",,,,,,,,,,,"  210",",,W","  230",",,W",,,"   89",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-07","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  145",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  200",",,W","    7",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"   76",",,W","   98",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-08","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  206",",,W","   15",",,W",,,,,,,,,,,"  140",",,W","  150",",,W",,,"   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-09","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  206",",,W","   20",",,W",,,,,,,,,,,"  200",",,W","  180",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-10","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  200",",,W","   15",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  148",",,W","  183",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-11","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  183",",,W","   15",",,W",,,,,,,,,,,"  340",",,W","  310",",,W",,,"   67",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-12","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  161",",,W","   12",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  172",",,W","   18",",,W",,,,,,,,,,,"   70",",,W","   90",",,W",,,"   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  206",",,W","   29",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  114",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  200",",,W","   23",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  217",",,W","   13",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  233",",,W","   40",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  233",",,W","   47",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  228",",,W","   47",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  206",",,W","   30",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  206",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  340",",,W",,,"  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  172",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  350",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-23","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  150",",,W","   14",",,W",,,,,,,,,,,"  350",",,W","   30",",,W",,,"   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-24","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  128",",,W","    7",",,W",,,,,,,,,,,"  120",",,W","   70",",,W",,,"   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-25","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  139",",,W","   10",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-26","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  139",",,W","   12",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-27","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  144",",,W","   18",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-28","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  161",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-29","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  112",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  206",",,W","   23",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   72",",,W","   98",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-30","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  194",",,W","   11",",,W",,,,,,,,,,,"   90",",,W","   60",",,W",,,"   40",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-07-31","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  172",",,W","   14",",,W",,,,,,,,,,,"  180",",,W","  190",",,W",,,"   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-01","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  206",",,W","    6",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-02","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   76",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   63",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-03","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  163",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  206",",,W","    8",",,W",,,,,,,,,,,"  210",",,W","  190",",,W",,,"   45",",,W","   49",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-04","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  194",",,W","    5",",,W",,,,,,,,,,,"   90",",,W","   60",",,W",,,"   40",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-05","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  183",",,W","   14",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-06","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  211",",,W","   18",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-07","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"  360",",,W","   20",",,W",,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-08","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  104",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  211",",,W","   11",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   94",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-09","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  222",",,W","   16",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,"   67",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-10","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  228",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-11","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  233",",,W","   19",",,W",,,,,,,,,,,"  180",",,W","  150",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-12","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  222",",,W","   32",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-13","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  211",",,W","   24",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-14","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  189",",,W","    6",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,"   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-15","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  172",",,W","   14",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-16","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  194",",,W","   23",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-17","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  200",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","  170",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-18","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  211",",,W","   26",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"  134",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-19","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  350",",,W","  206",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  220",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-20","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  350",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-21","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","   64",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  217",",,W","   27",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093993","2019-08-22","36.0097","-94.1694","381.3","FAYETTEVILLE DRAKE FIELD, AR US","  229",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"  180",",,W","  310",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
