"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFI","WDFI_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003813","2018-12-18","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","    6",",,W",,,,,,,,,"   13",",,W",,,,,,,,,,,,,,,"   95","H,,S",,,,,,,"   30",",,W","   40",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-19","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   44",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,,,,,"   88","H,,S",,,,,,,"  120",",,W","  140",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-20","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  267",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  111",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"  130","H,,S",,,,,,,"  130",",,W","  160",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-21","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  178",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   67",",,W",,,,,,,,,"   58",",,W",,,,,,,,,,,,,,,"  117","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,,,"  112",",,W","  161",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-22","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W",,,,,,,,,"   39",",,W",,,,,,,,,,,,,,,"   83","H,,S",,,,,,,"  300",",,W","   20",",,W",,,,,,,,,,,"   67",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-23","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  200",",,W","  -10",",,W",,,,,,,,,"   28",",,W",,,,,,,,,,,,,,,"   74","H,,S",,,,,,,"  230",",,W","  240",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-24","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   11",",,W",,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,"  111","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-25","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -21",",,W",,,,,,,,,"    9",",,W",,,,,,,,,,,,,,,"   57","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-26","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","    6",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"   76","H,,S",,,,,,,"   80",",,W","   10",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-27","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  100",",,W",,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,"  128","H,,S",,,,,,,"  130",",,W","   70",",,W",,,,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-28","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  160",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  156",",,W",,,,,,,,,"   38",",,W",,,,,,,,,,,,,,,"  188","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,,,"  103",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-29","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   15",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  144",",,W",,,,,,,,,"   12",",,W",,,,,,,,,,,,,,,"  163","H,,S",,,,,,,"  360",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   49",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-30","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   13",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  117",",,W",,,,,,,,,"   15",",,W",,,,,,,,,,,,,,,"  141","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2018-12-31","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   10",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  144",",,W",,,,,,,,,"   34",",,W",,,,,,,,,,,,,,,"  178","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   72",",,W","  107",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-01","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  175",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  183",",,W",,,,,,,,,"   28",",,W",,,,,,,,,,,,,,,"  206","H,,S",,,,,,,"  330",",,W","  290",",,W",,,,,,,,,,,"   63",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-02","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  139",",,W",,,,,,,,,"   15",",,W",,,,,,,,,,,,,,,"  180","H,,S",,,,,,,"   20",",,W","   20",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-03","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  102",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  139",",,W",,,,,,,,,"   12",",,W",,,,,,,,,,,,,,,"  151","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-04","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  488",",,W,2400",,,"    0",",,H","  194",",,W","   89",",,W",,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,"  167","H,,S",,,,,,,"  160",",,W","  130",",,W",,,,,,,,,,,"  103",",,W","  130",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-05","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   72",",,W",,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,"  117","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-06","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   22",",,W",,,,,,,,,"    8",",,W",,,,,,,,,,,,,,,"  116","H,,S",,,,,,,"  290",",,W",,,,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-07","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   28",",,W",,,,,,,,,"   13",",,W",,,,,,,,,,,,,,,"  113","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-08","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   72",",,W",,,,,,,,,"   27",",,W",,,,,,,,,,,,,,,"  141","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-09","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   56",",,W",,,,,,,,,"   56",",,W",,,,,,,,,,,,,,,"  123","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-10","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","    0",",,W",,,,,,,,,"   35",",,W",,,,,,,,,,,,,,,"   63","H,,S",,,,,,,"  340",",,W","  320",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-11","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -32",",,W",,,,,,,,,"   24",",,W",,,,,,,,,,,,,,,"   38","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-12","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    3",",,W,2400",,,"    0",",,H","  111",",,W","   56",",,W",,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,"   72","H,,S",,,,,,,"   80",",,W","  100",",,W",,,,,,,,,,,"   67",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-13","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   53",",,W,2400",,,"    0",",,H","  100",",,W","   39",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,,,,,,"   75","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-14","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   28",",,W",,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,"   71","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-15","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","    6",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"   68","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-16","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -16",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,,,,,,"   48","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"   45",",,W","   76",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-17","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   10",",,W,2400",,,"    0",",,H","  172",",,W","  -21",",,W",,,,,,,,,"   19",",,W",,,,,,,,,,,,,,,"   62","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-18","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   89",",,W",,,,,,,,,"    3",",,W",,,,,,,,,,,,,,,"  115","H,,S",,,,,,,"   10",",,W","   60",",,W",,,,,,,,,,,"   31",",,W","   54",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-19","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  246",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  122",",,W",,,,,,,,,"   44",",,W",,,,,,,,,,,,,,,"  156","H,,S",,,,,,,"  260",",,W","  170",",,W",,,,,,,,,,,"  130",",,W","  188",",,W",,,,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-20","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","    0",",,W",,,,,,,,,"   69",",,W",,,,,,,,,,,,,,,"   91","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-21","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -21",",,W",,,,,,,,,"   33",",,W",,,,,,,,,,,,,,,"   23","H,,S",,,,,,,"   40",",,W","  220",",,W",,,,,,,,,,,"   58",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-22","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -10",",,W",,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,"   42","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-23","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  196",",,W,2400",,,"    0",",,H","  233",",,W","   94",",,W",,,,,,,,,"   65",",,W",,,,,,,,,,,,,,,"  140","H,,S",,,,,,,"  160",",,W","  240",",,W",,,,,,,,,,,"  125",",,W","  174",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-24","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","  239",",,W,2400",,,"    0",",,H","  172",",,W","   11",",,W",,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,"  129","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"   98",",,W","  134",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-25","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -10",",,W",,,,,,,,,"   30",",,W",,,,,,,,,,,,,,,"   44","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-26","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -49",",,W",,,,,,,,,"   13",",,W",,,,,,,,,,,,,,,"   37","H,,S",,,,,,,"  320",",,W",,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-27","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -16",",,W",,,,,,,,,"    9",",,W",,,,,,,,,,,,,,,"   47","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-28","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  -16",",,W",,,,,,,,,"   21",",,W",,,,,,,,,,,,,,,"   66","H,,S",,,,,,,"  200",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-29","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   48",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -10",",,W",,,,,,,,,"   38",",,W",,,,,,,,,,,,,,,"   89","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,,,"   81",",,W","  125",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-30","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -49",",,W",,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,"   14","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-01-31","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -55",",,W",,,,,,,,,"   10",",,W",,,,,,,,,,,,,,,"   24","H,,S",,,,,,,"   90",",,W","  120",",,W",,,,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-01","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  -32",",,W",,,,,,,,,"   14",",,W",,,,,,,,,,,,,,,"   56","H,,S",,,,,,,"  160",",,W","  120",",,W",,,,,,,,,,,"   45",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-02","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   89",",,W",,,,,,,,,"   22",",,W",,,,,,,,,,,,,,,"  123","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-03","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0","T,,W,2400",,,"    0",",,H","  206",",,W","   78",",,W",,,,,,,,,"   19",",,W",,,,,,,,,,,,,,,"  144","H,,S",,,,,,,"   30",",,W","   40",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-04","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   50",",,W",,,,,,,,,"    5",",,W",,,,,,,,,,,,,,,"  111","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-05","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   72",",,W",,,,,,,,,"   16",",,W",,,,,,,,,,,,,,,"  139","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,,,,,"   67",",,W","   76",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-06","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   89",",,W",,,,,,,,,"   18",",,W",,,,,,,,,,,,,,,"  154","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-07","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  128",",,W",,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,"  196","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-08","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    3",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   72",",,W",,,,,,,,,"   48",",,W",,,,,,,,,,,,,,,"  178","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   89",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-09","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   33",",,W",,,,,,,,,"   40",",,W",,,,,,,,,,,,,,,"   92","H,,S",,,,,,,"   60",",,W","   70",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-10","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   13",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   44",",,W",,,,,,,,,"   42",",,W",,,,,,,,,,,,,,,"   86","H,,S",,,,,,,"   40",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003813","2019-02-11","32.6847","-83.6527","104.5","MACON MIDDLE GA REGIONAL AIRPORT, GA US","   18",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   44",",,W",,,,,,,,,"   11",",,W",,,,,,,,,,,,,,,"   71","H,,S",,,,,,,"   20",",,W","   40",",,W",,,,,,,,,,,"   36",",,W","   40",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
