"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024157","2019-06-14","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  278",",,W","  150",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,,,,,"  226","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-15","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  289",",,W","  128",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"  209","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  161",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,"  239","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  294",",,W","  150",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,"  227","H,,S",,,,,"  220",",,W","  290",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  289",",,W","  144",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,,,,,"  226","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"  103",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   20",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","  122",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,"  188","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,,,"  139",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  172",",,W","   72",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,"  135","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","   67",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  119","H,,S",,,,,"  230",",,W","  210",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","  100",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,"  156","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  228",",,W","  106",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,"  175","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   83",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"  157","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","  100",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"  168","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    8",",,W,2400","    0",",,W,","    0",",,W,","  267",",,W","  128",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,"  195","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,,,"  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   23",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  106",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,"  147","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   94",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   89",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,"  149","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  256",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  171","H,,S",,,,,"  220",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-06-30","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  122",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,"  203","H,,S",,,,,"   30",",,W","  320",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  300",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"  224","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  250",",,W","  144",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,,,"  210","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  111",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"  171","H,,S",,,,,"  280",",,W","  310",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  261",",,W","  117",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"  188","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  294",",,W","  144",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  214","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  272",",,W","  161",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"  224","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  117",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,"  192","H,,S",,,,,"  200",",,W","  230",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","  117",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  185","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  278",",,W","  117",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,"  200","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-10","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  261",",,W","  194",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  227","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-11","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  272",",,W","  178",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"  223","H,,S",,,,,"  230",",,W","  260",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-12","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  300",",,W","  167",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  223","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-13","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  161",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"  237","H,,S",,,,,"  230",",,W","  210",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-14","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  278",",,W","  150",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,,,"  221","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-15","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  217",",,W","  144",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"  204","H,,S",,,,,"  270",",,W","  150",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   74",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  139",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,"  179","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  228",",,W","  139",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,,,,,"  184","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  128",",,W",,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,"  188","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,,,"  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","   78",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"  164","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  261",",,W","  100",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  176","H,,S",,,,,"   40",",,W","  360",",,W",,,,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  128",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,"  208","H,,S",,,,,"   50",",,W","   80",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  339",",,W","  172",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"  236","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   30",",,W,2400","    0",",,W,","    0",",,W,","  344",",,W","  189",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  268","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  233",",,W","  273",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   28",",,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  128",",,W",,,,,"   59",",,W",,,,,,,,,,,,,,,,,,,,,"  211","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  289",",,W","  117",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,"  199","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  328",",,W","  150",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"  235","H,,S",,,,,"  240",",,W","  210",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  289",",,W","  161",",,W",,,,,"   74",",,W",,,,,,,,,,,,,,,,,,,,,"  250","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  111",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,"  204","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  311",",,W","  144",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,"  222","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-30","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  294",",,W","  144",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  231","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-07-31","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  150",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,,,"  228","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  317",",,W","  161",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  239","H,,S",,,,,"  240",",,W","  200",",,W",,,,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  172",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,"  248","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  150",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"  226","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  139",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  228","H,,S",,,,,"   40",",,W","   99",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  167",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,"  247","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  361",",,W","  178",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,"  268","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2019-08-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  367",",,W","  200",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
