"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00051964","2018-10-27","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  -22",",,7",,,,,"   33",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-10-28","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  -11",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-10-29","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","    0",",,7",,,,,"   67",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-10-30","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   25",",,7,2400","   15",",,7,2400","   25",",,7,2400","   78",",,7","  -11",",,7",,,,,"  -11",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-10-31","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   56",",,7,2400","   56",",,7,2400","    0","T,,7,2400","   22",",,7","  -33",",,7",,,,,"  -28",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-01","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   72",",,7","  -56",",,7",,,,,"  -28",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-02","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -33",",,7",,,,,"   28",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-03","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   30",",,7,2400","   18",",,7,2400","    0",",,7,2400","   61",",,7","  -44",",,7",,,,,"  -44",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-04","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    3",",,7,2400","    0","T,,7,2400","   61",",,7","  -50",",,7",,,,,"    0",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-05","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","  -44",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-06","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -56",",,7",,,,,"  -28",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-07","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -61",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-08","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","  -83",",,7",,,,,"  -83",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-09","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7"," -122",",,7",,,,,"  -67",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-10","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7"," -111",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-11","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   13",",,7,2400","   25",",,7,2400","   25",",,7,2400","   22",",,7"," -100",",,7",,,,,"  -94",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-12","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -39",",,7"," -150",",,7",,,,," -150",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-13","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   -6",",,7"," -156",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-14","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   44",",,7"," -117",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-15","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   78",",,7"," -100",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-16","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   94",",,7","  -83",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-17","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   83",",,7","  -78",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-18","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   56",",,7","  -56",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-19","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   72",",,7","  -94",",,7",,,,,"  -33",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-20","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   78",",,7","  -94",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-21","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   89",",,7","  -94",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-22","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","    0","T,,7,2400","   39",",,7","  -83",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-23","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   56",",,7","  -72",",,7",,,,,"  -50",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-24","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","    0","T,,7,2400","   83",",,7"," -106",",,7",,,,," -100",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-11-25","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","    0",",,7"," -128",",,7",,,,," -122",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-26","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   33",",,7"," -139",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-27","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   67",",,7","  -89",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-28","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   72",",,7","  -83",",,7",,,,,"    0",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-29","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   83",",,7","  -44",",,7",,,,,"  -28",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-11-30","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    5",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   50",",,7","  -39",",,7",,,,,"  -39",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-01","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","    0","T,,7,2400","   17",",,7"," -111",",,7",,,,," -106",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-02","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   69",",,7,2400","  114",",,7,2400","  102",",,7,2400","  -50",",,7"," -133",",,7",,,,,"  -83",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-03","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   13",",,7,2400","   38",",,7,2400","  127",",,7,2400","  -61",",,7"," -156",",,7",,,,," -150",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-04","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","  -56",",,7"," -167",",,7",,,,," -150",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-05","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","  -11",",,7"," -167",",,7",,,,,"  -83",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-06","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","   17",",,7","  -89",",,7",,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-07","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   22",",,7","  -78",",,7",,,,,"  -72",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-08","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   28",",,7"," -100",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-09","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   22",",,7"," -100",",,7",,,,,"  -83",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-10","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","    6",",,7"," -144",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-11","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   67",",,7"," -117",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-12","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   44",",,7"," -117",",,7",,,,,"  -50",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-13","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","    6",",,7"," -133",",,7",,,,," -111",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-14","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   28",",,7"," -144",",,7",,,,,"  -78",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-15","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   44",",,7"," -111",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-16","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   56",",,7"," -111",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-17","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   50",",,7"," -106",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-18","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   67",",,7","  -61",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-19","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    3",",,7,2400","   25",",,7,2400","   44",",,7","  -78",",,7",,,,,"  -67",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-20","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   39",",,7"," -106",",,7",,,,,"  -67",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-21","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   67",",,7"," -100",",,7",,,,,"    0",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-22","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    3",",,7,2400","   25",",,7,2400","   28",",,7"," -111",",,7",,,,," -111",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-23","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","  -11",",,7"," -133",",,7",,,,,"  -72",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-24","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   33",",,7"," -100",",,7",,,,,"  -78",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-25","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   56",",,7","  -83",",,7",,,,,"    6",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-26","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   56",",,7","  -56",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-27","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    5",",,7,2400","   25",",,7,2400","   -6",",,7","  -89",",,7",,,,,"  -67",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-28","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   38",",,7,2400","   84",",,7,2400","  127",",,7,2400","  -67",",,7"," -128",",,7",,,,," -128",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-29","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","   13",",,7,2400","  102",",,7,2400","  -89",",,7"," -206",",,7",,,,," -172",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2018-12-30","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -72",",,7"," -211",",,7",,,,," -167",",,7,2400",,,,,,,,,,,,
"USC00051964","2018-12-31","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   51",",,7,2400","  124",",,7,2400","  229",",,7,2400","  -67",",,7"," -183",",,7",,,,," -122",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-01","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   23",",,7,2400","   38",",,7,2400","  229",",,7,2400","  -78",",,7"," -194",",,7",,,,," -194",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-02","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","  203",",,7,2400","  -94",",,7"," -228",",,7",,,,," -211",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-03","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400"," -100",",,7"," -233",",,7",,,,," -172",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-04","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","  -39",",,7"," -183",",,7",,,,," -139",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-05","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","  -28",",,7"," -150",",,7",,,,,"  -78",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-06","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    5",",,7,2400","   13",",,7,2400","  178",",,7,2400","   17",",,7","  -78",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-07","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","    6",",,7","  -94",",,7",,,,,"  -61",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-08","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   17",",,7"," -111",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-09","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","    0",",,7"," -122",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-10","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","    0",",,7"," -128",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-11","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   81",",,7,2400","  102",",,7,2400","  254",",,7,2400","  -11",",,7","  -67",",,7",,,,,"  -67",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-12","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   15",",,7,2400","   28",",,7,2400","  279",",,7,2400","  -17",",,7"," -100",",,7",,,,,"  -67",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-13","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    3",",,7,2400","  279",",,7,2400","  -44",",,7"," -106",",,7",,,,,"  -72",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-14","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","  254",",,7,2400","  -44",",,7"," -156",",,7",,,,," -144",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-15","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","   10",",,7,2400","  254",",,7,2400","  -67",",,7"," -183",",,7",,,,,"  -94",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-16","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   18",",,7,2400","   25",",,7,2400","  254",",,7,2400","  -17",",,7"," -111",",,7",,,,,"  -50",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-17","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","    0",",,7"," -122",",,7",,,,,"  -11",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-18","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   23",",,7,2400","   30",",,7,2400","  254",",,7,2400","   11",",,7"," -122",",,7",,,,," -111",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-19","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -39",",,7"," -144",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-20","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -22",",,7"," -144",",,7",,,,," -122",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-21","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","   28",",,7"," -128",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-22","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","   10",",,7,2400","   15",",,7,2400","  254",",,7,2400","  -28",",,7"," -156",",,7",,,,," -156",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-01-23","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -72",",,7"," -172",",,7",,,,," -133",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-24","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -33",",,7"," -178",",,7",,,,," -100",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-25","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -28",",,7"," -156",",,7",,,,," -128",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-26","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -17",",,7"," -161",",,7",,,,," -117",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-27","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -22",",,7"," -139",",,7",,,,," -106",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-28","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","  229",",,7,2400","  -17",",,7"," -150",",,7",,,,," -117",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-29","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -44",",,7"," -178",",,7",,,,," -172",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-30","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -56",",,7"," -206",",,7",,,,," -150",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-01-31","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -22",",,7"," -183",",,7",,,,," -128",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-01","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","  -11",",,7"," -161",",,7",,,,," -117",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-02","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","  -11",",,7"," -161",",,7",,,,," -106",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-03","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","   44",",,7"," -106",",,7",,,,,"  -11",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-04","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   56",",,7","  -11",",,7",,,,,"   17",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-05","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    0","T,,7,2400","  152",",,7,2400","   39",",,7","  -28",",,7",,,,,"  -28",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-02-06","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    3",",,7,2400","    5",",,7,2400","  152",",,7,2400","  -11",",,7"," -111",",,7",,,,," -111",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-07","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","  -61",",,7"," -167",",,7",,,,," -167",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-02-08","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","  -33",",,7"," -194",",,7",,,,," -106",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-09","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","   17",",,7"," -133",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-10","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","   22",",,7","  -94",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-11","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","    0",",,7"," -106",",,7",,,,,"  -89",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-12","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","   -6",",,7"," -139",",,7",,,,,"  -94",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-13","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","  127",",,7,2400","   56",",,7"," -100",",,7",,,,,"   -6",",,7,2400",,,,,,,,,,,,
"USC00051964","2019-02-14","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","  102",",,7,2400","   94",",,7,2400","  229",",,7,2400","   50",",,7","  -17",",,7",,,,,"  -11",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-02-15","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    5",",,7,2400","   13",",,7,2400","  203",",,7,2400","   50",",,7","  -39",",,7",,,,,"  -39",",,7,2400","    1",",,7",,,,,,,,,,
"USC00051964","2019-02-16","37.9806","-105.6897","2439.6","CRESTONE 2 SE, CO US","    0","T,,7,2400","    3",",,7,2400","  203",",,7,2400","  -11",",,7"," -144",",,7",,,,," -139",",,7,2400",,,,,,,,,,,,
