"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024150","2018-12-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   20",",,W,2400",,,,,"  -27",",,W","  -60",",,W","   22",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    5",",,W,2400",,,,,"  -21",",,W"," -155",",,W","   31",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"  -55",",,W"," -155",",,W","   26",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -43",",,W"," -110",",,W","   67",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  250",",,W","  161",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-29","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"    6",",,W","  -55",",,W","  198",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  309",",,W","  380",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-30","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    5",",,W,2400",,,,,"    6",",,W"," -116",",,W","  134",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  300",",,W","  371",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2018-12-31","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -116",",,W"," -227",",,W","   46",",,W",,,,,,,,,,,,,,,,,"  350",",,W","  350",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  -55",",,W"," -221",",,W","  122",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  240",",,W","  197",",,W","  233",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   28",",,W","  -71",",,W","  141",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  228",",,W","  295",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   50",",,W","  -10",",,W","  168",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  260",",,W","  237",",,W","  300",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   78",",,W","   11",",,W","  152",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  215",",,W","  291",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   94",",,W","  -10",",,W","   47",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   78",",,W","    0",",,W","  125",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","  183",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-07","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   28",",,W","  -49",",,W","  118",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  197",",,W","  237",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-08","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   39",",,W","  -77",",,W","   78",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  197",",,W","  255",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-09","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  128",",,W"," -121",",,W","   79",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W","  174",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-10","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  106",",,W","   -5",",,W","   62",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-11","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   72",",,W","  -55",",,W","   60",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-12","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   72",",,W","  -88",",,W","   80",",,W",,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-13","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   72",",,W","  -88",",,W","   69",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  290",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-14","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   72",",,W"," -105",",,W","   76",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  310",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-15","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   33",",,W"," -110",",,W","   33",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-16","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   83",",,W","  -93",",,W","   42",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-17","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   39",",,W","  -66",",,W","   54",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  134",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-18","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   61",",,W","  -60",",,W","   76",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-19","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   13",",,W,2400",,,,,"   72",",,W","    6",",,W","  126",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  228",",,W","  304",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-20","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"   28",",,W","   -5",",,W","   46",",,W",,,,,,,,,,,,,,,,,"  260",",,W","   70",",,W","   89",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-21","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   33",",,W,2400",,,,,"    6",",,W","  -55",",,W","   50",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-22","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"    0",",,W"," -138",",,W","   90",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  206",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-23","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"    0",",,W","  -60",",,W","  103",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  228",",,W","  286",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-24","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    3",",,W,2400",,,,,"    6",",,W"," -127",",,W","   60",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   11",",,W","  -38",",,W","   95",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   61",",,W","   -5",",,W","  105",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  250",",,W","  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   94",",,W","  -27",",,W","  109",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  215",",,W","  268",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  -16",",,W"," -116",",,W","   67",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-29","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"    6",",,W"," -138",",,W","   77",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  260",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-30","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   44",",,W","  -60",",,W","  126",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  174",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-01-31","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   94",",,W","   11",",,W","  130",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","  192",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  111",",,W","   39",",,W","  135",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  201",",,W","  255",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  122",",,W","   44",",,W","  131",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  215",",,W","  273",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   44",",,W"," -210",",,W","   91",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","  148",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,," -177",",,W"," -221",",,W","   55",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -171",",,W"," -216",",,W","   43",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   90",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -166",",,W"," -221",",,W","   24",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  290",",,W","   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-07","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  -82",",,W"," -266",",,W","   77",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  179",",,W","  246",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-08","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -32",",,W"," -155",",,W","   96",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  197",",,W","  259",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-09","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -155",",,W"," -216",",,W","   64",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   90",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-10","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -143",",,W"," -243",",,W","   28",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-11","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -10",",,W"," -155",",,W","  105",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  192",",,W","  237",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-12","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"   22",",,W","  -21",",,W","  141",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  215",",,W","  264",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-13","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   15",",,W,2400",,,,,"   39",",,W","  -49",",,W","  127",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  192",",,W","  237",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-14","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   13",",,W,2400",,,,,"  -49",",,W"," -132",",,W","   50",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  110",",,W","  116",",,W","  134",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-15","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   13",",,W,2400",,,,,"   56",",,W"," -132",",,W","   46",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  161",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-16","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"   11",",,W"," -138",",,W","   72",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  130",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-17","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -127",",,W"," -193",",,W","   23",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-18","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -138",",,W"," -205",",,W","    7",",,W",,,,,,,,,,,,,,,,,"  330",",,W","  320",",,W","   63",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-19","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  -66",",,W"," -243",",,W","   62",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-20","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -38",",,W"," -116",",,W","   64",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-21","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -88",",,W"," -155",",,W","   39",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-22","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -43",",,W"," -221",",,W","   72",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W","  206",",,W","  237",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-23","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -16",",,W"," -155",",,W","   94",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  233",",,W","  291",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-24","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    5",",,W,2400",,,,," -149",",,W"," -205",",,W","   62",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-25","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -205",",,W"," -221",",,W","   72",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  107",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-26","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -171",",,W"," -221",",,W","   25",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-27","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -105",",,W"," -188",",,W","   12",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-02-28","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   20",",,W,2400",,,,,"  -43",",,W"," -143",",,W","   25",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  139",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-01","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -21",",,W"," -182",",,W","   83",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W","  130",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-02","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,," -182",",,W"," -238",",,W","   67",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  107",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-03","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,," -193",",,W"," -332",",,W","   25",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-04","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,," -138",",,W"," -355",",,W","   45",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","   81",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-05","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -88",",,W"," -266",",,W","   30",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  320",",,W","  103",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-06","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   30",",,W,2400",,,,,"  -88",",,W"," -171",",,W","   41",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W","  107",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-07","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   18",",,W,2400",,,,,"   67",",,W"," -182",",,W","   39",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  250",",,W","  130",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-08","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","   10",",,W,2400",,,,,"  -10",",,W","  -55",",,W","   34",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  270",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-09","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0","T,,W,2400",,,,,"  -16",",,W"," -166",",,W","   30",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  280",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024150","2019-03-10","45.6983","-110.4408","1415.2","LIVINGSTON AIRPORT, MT US","    0",",,W,2400",,,,,"  -16",",,W"," -193",",,W","   51",",,W",,,,,,,,,,,,,,,,,"  310",",,W","  280",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
