"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00018116","2019-06-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  156",",,a","   71",",,a",,,,,,,,,,
"ASN00018116","2019-06-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  136",",,a","   39",",,a",,,,,,,,,,
"ASN00018116","2019-06-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  112",",,a","   27",",,a",,,,,,,,,,
"ASN00018116","2019-06-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   46",",,a","  156",",,a","   66",",,a",,,,,,,,,,
"ASN00018116","2019-06-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  184",",,a","   48",",,a",,,,,,,,,,
"ASN00018116","2019-06-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  210",",,a","  118",",,a",,,,,,,,,,
"ASN00018116","2019-06-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  207",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2019-06-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   88",",,a","  111",",,a","   93",",,a",,,,,,,,,,
"ASN00018116","2019-06-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   56",",,a","  129",",,a","   66",",,a",,,,,,,,,,
"ASN00018116","2019-07-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  139",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-07-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  174",",,a","   83",",,a",,,,,,,,,,
"ASN00018116","2019-07-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  172",",,a","   60",",,a",,,,,,,,,,
"ASN00018116","2019-07-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  141",",,a","   55",",,a",,,,,,,,,,
"ASN00018116","2019-07-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  209",",,a","   47",",,a",,,,,,,,,,
"ASN00018116","2019-07-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  211",",,a","  100",",,a",,,,,,,,,,
"ASN00018116","2019-07-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  160",",,a","  100",",,a",,,,,,,,,,
"ASN00018116","2019-07-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  154",",,a","   73",",,a",,,,,,,,,,
"ASN00018116","2019-07-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  183",",,a","   78",",,a",,,,,,,,,,
"ASN00018116","2019-07-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  171",",,a","   97",",,a",,,,,,,,,,
"ASN00018116","2019-07-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   42",",,a","  159",",,a","  102",",,a",,,,,,,,,,
"ASN00018116","2019-07-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  149",",,a","  112",",,a",,,,,,,,,,
"ASN00018116","2019-07-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   14",",,a","  126",",,a","   48",",,a",,,,,,,,,,
"ASN00018116","2019-07-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  132",",,a","   62",",,a",,,,,,,,,,
"ASN00018116","2019-07-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  130",",,a","   89",",,a",,,,,,,,,,
"ASN00018116","2019-07-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  143",",,a","   68",",,a",,,,,,,,,,
"ASN00018116","2019-07-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  138",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-07-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  160",",,a","   82",",,a",,,,,,,,,,
"ASN00018116","2019-07-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  200",",,a","   35",",,a",,,,,,,,,,
"ASN00018116","2019-07-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  213",",,a","   93",",,a",,,,,,,,,,
"ASN00018116","2019-07-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  167",",,a","   85",",,a",,,,,,,,,,
"ASN00018116","2019-07-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  195",",,a","  111",",,a",,,,,,,,,,
"ASN00018116","2019-07-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   24",",,a","  161",",,a","   94",",,a",,,,,,,,,,
"ASN00018116","2019-07-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  166",",,a","  104",",,a",,,,,,,,,,
"ASN00018116","2019-07-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  168",",,a","   83",",,a",,,,,,,,,,
"ASN00018116","2019-07-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  148",",,a","  117",",,a",,,,,,,,,,
"ASN00018116","2019-07-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  162",",,a","   60",",,a",,,,,,,,,,
"ASN00018116","2019-07-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  180",",,a","   59",",,a",,,,,,,,,,
"ASN00018116","2019-07-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   16",",,a","  144",",,a","   90",",,a",,,,,,,,,,
"ASN00018116","2019-07-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  145",",,a","   62",",,a",,,,,,,,,,
"ASN00018116","2019-07-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  133",",,a","   42",",,a",,,,,,,,,,
"ASN00018116","2019-08-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  142",",,a","   81",",,a",,,,,,,,,,
"ASN00018116","2019-08-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  149",",,a","   44",",,a",,,,,,,,,,
"ASN00018116","2019-08-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  156",",,a","   56",",,a",,,,,,,,,,
"ASN00018116","2019-08-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  185",",,a","   61",",,a",,,,,,,,,,
"ASN00018116","2019-08-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  222",",,a","   85",",,a",,,,,,,,,,
"ASN00018116","2019-08-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  211",",,a","  124",",,a",,,,,,,,,,
"ASN00018116","2019-08-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  164",",,a","   83",",,a",,,,,,,,,,
"ASN00018116","2019-08-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   26",",,a","  140",",,a","   64",",,a",,,,,,,,,,
"ASN00018116","2019-08-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   32",",,a","  129",",,a","   63",",,a",,,,,,,,,,
"ASN00018116","2019-08-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  139",",,a","   43",",,a",,,,,,,,,,
"ASN00018116","2019-08-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  136",",,a","   70",",,a",,,,,,,,,,
"ASN00018116","2019-08-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  119",",,a","   56",",,a",,,,,,,,,,
"ASN00018116","2019-08-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  155",",,a","   17",",,a",,,,,,,,,,
"ASN00018116","2019-08-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS",,,"  192",",,a","   46",",,a",,,,,,,,,,
"ASN00018116","2019-08-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  241",",,a","  105",",,a",,,,,,,,,,
"ASN00018116","2019-08-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  158",",,a","  100",",,a",,,,,,,,,,
"ASN00018116","2019-08-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  193",",,a","   58",",,a",,,,,,,,,,
"ASN00018116","2019-08-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  116",",,a","   69",",,a",,,,,,,,,,
"ASN00018116","2019-08-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   62",",,a","  133",",,a","   37",",,a",,,,,,,,,,
"ASN00018116","2019-08-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  163",",,a","   70",",,a",,,,,,,,,,
"ASN00018116","2019-08-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  187",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-08-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  156",",,a","   74",",,a",,,,,,,,,,
"ASN00018116","2019-08-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  212",",,a","   59",",,a",,,,,,,,,,
"ASN00018116","2019-08-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  152",",,a","  120",",,a",,,,,,,,,,
"ASN00018116","2019-08-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  132",",,a","   44",",,a",,,,,,,,,,
"ASN00018116","2019-08-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   14",",,a","  129",",,a","   57",",,a",,,,,,,,,,
"ASN00018116","2019-08-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   14",",,a","  167",",,a","   27",",,a",,,,,,,,,,
"ASN00018116","2019-08-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  167",",,a","   45",",,a",,,,,,,,,,
"ASN00018116","2019-08-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   16",",,a","  141",",,a","   58",",,a",,,,,,,,,,
"ASN00018116","2019-08-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  204",",,a","   28",",,a",,,,,,,,,,
"ASN00018116","2019-08-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  223",",,a","  110",",,a",,,,,,,,,,
"ASN00018116","2019-09-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   54",",,a","  195",",,a","  111",",,a",,,,,,,,,,
"ASN00018116","2019-09-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  299",",,a","   75",",,a",,,,,,,,,,
"ASN00018116","2019-09-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a",,,"   70",",,a",,,,,,,,,,
"ASN00018116","2019-09-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS",,,"  193",",,a","  108",",,a",,,,,,,,,,
"ASN00018116","2019-09-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  190",",,a","  105",",,a",,,,,,,,,,
"ASN00018116","2019-09-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   16",",,a","  143",",,a","   77",",,a",,,,,,,,,,
"ASN00018116","2019-09-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    4",",,a","  163",",,a","   75",",,a",,,,,,,,,,
"ASN00018116","2019-09-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  182",",,a","  101",",,a",,,,,,,,,,
"ASN00018116","2019-09-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  169",",,a","   59",",,a",,,,,,,,,,
"ASN00018116","2019-09-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  227",",,a","   42",",,a",,,,,,,,,,
"ASN00018116","2019-09-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  277",",,a","   71",",,a",,,,,,,,,,
"ASN00018116","2019-09-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  227",",,a","  136",",,a",,,,,,,,,,
"ASN00018116","2019-09-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  239",",,a","   66",",,a",,,,,,,,,,
"ASN00018116","2019-09-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  314",",,a","   80",",,a",,,,,,,,,,
"ASN00018116","2019-09-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  325",",,a","  202",",,a",,,,,,,,,,
"ASN00018116","2019-09-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  157",",,a","  106",",,a",,,,,,,,,,
"ASN00018116","2019-09-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  168",",,a","   29",",,a",,,,,,,,,,
"ASN00018116","2019-09-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  257",",,a","   45",",,a",,,,,,,,,,
"ASN00018116","2019-09-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  313",",,a","  155",",,a",,,,,,,,,,
"ASN00018116","2019-09-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   12",",,a","  119",",,a","  111",",,a",,,,,,,,,,
"ASN00018116","2019-09-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","  220",",,a","  135",",,a","   67",",,a",,,,,,,,,,
"ASN00018116","2019-09-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    6",",,a","  149",",,a","   63",",,a",,,,,,,,,,
"ASN00018116","2019-09-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   38",",,a","  148",",,a","   74",",,a",,,,,,,,,,
"ASN00018116","2019-09-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  170",",,a","   37",",,a",,,,,,,,,,
"ASN00018116","2019-09-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  205",",,a","   60",",,a",,,,,,,,,,
"ASN00018116","2019-09-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  266",",,a","   76",",,a",,,,,,,,,,
"ASN00018116","2019-09-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  176",",,a","  120",",,a",,,,,,,,,,
"ASN00018116","2019-09-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  164",",,a","   48",",,a",,,,,,,,,,
"ASN00018116","2019-09-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  172",",,a","   65",",,a",,,,,,,,,,
"ASN00018116","2019-09-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  238",",,a","   64",",,a",,,,,,,,,,
"ASN00018116","2019-10-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  322",",,a","   89",",,a",,,,,,,,,,
"ASN00018116","2019-10-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  300",",,a","  170",",,a",,,,,,,,,,
"ASN00018116","2019-10-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  221",",,a","  100",",,a",,,,,,,,,,
"ASN00018116","2019-10-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  369",",,a","  129",",,a",,,,,,,,,,
"ASN00018116","2019-10-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  397",",,a","  116",",,a",,,,,,,,,,
"ASN00018116","2019-10-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  226",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2019-10-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  195",",,a","  113",",,a",,,,,,,,,,
"ASN00018116","2019-10-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  154",",,a","   61",",,a",,,,,,,,,,
"ASN00018116","2019-10-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  170",",,a","   77",",,a",,,,,,,,,,
"ASN00018116","2019-10-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  213",",,a","   62",",,a",,,,,,,,,,
"ASN00018116","2019-10-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  217",",,a","   99",",,a",,,,,,,,,,
"ASN00018116","2019-10-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  287",",,a","   78",",,a",,,,,,,,,,
"ASN00018116","2019-10-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  237",",,a","  146",",,a",,,,,,,,,,
"ASN00018116","2019-10-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  200",",,a","  110",",,a",,,,,,,,,,
"ASN00018116","2019-10-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  217",",,a","   79",",,a",,,,,,,,,,
"ASN00018116","2019-10-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  206",",,a","  101",",,a",,,,,,,,,,
"ASN00018116","2019-10-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  212",",,a","   72",",,a",,,,,,,,,,
"ASN00018116","2019-10-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  244",",,a","   76",",,a",,,,,,,,,,
"ASN00018116","2019-10-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  199",",,a","   81",",,a",,,,,,,,,,
"ASN00018116","2019-10-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  204",",,a","   53",",,a",,,,,,,,,,
"ASN00018116","2019-10-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  269",",,a","   70",",,a",,,,,,,,,,
"ASN00018116","2019-10-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  316",",,a","  130",",,a",,,,,,,,,,
"ASN00018116","2019-10-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  350",",,a","  166",",,a",,,,,,,,,,
"ASN00018116","2019-10-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  388",",,a","  209",",,a",,,,,,,,,,
"ASN00018116","2019-10-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  204",",,a","  111",",,a",,,,,,,,,,
"ASN00018116","2019-10-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  201",",,a","   96",",,a",,,,,,,,,,
"ASN00018116","2019-10-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  192",",,a","   79",",,a",,,,,,,,,,
"ASN00018116","2019-10-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  260",",,a","   84",",,a",,,,,,,,,,
"ASN00018116","2019-10-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  353",",,a","  122",",,a",,,,,,,,,,
"ASN00018116","2019-10-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  372",",,a","  175",",,a",,,,,,,,,,
"ASN00018116","2019-10-31","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  363",",,a","  233",",,a",,,,,,,,,,
"ASN00018116","2019-11-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  240",",,a","  149",",,a",,,,,,,,,,
"ASN00018116","2019-11-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   18",",,a","  265",",,a","  134",",,a",,,,,,,,,,
"ASN00018116","2019-11-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  213",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2019-11-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","   10",",,a","  211",",,a","  102",",,a",,,,,,,,,,
"ASN00018116","2019-11-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  275",",,a","   55",",,a",,,,,,,,,,
"ASN00018116","2019-11-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS",,,"  236",",,a","   97",",,a",,,,,,,,,,
"ASN00018116","2019-11-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  218",",,a","  113",",,a",,,,,,,,,,
"ASN00018116","2019-11-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  176",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2019-11-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  200",",,a","   97",",,a",,,,,,,,,,
"ASN00018116","2019-11-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  280",",,a","   65",",,a",,,,,,,,,,
"ASN00018116","2019-11-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  366",",,a","  135",",,a",,,,,,,,,,
"ASN00018116","2019-11-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  194",",,a","  109",",,a",,,,,,,,,,
"ASN00018116","2019-11-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  217",",,a","   96",",,a",,,,,,,,,,
"ASN00018116","2019-11-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  253",",,a","   98",",,a",,,,,,,,,,
"ASN00018116","2019-11-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  216",",,a","   83",",,a",,,,,,,,,,
"ASN00018116","2019-11-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  189",",,a","  112",",,a",,,,,,,,,,
"ASN00018116","2019-11-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  258",",,a","   83",",,a",,,,,,,,,,
"ASN00018116","2019-11-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  380",",,a","  113",",,a",,,,,,,,,,
"ASN00018116","2019-11-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  358",",,a","  139",",,a",,,,,,,,,,
"ASN00018116","2019-11-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  426",",,a","  178",",,a",,,,,,,,,,
"ASN00018116","2019-11-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  225",",,a","  150",",,a",,,,,,,,,,
"ASN00018116","2019-11-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  234",",,a","   89",",,a",,,,,,,,,,
"ASN00018116","2019-11-23","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  249",",,a","  103",",,a",,,,,,,,,,
"ASN00018116","2019-11-24","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  294",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-11-25","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  308",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2019-11-26","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  195",",,a","   86",",,a",,,,,,,,,,
"ASN00018116","2019-11-27","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  292",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-11-28","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  242",",,a","  101",",,a",,,,,,,,,,
"ASN00018116","2019-11-29","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  196",",,a","  123",",,a",,,,,,,,,,
"ASN00018116","2019-11-30","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  200",",,a","   87",",,a",,,,,,,,,,
"ASN00018116","2019-12-01","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  214",",,a","  103",",,a",,,,,,,,,,
"ASN00018116","2019-12-02","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    8",",,a","  218",",,a","  121",",,a",,,,,,,,,,
"ASN00018116","2019-12-03","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    2",",,a","  244",",,a","  106",",,a",,,,,,,,,,
"ASN00018116","2019-12-04","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  302",",,a","   82",",,a",,,,,,,,,,
"ASN00018116","2019-12-05","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  315",",,a","  133",",,a",,,,,,,,,,
"ASN00018116","2019-12-06","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  219",",,a","  131",",,a",,,,,,,,,,
"ASN00018116","2019-12-07","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  312",",,a","  120",",,a",,,,,,,,,,
"ASN00018116","2019-12-08","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  418",",,a","  143",",,a",,,,,,,,,,
"ASN00018116","2019-12-09","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  250",",,a","  187",",,a",,,,,,,,,,
"ASN00018116","2019-12-10","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  213",",,a","  141",",,a",,,,,,,,,,
"ASN00018116","2019-12-11","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  219",",,a","  125",",,a",,,,,,,,,,
"ASN00018116","2019-12-12","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  221",",,a","  145",",,a",,,,,,,,,,
"ASN00018116","2019-12-13","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  217",",,a","  136",",,a",,,,,,,,,,
"ASN00018116","2019-12-14","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  267",",,a","  140",",,a",,,,,,,,,,
"ASN00018116","2019-12-15","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  347",",,a","  110",",,a",,,,,,,,,,
"ASN00018116","2019-12-16","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  356",",,a","  153",",,a",,,,,,,,,,
"ASN00018116","2019-12-17","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  443",",,a","  200",",,a",,,,,,,,,,
"ASN00018116","2019-12-18","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  456",",,a","  243",",,a",,,,,,,,,,
"ASN00018116","2019-12-19","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  432",",,a","  186",",,a",,,,,,,,,,
"ASN00018116","2019-12-20","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  466",",,a","  247",",,a",,,,,,,,,,
"ASN00018116","2019-12-21","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  232",",,a","  163",",,a",,,,,,,,,,
"ASN00018116","2019-12-22","-33.7081","136.5026","175.0","CLEVE AERODROME, AS","    0",",,a","  296",",,a","  140",",,a",,,,,,,,,,
