"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00026510","2019-05-21","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   61",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,,," 0708",",,W","   89","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-22","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","   22",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,,," 2132",",,W","  124","H,,S",,,,,,,"   80",",,W","  160",",,W",,,,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-23","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   83",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,," 1238",",,W","  151","H,,S",,,,,,,"  270",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-24","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  100",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 0921",",,W","  141","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-25","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   61",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,," 1314",",,W","  141","H,,S",,,,,,,"  130",",,W","   80",",,W",,,,,,,,,,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-26","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   64",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   83",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,,," 1621",",,W","  118","H,,S",,,,,,,"   90",",,W","   50",",,W",,,,,,,,,,,"   72",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-27","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   67",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,,," 1247",",,W","  112","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-28","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   50",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,," 1806",",,W","  113","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-29","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   44",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,,," 1748",",,W","  133","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-30","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   61",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,," 1234",",,W","  151","H,,S",,,,,,,"   80",",,W","   50",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-05-31","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   83",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 1048",",,W","  150","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-01","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   83",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 1359",",,W","  129","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-02","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  100",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 1037",",,W","  128","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-03","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   66",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   89",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 1726",",,W","  146","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   98",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-04","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   72",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 1611",",,W","  153","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-05","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   72",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,," 1828",",,W","  141","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-06","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   89",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 1804",",,W","  156","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-07","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   83",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 1302",",,W","  151","H,,S",,,,,,,"   60",",,W","  320",",,W",,,,,,,,,,,"   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-08","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   72",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,," 1258",",,W","  146","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   76",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-09","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  100",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,,,"  290",",,W",,,,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-10","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   72",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,," 1631",",,W","  148","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-11","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   72",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,," 1258",",,W","  157","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,,,"   67",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-12","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","   72",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,," 1925",",,W","  168","H,,S",,,,,,,"  360",",,W","  310",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-13","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","   89",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,,," 1830",",,W","  184","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-14","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","   89",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,," 1847",",,W","  183","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-15","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   94",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,," 0623",",,W","  159","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-16","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  100",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,," 1838",",,W","  152","H,,S",,,,,,,"   40",",,W","  360",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-17","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  122",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 1417",",,W","  191","H,,S",,,,,,,"   40",",,W","  330",",,W",,,,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-18","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  122",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 1844",",,W","  160","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-19","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  122",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  168","H,,S",,,,,,,"  200",",,W",,,,,,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-20","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","   94",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,,,,," 1937",",,W","  165","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-21","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  111",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 2249",",,W","  191","H,,S",,,,,,,"  170",",,W","  150",",,W",,,,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-22","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   51",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  128",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 1444",",,W","  192","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-23","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   23",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  133",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 1106",",,W","  181","H,,S",,,,,,,"   50",",,W","   20",",,W",,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-24","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  111",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,,,,," 2003",",,W","  181","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-25","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  111",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,,,,,,," 1500",",,W","  188","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-26","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1100",",,W","  199","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-27","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  133",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1610",",,W","  214","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-28","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  133",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,,,,," 2113",",,W","  232","H,,S",,,,,,,"  350",",,W","  300",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-29","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  178",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,," 1958",",,W","  246","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-06-30","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  139",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,," 1941",",,W","  213","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-01","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   89",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,," 0004",",,W","  146","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-02","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  128",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,," 2352",",,W","  163","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-03","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  156",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,," 1726",",,W","  182","H,,S",,,,,,,"  250",",,W","  260",",,W",,,,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-04","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  139",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,," 2018",",,W","  179","H,,S",,,,,,,"   40",",,W","   10",",,W",,,,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-05","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  117",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,," 1912",",,W","  205","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-06","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  133",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  228","H,,S",,,,,,,"   40",",,W",,,,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-07","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  144",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,," 1151",",,W","  238","H,,S",,,,,,,"   30",",,W","  360",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-08","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  133",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 1425",",,W","  228","H,,S",,,,,,,"   60",",,W","   70",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-09","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  117",",,W",,,,,"    2",",,W",,,,,,,,,,,,,,,,,,,,,,," 1252",",,W","  218","H,,S",,,,,,,"  280",",,W","   50",",,W",,,,,,,,,,,"   27",",,W","   31",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-10","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  139",",,W",,,,,"    7",",,W",,,,,,,,,,,,,,,,,,,,,,," 1357",",,W","  210","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-11","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   91",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  150",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,," 1625",",,W","  217","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-12","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","   41",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  144",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,,,,," 1827",",,W","  174","H,,S",,,,,,,"  170",",,W","  180",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-13","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  133",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  187","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,,,,,"   49",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2019-07-14","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  144",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 1623",",,W","  179","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
