"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"UKW00035047","2019-09-14","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  105",",,S",,,"  153","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-15","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  103",",,S",,,"  169","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-16","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  167","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-17","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,,,,,,,"  143","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-18","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  107",",,S",,,"  135","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-19","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   97",",,S",,,"  140","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  108",",,S",,,"  156","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"  137",",,S",,,"  176","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  182","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-23","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"  128",",,S",,,"  162","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-24","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"  162","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-25","51.35","1.36667","44.2","MANSTON, ENG UK","   64",",,S",,,,,,,"  139",",,S",,,"  162","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-26","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"  165","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-27","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  191",",,S","  128",",,S",,,"  152","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-28","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"  113",",,S",,,"  155","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-29","51.35","1.36667","44.2","MANSTON, ENG UK","   38",",,S",,,,,"  201",",,S",,,,,"  160","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-09-30","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"   96",",,S",,,"  142","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-01","51.35","1.36667","44.2","MANSTON, ENG UK","   46",",,S",,,,,,,,,,,"  161","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-02","51.35","1.36667","44.2","MANSTON, ENG UK","   46",",,S",,,,,,,,,,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-03","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   39",",,S",,,"   96","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-04","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,"  105",",,S",,,"  132","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-05","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"  107",",,S",,,"  131","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-06","51.35","1.36667","44.2","MANSTON, ENG UK","   51",",,S",,,,,"  161",",,S","  122",",,S",,,"  136","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-07","51.35","1.36667","44.2","MANSTON, ENG UK","  185",",,S",,,,,,,,,,,"  133","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-08","51.35","1.36667","44.2","MANSTON, ENG UK","   36",",,S",,,,,"  167",",,S",,,,,"  134","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-09","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-10","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   77",",,S",,,"  124","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-11","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,"  167",",,S",,,,,"  156","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-12","51.35","1.36667","44.2","MANSTON, ENG UK","   48",",,S",,,,,,,"  104",",,S",,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-13","51.35","1.36667","44.2","MANSTON, ENG UK","   43",",,S",,,,,,,,,,,"  146","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-14","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   97",",,S",,,"  138","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-15","51.35","1.36667","44.2","MANSTON, ENG UK","  109",",,S",,,,,,,,,,,"  133","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-16","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   87",",,S",,,"  128","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-17","51.35","1.36667","44.2","MANSTON, ENG UK","   18",",,S",,,,,,,"   91",",,S",,,"  122","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-18","51.35","1.36667","44.2","MANSTON, ENG UK","  127",",,S",,,,,,,"   91",",,S",,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-19","51.35","1.36667","44.2","MANSTON, ENG UK","   64",",,S",,,,,,,,,,,"  113","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   68",",,S",,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-21","51.35","1.36667","44.2","MANSTON, ENG UK","   91",",,S",,,,,,,,,,,"  118","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-22","51.35","1.36667","44.2","MANSTON, ENG UK","   81",",,S",,,,,,,"   81",",,S",,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-23","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   74",",,S",,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-24","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   99",",,S",,,"  125","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-25","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,"  163",",,S","   98",",,S",,,"  135","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-26","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  186",",,S",,,,,"  147","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-27","51.35","1.36667","44.2","MANSTON, ENG UK","   36",",,S",,,,,,,"   73",",,S",,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-28","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   92","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-29","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-30","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"   96","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-10-31","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   70",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-01","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   79",",,S",,,"  127","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-02","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,,,,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-03","51.35","1.36667","44.2","MANSTON, ENG UK","   94",",,S",,,,,,,"   63",",,S",,,"   97","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-04","51.35","1.36667","44.2","MANSTON, ENG UK","   64",",,S",,,,,,,"   72",",,S",,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-05","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,,,"   70",",,S",,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-06","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,,,,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-07","51.35","1.36667","44.2","MANSTON, ENG UK","   36",",,S",,,,,,,,,,,"   79","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-08","51.35","1.36667","44.2","MANSTON, ENG UK","   46",",,S",,,,,,,,,,,"   63","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-09","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,,,,,"   60","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-10","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   74","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-11","51.35","1.36667","44.2","MANSTON, ENG UK","   15",",,S",,,,,,,,,,,"   71","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-12","51.35","1.36667","44.2","MANSTON, ENG UK","   64",",,S",,,,,,,"   25",",,S",,,"   54","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-13","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   66","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-14","51.35","1.36667","44.2","MANSTON, ENG UK","   97",",,S",,,,,,,,,,,"   56","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-15","51.35","1.36667","44.2","MANSTON, ENG UK","  196",",,S",,,,,,,"   36",",,S",,,"   68","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-16","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"   51",",,S",,,"   61","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-17","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   49",",,S",,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-18","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,,,,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-19","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   -8",",,S",,,"   41","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-20","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   53","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   32",",,S",,,"   49","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-22","51.35","1.36667","44.2","MANSTON, ENG UK","   25",",,S",,,,,"   98",",,S","   62",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-23","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"   94","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-24","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,,,"   64",",,S",,,"   96","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   74",",,S",,,"   97","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-26","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"  101",",,S",,,"  116","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-27","51.35","1.36667","44.2","MANSTON, ENG UK","   76",",,S",,,,,,,,,,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-28","51.35","1.36667","44.2","MANSTON, ENG UK","   76",",,S",,,,,,,,,,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-29","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,,,,,"   58","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-11-30","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   11",",,S",,,"   52","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-01","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,"   83",",,S",,,,,"   65","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-02","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   37","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-03","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   -3",",,S",,,"   32","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-04","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   40","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-05","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   -8",",,S",,,"   44","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-06","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,"  123",",,S","   82",",,S",,,"  108","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-07","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"   70",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-08","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  115",",,S",,,,,"   93","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-09","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"   80",",,S",,,,,"   64","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-10","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   -1",",,S",,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-11","51.35","1.36667","44.2","MANSTON, ENG UK","   20",",,S",,,,,,,,,,,"   56","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-12","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"    0",",,S",,,"   46","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-13","51.35","1.36667","44.2","MANSTON, ENG UK","  145",",,S",,,,,,,,,,,"   63","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-14","51.35","1.36667","44.2","MANSTON, ENG UK","  109",",,S",,,,,,,"   39",",,S",,,"   61","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-15","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"   51",",,S",,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-16","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   64",",,S",,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-17","51.35","1.36667","44.2","MANSTON, ENG UK","  127",",,S",,,,,,,,,,,"   69","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-18","51.35","1.36667","44.2","MANSTON, ENG UK","   28",",,S",,,,,,,"   29",",,S",,,"   66","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-19","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   77",",,S",,,"  116","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-20","51.35","1.36667","44.2","MANSTON, ENG UK","  122",",,S",,,,,,,,,,,"   89","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-21","51.35","1.36667","44.2","MANSTON, ENG UK","   48",",,S",,,,,,,"   48",",,S",,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-22","51.35","1.36667","44.2","MANSTON, ENG UK","   81",",,S",,,,,,,,,,,"   76","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-23","51.35","1.36667","44.2","MANSTON, ENG UK","   15",",,S",,,,,,,"   50",",,S",,,"   71","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-24","51.35","1.36667","44.2","MANSTON, ENG UK","   10",",,S",,,,,,,"   58",",,S",,,"   89","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   59","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-26","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   30",",,S",,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-27","51.35","1.36667","44.2","MANSTON, ENG UK","   18",",,S",,,,,,,"   69",",,S",,,"   81","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-28","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   77","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-29","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   29",",,S",,,"   54","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-30","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   68","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2019-12-31","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   32",",,S",,,"   73","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-01","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   43","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-02","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   44",",,S",,,"   76","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-03","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,,,,,"   83","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-04","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   21",",,S",,,"   58","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-05","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   57",",,S",,,"   67","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-06","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   70","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-07","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,"   42",",,S",,,"   82","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-08","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"  111","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-09","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  128",",,S",,,,,"  111","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-10","51.35","1.36667","44.2","MANSTON, ENG UK","    8",",,S",,,,,,,,,,,"   56","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-11","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   97",",,S","   19",",,S",,,"   75","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-12","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,,,,,"   90","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-13","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   37",",,S",,,"   74","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-14","51.35","1.36667","44.2","MANSTON, ENG UK","   41",",,S",,,,,"  123",",,S","   77",",,S",,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-15","51.35","1.36667","44.2","MANSTON, ENG UK","   41",",,S",,,,,,,,,,,"   86","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-16","51.35","1.36667","44.2","MANSTON, ENG UK","   48",",,S",,,,,,,"   47",",,S",,,"   87","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-17","51.35","1.36667","44.2","MANSTON, ENG UK","   23",",,S",,,,,,,,,,,"   78","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-18","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,,,,,,,"   39","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-19","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   51","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-20","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"    3",",,S",,,"   29","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-21","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   -7",",,S",,,"   26","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-22","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,"   12",",,S",,,"   49","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-23","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   60",",,S",,,"   67","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-24","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,,,,,"   54","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-25","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   45","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-26","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   96",",,S","   38",",,S",,,"   81","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-27","51.35","1.36667","44.2","MANSTON, ENG UK","   15",",,S",,,,,"   91",",,S",,,,,"   75","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-28","51.35","1.36667","44.2","MANSTON, ENG UK","   89",",,S",,,,,"   75",",,S",,,,,"   44","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-29","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"   85",",,S","   19",",,S",,,"   51","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-30","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,"  116",",,S","   45",",,S",,,"   88","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-01-31","51.35","1.36667","44.2","MANSTON, ENG UK","    5",",,S",,,,,"  111",",,S",,,,,"  100","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-01","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,"  122",",,S",,,,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-02","51.35","1.36667","44.2","MANSTON, ENG UK","   48",",,S",,,,,,,"   62",",,S",,,"   99","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-03","51.35","1.36667","44.2","MANSTON, ENG UK","   33",",,S",,,,,,,,,,,"   89","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-04","51.35","1.36667","44.2","MANSTON, ENG UK","   13",",,S",,,,,,,"   36",",,S",,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-05","51.35","1.36667","44.2","MANSTON, ENG UK","    0",",,S",,,,,,,,,,,"   58","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-06","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   -2",",,S",,,"   39","H,,S",,,,,,,,,,,,,,,,,,,,,,
"UKW00035047","2020-02-07","51.35","1.36667","44.2","MANSTON, ENG UK","    3",",,S",,,,,,,"   16",",,S",,,"   62","H,,S",,,,,,,,,,,,,,,,,,,,,,
