"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00299156","2019-06-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  128",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,"  117",",,7","  328",",,7","  183",",,7,0800","  187",",,7",,,,,,,"  206",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,,,"  160",",,7,0800",,,,,,,,,"  150",",,7","  306",",,7","  250",",,7,0800","  428",",,7",,,,,,,"  244",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"  150",",,7","  311",",,7","  183",",,7,0800","  105",",,7",,,,,,,"  233",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  122",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,"  150",",,7","  300",",,7","  211",",,7,0800","   87",",,7",,,,,,,"  233",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  156",",,7","  317",",,7","  178",",,7,0800","  127",",,7",,,,,,,"  228",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  167",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,"  256",",,7","  322",",,7","  200",",,7,0800","  117",",,7",,,,,,,"  256",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   51",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  117",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  144",",,7","  306",",,7","  194",",,7,0800","  142",",,7",,,,,,,"  250",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  128",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  150",",,7","  317",",,7","  206",",,7,0800","  200",",,7",,,,,,,"  244",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  144",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  156",",,7","  322",",,7","  244",",,7,0800","  114",",,7",,,,,,,"  256",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  178",",,7",,,,,,,,,"  272",",,7,0800",,,,,,,,,"  133",",,7","  306",",,7","  244",",,7,0800","  238",",,7",,,,,,,"  239",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  156",",,7",,,,,,,,,"  231",",,7,0800",,,,,,,,,"  144",",,7","  294",",,7","  183",",,7,0800","  254",",,7",,,,,,,"  261",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  117",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,"  139",",,7","  328",",,7","  167",",,7,0800","  154",",,7",,,,,,,"  250",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  122",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,"  128",",,7","  306",",,7","  172",",,7,0800","  195",",,7",,,,,,,"  239",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  139",",,7","  317",",,7","  239",",,7,0800","  183",",,7",,,,,,,"  233",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,"  198",",,7,0800",,,,,,,,,"  178",",,7","  322",",,7","  250",",,7,0800","  259",",,7",,,,,,,"  256",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  236",",,7,0800",,,,,,,,,"  172",",,7","  328",",,7","  244",",,7,0800","  241",",,7",,,,,,,"  267",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   51",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  167",",,7",,,,,,,,,"  165",",,7,0800",,,,,,,,,"  161",",,7","  328",",,7","  222",",,7,0800","  232",",,7",,,,,,,"  250",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-29","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,"  172",",,7","  328",",,7","  261",",,7,0800","  204",",,7",,,,,,,"  244",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-06-30","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,"  168",",,7,0800",,,,,,,,,"  167",",,7","  328",",,7","  261",",,7,0800","  163",",,7",,,,,,,"  272",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  178",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,"  178",",,7","  339",",,7","  244",",,7,0800","  138",",,7",,,,,,,"  317",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  194",",,7",,,,,,,,,"    5",",,7,0800",,,,,,,,,"  189",",,7","  339",",,7","  228",",,7,0800","  127",",,7",,,,,,,"  317",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  167",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,,"  183",",,7","  328",",,7","  233",",,7,0800","  101",",,7",,,,,,,"  267",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,,,,,"  155",",,7,0800",,,,,,,,,"  178",",,7","  344",",,7","  250",",,7,0800","  172",",,7",,,,,,,"  272",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,,,,,"  152",",,7,0800",,,,,,,,,"  194",",,7","  350",",,7","  261",",,7,0800","  190",",,7",,,,,,,"  272",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  305",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  167",",,7",,,,,,,,," -173",",X,7,0800",,,,,,,,,"  167",",,7","  317",",,7","  167",",,7,0800","  153",",,7",,,,,,,"  211",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,"  172",",,7","  322",",,7","  189",",,7,0800","   90",",,7",,,,,,,"  206",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  189",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"  194",",,7","  317",",,7","  250",",,7,0800","  122",",,7",,,,,,,"  211",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  161",",,7",,,,,,,,,"  155",",,7,0800",,,,,,,,,"  150",",,7","  339",",,7","  228",",,7,0800","  171",",,7",,,,,,,"  228",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  144",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,"  161",",,7","  344",",,7","  217",",,7,0800","   89",",,7",,,,,,,"  233",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  183",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  172",",,7","  339",",,7","  233",",,7,0800","  140",",,7",,,,,,,"  239",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  178",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,"  189",",,7","  361",",,7","  233",",,7,0800","  109",",,7",,,,,,,"  244",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  194",",,7","  350",",,7","  256",",,7,0800","  106",",,7",,,,,,,"  267",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,"  194",",,7","  350",",,7","  250",",,7,0800","  105",",,7",,,,,,,"  272",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,," -178",",X,7",,,"  233",",,7,0800","  130",",,7",,,,,,,"  272",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   69",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,"  200",",,7","  344",",,7","  250",",,7,0800","  134",",,7",,,,,,,"  261",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  206",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,"  200",",,7","  339",",,7","  256",",,7,0800","  145",",,7",,,,,,,"  256",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,,,,,"  155",",,7,0800",,,,,,,,,"  200",",,7","  339",",,7","  250",",,7,0800","  214",",,7",,,,,,,"  256",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  239",",,7",,,,,,,,,"  160",",,7,0800",,,,,,,,,"  200",",,7","  361",",,7","  278",",,7,0800","  163",",,7",,,,,,,"  272",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  233",",,7",,,,,,,,,"  163",",,7,0800",,,,,,,,,"  167",",,7","  350",",,7","  267",",,7,0800","  183",",,7",,,,,,,"  289",",,7",,,"  378",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  194",",,7",,,,,,,,,"  168",",,7,0800",,,,,,,,,"  200",",,7","  350",",,7","  222",",,7,0800","  185",",,7",,,,,,,"  289",",,7",,,"  378",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  112",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  178",",,7",,,,,,,,,"   10",",,7,0800",,,,,,,,,"  183",",,7","  333",",,7","  183",",,7,0800","  172",",,7",,,,,,,"  233",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,"  183",",,7","  294",",,7","  206",",,7,0800","   90",",,7",,,,,,,"  222",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,"  172",",,7","  339",",,7","  217",",,7,0800","  109",",,7",,,,,,,"  222",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  172",",,7","  344",",,7","  239",",,7,0800","  185",",,7",,,,,,,"  244",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,,,,,"  163",",,7,0800",,,,,,,,,"  178",",,7","  328",",,7","  244",",,7,0800","  220",",,7",,,,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,"  183",",,7","  322",",,7","  228",",,7,0800","  198",",,7",,,,,,,"  272",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,,,"  155",",,7,0800",,,,,,,,,"  183",",,7","  317",",,7","  244",",,7,0800","  214",",,7",,,,,,,"  267",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-29","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,"  194",",,7","  356",",,7","  239",",,7,0800","  130",",,7",,,,,,,"  272",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-30","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  178",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,"  189",",,7","  339",",,7","  239",",,7,0800","  132",",,7",,,,,,,"  278",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-07-31","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  194",",,7","  339",",,7","  267",",,7,0800","  148",",,7",,,,,,,"  267",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,"  189",",,7","  339",",,7","  261",",,7,0800","  164",",,7",,,,,,,"  272",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  228",",,7",,,,,,,,,"  173",",,7,0800",,,,,,,,,"  189",",,7","  339",",,7","  283",",,7,0800","  198",",,7",,,,,,,"  283",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  194",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  194",",,7","  317",",,7","  239",",,7,0800","  150",",,7",,,,,,,"  278",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"  200",",,7","  311",",,7","  239",",,7,0800","  122",",,7",,,,,,,"  272",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,"  200",",,7","  356",",,7","  256",",,7,0800","  130",",,7",,,,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  211",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,"  200",",,7","  356",",,7","  272",",,7,0800","  259",",,7",,,,,,,"  289",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,"  211",",,7","  350",",,7","  256",",,7,0800","   84",",,7",,,,,,,"  283",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  228",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,"  211",",,7","  333",",,7","  272",",,7,0800","  179",",,7",,,,,,,"  294",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   41",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"  211",",,7","  367",",,7","  222",",,7,0800","  124",",,7",,,,,,,"  306",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,"  200",",,7","  361",",,7","  228",",,7,0800","  130",",,7",,,,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  200",",,7","  356",",,7","  244",",,7,0800","  143",",,7",,,,,,,"  256",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   18",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,"  189",",,7","  328",",,7","  222",",,7,0800","  108",",,7",,,,,,,"  244",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  178",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"  194",",,7","  350",",,7","  211",",,7,0800","   76",",,7",,,,,,,"  244",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   81",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  150",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,"  178",",,7","  350",",,7","  167",",,7,0800","  146",",,7",,,,,,,"  239",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"  183",",,7","  339",",,7","  222",",,7,0800","  230",",,7",,,,,,,"  233",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  178",",,7","  333",",,7","  244",",,7,0800","  166",",,7",,,,,,,"  228",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  194",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,"  189",",,7","  350",",,7","  239",",,7,0800","  143",",,7",,,,,,,"  256",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  178",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  178",",,7","  339",",,7","  228",",,7,0800","  106",",,7",,,,,,,"  256",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  183",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  178",",,7","  344",",,7","  239",",,7,0800","  106",",,7",,,,,,,"  250",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-08-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  222",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  189",",,7","  300",",,7","  256",",,7,0800","  140",",,7",,,,,,,"  267",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
