"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00093010","2018-12-26","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   61",",,W","  -66",",,W",,,,,"   63",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  139",",,W","  201",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2018-12-27","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  -32",",,W"," -121",",,W",,,,,"  108",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  165",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2018-12-28","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  -55",",,W"," -138",",,W",,,,,"   42",",,W",,,,,,,,,,,"   10",",,W","   20",",,W",,,,,"  112",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2018-12-29","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"   22",",,W"," -155",",,W",,,,,"   30",",,W",,,,,,,,,,,"  200",",,W","  210",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2018-12-30","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  122",",,W"," -143",",,W",,,,,"   33",",,W",,,,,,,,,,,"   30",",,W","   40",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2018-12-31","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  -16",",,W"," -171",",,W",,,,,"   91",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  161",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-01","39.275","-103.666","1638.0","LIMON, CO US","    3",",,W,",,,,," -110",",,W"," -221",",,W",,,,,"   31",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-02","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   39",",,W"," -210",",,W",,,,,"   21",",,W",,,,,,,,,,,"  300",",,W","  320",",,W",,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-03","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  106",",,W"," -166",",,W",,,,,"   21",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-04","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  156",",,W","  -93",",,W",,,,,"   23",",,W",,,,,,,,,,,"  360",",,W","  180",",,W",,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-05","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  161",",,W","  -93",",,W",,,,,"   24",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-06","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  150",",,W","  -66",",,W",,,,,"   29",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-07","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  117",",,W"," -127",",,W",,,,,"   37",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-08","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   50",",,W"," -127",",,W",,,,,"   23",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-09","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  111",",,W"," -127",",,W",,,,,"   31",",,W",,,,,,,,,,,"  150",",,W","  190",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-10","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  156",",,W","  -82",",,W",,,,,"   25",",,W",,,,,,,,,,,"  100",",,W","  110",",,W",,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-11","39.275","-103.666","1638.0","LIMON, CO US","   46",",,W,",,,,,"   50",",,W","   -5",",,W",,,,,"   60",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-12","39.275","-103.666","1638.0","LIMON, CO US","    3",",,W,",,,,,"   11",",,W","  -99",",,W",,,,,"   43",",,W",,,,,,,,,,,"  360",",,W","  340",",,W",,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-13","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   22",",,W"," -105",",,W",,,,,"   18",",,W",,,,,,,,,,,"  200",",,W","  180",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-14","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   50",",,W"," -132",",,W",,,,,"   33",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-15","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   94",",,W"," -138",",,W",,,,,"   23",",,W",,,,,,,,,,,"   30",",,W","  340",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-16","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  100",",,W","  -60",",,W",,,,,"   23",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-17","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  128",",,W","  -82",",,W",,,,,"   40",",,W",,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-18","39.275","-103.666","1638.0","LIMON, CO US","   13",",,W,",,,,,"   50",",,W","  -71",",,W",,,,,"   68",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  157",",,W","  197",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-19","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   72",",,W","  -82",",,W",,,,,"   30",",,W",,,,,,,,,,,"  310",",,W","  180",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-20","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  139",",,W","  -66",",,W",,,,,"   22",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-21","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  156",",,W","  -66",",,W",,,,,"   45",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  174",",,W","  228",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-22","39.275","-103.666","1638.0","LIMON, CO US","   25",",,W,",,,,,"  -43",",,W"," -160",",,W",,,,,"  105",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"  179",",,W","  259",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-23","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"   33",",,W"," -166",",,W",,,,,"   26",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-24","39.275","-103.666","1638.0","LIMON, CO US","   20",",,W,",,,,,"  -27",",,W"," -182",",,W",,,,,"   22",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,,,"  130",",,W","  157",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-25","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   11",",,W"," -188",",,W",,,,,"   19",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-26","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   22",",,W"," -149",",,W",,,,,"   27",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-27","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  100",",,W"," -116",",,W",,,,,"   40",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  174",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-28","39.275","-103.666","1638.0","LIMON, CO US","    8",",,W,",,,,,"  -16",",,W"," -177",",,W",,,,,"   66",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  161",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-29","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  -16",",,W"," -177",",,W",,,,,"   19",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-30","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,","    0",",,W","    0",",,W","   61",",,W"," -166",",,W",,,,,"   18",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-01-31","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,","    0",",,W","    0",",,W","   89",",,W"," -121",",,W",,,,,"   21",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-01","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  128",",,W","  -99",",,W",,,,,"   26",",,W",,,,,,,,,,,"  180",",,W","  210",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-02","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  139",",,W","  -77",",,W",,,,,"   21",",,W",,,,,,,,,,,"  360",",,W","  310",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-03","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  161",",,W","  -38",",,W",,,,,"   33",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-04","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  111",",,W","  -71",",,W",,,,,"   58",",,W",,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"  139",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-05","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   89",",,W","  -82",",,W",,,,,"   47",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,,,"   94",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-06","39.275","-103.666","1638.0","LIMON, CO US","    5",",,W,",,,,,"  -21",",,W"," -166",",,W",,,,,"   45",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"  103",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-07","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  -55",",,W"," -205",",,W",,,,,"   35",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-08","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   22",",,W"," -188",",,W",,,,,"   43",",,W",,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"  125",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-09","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  100",",,W"," -138",",,W",,,,,"   40",",,W",,,,,,,,,,,"  310",",,W","  180",",,W",,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-10","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   56",",,W","  -99",",,W",,,,,"   61",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"  125",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-11","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   67",",,W","  -93",",,W",,,,,"   47",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  143",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-12","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   94",",,W"," -132",",,W",,,,,"   24",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-13","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  178",",,W","  -88",",,W",,,,,"   43",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-14","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  128",",,W","  -49",",,W",,,,,"   39",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-15","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  117",",,W","  -99",",,W",,,,,"   55",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-16","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"   39",",,W"," -105",",,W",,,,,"   58",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  170",",,W","  259",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-17","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"   22",",,W"," -127",",,W",,,,,"   38",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-18","39.275","-103.666","1638.0","LIMON, CO US","    8",",,W,",,,,,"  -93",",,W"," -149",",,W",,,,,"   42",",,W",,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-19","39.275","-103.666","1638.0","LIMON, CO US","   10",",,W,",,,,,"  -88",",,W"," -132",",,W",,,,,"   56",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,,,"  130",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-20","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  -10",",,W"," -260",",,W",,,,,"   26",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-21","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   39",",,W"," -132",",,W",,,,,"   22",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-22","39.275","-103.666","1638.0","LIMON, CO US","   10",",,W,",,,,,"   56",",,W","  -55",",,W",,,,,"   57",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"  103",",,W","  139",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-23","39.275","-103.666","1638.0","LIMON, CO US","   46",",,W,",,,,,"  -16",",,W"," -121",",,W",,,,,"   72",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,,,"  134",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-24","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   17",",,W"," -193",",,W",,,,,"   33",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-25","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   67",",,W"," -121",",,W",,,,,"   24",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-26","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   94",",,W","  -88",",,W",,,,,"   23",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,,,"   63",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-27","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  -16",",,W"," -132",",,W",,,,,"   44",",,W",,,,,,,,,,,"  160",",,W","  140",",,W",,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-02-28","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,","    0",",,W","    0",",,W","   78",",,W","  -82",",,W",,,,,"   30",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"   89",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-01","39.275","-103.666","1638.0","LIMON, CO US","    3",",,W,",,,,,"  100",",,W","  -55",",,W",,,,,"   49",",,W",,,,,,,,,,,"   30",",,W","  170",",,W",,,,,"  116",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-02","39.275","-103.666","1638.0","LIMON, CO US","   38",",,W,",,,,,"  -32",",,W"," -149",",,W",,,,,"   56",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  103",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-03","39.275","-103.666","1638.0","LIMON, CO US","   46",",,W,",,,,," -143",",,W"," -249",",,W",,,,,"   26",",,W",,,,,,,,,,,"   30",",,W","   50",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-04","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  -93",",,W"," -243",",,W",,,,,"   23",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-05","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  -38",",,W"," -238",",,W",,,,,"   42",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-06","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   44",",,W"," -149",",,W",,,,,"   27",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-07","39.275","-103.666","1638.0","LIMON, CO US","    5",",,W,",,,,,"  117",",,W","  -43",",,W",,,,,"   28",",,W",,,,,,,,,,,"  130",",,W","  140",",,W",,,,,"   67",",,W","   85",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-08","39.275","-103.666","1638.0","LIMON, CO US","    0","T,,W,",,,,,"  144",",,W","  -55",",,W",,,,,"   55",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"  148",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-09","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   72",",,W","  -55",",,W",,,,,"   61",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-10","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   78",",,W","  -66",",,W",,,,,"   60",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-11","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"  111",",,W","  -71",",,W",,,,,"   29",",,W",,,,,,,,,,,"  160",",,W","  180",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-12","39.275","-103.666","1638.0","LIMON, CO US","    8",",,W,",,,,,"  194",",,W","  -21",",,W",,,,,"   55",",,W",,,,,,,,,,,"  200",",,W","  170",",,W",,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-13","39.275","-103.666","1638.0","LIMON, CO US","  211",",,W,",,,,,"   83",",,W","  -43",",,W",,,,,"  156",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,,,"  277",",,W","  358",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-14","39.275","-103.666","1638.0","LIMON, CO US","   15",",,W,",,,,,"  -21",",,W","  -82",",,W",,,,,"  120",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"  210",",,W","  277",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093010","2019-03-15","39.275","-103.666","1638.0","LIMON, CO US","    0",",,W,",,,,,"   50",",,W"," -121",",,W",,,,,"   18",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
