"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00066037","2019-04-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  300",",,a","  176",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00066037","2019-04-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  189",",,a","  142",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2019-04-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  223",",,a","   99",",,a",,,,,,,,,,,"  169","H,,S"
"ASN00066037","2019-04-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","  121",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00066037","2019-04-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  252",",,a","  152",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-05-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  256",",,a","  180",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00066037","2019-05-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  257",",,a","  192",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00066037","2019-05-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  260",",,a","  193",",,a",,,,,,,,,,,"  202","H,,S"
"ASN00066037","2019-05-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   62",",,a",,,"  213",",,a","  169",",,a",,,,,,,,,,,"  168","H,,S"
"ASN00066037","2019-05-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  189",",,a","  117",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-05-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   14",",,a",,,"  193",",,a","  124",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2019-05-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  239",",,a","   97",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00066037","2019-05-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  219",",,a","  112",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-05-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  217",",,a","   96",",,a",,,,,,,,,,,"  171","H,,S"
"ASN00066037","2019-05-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  209",",,a","  115",",,a",,,,,,,,,,,"  145","H,,S"
"ASN00066037","2019-05-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  209",",,a","  101",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-05-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","  106",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-05-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  240",",,a","  103",",,a",,,,,,,,,,,"  183","H,,S"
"ASN00066037","2019-05-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  132",",,a",,,,,,,,,,,"  169","H,,S"
"ASN00066037","2019-05-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  114",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2019-05-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  235",",,a","  127",",,a",,,,,,,,,,,"  175","H,,S"
"ASN00066037","2019-05-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  246",",,a","  121",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00066037","2019-05-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  211",",,a","  123",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00066037","2019-05-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  233",",,a","  140",",,a",,,,,,,,,,,"  181","H,,S"
"ASN00066037","2019-05-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  238",",,a","  135",",,a",,,,,,,,,,,"  181","H,,S"
"ASN00066037","2019-05-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","  133",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00066037","2019-05-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","  147",",,a",,,,,,,,,,,"  187","H,,S"
"ASN00066037","2019-05-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  225",",,a","  145",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00066037","2019-05-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  259",",,a","  138",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00066037","2019-05-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","  128",",,a",,,,,,,,,,,"  198","H,,S"
"ASN00066037","2019-05-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  238",",,a","  138",",,a",,,,,,,,,,,"  163","H,,S"
"ASN00066037","2019-05-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  207",",,a","  106",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2019-05-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  202",",,a","   94",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2019-05-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  204",",,a","  120",",,a",,,,,,,,,,,"  140","H,,S"
"ASN00066037","2019-05-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  170",",,a","   83",",,a",,,,,,,,,,,"  111","H,,S"
"ASN00066037","2019-05-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  203",",,a","   73",",,a",,,,,,,,,,,"  143","H,,S"
"ASN00066037","2019-06-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  183",",,a","   95",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-06-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  196",",,a","  102",",,a",,,,,,,,,,,"  156","H,,S"
"ASN00066037","2019-06-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  188",",,a","  124",",,a",,,,,,,,,,,"  124","H,,S"
"ASN00066037","2019-06-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  192",",,a",,,"  142",",,a","   72",",,a",,,,,,,,,,,"  115","H,,S"
"ASN00066037","2019-06-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   94",",,a",,,"  144",",,a","   93",",,a",,,,,,,,,,,"  111","H,,S"
"ASN00066037","2019-06-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   72",",,a",,,"  181",",,a","   66",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2019-06-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  171",",,a","  106",",,a",,,,,,,,,,,"  139","H,,S"
"ASN00066037","2019-06-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   30",",,a",,,"  162",",,a","  104",",,a",,,,,,,,,,,"  134","H,,S"
"ASN00066037","2019-06-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  103",",,a",,,,,,,,,,,"  164","H,,S"
"ASN00066037","2019-06-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  227",",,a","  111",",,a",,,,,,,,,,,"  170","H,,S"
"ASN00066037","2019-06-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  219",",,a","  116",",,a",,,,,,,,,,,"  160","H,,S"
"ASN00066037","2019-06-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","  110",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00066037","2019-06-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  141",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00066037","2019-06-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  204",",,a","  105",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2019-06-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  188",",,a","   83",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-06-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  236",",,a",,,"  160",",,a","  119",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00066037","2019-06-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  272",",,a",,,"  157",",,a","  116",",,a",,,,,,,,,,,"  133","H,,S"
"ASN00066037","2019-06-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  150",",,a",,,"  190",",,a","  112",",,a",,,,,,,,,,,"  139","H,,S"
"ASN00066037","2019-06-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  158",",,a","   84",",,a",,,,,,,,,,,"  113","H,,S"
"ASN00066037","2019-06-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  159",",,a","   59",",,a",,,,,,,,,,,"  114","H,,S"
"ASN00066037","2019-06-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  149",",,a","   73",",,a",,,,,,,,,,,"  107","H,,S"
"ASN00066037","2019-06-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  145",",,a","   62",",,a",,,,,,,,,,,"  114","H,,S"
"ASN00066037","2019-06-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  150",",,a","   69",",,a",,,,,,,,,,,"  126","H,,S"
"ASN00066037","2019-06-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  324",",,a",,,"  164",",,a","  101",",,a",,,,,,,,,,,"  141","H,,S"
"ASN00066037","2019-06-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   76",",,a",,,"  179",",,a","  122",",,a",,,,,,,,,,,"  149","H,,S"
"ASN00066037","2019-06-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   46",",,a",,,"  176",",,a","  126",",,a",,,,,,,,,,,"  136","H,,S"
"ASN00066037","2019-06-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  187",",,a","  107",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2019-06-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  216",",,a","  110",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-06-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  214",",,a","   86",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2019-06-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  191",",,a","  106",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00066037","2019-07-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  189",",,a","   76",",,a",,,,,,,,,,,"  125","H,,S"
"ASN00066037","2019-07-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  217",",,a","   73",",,a",,,,,,,,,,,"  134","H,,S"
"ASN00066037","2019-07-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  188",",,a","   74",",,a",,,,,,,,,,,"  163","H,,S"
"ASN00066037","2019-07-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   68",",,a",,,"  184",",,a","  128",",,a",,,,,,,,,,,"  153","H,,S"
"ASN00066037","2019-07-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  122",",,a",,,"  184",",,a","  134",",,a",,,,,,,,,,,"  144","H,,S"
"ASN00066037","2019-07-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   22",",,a",,,"  202",",,a","  108",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-07-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   10",",,a",,,"  201",",,a","  113",",,a",,,,,,,,,,,"  151","H,,S"
"ASN00066037","2019-07-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  216",",,a","  114",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2019-07-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  188",",,a","  101",",,a",,,,,,,,,,,"  126","H,,S"
"ASN00066037","2019-07-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  186",",,a","   75",",,a",,,,,,,,,,,"  143","H,,S"
"ASN00066037","2019-07-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  211",",,a","   99",",,a",,,,,,,,,,,"  157","H,,S"
"ASN00066037","2019-07-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  212",",,a","  109",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2019-07-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  162",",,a","  113",",,a",,,,,,,,,,,"  114","H,,S"
"ASN00066037","2019-07-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  179",",,a","   66",",,a",,,,,,,,,,,"  126","H,,S"
"ASN00066037","2019-07-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  181",",,a","   91",",,a",,,,,,,,,,,"  131","H,,S"
"ASN00066037","2019-07-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  216",",,a","   85",",,a",,,,,,,,,,,"  145","H,,S"
"ASN00066037","2019-07-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  208",",,a","   93",",,a",,,,,,,,,,,"  149","H,,S"
"ASN00066037","2019-07-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  200",",,a","  107",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00066037","2019-07-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  195",",,a","   67",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2019-07-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  209",",,a","   72",",,a",,,,,,,,,,,"  140","H,,S"
"ASN00066037","2019-07-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  246",",,a","   64",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2019-07-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  239",",,a","  115",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00066037","2019-07-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  242",",,a","   94",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00066037","2019-07-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  207",",,a","  105",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00066037","2019-07-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  203",",,a","   82",",,a",,,,,,,,,,,"  138","H,,S"
"ASN00066037","2019-07-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  196",",,a","   78",",,a",,,,,,,,,,,"  145","H,,S"
"ASN00066037","2019-07-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  184",",,a","  107",",,a",,,,,,,,,,,"  138","H,,S"
"ASN00066037","2019-07-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  194",",,a","   87",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00066037","2019-07-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  208",",,a","   81",",,a",,,,,,,,,,,"  149","H,,S"
"ASN00066037","2019-07-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   38",",,a",,,"  151",",,a","  110",",,a",,,,,,,,,,,"  122","H,,S"
"ASN00066037","2019-07-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  124",",,a",,,"  158",",,a","   81",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2019-08-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  201",",,a","  100",",,a",,,,,,,,,,,"  143","H,,S"
"ASN00066037","2019-08-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  174",",,a","   97",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2019-08-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  214",",,a","   83",",,a",,,,,,,,,,,"  136","H,,S"
"ASN00066037","2019-08-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  178",",,a","   81",",,a",,,,,,,,,,,"  141","H,,S"
"ASN00066037","2019-08-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  212",",,a","   97",",,a",,,,,,,,,,,"  144","H,,S"
"ASN00066037","2019-08-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  204",",,a","   72",",,a",,,,,,,,,,,"  135","H,,S"
"ASN00066037","2019-08-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  235",",,a","   68",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-08-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  215",",,a","   85",",,a",,,,,,,,,,,"  161","H,,S"
"ASN00066037","2019-08-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  183",",,a","  135",",,a",,,,,,,,,,,"  130","H,,S"
"ASN00066037","2019-08-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  160",",,a","   92",",,a",,,,,,,,,,,"  117","H,,S"
"ASN00066037","2019-08-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  165",",,a","   76",",,a",,,,,,,,,,,"  117","H,,S"
"ASN00066037","2019-08-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  164",",,a","   91",",,a",,,,,,,,,,,"  122","H,,S"
"ASN00066037","2019-08-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  170",",,a","   73",",,a",,,,,,,,,,,"  124","H,,S"
"ASN00066037","2019-08-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  196",",,a","   78",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00066037","2019-08-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  218",",,a","   64",",,a",,,,,,,,,,,"  138","H,,S"
"ASN00066037","2019-08-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  258",",,a","   67",",,a",,,,,,,,,,,"  181","H,,S"
"ASN00066037","2019-08-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  174",",,a","  118",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00066037","2019-08-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  213",",,a","   89",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2019-08-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  174",",,a","  112",",,a",,,,,,,,,,,"  120","H,,S"
"ASN00066037","2019-08-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  215",",,a","   77",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-08-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  223",",,a","   89",",,a",,,,,,,,,,,"  174","H,,S"
"ASN00066037","2019-08-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  195",",,a","  130",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00066037","2019-08-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  199",",,a","   66",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2019-08-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  259",",,a","   61",",,a",,,,,,,,,,,"  175","H,,S"
"ASN00066037","2019-08-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","   87",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-08-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  158",",,a","  123",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2019-08-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   30",",,a",,,"  158",",,a","  119",",,a",,,,,,,,,,,"  133","H,,S"
"ASN00066037","2019-08-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  202",",,a","  100",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-08-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  150",",,a","   99",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00066037","2019-08-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  348",",,a",,,"  155",",,a","  107",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2019-08-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   38",",,a",,,"  164",",,a","  122",",,a",,,,,,,,,,,"  141","H,,S"
"ASN00066037","2019-09-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  233",",,a","   97",",,a",,,,,,,,,,,"  166","H,,S"
"ASN00066037","2019-09-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  191",",,a","  107",",,a",,,,,,,,,,,"  147","H,,S"
"ASN00066037","2019-09-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  237",",,a","  110",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2019-09-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  292",",,a","  106",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2019-09-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  217",",,a","  152",",,a",,,,,,,,,,,"  181","H,,S"
"ASN00066037","2019-09-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  304",",,a","  138",",,a",,,,,,,,,,,"  174","H,,S"
"ASN00066037","2019-09-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  203",",,a","  108",",,a",,,,,,,,,,,"  150","H,,S"
"ASN00066037","2019-09-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  201",",,a","  112",",,a",,,,,,,,,,,"  144","H,,S"
"ASN00066037","2019-09-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  174",",,a","  112",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00066037","2019-09-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  164",",,a","   79",",,a",,,,,,,,,,,"  131","H,,S"
"ASN00066037","2019-09-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  207",",,a","   90",",,a",,,,,,,,,,,"  151","H,,S"
"ASN00066037","2019-09-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","   91",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2019-09-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  201",",,a","  145",",,a",,,,,,,,,,,"  161","H,,S"
"ASN00066037","2019-09-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  198",",,a","  111",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2019-09-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  286",",,a","   93",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2019-09-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  287",",,a","  144",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00066037","2019-09-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  100",",,a",,,"  157",",,a","   94",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00066037","2019-09-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  420",",,a",,,"  175",",,a","  106",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2019-09-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  290",",,a",,,"  219",",,a","  136",",,a",,,,,,,,,,,"  187","H,,S"
"ASN00066037","2019-09-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  230",",,a","  146",",,a",,,,,,,,,,,"  197","H,,S"
