"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00129430","2018-08-31","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  133",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  172",",,7","  311",",,7","  156",",,7,0800",,,,,"  183",",,7","  189",",,7","  200",",,7","  222",",,7",,,"  333",",,7","  300",",,7","  256",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  172",",,7","  322",",,7","  206",",,7,0800",,,,,"  194",",,7","  183",",,7","  211",",,7","  222",",,7",,,"  228",",,7","  306",",,7","  261",",,7","  222",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  172",",,7","  328",",,7","  211",",,7,0800",,,,,"  228",",,7","  217",",,7","  211",",,7","  228",",,7",,,"  361",",,7","  328",",,7","  272",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  211",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  217",",,7","  344",",,7","  217",",,7,0800",,,,,"  233",",,7","  222",",,7","  206",",,7","  228",",,7",,,"  394",",,7","  344",",,7","  289",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  217",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  228",",,7","  344",",,7","  233",",,7,0800",,,,,"  244",",,7","  244",",,7","  244",",,7","  222",",,7",,,"  428",",,7","  350",",,7","  289",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  228",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  228",",,7","  344",",,7","  233",",,7,0800",,,,,"  250",",,7","  244",",,7","  250",",,7","  222",",,7",,,"  378",",,7","  350",",,7","  300",",,7","  222",",I,7",,,,,,,,,,,,,,
"USC00129430","2018-09-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  217",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  228",",,7","  333",",,7","  217",",,7,0800",,,,,"  250",",,7","  244",",,7","  250",",,7","  233",",I,7",,,"  400",",,7","  356",",,7","  306",",,7","  233",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  244",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  200",",,7","  294",",,7","  206",",,7,0800",,,,,"  228",",,7","  233",",,7","  239",",,7","  228",",,7",,,"  361",",,7","  356",",,7","  272",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  307",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  150",",,7",,,,,,,"    0",",,7,0800",,,,,,,"  161",",,7","  222",",,7","  150",",,7,0800",,,,,"  178",",,7","  189",",,7","  200",",,7","  200",",,7",,,"  228",",,7","  233",",,7","  239",",,7","  228",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  133",",,7",,,,,,,"    8",",,7,0800",,,,,,,"  139",",,7","  183",",,7","  133",",,7,0800",,,,,"  156",",,7","  156",",,7","  178",",,7","  178",",,7",,,"  194",",,7","  189",",,7","  206",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  128",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  139",",,7","  183",",,7","  139",",,7,0800",,,,,"  156",",,7","  150",",,7","  167",",,7","  183",",,7",,,"  189",",,7","  167",",,7","  189",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  139",",,7","  239",",,7","  111",",,7,0800",,,,,"  139",",,7","  139",",,7","  167",",,7","  183",",,7",,,"  233",",,7","  206",",,7","  183",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  100",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  139",",,7","  289",",,7","  117",",,7,0800",,,,,"  139",",,7","  139",",,7","  161",",,7","  183",",,7",,,"  300",",,7","  278",",,7","  222",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  150",",,7","  294",",,7","  122",",,7,0800",,,,,"  156",",,7","  156",",,7","  172",",,7","  183",",,7",,,"  306",",,7","  294",",,7","  239",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  117",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  156",",,7","  317",",,7","  156",",,7,0800",,,,,"  172",",,7","  167",",,7","  183",",,7","  178",",,7",,,"  328",",,7","  294",",,7","  244",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  189",",,7","  322",",,7","  133",",,7,0800",,,,,"  200",",,7","  194",",,7","  206",",,7","  189",",,7",,,"  361",",,7","  311",",,7","  261",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  133",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  183",",,7","  317",",,7","  172",",,7,0800",,,,,"  206",",,7","  183",",,7","  211",",,7","  167",",,7",,,"  344",",,7","  311",",,7","  250",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  200",",,7","  328",",,7","  172",",,7,0800",,,,,"  217",",,7","  211",",,7","  261",",I,7","  156",",,7",,,"  339",",,7","  311",",,7","  217",",I,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  167",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  211",",,7","  322",",,7","  172",",,7,0800",,,,,"  217",",,7","  211",",,7","  228",",,7","  200",",,7",,,"  333",",,7","  317",",,7","  267",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  167",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  200",",,7","  311",",,7","  172",",,7,0800",,,,,"  211",",,7","  217",",,7","  228",",,7","  200",",,7",,,"  344",",,7","  311",",,7","  261",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  172",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  200",",,7","  339",",,7","  211",",,7,0800",,,,,"  206",",,7","  211",",,7","  217",",,7","  206",",,7",,,"  361",",,7","  322",",,7","  267",",,7","  211",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-21","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  206",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  217",",,7","  339",",,7","  244",",,7,0800",,,,,"  233",",,7","  228",",,7","  239",",,7","  183",",,7",,,"  339",",,7","  333",",,7","  278",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-22","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  117",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  128",",,7","  272",",,7","  117",",,7,0800",,,,,"  156",",,7","  167",",,7","  194",",,7","  206",",,7",,,"  267",",,7","  250",",,7","  244",",,7","  211",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-23","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   72",",,7",,,,,,,"   25",",,7,0800",,,,,,,"  100",",,7","  194",",,7","  150",",,7,0800",,,,,"  133",",,7","  139",",,7","  167",",,7","  183",",I,7",,,"  233",",,7","  211",",,7","  194",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  122",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  122",",,7","  256",",,7","  133",",,7,0800",,,,,"  167",",,7","  156",",,7","  178",",,7","  156",",,7",,,"  289",",,7","  256",",,7","  244",",,7","  167",",I,7",,,,,,,,,,,,,,
"USC00129430","2018-09-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  133",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  139",",,7","  228",",,7","  211",",,7,0800",,,,,"  167",",,7","  167",",,7","  189",",,7","  167",",,7",,,"  256",",,7","  233",",,7","  217",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  201",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  167",",,7","  283",",,7","  128",",,7,0800",,,,,"  167",",,7","  178",",,7","  194",",,7","  189",",,7",,,"  267",",,7","  250",",,7","  217",",,7","  239",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   83",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  122",",,7","  244",",,7","   94",",,7,0800",,,,,"  133",",,7","  139",",,7","  161",",,7","  194",",,7",,,"  239",",,7","  222",",,7","  194",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   94",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  106",",,7","  183",",,7","  111",",,7,0800",,,,,"  106",",,7","  122",",,7","  144",",,7","  189",",,7",,,"  183",",,7","  172",",,7","  167",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   44",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   89",",,7","  239",",,7","   50",",,7,0800",,,,,"  111",",,7","  122",",,7","  144",",,7","  194",",,7",,,"  278",",,7","  250",",,7","  194",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-09-30","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,"   36",",,7,0800",,,,,,,"   89",",,7","  167",",,7","  111",",,7,0800",,,,,"  111",",,7","  122",",,7","  156",",,7","  194",",,7",,,"  217",",,7","  189",",,7","  178",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  111",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  128",",,7","  278",",,7","  144",",,7,0800",,,,,"  122",",,7","  144",",,7","  156",",,7","  189",",,7",,,"  294",",,7","  267",",,7","  211",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  161",",,7","  289",",,7","  194",",,7,0800",,,,,"  178",",,7","  167",",,7","  167",",,7","  183",",,7",,,"  311",",,7","  278",",,7","  217",",,7","  183",",I,7",,,,,,,,,,,,,,
"USC00129430","2018-10-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  156",",,7",,,,,,,"   30",",,7,0800",,,,,,,"  183",",,7","  239",",,7","  189",",,7,0800",,,,,"  189",",,7","  183",",,7","  178",",,7","  194",",I,7",,,"  239",",,7","  222",",,7","  194",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  183",",,7","  294",",,7","  217",",,7,0800",,,,,"  183",",,7","  178",",,7","  156",",,7","  194",",,7",,,"  306",",,7","  278",",,7","  222",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  295",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  106",",,7",,,,,,,"   30",",,7,0800",,,,,,,"  128",",,7","  228",",,7","  139",",,7,0800",,,,,"  128",",,7","  156",",,7","  161",",,7","  200",",,7",,,"  206",",,7","  206",",,7","  211",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"   10",",,7,0800",,,,,,,"  139",",,7","  233",",,7","  217",",,7,0800",,,,,"  144",",,7","  150",",,7","  150",",,7","  183",",,7",,,"  256",",,7","  222",",,7","  194",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,,,"    8",",,7,0800",,,,,,,"  167",",,7","  272",",,7","  144",",,7,0800",,,,,"  178",",,7","  194",",,7","  189",",,7","  183",",,7",,,"  267",",,7","  239",",,7","  200",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  167",",,7","  272",",,7","  189",",,7,0800",,,,,"  178",",,7","  167",",,7","  178",",,7","  178",",,7",,,"  289",",,7","  267",",,7","  211",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  211",",,7","  300",",,7","  206",",,7,0800",,,,,"  194",",,7","  189",",,7","  200",",,7","  178",",,7",,,"  283",",,7","  244",",,7","  222",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  200",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  200",",,7","  306",",,7","  211",",,7,0800",,,,,"  200",",,7","  183",",,7","  200",",,7","  183",",,7",,,"  294",",,7","  278",",,7","  239",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  462",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   78",",,7",,,,,,,"    0",",,7,0800",,,,,,,"  111",",,7","  228",",,7","   78",",,7,0800",,,,,"  117",",,7","  128",",,7","  161",",,7","  183",",,7",,,"  222",",,7","  206",",,7","  200",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    6",",,7",,,,,,,"   58",",,7,0800",,,,,,,"   61",",,7","  172",",,7","    6",",,7,0800",,,,,"   11",",,7","   78",",,7","  122",",,7","  183",",,7",,,"  178",",,7","  167",",,7","  211",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    0",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   44",",,7","   94",",,7","   28",",,7,0800",,,,,"   50",",,7","   72",",,7","  100",",,7","  189",",,7",,,"  144",",,7","  117",",,7","  128",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   28",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   50",",,7","  156",",,7","   61",",,7,0800",,,,,"   72",",,7","   72",",,7","   89",",,7","  189",",,7",,,"  189",",,7","  156",",,7","  128",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   61",",,7",,,,,,,"    8",",,7,0800",,,,,,,"   83",",,7","  194",",,7","   72",",,7,0800",,,,,"   94",",,7","   89",",,7","  111",",,7","  178",",,7",,,"  217",",,7","  172",",,7","  144",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -11",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   39",",,7","  128",",,7","  -11",",,7,0800",,,,,"   17",",,7","   50",",,7","   83",",,7","  100",",,7",,,"  122",",,7","  117",",,7","  122",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -11",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   94",",,7","  156",",,7","   44",",,7,0800",,,,,"   33",",,7","   44",",,7","   89",",,7","  100",",,7",,,"  161",",,7","  139",",,7","  128",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -22",",,7",,,,,,,"   58",",,7,0800",,,,,,,"   44",",,7","  139",",,7","  -17",",,7,0800",,,,,"   39",",,7","   50",",,7","   83",",,7","  106",",,7",,,"  167",",,7","  150",",,7","  128",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -17",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   33",",,7","  111",",,7","   44",",,7,0800",,,,,"   39",",,7","   50",",,7","  100",",,7","  100",",,7",,,"  211",",,7","  167",",,7","  128",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   39",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   33",",,7","  111",",,7","   61",",,7,0800",,,,,"   72",",,7","   72",",,7","  106",",,7","  100",",,7",,,"  133",",,7","  111",",,7","  117",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-21","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -50",",,7",,,,,,,"   18",",,7,0800",,,,,,,"    0",",,7","  156",",,7","  -44",",,7,0800",,,,,"   22",",,7","   44",",,7","   78",",,7","  100",",I,7",,,"  178",",,7","  150",",,7","  161",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-22","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -44",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  -11",",X,7","  144",",,7","   39",",,7,0800",,,,,"   11",",,7","   39",",,7","   78",",,7","   83",",,7",,,"  178",",,7","  144",",,7","  122",",,7","   89",",I,7",,,,,,,,,,,,,,
"USC00129430","2018-10-23","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","    0",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   22",",,7","  178",",,7","    0",",,7,0800",,,,,"   56",",,7","   61",",,7","  100",",,7","   67",",,7",,,"  189",",,7","  167",",,7","  128",",,7","   72",",I,7",,,,,,,,,,,,,,
"USC00129430","2018-10-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -22",",,7",,,,,,,"   36",",,7,0800",,,,,,,"    0",",,7","  150",",,7","  -11",",,7,0800",,,,,"   39",",,7","   50",",,7","   83",",,7","   89",",,7",,,"  183",",,7","  156",",,7","  128",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -17",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   33",",,7","  144",",,7","   11",",,7,0800",,,,,"   50",",,7","   44",",,7","   83",",,7","   83",",,7",,,"  172",",,7","  144",",,7","  117",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","    6",",,7",,,,,,,"   36",",,7,0800",,,,,,,"   28",",,7","   94",",,7","   56",",,7,0800",,,,,"   33",",,7","   17",",,7","   50",",,7","   83",",,7",,,"  128",",,7","  100",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   44",",,7",,,,,,,"   41",",,7,0800",,,,,,,"   50",",,7","   83",",,7","   50",",,7,0800",,,,,"   72",",,7","   67",",,7","   39",",,7","   89",",,7",,,"   94",",,7","   78",",,7","   83",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   28",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   50",",,7","  128",",,7","   89",",,7,0800",,,,,"   72",",,7","   67",",,7","   72",",,7","   89",",,7",,,"  150",",,7","  106",",,7","  100",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00129430","2018-10-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   33",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  117",",,7","   33",",,7,0800",,,,,"   50",",,7","   50",",,7","   67",",,7","   72",",,7",,,"  144",",,7","  100",",,7","   72",",,7","   89",",,7",,,,,,,,,,,,,,
