"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USW00093009","2018-12-27","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -38",",,W"," -182",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  340",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-12-28","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,," -127",",,W"," -210",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  180",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2018-12-29","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -71",",,W"," -221",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2018-12-30","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"    0",",,W"," -149",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-12-31","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,," -116",",,W"," -205",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00093009","2019-01-01","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    8",",,W,",,,,,"  -88",",,W"," -210",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-02","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"    6",",,W"," -243",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","   10",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-03","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,H","   22",",,W"," -171",",,W","   48",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  350",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-04","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,H","   61",",,W"," -121",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  290",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-05","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   39",",,W"," -127",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  240",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-06","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   20",",,W,",,,,,"    6",",,W","  -82",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  116",",,W","  179",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-07","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,",,,,,"  -43",",,W"," -143",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W","  139",",,W","  210",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,
"USW00093009","2019-01-08","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"   39",",,W"," -121",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-09","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   78",",,W"," -132",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-10","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   43",",,W,",,,,,"   44",",,W"," -110",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  340",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-11","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   15",",,W,",,,,,"  -21",",,W"," -110",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-12","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,",,,,,"  -66",",,W"," -166",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-13","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -55",",,W"," -193",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-14","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"    0",",,W"," -199",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-15","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,"    0",",,H","   33",",,W"," -182",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  330",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,",,,"    0",",,H","    6",",,W"," -105",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  116",",,W","  192",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-17","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"   28",",,W","  -60",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  150",",,W","  103",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-18","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   69",",,W,",,,,,"  -43",",,W","  -99",",,W","   42",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W","  107",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-19","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -27",",,W"," -177",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  340",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-20","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   39",",,W"," -116",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-21","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   15",",,W,",,,,,"  -27",",,W"," -127",",,W","   19",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","   76",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-01-22","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,,"  -77",",,W"," -188",",,W","   55",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-23","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,",,,,,"  -55",",,W"," -221",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","   98",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-24","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   48",",,W,",,,,,"  -71",",,W"," -116",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  290",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-25","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,",,,,,"  -55",",,W"," -149",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-26","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -32",",,W"," -177",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-27","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -16",",,W"," -149",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  330",",,W","  107",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-28","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,",,,,,"  -55",",,W"," -188",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W","  112",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-29","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -49",",,W"," -199",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-01-30","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -21",",,W"," -205",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  280",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-01-31","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   22",",,W"," -155",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-01","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   50",",,W"," -143",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  330",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-02","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   39",",,W"," -160",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  350",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-03","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,,"   17",",,W","  -99",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  190",",,W","  125",",,W","  183",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-04","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   10",",,W,",,,,,"    6",",,W","  -93",",,W","   43",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W","  107",",,W","  139",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-02-05","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   10",",,W,",,,,,"    0",",,W","  -82",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  206",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-06","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   23",",,W,",,,,,"  -55",",,W"," -160",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  300",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-07","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,," -143",",,W"," -227",",,W","   46",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   98",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,
"USW00093009","2019-02-08","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -38",",,W"," -255",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-09","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -43",",,W"," -210",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  200",",,W","  190",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-10","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -27",",,W"," -193",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  200",",,W","  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-11","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,,"  -66",",,W"," -171",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  350",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-12","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -16",",,W"," -166",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  350",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-13","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   15",",,W,",,,,,"   11",",,W","  -82",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  170",",,W","   98",",,W","  148",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-14","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   30",",,W,",,,,,"   17",",,W","  -43",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-15","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   53",",,W,",,,,,"   28",",,W"," -105",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  280",",,W","  103",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   18",",,W,",,,,,"  -60",",,W"," -182",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W","  112",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-17","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -82",",,W"," -232",",,W","   14",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  260",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-18","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,",,,,," -116",",,W"," -199",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  180",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00093009","2019-02-19","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   10",",,W,",,,,,"  -93",",,W"," -205",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  320",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-20","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -99",",,W"," -216",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  310",",,W","   81",",,W","  130",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-21","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    8",",,W,",,,,,"  -88",",,W"," -199",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-22","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   48",",,W,",,,,,"  -60",",,W"," -105",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  200",",,W","   81",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-23","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"  -88",",,W"," -177",",,W","   55",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","  130",",,W","  165",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-24","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -16",",,W"," -188",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-25","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   28",",,W"," -177",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  360",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-26","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   50",",,W"," -116",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  350",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-02-27","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"   50",",,W","  -82",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  340",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-02-28","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   18",",,W,",,,,,"   28",",,W","  -60",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   94",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-01","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   86",",,W,",,,,,"  -10",",,W","  -55",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  103",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-02","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   86",",,W,",,,,,"   11",",,W","  -77",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-03-03","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","  119",",,W,",,,,,"  -16",",,W","  -88",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W","  107",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-04","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"  -27",",,W"," -138",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  330",",,W","   89",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-03-05","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,",,,,,"    6",",,W"," -143",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  320",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-03-06","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","  140",",,W,",,,,,"   28",",,W","  -38",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-07","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","  170",",,W,",,,,,"    0",",,W","  -93",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  350",",,W","   76",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-08","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   81",",,W,",,,,,"    0",",,W"," -105",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  300",",,W","   98",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-09","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   38",",,W,",,,,,"  -43",",,W"," -155",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  320",",,W","  125",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-03-10","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"    0",",,W"," -182",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2019-03-11","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,",,,,,"   11",",,W"," -149",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-03-12","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   36",",,W,",,,,,"   17",",,W","  -66",",,W","   21",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00093009","2019-03-13","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   38",",,W,",,,,,"  -10",",,W"," -127",",,W","   59",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  350",",,W","  125",",,W","  188",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-03-14","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,",,,,,"  -60",",,W"," -193",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2019-03-15","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"    0",",,W"," -232",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","   10",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2019-03-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W",,,"   33",",,W"," -193",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","   30",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
