"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014848","2019-07-15","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  268","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-16","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   84",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  211",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  251","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-17","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  222",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  258","H,,S",,,,,,,"  300",",,W","  350",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-18","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   69",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  217",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  246","H,,S",,,,,,,"  150",",,W","  200",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-19","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  256",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  287","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-20","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   48",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  222",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  282","H,,S",,,,,,,"  330",",,W","  310",",,W",,,,,,,"  112",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-21","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","  267",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  206",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  240","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-22","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  139",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  207","H,,S",,,,,,,"  340",",,W","  360",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-23","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  188","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-24","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  122",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  184","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-25","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  133",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  200","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-26","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  150",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  219","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-27","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  239","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-28","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  211",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  257","H,,S",,,,,,,"  240",",,W","  210",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-29","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   33",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  194",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  238","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-30","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  139",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  223","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-07-31","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  117",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  185","H,,S",,,,,,,"  340",",,W","   20",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  133",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  199","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  207","H,,S",,,,,,,"   30",",,W","   50",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  133",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  217","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  161",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  228","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  156",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  232","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","  224",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  161",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  231","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  144",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  216","H,,S",,,,,,,"  280",",,W","  250",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   46",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  156",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  230","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   67",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  139",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  200","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  133",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  197","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  167",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  220","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   71",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  217",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  236","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-13","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   36",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  194",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  237","H,,S",,,,,,,"  340",",,W","  310",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-14","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   10",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  172",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"  222","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-15","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  144",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  208","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-16","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  267",",,W","  133",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  196","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-17","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  194",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  232","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-18","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   58",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  229","H,,S",,,,,,,"  170",",,W","  260",",,W",,,,,,,"   98",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-19","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"  237","H,,S",,,,,,,"  210",",,W","  180",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-20","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   13",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  189",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  247","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-21","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    5",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  167",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  221","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-22","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  261",",,W","  161",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  224","H,,S",,,,,,,"   10",",,W","  360",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-23","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  111",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  183","H,,S",,,,,,,"   30",",,W","   10",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-24","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  177","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,"   63",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-25","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  128",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  186","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-26","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   66",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  178",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"  197","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-27","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  272",",,W","  172",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  223","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-28","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  128",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  192","H,,S",,,,,,,"  250",",,W","  270",",,W",,,,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-29","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  117",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  196","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-30","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  111",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  208","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-08-31","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","   94",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  167","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   81",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  144",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  186","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  150",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  207","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,"   63",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   38",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  167",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  199","H,,S",,,,,,,"  170",",,W","  170",",,W",,,,,,,"  157",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  111",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  200","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   83",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  150","H,,S",,,,,,,"  320",",,W","  250",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    5",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  128",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  164","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  117",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  180","H,,S",,,,,,,"  360",",,W","  270",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","  183",",,W","  150",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  169","H,,S",,,,,,,"   90",",,W","   30",",,W",,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  128",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  181","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  194",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  240","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  257","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","  279",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  183",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  237","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,"  112",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-09-13","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   33",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  139",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  234","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
