"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00141383","2018-12-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0700","  269",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0700","  227",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0700","  475",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-12-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  356",",,7,0700","   25",",,7,0700","   25",",,7,0700","  117",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0700","  319",",,7","    1",",,7","    1",",,7",,,,,,,,,,
"USC00141383","2018-12-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -33",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700","  386",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-29","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -33",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-30","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -17",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-31","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   56",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0700","  362",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -78",",,7"," -117",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,," -106",",,7,0700","  476",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7"," -106",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -94",",,7,0700","  103",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -94",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -39",",,7,0700","  101",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   11",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   11",",,7,0700","  245",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   -6",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   -6",",,7,0700","   98",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -61",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -56",",,7,0700","  116",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -61",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    0",",,7,0700","  137",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -28",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -11",",,7,0700","   55",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  130",",,7,0700","  127",",,7,0700","  127",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141383","2019-01-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141383","2019-01-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","   11",",,7","  -39",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   -6",",,7,0700","  628",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-01-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   11",",,7","  -83",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -72",",,7,0700","  105",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   39",",,7","  -78",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -39",",,7,0700","   89",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-01-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0","T,,7,0700","   51",",,7,0700","  -11",",,7","  -44",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -17",",,7,0700","  117",",,7","    1",",,7",,,,,,,"    1",",,7",,,,
"USC00141383","2019-01-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   67",",,7","  -28",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   22",",,7,0700","  137",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-01-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   22",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -33",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -44",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -39",",,7,0700","  887",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-01-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","   18",",,7,0700","   25",",,7,0700","  -33",",,7"," -122",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,," -111",",,7,0700","  272",",,7",,,,,,,,,"    1",",,7",,,,
"USC00141383","2019-01-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   56",",,7"," -117",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    0",",,7,0700","  148",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","    0",",,7","  -94",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -22",",,7,0700","  148",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-01-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -33",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -11",",,7,0700","  446",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-29","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -78",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -72",",,7,0700","  259",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-30","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7"," -139",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,," -139",",,7,0700","  145",",,7",,,,,,,,,,,,,,
"USC00141383","2019-01-31","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   -6",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0700","  113",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0700","  106",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   -6",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0700","  666",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -56",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","  111",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-02-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","   25",",,7,0700","   25",",,7,0700","  -78",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -156",",,7,0700","  235",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-02-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -89",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -156",",,7,0700","  219",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","    6",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0700","  727",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-02-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0700","  164",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2019-02-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700","   85",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","  101",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700","  220",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -61",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -67",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    8",",,7,0700","    0","T,,7,0700","  -11",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -61",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700","  592",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   36",",,7,0700","   38",",,7,0700","   51",",,7,0700","  -56",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0700","   97",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","   63",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0700","  185",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   48",",,7,0700","  145",",,7,0700","  102",",,7,0700","    0",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,," -111",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-02-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  -22",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0700","  576",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0","T,,7,0700","  102",",,7,0700","  -89",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0700","  257",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  -83",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0700","  177",",,7",,,,,,,,,,,,,,
"USC00141383","2019-02-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  -94",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0700","  101",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -39",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","   90",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   41",",,7,0700","  127",",,7,0700","  152",",,7,0700","  -39",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700"," -128",",,7"," -222",",,7",,,,,,,,,,,,,,,,,,," -222",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700"," -100",",,7"," -222",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","  -28",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   50",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   33",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   67",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141383","2019-03-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0700"," 1658",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0700","  113",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  142",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,0700","  394",",,7","    1",",,7","    1",",,7",,,,,,,,,,
"USC00141383","2019-03-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0700","  520",",,7",,,,,,,,,,,"    1",",,7",,
"USC00141383","2019-03-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700","  428",",,7",,,,,,,,,,,"    1",",,7",,
"USC00141383","2019-03-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0700","  266",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","  529",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0700","   58",",,7",,,,,,,,,,,,,,
"USC00141383","2019-03-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2019-03-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,
