"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV18","WV18_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00094849","2019-06-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  119",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   94",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  122","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"  107",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-14","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   91",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   83",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  135","H,,S",,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"  103",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-15","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   51",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   78",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"  153","H,,S",,,,,,,"  350",",,W","  230",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-16","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   56",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  119","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-17","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   56",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  142","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-18","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","   72",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  148","H,,S",,,,,,,"  120",",,W","  130",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-19","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  194",",,W","  106",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,"  152","H,,S",,,,,,,"   10",",,W","  140",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-20","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  100",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  156","H,,S",,,,,,,"   10",",,W","   20",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-21","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   78",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  164","H,,S",,,,,,,"  360",",,W","   40",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-22","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   67",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  164","H,,S",,,,,,,"  140",",,W","  100",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-23","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   44",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  155","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-24","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   91",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  133",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  162","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  167",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  209","H,,S",,,,,,,"  240",",,W","  260",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  167",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  233","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  144",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  241","H,,S",,,,,,,"  230",",,W","  280",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   18",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  178",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  215","H,,S",,,,,,,"  160",",,W","  150",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  167",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  227","H,,S",,,,,,,"  330",",,W","  260",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-06-30","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  122",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  196","H,,S",,,,,,,"  130",",,W","   90",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   99",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  106",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  186","H,,S",,,,,,,"  250",",,W","  210",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  156",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  214","H,,S",,,,,,,"  110",",,W","   20",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  133",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  218","H,,S",,,,,,,"   20",",,W","   30",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  100",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  200","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  172",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  238","H,,S",,,,,,,"  360",",,W","   90",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  144",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  210","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  100",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  179","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","   72",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  169","H,,S",,,,,,,"  100",",,W","  360",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-09","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   89",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  185","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-10","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   69",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  111",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  209","H,,S",,,,,,,"  330",",,W","  190",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-11","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  211",",,W","  161",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"  202","H,,S",,,,,,,"  250",",,W","  320",",,W",,,,,,,,,"   72",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-12","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  195","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  161",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  226","H,,S",,,,,,,"  350",",,W","  310",",,W",,,,,,,,,"   81",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-14","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  117",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  205","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-15","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   46",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  100",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  179","H,,S",,,,,,,"  170",",,W","  180",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-16","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  252","H,,S",,,,,,,"   30",",,W","  260",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-17","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  172",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  228","H,,S",,,,,,,"  140",",,W","   50",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-18","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  150",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  233","H,,S",,,,,,,"  250",",,W","  210",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-19","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  350",",,W","  222",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  274","H,,S",,,,,,,"  280",",,W","  310",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-20","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   61",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  200",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  252","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"  116",",,W","  188",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-21","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  156",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  223","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-22","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  197","H,,S",,,,,,,"  340",",,W","   20",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-23","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   89",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  179","H,,S",,,,,,,"   10",",,W","  360",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-24","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  100",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  183","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  117",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  208","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","  161",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  237","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  127",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  247","H,,S",,,,,,,"  220",",,W","  250",",,W",,,,,,,,,"   89",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  178",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  236","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   38",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  172",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  228","H,,S",,,,,,,"  200",",,W","  220",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-30","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  122",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  203","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-07-31","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","   94",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  172","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   83",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  175","H,,S",,,,,,,"  120",",,W","   90",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","   94",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  198","H,,S",,,,,,,"  130",",,W","  360",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  144",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  221","H,,S",,,,,,,"   10",",,W","   20",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  139",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  203","H,,S",,,,,,,"   90",",,W","  130",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  335",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  106",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  192","H,,S",,,,,,,"   10",",,W","  350",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  156",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  214","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  208","H,,S",,,,,,,"  100",",,W","  240",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-08-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  150",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  223","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   58",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
