"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"RMC00914053","2017-05-16","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  239",",,7",,,,
"RMC00914053","2017-05-17","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-05-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-05-19","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,
"RMC00914053","2017-05-20","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-05-21","7.05947","171.55668","2.4","ARNO, MH RM","  142",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-05-22","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  278",",,7","  261",",,7",,,,
"RMC00914053","2017-05-23","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  289",",,7","  244",",,7",,,,
"RMC00914053","2017-05-24","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  261",",,7",,,,
"RMC00914053","2017-05-25","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-05-26","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-05-27","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-05-28","7.05947","171.55668","2.4","ARNO, MH RM","   20",",,7",,,,,"  294",",,7","  256",",,7",,,,
"RMC00914053","2017-05-29","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-05-30","7.05947","171.55668","2.4","ARNO, MH RM","  279",",,7",,,,,"  289",",,7","  239",",,7",,,,
"RMC00914053","2017-05-31","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  283",",,7","  228",",,7",,,,
"RMC00914053","2017-06-01","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-06-02","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-06-03","7.05947","171.55668","2.4","ARNO, MH RM","  559",",,7",,,,,"  294",",,7","  244",",,7",,,,
"RMC00914053","2017-06-04","7.05947","171.55668","2.4","ARNO, MH RM","   91",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-05","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-06-06","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-06-07","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-06-08","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2017-06-09","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-06-10","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-11","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-06-12","7.05947","171.55668","2.4","ARNO, MH RM","   30",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-06-13","7.05947","171.55668","2.4","ARNO, MH RM","  127",",,7",,,,,"  294",",,7","  244",",,7",,,,
"RMC00914053","2017-06-14","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-06-15","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-16","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-06-17","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-06-19","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-20","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-06-21","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-06-22","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2017-06-23","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-06-24","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-06-25","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-06-26","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-06-27","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-06-28","7.05947","171.55668","2.4","ARNO, MH RM","  102",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-06-29","7.05947","171.55668","2.4","ARNO, MH RM","  381",",,7",,,,,"  289",",,7","  244",",,7",,,,
"RMC00914053","2017-06-30","7.05947","171.55668","2.4","ARNO, MH RM","  660",",,7",,,,,"  289",",,7","  233",",,7",,,,
"RMC00914053","2017-08-01","7.05947","171.55668","2.4","ARNO, MH RM"," 1016",",,7",,,,,"  278",",,7","  222",",,7",,,,
"RMC00914053","2017-08-02","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-08-03","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-08-04","7.05947","171.55668","2.4","ARNO, MH RM"," 1019",",,7",,,,,"  289",",,7","  233",",,7",,,,
"RMC00914053","2017-08-05","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-08-06","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-08-07","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-08-08","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-08-09","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-08-10","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-08-11","7.05947","171.55668","2.4","ARNO, MH RM","   33",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-08-12","7.05947","171.55668","2.4","ARNO, MH RM","   18",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-08-13","7.05947","171.55668","2.4","ARNO, MH RM","  584",",,7",,,,,"  300",",,7","  233",",,7",,,,
"RMC00914053","2017-08-14","7.05947","171.55668","2.4","ARNO, MH RM","  127",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-08-15","7.05947","171.55668","2.4","ARNO, MH RM","   76",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-08-16","7.05947","171.55668","2.4","ARNO, MH RM","   76",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-08-17","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-08-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-08-19","7.05947","171.55668","2.4","ARNO, MH RM","   69",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-08-20","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-08-21","7.05947","171.55668","2.4","ARNO, MH RM","  762",",,7",,,,,"  294",",,7","  239",",,7",,,,
"RMC00914053","2017-08-22","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-08-23","7.05947","171.55668","2.4","ARNO, MH RM","  279",",,7",,,,,"  289",",,7","  244",",,7",,,,
"RMC00914053","2017-08-24","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-08-25","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-08-26","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-08-27","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-08-28","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-08-29","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-08-30","7.05947","171.55668","2.4","ARNO, MH RM","  330",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-08-31","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-09-01","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,
"RMC00914053","2017-09-02","7.05947","171.55668","2.4","ARNO, MH RM","  274",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-09-03","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-09-04","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-09-05","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  261",",,7",,,,
"RMC00914053","2017-09-06","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-09-07","7.05947","171.55668","2.4","ARNO, MH RM","  254",",,7",,,,,"  311",",,7","  244",",,7",,,,
"RMC00914053","2017-09-08","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  250",",,7",,,,
"RMC00914053","2017-09-09","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2017-09-10","7.05947","171.55668","2.4","ARNO, MH RM","  488",",,7",,,,,"  278",",,7","  244",",,7",,,,
"RMC00914053","2017-09-11","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  256",",,7",,,,
"RMC00914053","2017-09-12","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  256",",,7",,,,
"RMC00914053","2017-09-13","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-09-14","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  289",",,7","  244",",,7",,,,
"RMC00914053","2017-09-15","7.05947","171.55668","2.4","ARNO, MH RM"," 1067",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-09-16","7.05947","171.55668","2.4","ARNO, MH RM","  813",",,7",,,,,"  311",",,7","  244",",,7",,,,
"RMC00914053","2017-09-17","7.05947","171.55668","2.4","ARNO, MH RM","  381",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-09-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-09-19","7.05947","171.55668","2.4","ARNO, MH RM","  254",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-09-20","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-09-21","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  272",",,7","  239",",,7",,,,
"RMC00914053","2017-09-22","7.05947","171.55668","2.4","ARNO, MH RM","   53",",,7",,,,,"  311",",,7","  250",",,7",,,,
"RMC00914053","2017-09-23","7.05947","171.55668","2.4","ARNO, MH RM","  102",",,7",,,,,"  294",",,7","  239",",,7",,,,
"RMC00914053","2017-09-24","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  256",",,7",,,,
"RMC00914053","2017-09-25","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2017-09-26","7.05947","171.55668","2.4","ARNO, MH RM","  279",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-09-27","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-09-28","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  256",",,7",,,,
"RMC00914053","2017-09-29","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,
"RMC00914053","2017-09-30","7.05947","171.55668","2.4","ARNO, MH RM","  356",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-11-01","7.05947","171.55668","2.4","ARNO, MH RM","  442",",,7",,,,,"  322",",,7","  250",",,7",,,,
"RMC00914053","2017-11-02","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  256",",,7",,,,
"RMC00914053","2017-11-03","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,
"RMC00914053","2017-11-04","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-11-05","7.05947","171.55668","2.4","ARNO, MH RM","  165",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-11-06","7.05947","171.55668","2.4","ARNO, MH RM","    5",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-11-07","7.05947","171.55668","2.4","ARNO, MH RM","  170",",,7",,,,,"  322",",,7","  256",",,7",,,,
"RMC00914053","2017-11-08","7.05947","171.55668","2.4","ARNO, MH RM","   15",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-11-09","7.05947","171.55668","2.4","ARNO, MH RM","   91",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-11-10","7.05947","171.55668","2.4","ARNO, MH RM","   48",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-11-11","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  322",",,7","  250",",,7",,,,
"RMC00914053","2017-11-12","7.05947","171.55668","2.4","ARNO, MH RM","   48",",,7",,,,,"  328",",,7","  261",",,7",,,,
"RMC00914053","2017-11-13","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-11-14","7.05947","171.55668","2.4","ARNO, MH RM","   30",",,7",,,,,"  283",",,7","  250",",,7",,,,
"RMC00914053","2017-11-15","7.05947","171.55668","2.4","ARNO, MH RM","  102",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2017-11-16","7.05947","171.55668","2.4","ARNO, MH RM","   33",",,7",,,,,"  294",",,7","  239",",,7",,,,
"RMC00914053","2017-11-17","7.05947","171.55668","2.4","ARNO, MH RM","    8",",,7",,,,,"  311",",,7","  250",",,7",,,,
"RMC00914053","2017-11-18","7.05947","171.55668","2.4","ARNO, MH RM","   58",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-11-19","7.05947","171.55668","2.4","ARNO, MH RM","   28",",,7",,,,,"  311",",,7","  261",",,7",,,,
"RMC00914053","2017-11-20","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2017-11-21","7.05947","171.55668","2.4","ARNO, MH RM","   58",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-11-22","7.05947","171.55668","2.4","ARNO, MH RM","   18",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-11-23","7.05947","171.55668","2.4","ARNO, MH RM","    3",",,7",,,,,"  322",",,7","  267",",,7",,,,
"RMC00914053","2017-11-24","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  267",",,7",,,,
"RMC00914053","2017-11-25","7.05947","171.55668","2.4","ARNO, MH RM","  452",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-11-26","7.05947","171.55668","2.4","ARNO, MH RM","  193",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2017-11-27","7.05947","171.55668","2.4","ARNO, MH RM","  178",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-11-28","7.05947","171.55668","2.4","ARNO, MH RM","  112",",,7",,,,,"  317",",,7","  239",",,7",,,,
"RMC00914053","2017-11-29","7.05947","171.55668","2.4","ARNO, MH RM","   76",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-11-30","7.05947","171.55668","2.4","ARNO, MH RM","  508",",,7",,,,,"  278",",,7","  233",",,7",,,,
"RMC00914053","2017-12-01","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  283",",,7","  250",",,7",,,,
"RMC00914053","2017-12-02","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  256",",,7",,,,
"RMC00914053","2017-12-03","7.05947","171.55668","2.4","ARNO, MH RM","   58",",,7",,,,,"  289",",,7","  250",",,7",,,,
"RMC00914053","2017-12-04","7.05947","171.55668","2.4","ARNO, MH RM","  229",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-12-05","7.05947","171.55668","2.4","ARNO, MH RM","   13",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-12-06","7.05947","171.55668","2.4","ARNO, MH RM","  152",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-12-07","7.05947","171.55668","2.4","ARNO, MH RM","  478",",,7",,,,,"  311",",,7","  250",",,7",,,,
"RMC00914053","2017-12-08","7.05947","171.55668","2.4","ARNO, MH RM","  378",",,7",,,,,"  317",",,7","  250",",,7",,,,
"RMC00914053","2017-12-09","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  256",",,7",,,,
"RMC00914053","2017-12-10","7.05947","171.55668","2.4","ARNO, MH RM","  137",",,7",,,,,"  322",",,7","  239",",,7",,,,
"RMC00914053","2017-12-11","7.05947","171.55668","2.4","ARNO, MH RM","   18",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-12-12","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  256",",,7",,,,
"RMC00914053","2017-12-13","7.05947","171.55668","2.4","ARNO, MH RM","  457",",,7",,,,,"  272",",,7","  239",",,7",,,,
"RMC00914053","2017-12-14","7.05947","171.55668","2.4","ARNO, MH RM","  229",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2017-12-15","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  256",",,7",,,,
"RMC00914053","2017-12-16","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  322",",,7","  256",",,7",,,,
"RMC00914053","2017-12-17","7.05947","171.55668","2.4","ARNO, MH RM","   41",",,7",,,,,"  322",",,7","  261",",,7",,,,
"RMC00914053","2017-12-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-12-19","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2017-12-20","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2017-12-21","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  261",",,7",,,,
"RMC00914053","2017-12-22","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  289",",,7","  244",",,7",,,,
"RMC00914053","2017-12-23","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  261",",,7",,,,
"RMC00914053","2017-12-24","7.05947","171.55668","2.4","ARNO, MH RM","   13",",,7",,,,,"  289",",,7","  256",",,7",,,,
"RMC00914053","2017-12-25","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-12-26","7.05947","171.55668","2.4","ARNO, MH RM","  533",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2017-12-27","7.05947","171.55668","2.4","ARNO, MH RM","    3",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-12-28","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  294",",,7","  250",",,7",,,,
"RMC00914053","2017-12-29","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  289",",,7","  256",",,7",,,,
"RMC00914053","2017-12-30","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2017-12-31","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2018-02-01","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  306",",,7","  233",",,7",,,,
"RMC00914053","2018-02-02","7.05947","171.55668","2.4","ARNO, MH RM","   25",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2018-02-03","7.05947","171.55668","2.4","ARNO, MH RM","   18",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-04","7.05947","171.55668","2.4","ARNO, MH RM","   20",",,7",,,,,"  300",",,7","  250",",,7",,,,
"RMC00914053","2018-02-05","7.05947","171.55668","2.4","ARNO, MH RM","    5",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2018-02-06","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  239",",,7",,,,
"RMC00914053","2018-02-07","7.05947","171.55668","2.4","ARNO, MH RM","    3",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2018-02-08","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2018-02-09","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-10","7.05947","171.55668","2.4","ARNO, MH RM","   15",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-11","7.05947","171.55668","2.4","ARNO, MH RM","   13",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2018-02-12","7.05947","171.55668","2.4","ARNO, MH RM","   58",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2018-02-13","7.05947","171.55668","2.4","ARNO, MH RM","   18",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-14","7.05947","171.55668","2.4","ARNO, MH RM","    3",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2018-02-15","7.05947","171.55668","2.4","ARNO, MH RM","    5",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2018-02-16","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-17","7.05947","171.55668","2.4","ARNO, MH RM","  348",",,7",,,,,"  289",",,7","  233",",,7",,,,
"RMC00914053","2018-02-18","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-19","7.05947","171.55668","2.4","ARNO, MH RM","    5",",,7",,,,,"  311",",,7","  250",",,7",,,,
"RMC00914053","2018-02-20","7.05947","171.55668","2.4","ARNO, MH RM","   28",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2018-02-21","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  233",",,7",,,,
"RMC00914053","2018-02-22","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  261",",,7",,,,
"RMC00914053","2018-02-23","7.05947","171.55668","2.4","ARNO, MH RM","   48",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-02-24","7.05947","171.55668","2.4","ARNO, MH RM","   71",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2018-02-25","7.05947","171.55668","2.4","ARNO, MH RM","   10",",,7",,,,,"  300",",,7","  244",",,7",,,,
"RMC00914053","2018-02-26","7.05947","171.55668","2.4","ARNO, MH RM","   20",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2018-02-27","7.05947","171.55668","2.4","ARNO, MH RM","   51",",,7",,,,,"  306",",,7","  244",",,7",,,,
"RMC00914053","2018-02-28","7.05947","171.55668","2.4","ARNO, MH RM","   81",",,7",,,,,"  311",",,7","  256",",,7",,,,
"RMC00914053","2018-03-01","7.05947","171.55668","2.4","ARNO, MH RM","  135",",,7",,,,,"  278",",,7","  228",",,7",,,,
"RMC00914053","2018-03-02","7.05947","171.55668","2.4","ARNO, MH RM","   23",",,7",,,,,"  306",",,7","  250",",,7",,,,
"RMC00914053","2018-03-03","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  317",",,7","  256",",,7",,,,
"RMC00914053","2018-03-04","7.05947","171.55668","2.4","ARNO, MH RM","    0",",,7",,,,,"  300",",,7","  244",",,7",,,,
