"USC00302169","2017-12-31","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,," -111",",,7"," -228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-01-01","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  -78",",,7"," -228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-07","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  -28",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-08","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"  127",",,7,","  203",",,7,","    6",",,7"," -189",",,7",,,"    2",",,7",,,,,,,,,"  191",",,7",,,,,,,,,"  -50",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-09","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","  203",",,7,","   39",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-10","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   44",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-11","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   72",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-12","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","   76",",,7,","   11",",,7","  -83",",,7",,,"    3",",,7",,,,,,,,,"  109",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-13","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","   76",",,7,","   28",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-14","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","   25",",,7,","   61",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-15","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  128",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-16","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   76",",,7,0700","    0",",,7,","    0",",,7,","   22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-17","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   22",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-18","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   39",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-19","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  128",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-20","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","  211",",,7","   11",",,7",,,"    4",",,7",,,,,,,,,"  178",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-21","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  222",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-22","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   28",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-23","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   56",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-24","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-25","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   89",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-26","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","   89",",,7","  -72",",,7",,,"    3",",,7",,,,,,,,,"  356",",,7",,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-02-27","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  122",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,
"USC00302169","2018-02-28","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  156",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-01","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-02","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   11",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-03","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   11",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-04","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   11",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-05","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"  178",",,7,","  178",",,7,","   11",",,7","  -83",",,7",,,"    3",",,7",,,,,,,,,"  254",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-06","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","  102",",,7,","   67",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-07","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   38",",,7,0700","   51",",,7,","   51",",,7,","   11",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-08","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   13",",,7,0700","   25",",,7,","   76",",,7,","    6",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-09","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","   76",",,7,","    0",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-10","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   17",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-11","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   17",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-12","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","   25",",,7,","   33",",,7"," -111",",,7",,,"    3",",,7",,,,,,,,,"   64",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-13","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   64",",,7,0700","   76",",,7,","   76",",,7,","    0",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-14","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   25",",,7,0700","   25",",,7,","   51",",,7,","   -6",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-15","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   13",",,7,0700","    0",",,7,","   25",",,7,","   28",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-16","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","   25",",,7,","   39",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-17","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   22",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-18","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   39",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-19","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","   17",",,7"," -139",",,7",,,"    3",",,7",,,,,,,,,"    0",",,7",,,,,,,,,"  -83",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-20","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   28",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-21","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   28",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-22","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   33",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-23","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   39",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-24","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   56",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-25","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   56",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-03-26","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","   94",",,7","  -89",",,7",,,"    4",",,7",,,,,,,,,"    0",",,7",,,,,,,,,"  -67",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-27","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-28","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   51",",,7,0700","    0",",,7,","    0",",,7,","   72",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-29","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  100",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-30","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  117",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,
"USC00302169","2018-03-31","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   78",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-01","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  117",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-02","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"   25",",,7,","   25",",,7,","   67",",,7","  -39",",,7",,,"    3",",,7",,,,,,,,,"   64",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-03","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   33",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-04","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","  102",",,7,0700","    0",",,7,","    0",",,7,","   67",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-05","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  117",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-06","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   17",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-07","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-08","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   56",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-09","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   61",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-10","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   50",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-11","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","  102",",,7,0700","    0",",,7,","    0",",,7,","   67",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-12","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  228",",S,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-13","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  222",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-14","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  228",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-15","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"   56",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-16","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","  117",",,7","    6",",,7",,,"    3",",,7",,,,,,,,,"    0",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-17","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   61",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-18","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","  183",",,7,0700","    0",",,7,","    0",",,7,","   50",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-19","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","   25",",,7,0700","   25",",,7,","   25",",,7,","   39",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-20","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US","    0",",,7,0700","    0",",,7,","    0",",,7,","   28",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,
"USC00302169","2018-04-21","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  128",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-22","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,,,,,"  161",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00302169","2018-04-23","42.0772","-74.9827","365.8","DOWNSVILLE DAM, NY US",,,"    0",",,7,","    0",",,7,","  222",",,7","   -6",",,7",,,"    3",",,7",,,,,,,,,"    0",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,
