"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013871","2018-12-19","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   18",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   33",",,W","   25",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-20","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  114",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   94",",,W","   23",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-21","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  135",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   44",",,W","   44",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-22","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -10",",,W","   16",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-23","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   -5",",,W","   30",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-24","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -16",",,W","   15",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-25","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -16",",,W","   16",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-26","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   28",",,W","   31",",,W",,,,,,,,,,,"   70",",,W","   80",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-27","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  340",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  106",",,W","   47",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"  103",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-28","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  290",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   94",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   67",",,W","  103",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-29","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   30",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   89",",,W","   18",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-30","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    8",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  100",",,W","   33",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2018-12-31","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  193",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   39",",,W",,,,,,,,,,,"  270",",,W","  210",",,W",,,"  107",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-01","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  183",",,W","  111",",,W","    8",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-02","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  170",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  100",",,W","   20",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-03","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   79",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  106",",,W","   27",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-04","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  198",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   67",",,W","   48",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"  125",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-05","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   33",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-06","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   11",",,W","    3",",,W",,,,,,,,,,,"   60",",,W","   80",",,W",,,"   22",",,W","   31",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-07","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   39",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-08","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   83",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  250",",,W",,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-09","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   33",",,W","   38",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-10","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   -5",",,W","   22",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-11","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,"   90",",,W","   70",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-12","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  160",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   61",",,W","   36",",,W",,,,,,,,,,,"   60",",,W","  100",",,W",,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-13","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   56",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-14","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","   39",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  350",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-15","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   44",",,W","   11",",,W","   22",",,W",,,,,,,,,,,"   10",",,W","  310",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-16","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -32",",,W","    5",",,W",,,,,,,,,,,"  240",",,W","   10",",,W",,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-17","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   66",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   -5",",,W","    8",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-18","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   83",",,W","   11",",,W",,,,,,,,,,,"   10",",,W","  340",",,W",,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-19","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  307",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   28",",,W","   46",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-20","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","   28",",,W","  -21",",,W","   38",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-21","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","  -43",",,W","   27",",,W",,,,,,,,,,,"   30",",,W","   40",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-22","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","    6",",,W","   43",",,W",,,,,,,,,,,"  100",",,W","   80",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-23","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  528",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   89",",,W","   37",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,"   94",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-24","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   -5",",,W","   35",",,W",,,,,,,,,,,"  270",",,W","  250",",,W",,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-25","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -27",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-26","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -49",",,W","    8",",,W",,,,,,,,,,,"  260",",,W","  240",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-27","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -10",",,W","   11",",,W",,,,,,,,,,,"  230",",,W","  250",",,W",,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-28","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  -10",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-29","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   30",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -43",",,W","   30",",,W",,,,,,,,,,,"  280",",,W","  340",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-30","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","  -71",",,W","   20",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-01-31","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -43",",,W","    9",",,W",,,,,,,,,,,"  240",",,W","  270",",,W",,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-01","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -21",",,W","    4",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-02","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","   22",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-03","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   78",",,W","   12",",,W",,,,,,,,,,,"  120",",,W","  140",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-04","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0","T,,W,2400",,,"    0",",,H","  189",",,W","   61",",,W","   13",",,W",,,,,,,,,,,"  230",",,W","  190",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-05","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    5",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  133",",,W","    8",",,W",,,,,,,,,,,"  240",",,W","  260",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-06","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   18",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  167",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","  200",",,W",,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-07","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  161",",,W","   39",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-08","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   15",",,W,2400",,,"    0",",,H","  156",",,W","   39",",,W","   39",",,W",,,,,,,,,,,"  360",",,W","  330",",,W",,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-09","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0","T,,W,2400",,,"    0",",,H","  122",",,W","   28",",,W","   35",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-10","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    3",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   50",",,W","   42",",,W",,,,,,,,,,,"   70",",,W","   90",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-11","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   20",",,W,2400",,,"    0",",,H","  167",",,W","   67",",,W","   25",",,W",,,,,,,,,,,"   50",",,W","   40",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-12","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  310",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   67",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  260",",,W",,,"  103",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-13","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","    0",",,W","   26",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-14","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-15","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   30",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-16","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   64",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  106",",,W","   22",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   72",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-17","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  160",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  106",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"  107",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-18","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    8",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   67",",,W","   27",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-19","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  312",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   39",",,W","   50",",,W",,,,,,,,,,,"   80",",,W","  110",",,W",,,"   98",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-20","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  244",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   61",",,W","   47",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,"   89",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-21","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  533",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  111",",,W","   20",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"   94",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-22","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   89",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  117",",,W","   33",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-23","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","  140",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  128",",,W","   42",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-24","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","   56",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   78",",,W","   47",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013871","2019-02-25","33.5872","-85.8556","181.1","ANNISTON METROPOLITAN AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   11",",,W","   17",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
