"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093044","2018-06-10","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  317",",,7","   78",",,7",,,,,,,,,"  317",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-11","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   44",",,7",,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-12","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  350",",,7","   67",",,7",,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-13","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  344",",,7","   72",",,7",,,,,,,,,"  317",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-14","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  111",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-15","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   94",",,7",,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-16","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   94",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-17","35.0705","-108.8388","1923.6","ZUNI, NM US","  249",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   89",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-18","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   83",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-19","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  306",",,7","   72",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-20","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   56",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-21","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  350",",,7","   72",",,7",,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-22","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  344",",,7","   89",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-23","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","   83",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-24","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","  100",",,7",,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-25","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  344",",,7","   83",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-26","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  356",",,7","   78",",,7",,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-27","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  361",",,7","   83",",,7",,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-28","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  350",",,7","   83",",,7",,,,,,,,,"  311",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-29","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","   89",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-06-30","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","  111",",,7",,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-01","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   72",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-02","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","   94",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-03","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  122",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-04","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","  100",",,7",,,,,,,,,"  311",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-05","35.0705","-108.8388","1923.6","ZUNI, NM US","   28",",,7,1600","    0",",,7","    0",",,7","  311",",,7","  172",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-06","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-07","35.0705","-108.8388","1923.6","ZUNI, NM US","   20",",,7,1600","    0",",,7","    0",",,7","  333",",,7","  144",",,7",,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-08","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","  128",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-09","35.0705","-108.8388","1923.6","ZUNI, NM US","  124",",,7,1600","    0",",,7","    0",",,7","  333",",,7","  128",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-10","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  289",",,7","  133",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-11","35.0705","-108.8388","1923.6","ZUNI, NM US","   58",",,7,1600","    0",",,7","    0",",,7","  289",",,7","  106",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-12","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-13","35.0705","-108.8388","1923.6","ZUNI, NM US","  157",",,7,1600","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-14","35.0705","-108.8388","1923.6","ZUNI, NM US","  287",",,7,1600","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-15","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-16","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  272",",,7","  144",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-17","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-18","35.0705","-108.8388","1923.6","ZUNI, NM US","   71",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  161",",,7",,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-19","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-20","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-21","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  350",",,7","  139",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-22","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  350",",,7","  139",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-23","35.0705","-108.8388","1923.6","ZUNI, NM US","  114",",,7,1600","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-24","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-25","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-26","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-27","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  156",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-28","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","  139",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-29","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","  133",",,7",,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-30","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-07-31","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  339",",,7","  117",",,7",,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-01","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  344",",,7","  117",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-02","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7",,,,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-03","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-04","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-05","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-06","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  356",",,7","  122",",,7",,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-07","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  356",",,7","  117",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-08","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  344",",,7","  117",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-09","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  117",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-10","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","  122",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-11","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","   89",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-12","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","   89",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-13","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-14","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   94",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-15","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   94",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-16","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   94",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-17","35.0705","-108.8388","1923.6","ZUNI, NM US","  109",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   94",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-18","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-19","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","  100",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-20","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  333",",,7","   72",",,7",,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-21","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  328",",,7","  122",",,7",,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-22","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","  139",",,7",,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-23","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","  111",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-24","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","  106",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-25","35.0705","-108.8388","1923.6","ZUNI, NM US","   58",",,7,1600","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-26","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","  111",",,7",,,,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-27","35.0705","-108.8388","1923.6","ZUNI, NM US","  163",",,7,1600","    0",",,7","    0",",,7","  289",",,7","   94",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-28","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","   72",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-29","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   72",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-30","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   72",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-08-31","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","  100",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-01","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  289",",,7","   89",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-02","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-03","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  267",",,7","   89",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-04","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  267",",,7","   89",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-05","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-06","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-07","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  272",",,7","   89",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-08","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  289",",,7","   89",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-09","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   89",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-10","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  311",",,7","   83",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-11","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   83",",,7",,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-12","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   78",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-13","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-14","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","   61",",,7",,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-15","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  317",",,7","   83",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-16","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  317",",,7","   94",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-17","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","   83",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-18","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  317",",,7","   89",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-19","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-20","35.0705","-108.8388","1923.6","ZUNI, NM US","  165",",,7,1600","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-21","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","   44",",,7",,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-22","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  272",",,7","  111",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-23","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  272",",,7","   78",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-24","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-25","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-26","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093044","2018-09-27","35.0705","-108.8388","1923.6","ZUNI, NM US","    0",",,7,1600","    0",",,7","    0",",,7","  272",",,7","   22",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
