"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX33","SX33_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00415013","2017-05-12","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  261",",,7","   72",",,7",,,,,,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-13","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  261",",,7","   94",",,7",,,,,,,,,"   94",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-14","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","   94",",,7",,,,,,,,,"  144",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-16","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-17","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  106",",,7",,,,,,,,,"  106",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-18","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  100",",,7",,,,,,,,,"  122",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-19","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  122",",,7",,,,,,,,,"  122",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-20","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-21","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-22","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  222",",,7","  106",",,7",,,,,,,,,"  106",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-23","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  256",",,7","  106",",,7",,,,,,,,,"  133",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-25","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-26","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  128",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-27","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  161",",,7",,,,,,,,,"  161",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-05-31","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-01","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   28",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-02","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","  102",",,7,0600","    0",",,7","    0",",,7","  283",",,7","  156",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-03","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   64",",,7,0600","    0",",,7","    0",",,7","  272",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-04","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   25",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-05","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-06","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-07","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-08","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-09","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   91",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-10","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  167",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-11","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  183",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-12","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-13","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-14","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-15","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-16","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  394",",,7","  189",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-17","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  411",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-18","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  439",",,7","  189",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-19","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-20","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-21","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-22","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   46",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600","  156",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-23","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  383",",,7","  194",",,7",,,,,,,,,"  244",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-24","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  406",",,7","  172",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-25","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-26","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-27","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  278",",,7","  150",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-28","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-29","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-06-30","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  417",",,7","  194",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-01","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   71",",,7,0600","    0",",,7","    0",",,7","  406",",,7","  156",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-02","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  150",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-03","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  183",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-04","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-05","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   56",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-06","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-07","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-08","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  172",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-09","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  167",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-10","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-11","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  183",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-12","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-13","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-14","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-15","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-16","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-17","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0","T,,7,0600","    0",",,7","    0",",,7","  356",",,7","  178",",,7",,,,,,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-18","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  178",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-19","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-20","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-21","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-22","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  189",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-23","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-24","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-25","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  194",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-26","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-27","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US",,,"    0",",,7","    0",",,7","  372",",,7","  211",",,7","    2",",,7",,,"    0",",,7",,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-28","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-29","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  183",",,7",,,,,,,,,"  278",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-30","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  233",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-07-31","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-01","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","  231",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-02","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  272",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-03","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-04","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-05","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  189",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-06","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-07","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-08","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  200",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-09","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  283",",,7"," -178",",G,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-10","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  167",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-12","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","  135",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-13","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-14","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-15","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-16","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  283",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-17","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-20","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-21","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  183",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-22","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","  389",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-23","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","   30",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-24","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-25","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-26","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-27","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-28","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  167",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-29","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  139",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415013","2017-08-30","32.7228","-101.9456","903.7","LAMESA 1 SSE, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  122",",,7",,,,,,,,,"  122",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
