"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014847","2019-06-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  100",",,W",,,,,"   32",",,W",,,,,,,,,"  168","H,,S",,,,,,,"  310",",,W","   10",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,,,"  154","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   83",",,W",,,,,"   13",",,W",,,,,,,,,"  168","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  111",",,W",,,,,"   27",",,W",,,,,,,,,"  186","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  241",",,W,2400","    0",",,W","    0",",,W","  167",",,W","  150",",,W",,,,,"   34",",,W",,,,,,,,,"  158","H,,S",,,,,,,"  120",",,W","   90",",,W",,,,,,,,,"   63",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  226",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  144",",,W",,,,,"   37",",,W",,,,,,,,,"  184","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,,,"   98",",,W","  165",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  144",",,W",,,,,"   26",",,W",,,,,,,,,"  193","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  150",",,W",,,,,"   19",",,W",,,,,,,,,"  218","H,,S",,,,,,,"  200",",,W","  180",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  156",",,W",,,,,"   20",",,W",,,,,,,,,"  211","H,,S",,,,,,,"  150",",,W","  280",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  128",",,W",,,,,"   30",",,W",,,,,,,,,"  188","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-06-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  111",",,W",,,,,"   17",",,W",,,,,,,,,"  176","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  133",",,W",,,,,"   16",",,W",,,,,,,,,"  192","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  117",",,W",,,,,"   20",",,W",,,,,,,,,"  203","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  128",",,W",,,,,"   13",",,W",,,,,,,,,"  222","H,,S",,,,,,,"  260",",,W","  310",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  167",",,W",,,,,"   26",",,W",,,,,,,,,"  235","H,,S",,,,,,,"  130",",,W","  110",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   43",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  144",",,W",,,,,"   23",",,W",,,,,,,,,"  216","H,,S",,,,,,,"  300",",,W","  330",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  122",",,W",,,,,"   26",",,W",,,,,,,,,"  188","H,,S",,,,,,,"  290",",,W","   50",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  117",",,W",,,,,"   17",",,W",,,,,,,,,"  178","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  106",",,W",,,,,"   13",",,W",,,,,,,,,"  188","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  117",",,W",,,,,"   18",",,W",,,,,,,,,"  201","H,,S",,,,,,,"  190",",,W","  170",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  167",",,W",,,,,"   28",",,W",,,,,,,,,"  211","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   76",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  128",",,W",,,,,"   43",",,W",,,,,,,,,"  166","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","   94",",,W",,,,,"   24",",,W",,,,,,,,,"  178","H,,S",,,,,,,"  220",",,W","  190",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  128",",,W",,,,,"   37",",,W",,,,,,,,,"  188","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  111",",,W",,,,,"   23",",,W",,,,,,,,,"  191","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W",,,,,"   27",",,W",,,,,,,,,"  197","H,,S",,,,,,,"  150",",,W","  180",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,"  224","H,,S",,,,,,,"  250",",,W","  230",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  150",",,W",,,,,"   19",",,W",,,,,,,,,"  218","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   23",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  178",",,W",,,,,"   29",",,W",,,,,,,,,"  217","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  211",",,W",,,,,"   24",",,W",,,,,,,,,"  254","H,,S",,,,,,,"  320",",,W","  340",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  167",",,W",,,,,"   33",",,W",,,,,,,,,"  228","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W",,,,,"   43",",,W",,,,,,,,,"  183","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  117",",,W",,,,,"   36",",,W",,,,,,,,,"  173","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   10",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  128",",,W",,,,,"   41",",,W",,,,,,,,,"  168","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,"   94",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  111",",,W",,,,,"   23",",,W",,,,,,,,,"  181","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  128",",,W",,,,,"   20",",,W",,,,,,,,,"  209","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  167",",,W",,,,,"   34",",,W",,,,,,,,,"  228","H,,S",,,,,,,"  220",",,W","  190",",,W",,,,,,,,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   33",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  156",",,W",,,,,"   36",",,W",,,,,,,,,"  220","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   94",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  139",",,W",,,,,"   13",",,W",,,,,,,,,"  212","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   48",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  156",",,W",,,,,"   31",",,W",,,,,,,,,"  218","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  111",",,W",,,,,"   45",",,W",,,,,,,,,"  163","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-07-31","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  100",",,W",,,,,"   22",",,W",,,,,,,,,"  167","H,,S",,,,,,,"  310",",,W","  260",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   83",",,W",,,,,"   12",",,W",,,,,,,,,"  182","H,,S",,,,,,,"  300",",,W","  320",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  117",",,W",,,,,"   19",",,W",,,,,,,,,"  205","H,,S",,,,,,,"  240",",,W","  210",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  167",",,W",,,,,"   22",",,W",,,,,,,,,"  221","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  144",",,W",,,,,"   18",",,W",,,,,,,,,"  206","H,,S",,,,,,,"  190",",,W","  170",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  124",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  144",",,W",,,,,"   23",",,W",,,,,,,,,"  205","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  165",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  128",",,W",,,,,"   32",",,W",,,,,,,,,"  191","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  106",",,W",,,,,"   12",",,W",,,,,,,,,"  181","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   25",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  167",",,W",,,,,"   42",",,W",,,,,,,,,"  196","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   67",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  133",",,W",,,,,"   52",",,W",,,,,,,,,"  183","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,,"  188","H,,S",,,,,,,"  310",",,W","  350",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  122",",,W",,,,,"   18",",,W",,,,,,,,,"  197","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,"  208","H,,S",,,,,,,"  310",",,W","  280",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  161",",,W",,,,,"   22",",,W",,,,,,,,,"  198","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  117",",,W",,,,,"   22",",,W",,,,,,,,,"  182","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  100",",,W",,,,,"   13",",,W",,,,,,,,,"  165","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  128",",,W",,,,,"   25",",,W",,,,,,,,,"  178","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   51",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  156",",,W",,,,,"   18",",,W",,,,,,,,,"  196","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  278",",,W","  144",",,W",,,,,"   43",",,W",,,,,,,,,"  199","H,,S",,,,,,,"  220",",,W","  290",",,W",,,,,,,,,"  107",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-08-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  133",",,W",,,,,"   25",",,W",,,,,,,,,"  199","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
