"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00116753","2019-01-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   22",",,7","  -11",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   -6",",,7","  -33",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7","  -50",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   56",",,7","  -44",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   94",",,7","  -22",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  128",",,7","  -17",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   78",",,7","    6",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  133",",,7","   11",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   67",",,7","  -83",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -50",",,7"," -106",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -39",",,7","  -94",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7","  -72",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   -6",",,7"," -144",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -22",",,7","  -56",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    6",",,7","  -39",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    6",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   -6",",,7","  -33",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -11",",,7","  -39",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -39",",,7"," -167",",,7",,,,," -167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -128",",,7"," -228",",,7",,,,," -189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -67",",,7"," -189",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   11",",,7","  -67",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -28",",,7"," -139",",,7",,,,," -128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -33",",,7"," -222",",,7",,,,," -217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -150",",,7"," -278",",,7",,,,," -267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -122",",,7"," -267",",,7",,,,," -217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   11",",,7"," -228",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   17",",,7"," -194",",,7",,,,," -189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -150",",,7"," -317",",,7",,,,," -317",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-01-31","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -233",",,7"," -317",",,7",,,,," -300",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -156",",,7"," -300",",,7",,,,," -156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -67",",,7"," -156",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   61",",,7","  -67",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   94",",,7","   39",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   89",",,7","  -67",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    6",",,7","  -50",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    6",",,7","   -6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   22",",,7"," -161",",,7",,,,," -161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,," -106",",,7"," -161",",,7",,,,," -150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -50",",,7"," -156",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -28",",,7","  -50",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    0",",,7","  -50",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"    0",",,7"," -133",",,7",,,,," -128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   28",",,7"," -128",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  100",",,7"," -144",",,7",,,,," -144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -83",",,7"," -144",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7"," -122",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -33",",,7","  -83",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -39",",,7"," -150",",,7",,,,," -133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -11",",,7"," -133",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   17",",,7","  -39",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   -6",",,7","  -72",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   50",",,7","  -67",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   67",",,7","  -22",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7"," -144",",,7",,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -61",",,7"," -139",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -22",",,7","  -89",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-02-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -28",",,7"," -111",",,7",,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -39",",,7"," -100",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   33",",,7","  -44",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -11",",,7","  -78",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -61",",,7"," -194",",,7",,,,," -189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -61",",,7"," -206",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -44",",,7"," -139",",,7",,,,," -111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   11",",,7"," -111",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  -17",",,7","  -89",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   67",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   61",",,7","   -6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   44",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   56",",,7","  -50",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   78",",,7","  -44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  139",",,7","   50",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  172",",,7","   11",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   56",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   67",",,7","  -28",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   50",",,7","  -33",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   72",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  111",",,7","  -33",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  100",",,7","   11",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   89",",,7","    6",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  117",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  128",",,7","  -33",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   94",",,7","    0",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   83",",,7","  -50",",,7",,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  100",",,7","  -50",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  156",",,7","   11",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  178",",,7","   50",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  144",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-03-31","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   61",",,7","  -56",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   50",",,7","  -44",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","  -17",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","   -6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  150",",,7","    6",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   89",",,7","   44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","   44",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  194",",,7","   61",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  228",",,7","   89",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","   61",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  206",",,7","   22",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   61",",,7","   17",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  183",",,7","   28",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","    6",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  128",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   11",",,7","  -39",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   94",",,7","  -28",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  233",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-19","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  100",",,7","   56",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-20","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  150",",,7","   -6",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-21","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  206",",,7","   50",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-22","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","  117",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-23","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  267",",,7","  106",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-24","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  172",",,7","   56",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-25","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  156",",,7","   39",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-26","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  217",",,7","   67",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-27","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  178",",,7","   67",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-28","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   78",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-29","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   72",",,7","   17",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-04-30","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  117",",,7","   67",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-01","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","   61",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-02","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  150",",,7","   94",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-03","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","   56",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-04","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  150",",,7","   44",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-05","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  189",",,7","   56",",,7",,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-06","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  239",",,7","  106",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-07","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  222",",,7","   72",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-08","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"   89",",,7","   61",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-09","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  256",",,7","   89",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-10","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  172",",,7","   61",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-11","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  150",",,7","   67",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-12","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  106",",,7","   61",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-13","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  111",",,7","   39",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-14","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  194",",,7","   44",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-15","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  217",",,7","   78",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-16","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  250",",,7","  133",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-17","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  272",",,7","  150",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00116753","2019-05-18","41.3503","-89.1072","189.0","PERU, IL US",,,,,,,"  244",",,7","   78",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
