"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003870","2018-12-01","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  282",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   94",",,W",,,,,"   22",",,W",,,,,,,"  107","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-02","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  234",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  206",",,W","  111",",,W",,,,,"   32",",,W",,,,,,,"  134","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-03","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   67",",,W",,,,,"   39",",,W",,,,,,,"  131","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-04","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   28",",,W",,,,,"   19",",,W",,,,,,,"   78","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-05","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","  -27",",,W",,,,,"   17",",,W",,,,,,,"   45","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-06","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -49",",,W",,,,,"   19",",,W",,,,,,,"   10","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-07","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   -5",",,W",,,,,"    8",",,W",,,,,,,"   38","H,,S",,,,,"  190",",,W","  150",",,W",,,,,,,,,"   31",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-08","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  279",",,W,2400","   38",",,W,2400","    0",",,W,2400","   61",",,W","    6",",,W",,,,,"   26",",,W",,,,,,,"   44","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-09","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  437",",,W,2400","   71",",,W,2400","   80",",,W,2400","   22",",,W","   -5",",,W",,,,,"   67",",,W",,,,,,,"    4","H,,S",,,,,"   30",",,W","   60",",,W",,,,,,,,,"  116",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-10","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   81",",,W,2400","    0",",,W,2400","   50",",,W,2400","   50",",,W","   11",",,W",,,,,"   30",",,W",,,,,,,"   30","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-11","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","   30",",,W,2400","  106",",,W","  -21",",,W",,,,,"   16",",,W",,,,,,,"   37","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-12","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0","T,,W,2400","   94",",,W","  -16",",,W",,,,,"    8",",,W",,,,,,,"   29","H,,S",,,,,"  230",",,W","   80",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-13","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","    0",",,W",,,,,"   15",",,W",,,,,,,"   45","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-14","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  361",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","   50",",,W",,,,,"   54",",,W",,,,,,,"   60","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-15","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   61",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   61",",,W",,,,,"   32",",,W",,,,,,,"   89","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-16","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   28",",,W",,,,,"   28",",,W",,,,,,,"   85","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-17","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   39",",,W",,,,,"   27",",,W",,,,,,,"  104","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-18","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   39",",,W",,,,,"   16",",,W",,,,,,,"   99","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-19","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   28",",,W",,,,,"   13",",,W",,,,,,,"   66","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-20","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  340",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   61",",,W",,,,,"   33",",,W",,,,,,,"   78","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-21","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  401",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   44",",,W",,,,,"   43",",,W",,,,,,,"   90","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-22","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   11",",,W",,,,,"   27",",,W",,,,,,,"   61","H,,S",,,,,"  240",",,W","  260",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-23","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -16",",,W",,,,,"   18",",,W",,,,,,,"   42","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-24","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   -5",",,W",,,,,"   21",",,W",,,,,,,"   68","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-25","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -16",",,W",,,,,"    9",",,W",,,,,,,"   42","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-26","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  -10",",,W",,,,,"   19",",,W",,,,,,,"   56","H,,S",,,,,"  120",",,W","   90",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-27","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  119",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   39",",,W",,,,,"   43",",,W",,,,,,,"   57","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-28","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  157",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   56",",,W",,,,,"   30",",,W",,,,,,,"   79","H,,S",,,,,"  160",",,W","  300",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-29","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   83",",,W",,,,,"   17",",,W",,,,,,,"  134","H,,S",,,,,"  200",",,W","  240",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-30","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   66",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","  100",",,W",,,,,"   13",",,W",,,,,,,"  111","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   54",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-12-31","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   86",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  111",",,W",,,,,"   10",",,W",,,,,,,"  120","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-01","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  111",",,W",,,,,"   26",",,W",,,,,,,"  164","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-02","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   41",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","  100",",,W",,,,,"   24",",,W",,,,,,,"  119","H,,S",,,,,"   10",",,W","   40",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-03","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  216",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   94",",,W",,,,,"   13",",,W",,,,,,,"  109","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-04","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  361",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   72",",,W",,,,,"   39",",,W",,,,,,,"  115","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  143",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-05","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   56",",,W",,,,,"   42",",,W",,,,,,,"   99","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-06","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   50",",,W",,,,,"   18",",,W",,,,,,,"  126","H,,S",,,,,"  200",",,W","  310",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-07","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   72",",,W",,,,,"   23",",,W",,,,,,,"  121","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-08","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   61",",,W",,,,,"   40",",,W",,,,,,,"  113","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-09","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   28",",,W",,,,,"   34",",,W",,,,,,,"  105","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-10","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   -5",",,W",,,,,"   37",",,W",,,,,,,"   40","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-11","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","  -38",",,W",,,,,"   16",",,W",,,,,,,"   22","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,,,"   40",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-12","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  150",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","    0",",,W",,,,,"   36",",,W",,,,,,,"   30","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-13","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  104",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","    0",",,W",,,,,"   22",",,W",,,,,,,"   16","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-14","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   22",",,W",,,,,"   15",",,W",,,,,,,"   47","H,,S",,,,,"  260",",,W","  100",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-15","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   17",",,W",,,,,"   17",",,W",,,,,,,"   59","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-16","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","  -32",",,W",,,,,"   13",",,W",,,,,,,"   47","H,,S",,,,,"  220",",,W","  270",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-17","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   41",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   72",",,W","   11",",,W",,,,,"   24",",,W",,,,,,,"   42","H,,S",,,,,"   90",",,W","   40",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-18","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   50",",,W",,,,,"   25",",,W",,,,,,,"   72","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-19","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  330",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   67",",,W",,,,,"   31",",,W",,,,,,,"   75","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-20","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -21",",,W",,,,,"   58",",,W",,,,,,,"   75","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-21","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","  -66",",,W",,,,,"   29",",,W",,,,,,,"  -17","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-22","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,"   -9","H,,S",,,,,"   50",",,W","   70",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-23","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   33",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   83",",,W","    6",",,W",,,,,"   31",",,W",,,,,,,"   28","H,,S",,,,,"   20",",,W","   40",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-24","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","    0",",,W",,,,,"   38",",,W",,,,,,,"  104","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-25","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","  -27",",,W",,,,,"   12",",,W",,,,,,,"   29","H,,S",,,,,"  220",",,W","  250",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-26","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","  -49",",,W",,,,,"   25",",,W",,,,,,,"   26","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-27","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -16",",,W",,,,,"   20",",,W",,,,,,,"   48","H,,S",,,,,"  210",",,W","  240",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2019-01-28","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  -10",",,W",,,,,"   29",",,W",,,,,,,"   58","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
