"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00500247","2019-06-08","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   23",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","   89",",,7",,,,,"  150",",,7,1900",,,,,,
"USC00500247","2019-06-09","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   89",",,7",,,,,"  178",",,7,1900",,,,,,
"USC00500247","2019-06-10","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   33",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-06-11","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","   78",",,7",,,,,"  211",",,7,1900",,,,,,
"USC00500247","2019-06-12","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   83",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-06-13","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   56",",,7",,,,,"  211",",,7,1900",,,,,,
"USC00500247","2019-06-14","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","   50",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-06-15","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","  100",",,7",,,,,"  172",",,7,1900",,,,,,
"USC00500247","2019-06-16","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   89",",,7",,,,,"  172",",,7,1900",,,,,,
"USC00500247","2019-06-17","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   94",",,7",,,,,"  161",",,7,1900",,,,,,
"USC00500247","2019-06-18","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   89",",,7",,,,,"  156",",,7,1900",,,,,,
"USC00500247","2019-06-19","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   67",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-06-20","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","   72",",,7",,,,,"  239",",,7,1900",,,,,,
"USC00500247","2019-06-21","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  133",",,7",,,,,"  256",",,7,1900",,,,,,
"USC00500247","2019-06-22","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   36",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","   78",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-06-23","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  111",",,7",,,,,"  267",",,7,1900",,,,,,
"USC00500247","2019-06-24","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   28",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  122",",,7",,,,,"  244",",,7,1900",,,,,,
"USC00500247","2019-06-25","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  122",",,7",,,,,"  233",",,7,1900",,,,,,
"USC00500247","2019-06-26","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","   89",",,7",,,,,"  267",",,7,1900",,,,,,
"USC00500247","2019-06-27","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  100",",,7",,,,,"  272",",,7,1900",,,,,,
"USC00500247","2019-06-28","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  111",",,7",,,,,"  294",",,7,1900",,,,,,
"USC00500247","2019-06-29","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  328",",,7","  122",",,7",,,,,"  300",",,7,1900",,,,,,
"USC00500247","2019-06-30","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  122",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-07-01","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","  111",",,7",,,,,"  256",",,7,1900",,,,,,
"USC00500247","2019-07-02","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","   94",",,7",,,,,"  256",",,7,1900",,,,,,
"USC00500247","2019-07-03","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  100",",,7",,,,,"  256",",,7,1900",,,,,,
"USC00500247","2019-07-04","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  128",",,7",,,,,"  294",",,7,1900",,,,,,
"USC00500247","2019-07-05","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  339",",,7","  117",",,7",,,,,"  311",",,7,1900",,,,,,
"USC00500247","2019-07-06","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  333",",,7","  122",",,7",,,,,"  311",",,7,1900",,,,,,
"USC00500247","2019-07-07","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  344",",,7","  111",",,7",,,,,"  317",",,7,1900",,,,,,
"USC00500247","2019-07-08","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  333",",,7","  117",",,7",,,,,"  306",",,7,1900",,,,,,
"USC00500247","2019-07-09","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","  128",",,7",,,,,"  244",",,7,1900",,,,,,
"USC00500247","2019-07-10","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  128",",,7",,,,,"  172",",,7,1900",,,,,,
"USC00500247","2019-07-11","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","  111",",,7",,,,,"  161",",,7,1900",,,,,,
"USC00500247","2019-07-12","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","  133",",,7",,,,,"  172",",,7,1900",,,,,,
"USC00500247","2019-07-13","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","  122",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-07-14","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","  117",",,7",,,,,"  194",",,7,1900",,,,,,
"USC00500247","2019-07-15","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   86",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","  111",",,7",,,,,"  178",",,7,1900",,,,,,
"USC00500247","2019-07-16","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   10",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","   67",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-07-17","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","   89",",,7",,,,,"  200",",,7,1900",,,,,,
"USC00500247","2019-07-18","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","   83",",,7",,,,,"  272",",,7,1900",,,,,,
"USC00500247","2019-07-19","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","   89",",,7",,,,,"  244",",,7,1900",,,,,,
"USC00500247","2019-07-20","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","   89",",,7",,,,,"  211",",,7,1900",,,,,,
"USC00500247","2019-07-21","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","   72",",,7",,,,,"  244",",,7,1900",,,,,,
"USC00500247","2019-07-22","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  294",",,7","  100",",,7",,,,,"  267",",,7,1900",,,,,,
"USC00500247","2019-07-23","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  144",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-07-24","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  180",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","  133",",,7",,,,,"  167",",,7,1900",,,,,,
"USC00500247","2019-07-25","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","  111",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-07-26","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   61",",,7",,,,,"  150",",,7,1900",,,,,,
"USC00500247","2019-07-27","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   25",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","  111",",,7",,,,,"  178",",,7,1900",,,,,,
"USC00500247","2019-07-28","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   43",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","  111",",,7",,,,,"  156",",,7,1900",,,,,,
"USC00500247","2019-07-29","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","   83",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-07-30","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","   83",",,7",,,,,"  217",",,7,1900",,,,,,
"USC00500247","2019-07-31","62.1925","-150.5033","136.9","AMBER LAKE, AK US",,,"    0",",,7,1900","    0",",,7,1900",,,,,,,,,,,,,,,,
"USC00500247","2019-08-01","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   61",",,7",,,,,"  217",",,7,1900",,,,,,
"USC00500247","2019-08-02","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","  122",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-03","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","  122",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-04","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","  111",",,7",,,,,"  194",",,7,1900",,,,,,
"USC00500247","2019-08-05","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   13",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","  144",",,7",,,,,"  194",",,7,1900",,,,,,
"USC00500247","2019-08-06","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  278",",,7","  117",",,7",,,,,"  233",",,7,1900",,,,,,
"USC00500247","2019-08-07","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  100",",,7",,,,,"  228",",,7,1900",,,,,,
"USC00500247","2019-08-08","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","   89",",,7",,,,,"  233",",,7,1900",,,,,,
"USC00500247","2019-08-09","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","   83",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-08-10","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  100",",,7",,,,,"  228",",,7,1900",,,,,,
"USC00500247","2019-08-11","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  100",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-08-12","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","   56",",,7",,,,,"  239",",,7,1900",,,,,,
"USC00500247","2019-08-13","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   13",",,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","  133",",,7",,,,,"  189",",,7,1900",,,,,,
"USC00500247","2019-08-14","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  144",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-15","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  139",",,7",,,,,"  217",",,7,1900",,,,,,
"USC00500247","2019-08-16","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","  117",",,7",,,,,"  222",",,7,1900",,,,,,
"USC00500247","2019-08-17","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   78",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-18","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   67",",,7",,,,,"  156",",,7,1900",,,,,,
"USC00500247","2019-08-19","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","   61",",,7",,,,,"  150",",,7,1900",,,,,,
"USC00500247","2019-08-20","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","   -6",",,7",,,,,"  133",",,7,1900",,,,,,
"USC00500247","2019-08-21","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  194",",,7","  -11",",,7",,,,,"  167",",,7,1900",,,,,,
"USC00500247","2019-08-22","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   56",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-23","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   22",",,7",,,,,"  167",",,7,1900",,,,,,
"USC00500247","2019-08-24","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","   89",",,7",,,,,"  206",",,7,1900",,,,,,
"USC00500247","2019-08-25","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   17",",,7",,,,,"  172",",,7,1900",,,,,,
"USC00500247","2019-08-26","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","   39",",,7",,,,,"  150",",,7,1900",,,,,,
"USC00500247","2019-08-27","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  228",",,7","   61",",,7",,,,,"  183",",,7,1900",,,,,,
"USC00500247","2019-08-28","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","    6",",,7",,,,,"  178",",,7,1900",,,,,,
"USC00500247","2019-08-29","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   11",",,7",,,,,"  167",",,7,1900",,,,,,
"USC00500247","2019-08-30","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   22",",,7",,,,,"  178",",,7,1900",,,,,,
"USC00500247","2019-08-31","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   13",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","   83",",,7",,,,,"  106",",,7,1900",,,,,,
"USC00500247","2019-09-01","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","   50",",,7",,,,,"  139",",,7,1900",,,,,,
"USC00500247","2019-09-02","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  112",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","  100",",,7",,,,,"  122",",,7,1900",,,,,,
"USC00500247","2019-09-03","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  155",",,7,1900","    0",",,7,1900","    0",",,7,1900","  139",",,7","   78",",,7",,,,,"  133",",,7,1900",,,,,,
"USC00500247","2019-09-04","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   23",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   83",",,7",,,,,"  111",",,7,1900",,,,,,
"USC00500247","2019-09-05","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  178",",,7","    6",",,7",,,,,"  133",",,7,1900",,,,,,
"USC00500247","2019-09-06","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","   17",",,7",,,,,"  139",",,7,1900",,,,,,
"USC00500247","2019-09-07","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  144",",,7","   33",",,7",,,,,"  111",",,7,1900",,,,,,
"USC00500247","2019-09-08","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   53",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","   89",",,7",,,,,"  167",",,7,1900",,,,,,
"USC00500247","2019-09-09","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   46",",,7,1900","    0",",,7,1900","    0",",,7,1900","  167",",,7","  111",",,7",,,,,"  139",",,7,1900",,,,,,
"USC00500247","2019-09-10","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   46",",,7,1900","    0",",,7,1900","    0",",,7,1900","  161",",,7","   94",",,7",,,,,"  117",",,7,1900",,,,,,
"USC00500247","2019-09-11","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","   44",",,7",,,,,"   89",",,7,1900",,,,,,
"USC00500247","2019-09-12","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   28",",,7,1900","    0",",,7,1900","    0",",,7,1900","  139",",,7","   67",",,7",,,,,"  128",",,7,1900",,,,,,
"USC00500247","2019-09-13","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","   89",",,7",,,,,"  156",",,7,1900",,,,,,
"USC00500247","2019-09-14","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  161",",,7","   72",",,7",,,,,"  117",",,7,1900",,,,,,
"USC00500247","2019-09-15","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   46",",,7,1900","    0",",,7,1900","    0",",,7,1900","  122",",,7","   39",",,7",,,,,"  111",",,7,1900",,,,,,
"USC00500247","2019-09-16","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","   72",",,7",,,,,"  139",",,7,1900",,,,,,
"USC00500247","2019-09-17","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","    0",",,7",,,,,"  133",",,7,1900",,,,,,
"USC00500247","2019-09-18","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  554",",,7,1900","    0",",,7,1900","    0",",,7,1900","  133",",,7","   61",",,7",,,,,"  100",",,7,1900",,,,,,
"USC00500247","2019-09-19","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    8",",,7,1900","    0",",,7,1900","    0",",,7,1900","  139",",,7","   83",",,7",,,,,"  106",",,7,1900",,,,,,
"USC00500247","2019-09-20","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   74",",,7,1900","    0",",,7,1900","    0",",,7,1900","  128",",,7","   72",",,7",,,,,"  106",",,7,1900",,,,,,
"USC00500247","2019-09-21","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   69",",,7,1900","    0",",,7,1900","    0",",,7,1900","  106",",,7","   72",",,7",,,,,"   83",",,7,1900",,,,,,
"USC00500247","2019-09-22","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  117",",,7","  -17",",,7",,,,,"   83",",,7,1900",,,,,,
"USC00500247","2019-09-23","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  156",",,7","   -6",",,7",,,,,"  111",",,7,1900",,,,,,
"USC00500247","2019-09-24","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  111",",,7","  -17",",,7",,,,,"   72",",,7,1900",,,,,,
"USC00500247","2019-09-25","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  137",",,7,1900","   18",",,7,1900","    0",",,7,1900","   72",",,7","   -6",",,7",,,,,"   17",",,7,1900",,,,,,
"USC00500247","2019-09-26","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  106",",,7","  -56",",,7",,,,,"   17",",,7,1900",,,,,,
"USC00500247","2019-09-27","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  100",",,7","  -44",",,7",,,,,"   44",",,7,1900",,,,,,
"USC00500247","2019-09-28","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  100",",,7","    6",",,7",,,,,"   61",",,7,1900",,,,,,
"USC00500247","2019-09-29","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  274",",,7,1900","    0",",,7,1900","    0",",,7,1900","   89",",,7","   33",",,7",,,,,"   72",",,7,1900",,,,,,
"USC00500247","2019-09-30","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  128",",,7","   56",",,7",,,,,"  111",",,7,1900",,,,,,
"USC00500247","2019-10-01","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   13",",,H,1900",,,,,"  128",",,H","   56",",I,H",,,,,,,,,,,,
"USC00500247","2019-10-02","62.1925","-150.5033","136.9","AMBER LAKE, AK US","   15",",,H,1900",,,,,"   33",",I,H","   22",",,H",,,,,,,,,,,,
"USC00500247","2019-10-03","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"  111",",,H"," -161",",S,H",,,,,,,,,,,,
"USC00500247","2019-10-04","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  183",",,H,1900",,,,,"   67",",,H","  -17",",,H",,,,,,,,,,,,
"USC00500247","2019-10-05","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   78",",,H","  -44",",,H",,,,,,,,,,,,
"USC00500247","2019-10-06","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   56",",,H","  -56",",,H",,,,,,,,,,,,
"USC00500247","2019-10-08","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  114",",,H,1900",,,,,"   17",",,H","    0",",,H",,,,,,,,,,,,
"USC00500247","2019-10-09","62.1925","-150.5033","136.9","AMBER LAKE, AK US",,,,,,,"   28",",,H","   17",",,H",,,,,,,,,,,,
"USC00500247","2019-10-10","62.1925","-150.5033","136.9","AMBER LAKE, AK US","  229",",,H,1900",,,,,"   44",",,H","    6",",,H",,,,,,,,,,,,
"USC00500247","2019-10-11","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    5",",,H,1900",,,,,,,,,,,,,,,,,,,,
"USC00500247","2019-10-12","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   72",",,H","    0",",,H",,,,,,,,,,,,
"USC00500247","2019-10-13","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   44",",,H","  -56",",,H",,,,,,,,,,,,
"USC00500247","2019-10-14","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   44",",,H","  -44",",,H",,,,,,,,,,,,
"USC00500247","2019-10-15","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   44",",,H","  -28",",,H",,,,,,,,,,,,
"USC00500247","2019-10-16","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   50",",,H","  -28",",,H",,,,,,,,,,,,
"USC00500247","2019-10-17","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   83",",,H","  -11",",,H",,,,,,,,,,,,
"USC00500247","2019-10-18","62.1925","-150.5033","136.9","AMBER LAKE, AK US","    0",",,H,1900",,,,,"   61",",,H","  -33",",,H",,,,,,,,,,,,
