"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093809","2013-10-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  150",",,7","   22",",,7",,,,,,,,,,,,,,,,,"   22",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-10-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,,,,,,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-10-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  206",",,7","   56",",,7",,,,,,,,,,,,,,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-10-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   81",",,7,0600",,,,,"  172",",,7","   78",",,7",,,,,,,,,,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-10-31","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   46",",,7,0600",,,,,"  239",",,7","  167",",,7",,,,,,,,,,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  188",",,7,0600",,,,,"  206",",,7","  100",",,7",,,,,,,,,,,,,,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  194",",,7","   67",",,7",,,,,,,,,,,,,,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  150",",,7","   11",",,7",,,,,,,,,,,,,,,,,"   11",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  150",",,7","    6",",,7",,,,,,,,,,,,,,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    8",",,7,0600",,,,,"  150",",,7","   83",",,7",,,,,,,,,,,,,,,,,"  106",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  172",",,7","  100",",,7",,,,,,,,,,,,,,,,,"  144",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  142",",,7,0600",,,,,"  144",",,7","   17",",,7",,,,,,,,,,,,,,,,,"   22",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  122",",,7","   -6",",,7",,,,,,,,,,,,,,,,,"    0",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  156",",,7","   -6",",,7",,,,,,,,,,,,,,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  172",",,7","   28",",,7",,,,,,,,,,,,,,,,,"   28",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-11","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  156",",,7","   11",",,7",,,,,,,,,,,,,,,,,"   11",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  167",",,7","   -6",",,7",,,,,,,,,,,,,,,,,"    0",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,"  -28",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"   72",",,7","  -28",",,7",,,,,,,,,,,,,,,,,"   11",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  133",",,7","   11",",,7",,,,,,,,,,,,,,,,,"   56",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-17","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  523",",,7,0600","    0",",,7","    0",",,7","  189",",,7","  144",",,7",,,,,,,,,,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  226",",,7,0600","    0",",,7","    0",",,7","  233",",,7","   44",",,7",,,,,,,,,,,,,,,,,"   61",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","  161",",,7","   17",",,7",,,,,,,,,,,,,,,,,"   28",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,,,,,,,,,,,,,"   11",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600",,,,,"  106",",,7","   17",",,7",,,,,,,,,,,,,,,,,"   17",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2013-11-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,7,0600","    0",",,7","    0",",,7","   72",",,7","  -78",",,7",,,,,,,,,,,,,,,,,"  -78",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  161",",,H","  100",",,H",,,,,,,,,,,,,,,,,"  128",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  200",",,H","  106",",,H",,,,,,,,,,,,,,,,,"  122",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  122",",,H","   39",",,H",,,,,,,,,,,,,,,,,"   50",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   72",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   22",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   39",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"    0",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   67",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"   11",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   56",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"    0",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   39",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"   -6",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"    6",",,H","  -39",",,H",,,,,,,,,,,,,,,,,"  -39",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   50",",,H","  -44",",,H",,,,,,,,,,,,,,,,,"  -39",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-11","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   67",",,H","  -50",",,H",,,,,,,,,,,,,,,,,"  -22",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,,,"  -28",",,H",,,,,,,,,,,,,,,,,"   67",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  133",",,H","   67",",,H",,,,,,,,,,,,,,,,,"   78",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  128",",,H","   78",",,H",,,,,,,,,,,,,,,,,"   89",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  100",",,H","   83",",,H",,,,,,,,,,,,,,,,,"   94",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-17","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  139",",,H","    6",",,H",,,,,,,,,,,,,,,,,"   11",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  133",",,H","    0",",,H",,,,,,,,,,,,,,,,,"   22",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  111",",,H","    6",",,H",,,,,,,,,,,,,,,,,"   39",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  128",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   78",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-21","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  100",",,H","   33",",,H",,,,,,,,,,,,,,,,,"   33",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-22","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   39",",,H","  -17",",,H",,,,,,,,,,,,,,,,,"   17",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  111",",,H","    0",",,H",,,,,,,,,,,,,,,,,"   17",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  233",",S,H","  -11",",,H",,,,,,,,,,,,,,,,,"    0",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  100",",,H","    0",",,H",,,,,,,,,,,,,,,,,"   50",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  122",",,H","   28",",,H",,,,,,,,,,,,,,,,,"   28",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  117",",,H","   28",",,H",,,,,,,,,,,,,,,,,"  106",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  150",",,H","   83",",I,H",,,,,,,,,,,,,,,,,"   72",",I,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   83",",,H","  -17",",,H",,,,,,,,,,,,,,,,,"  -11",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   22",",,H","  -17",",,H",,,,,,,,,,,,,,,,,"   11",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2018-12-31","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  122",",,H","   11",",,H",,,,,,,,,,,,,,,,,"  117",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   78",",,H","   28",",,H",,,,,,,,,,,,,,,,,"   28",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   44",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   17",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   50",",,H","    6",",,H",,,,,,,,,,,,,,,,,"   44",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   50",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   28",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  133",",,H","   28",",,H",,,,,,,,,,,,,,,,,"   50",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  156",",,H","   39",",,H",,,,,,,,,,,,,,,,,"  128",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  144",",,H","  122",",,H",,,,,,,,,,,,,,,,,"  117",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  161",",,H","   33",",,H",,,,,,,,,,,,,,,,,"   33",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   78",",,H","  -39",",,H",,,,,,,,,,,,,,,,,"  -39",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-11","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   28",",,H","  -39",",,H",,,,,,,,,,,,,,,,,"    0",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   28",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"   28",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   67",",,H","   28",",,H",,,,,,,,,,,,,,,,,"   28",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   28",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"   -6",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   22",",,H","   -6",",,H",,,,,,,,,,,,,,,,,"   22",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-16","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  250",",S,H","   11",",,H",,,,,,,,,,,,,,,,,"   17",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   89",",,H","   39",",,H",,,,,,,,,,,,,,,,,"   44",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,,,"   44",",,H",,,,,,,,,,,,,,,,,"   83",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   89",",,H","  -67",",,H",,,,,,,,,,,,,,,,,"  -72",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-21","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  -28",",,H","  -78",",,H",,,,,,,,,,,,,,,,,"  -67",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-22","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   28",",I,H","  -67",",,H",,,,,,,,,,,,,,,,,"   39",",I,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  117",",,H","   28",",,H",,,,,,,,,,,,,,,,,"  106",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  106",",,H","  -44",",,H",,,,,,,,,,,,,,,,,"  -33",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   39",",,H","  -83",",,H",,,,,,,,,,,,,,,,,"  -83",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   -6",",,H","  -83",",,H",,,,,,,,,,,,,,,,,"  -17",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   72",",,H","  -28",",,H",,,,,,,,,,,,,,,,,"   22",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   78",",,H","   17",",,H",,,,,,,,,,,,,,,,,"   67",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   94",",,H","  -78",",,H",,,,,,,,,,,,,,,,,"  -72",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"    0",",,H"," -106",",,H",,,,,,,,,,,,,,,,," -106",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-01-31","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  -89",",,H"," -111",",,H",,,,,,,,,,,,,,,,,"  -83",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   22",",,H","  -89",",,H",,,,,,,,,,,,,,,,,"   11",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  106",",,H","    6",",,H",,,,,,,,,,,,,,,,,"   44",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  156",",,H","   28",",,H",,,,,,,,,,,,,,,,,"   44",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  200",",,H","   28",",,H",,,,,,,,,,,,,,,,,"  139",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  172",",,H","   44",",,H",,,,,,,,,,,,,,,,,"   44",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  172",",,H","   44",",,H",,,,,,,,,,,,,,,,,"  122",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   61",",,H","    0",",,H",,,,,,,,,,,,,,,,,"   61",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   83",",,H","   56",",,H",,,,,,,,,,,,,,,,,"   78",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  167",",,H","   44",",,H",,,,,,,,,,,,,,,,,"   56",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  122",",,H","  -11",",,H",,,,,,,,,,,,,,,,,"    0",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"   94",",,H","  -11",",,H",,,,,,,,,,,,,,,,,"   67",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-02-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  156",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   83",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
