"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00136910","2018-08-21","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   15",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","  172",",,7","   36",",,7",,,,,,,,,"   20",",,7,",,,,,,,,,,,,,"  172",",,7,0800",,,,,"   98",",,7",,
"USC00136910","2018-08-22","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  144",",,7","   22",",,7",,,,,,,,,"   51",",,7,",,,,,,,,,,,,,"  150",",,7,0800",,,,,"   45",",,7",,
"USC00136910","2018-08-23","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  122",",,7","    0",",,7",,,,,,,,,"   51",",,7,",,,,,,,,,,,,,"  139",",,7,0800",,,,,"   40",",,7",,
"USC00136910","2018-08-24","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  439",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  139",",,7","   49",",,7",,,,,,,,,"  109",",,7,",,,,,,,,,,,,,"  183",",,7,0800",,,,,"   98",",,7",,
"USC00136910","2018-08-25","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  178",",,7","    9",",,7",,,,,,,,,"   18",",,7,",,,,,,,,,,,,,"  222",",,7,0800",,,,,"   67",",,7",,
"USC00136910","2018-08-26","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   10",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  178",",,7","   27",",,7",,,,,,,,,"   71",",,7,",,,,,,,,,,,,,"  250",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-08-27","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   13",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  233",",,7","   36",",,7",,,,,,,,,"   36",",,7,",,,,,,,,,,,,,"  233",",,7,0800",,,,,"  103",",,7",,
"USC00136910","2018-08-28","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   25",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  228",",,7","   58",",,7",,,,,,,,,"   58",",,7,",,,,,,,,,,,,,"  244",",,7,0800",,,,,"  148",",,7",,
"USC00136910","2018-08-29","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  244",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  161",",,7","   40",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,,,,,"  161",",,7,0800",,,,,"   94",",,7",,
"USC00136910","2018-08-30","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  244",",,7","  139",",,7","   13",",,7",,,,,,,,,"   48",",,7,",,,,,,,,,,,,,"  150",",,7,0800",,,,,"   22",",,7",,
"USC00136910","2018-08-31","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  127",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  150",",,7","    0",",,7",,,,,,,,,"   13",",,7,",,,,,,,,,,,,,"  200",",,7,0800",,,,,"   89",",,7",,
"USC00136910","2018-09-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  231",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  200",",,7","   22",",,7",,,,,,,,,"   48",",,7,",,,,,,,,,,,,,"  200",",,7,0800",,,,,"  125",",,7",,
"USC00136910","2018-09-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    3",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  200",",,7","   18",",,7",,,,,,,,,"   74",",,7,",,,,,,,,,,,,,"  217",",,7,0800",,,,,"   80",",,7",,
"USC00136910","2018-09-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   38",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  189",",,7","    4",",,7",,,,,,,,,"   10",",,7,",,,,,,,,,,,,,"  217",",,7,0800",,,,,"   13",",,7",,
"USC00136910","2018-09-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  206",",,7","    9",",,7",,,,,,,,,"   58",",,7,",,,,,,,,,,,,,"  222",",,7,0800",,,,,"   54",",,7",,
"USC00136910","2018-09-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    8",",,7,0800","    0",",,7,","    0",",,7,","  306",",,7","  222",",,7","   27",",,7",,,,,,,,,"   46",",,7,",,,,,,,,,,,,,"  222",",,7,0800",,,,,"   54",",,7",,
"USC00136910","2018-09-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  460",",,7,0800","    0",",,7,","    0",",,7,","  239",",,7","  194",",,7","   54",",,7",,,,,,,,,"   69",",,7,",,,,,,,,,,,,,"  194",",,7,0800",,,,,"   94",",,7",,
"USC00136910","2018-09-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   74",",,7,0800","    0",",,7,","    0",",,7,","  200",",,7","  144",",,7","   54",",,7",,,,,,,,,"   53",",,7,",,,,,,,,,,,,,"  144",",,7,0800",,,,,"   89",",,7",,
"USC00136910","2018-09-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    5",",,7,0800","    0",",,7,","    0",",,7,","  206",",,7","  122",",,7","   13",",,7",,,,,,,,,"   66",",,7,",,,,,,,,,,,,,"  128",",,7,0800",,,,,"   58",",,7",,
"USC00136910","2018-09-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  233",",,7","   94",",,7","    4",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,,,"   94",",,7,0800",,,,,"   13",",,7",,
"USC00136910","2018-09-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","   94",",,7","    4",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,,,,,"  144",",,7,0800",,,,,"   94",",,7",,
"USC00136910","2018-09-13","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  144",",,7","    4",",,7",,,,,,,,,"   20",",,7,",,,,,,,,,,,,,"  161",",,7,0800",,,,,"   27",",,7",,
"USC00136910","2018-09-14","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  161",",,7","    9",",,7",,,,,,,,,"   36",",,7,",,,,,,,,,,,,,"  183",",,7,0800",,,,,"   18",",,7",,
"USC00136910","2018-09-15","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  183",",,7","    4",",,7",,,,,,,,,"   28",",,7,",,,,,,,,,,,,,"  189",",,7,0800",,,,,"   13",",,7",,
"USC00136910","2018-09-16","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  183",",,7","    0",",,7",,,,,,,,,"   46",",,7,",,,,,,,,,,,,,"  189",",,7,0800",,,,,"   63",",,7",,
"USC00136910","2018-09-17","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  306",",,7","  178",",,7","   13",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,,,"  194",",,7,0800",,,,,"    0",",,7",,
"USC00136910","2018-09-18","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  328",",,7","  189",",,7","    4",",,7",,,,,,,,,"   48",",,7,",,,,,,,,,,,,,"  194",",,7,0800",,,,,"   27",",,7",,
"USC00136910","2018-09-19","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   33",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  189",",,7","   18",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,,,,,"  200",",,7,0800",,,,,"   58",",,7",,
"USC00136910","2018-09-20","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  317",",,7","  200",",,7","   27",",,7",,,,,,,,,"   41",",,7,",,,,,,,,,,,,,"  233",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-09-21","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   79",",,7,0800","    0",",,7,","    0",",,7,","  333",",,7","  167",",,7","   40",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,"  167",",,7,0800",,,,,"  148",",,7",,
"USC00136910","2018-09-22","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  200",",,7","   72",",,7","   31",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,"   78",",,7,0800",,,,,"   58",",,7",,
"USC00136910","2018-09-23","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    8",",,7,0800","    0",",,7,","    0",",,7,","  206",",,7","   78",",,7","    9",",,7",,,,,,,,,"   46",",,7,",,,,,,,,,,,,,"   94",",,7,0800",,,,,"   27",",,7",,
"USC00136910","2018-09-24","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  239",",,7","   94",",,7","    4",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,,,"  122",",,7,0800",,,,,"   27",",,7",,
"USC00136910","2018-09-25","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7","    9",",,7",,,,,,,,,"   20",",,7,",,,,,,,,,,,,,"  167",",,7,0800",,,,,"   31",",,7",,
"USC00136910","2018-09-26","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   48",",,7,0800","    0",",,7,","    0",",,7,","  244",",,7","   78",",,7","   58",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,"  106",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-09-27","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  189",",,7","   72",",,7","    0",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,,,"   78",",,7,0800",,,,,"   63",",,7",,
"USC00136910","2018-09-28","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  217",",,7","   78",",,7","   22",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,,,"  117",",,7,0800",,,,,"   67",",,7",,
"USC00136910","2018-09-29","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   13",",,7,0800","    0",",,7,","    0",",,7,","  117",",,7","   72",",,7","    0",",,7",,,,,,,,,"   23",",,7,",,,,,,,,,,,,,"   78",",,7,0800",,,,,"   22",",,7",,
"USC00136910","2018-09-30","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   64",",,7,0800","    0",",,7,","    0",",,7,","  122",",,7","   78",",,7","   18",",,7",,,,,,,,,"    8",",,7,",,,,,,,,,,,,,"  106",",,7,0800",,,,,"   36",",,7",,
"USC00136910","2018-10-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   10",",,7,0800","    0",",,7,","    0",",,7,","  128",",,7","  106",",,7","    4",",,7",,,,,,,,,"   25",",,7,",,,,,,,,,,,,,"  117",",,7,0800",,,,,"   63",",,7",,
"USC00136910","2018-10-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  117",",,7","    4",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  122",",,7,0800",,,,,"   18",",,7",,
"USC00136910","2018-10-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  111",",,7","   27",",,7",,,,,,,,,"   36",",,7,",,,,,,,,,,,,,"  211",",,7,0800",,,,,"   85",",,7",,
"USC00136910","2018-10-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  109",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","   56",",,7","   58",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   56",",,7,0800",,,,,"  161",",,7",,
"USC00136910","2018-10-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"    0",",,7,","    0",",,7,","  250",",,7","   94",",,7","   13",",,7",,,"    4",",,7",,,,,"    0",",,7,",,," 1331",",,7",,,,,,,,,"  183",",,7,0800",,,,,"   49",",,7",,
"USC00136910","2018-10-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  132",",,7,0800","    0",",,7,","    0",",,7,","  244",",,7","  178",",,7","   27",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,"  178",",,7,0800",,,,,"   72",",,7",,
"USC00136910","2018-10-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    3",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","   33",",,7","   45",",,7",,,,,,,,,"   46",",,7,",,,,,,,,,,,,,"   33",",,7,0800",,,,,"  148",",,7",,
"USC00136910","2018-10-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","   94",",,7","   17",",,7","    4",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,"   33",",,7,0800",,,,,"   49",",,7",,
"USC00136910","2018-10-15","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   74",",,7,0800","    0",",,7,","    0",",,7,","  106",",,7","    6",",,7","   45",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,"    6",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-10-16","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","   89",",,7","   -6",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   80",",,7",,
"USC00136910","2018-10-17","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  172",",,7","   11",",,7","    9",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   44",",,7,0800",,,,,"   58",",,7",,
"USC00136910","2018-10-18","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  139",",,7","    6",",,7","   22",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"    6",",,7,0800",,,,,"   27",",,7",,
"USC00136910","2018-10-19","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","    6",",,7","   36",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  106",",,7,0800",,,,,"   72",",,7",,
"USC00136910","2018-10-22","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","  -28",",,7","   13",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,"   85",",,7",,
"USC00136910","2018-10-23","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  206",",,7","   39",",,7","   27",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   39",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-10-24","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  139",",,7","    6",",,7",,,,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,
"USC00136910","2018-10-25","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  144",",,7","   -6",",,7","    4",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   31",",,7",,
"USC00136910","2018-10-26","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  117",",,7","   56",",,7","   13",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,"   45",",,7",,
"USC00136910","2018-10-29","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  178",",,7","    6",",,7","   22",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   11",",,7,0800",,,"    0",",,7","   45",",,7",,
"USC00136910","2018-10-30","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  200",",,7","   11",",,7","   13",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  100",",,7,0800",,,"    0",",,7","    0",",,7",,
"USC00136910","2018-10-31","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  150",",,7","   72",",,7",,,,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,
"USC00136910","2018-11-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  128",",,7","   61",",,7",,,,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,
"USC00136910","2018-11-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","  128",",,7","   39",",,7",,,,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,
"USC00136910","2018-11-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"    0",",,7,","    0",",,7,","  106",",,7","   28",",,7","   18",",,7",,,"    3",",,7",,,,,,,,,"  330",",,7",,,,,,,,,"   50",",,7,0800",,,,,"   54",",,7",,
"USC00136910","2018-11-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   25",",,7,0800","    0",",,7,","    0",",,7,","   83",",,7","   44",",,7","   67",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   44",",,7,0800",,,,,"  170",",,7",,
"USC00136910","2018-11-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","   67",",,7","  -17",",,7","   49",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -17",",,7,0800",,,,,"  116",",,7",,
"USC00136910","2018-11-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","    0",",,7,","   39",",,7","  -17",",,7","    0",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   36",",,7",,
"USC00136910","2018-11-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   33",",,7,0800","   51",",,7,","   51",",,7,","   11",",,7","  -17",",,7","   27",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   49",",,7",,
"USC00136910","2018-11-13","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"    0",",,7,",,,"   72",",,7"," -122",",,7","   22",",,7",,,"    4",",,7",,,,,,,,,"    0",",,7",,,,,,,,," -106",",,7,0800",,,,,"   85",",,7",,
"USC00136910","2018-11-14","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,",,,"  -17",",,7"," -106",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0800",,,,,"   36",",,7",,
"USC00136910","2018-11-15","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,",,,"   44",",,7","  -89",",,7","    9",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"   40",",,7",,
"USC00136910","2018-11-16","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,",,,"   72",",,7","  -83",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"  156",",,7",,
"USC00136910","2018-11-19","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"   51",",,7,","   51",",,7,","   89",",,7"," -117",",,7","    9",",,7",,,"    3",",,7",,,,,,,,,"   64",",,7",,,,,,,,,"  -56",",,7,0800",,,"   51",",,7","   40",",,7",,
"USC00136910","2018-11-20","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","   25",",,7,","   11",",,7","  -56",",,7","   13",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   67",",,7",,
"USC00136910","2018-11-21","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","   25",",,7,","   22",",,7","  -61",",,7","    0",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   76",",,7",,
"USC00136910","2018-11-27","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"  102",",,7,","  102",",,7,","  150",",S,7"," -133",",,7","   13",",,7",,,"    6",",,7",,,,,,,,,"   91",",,7",,,,,,,,," -133",",,7,0800",,,"  152",",,7","   89",",,7",,
"USC00136910","2018-11-28","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","   76",",,7,","  -44",",,7"," -133",",,7","   13",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,"   49",",,7",,
"USC00136910","2018-11-29","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800","    0",",,7,","   76",",,7,","  -33",",,7","  -83",",,7","    4",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,"   18",",,7",,
"USC00136910","2018-11-30","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   13",",,7,0800","    0",",,7,","   51",",,7,","    6",",,7","  -78",",,7","    4",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,"   13",",,7",,
"USC00136910","2018-12-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US",,,"    0","T,,7,",,,"   33",",,7","  -50",",,7","   22",",,7",,,"    2",",,7",,,,,,,,,"  307",",,7",,,,,,,,,"  -17",",,7,0800",,,,,"   45",",,7",,
"USC00136910","2018-12-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    5",",,7,0800",,,,,"  -11",",,7","  -44",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   54",",,7",,
"USC00136910","2018-12-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   50",",,7","  -61",",,7","   54",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   89",",,7",,
"USC00136910","2018-12-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"    0",",,7"," -122",",,7","    4",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0800",,,,,"    4",",,7",,
"USC00136910","2018-12-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   39",",,7"," -100",",,7","   45",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   72",",,7",,
"USC00136910","2018-12-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   94",",,7","  -28",",,7","   18",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   85",",,7",,
"USC00136910","2018-12-13","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   72",",,7","  -28",",,7","    0",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   17",",,7,0800",,,,,"   45",",,7",,
"USC00136910","2018-12-14","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    3",",,7,0800",,,,,"   28",",,7","  -22",",,7","   27",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   72",",,7",,
"USC00136910","2018-12-17","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"  111",",,7","  -50",",,7","   18",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   54",",,7",,
"USC00136910","2018-12-18","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"  106",",,7","  -28",",,7","   18",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"    0",",,7,0800",,,,,"   49",",,7",,
"USC00136910","2018-12-19","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"  139",",,7","   -6",",,7","   22",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   61",",,7,0800",,,,,"   94",",,7",,
"USC00136910","2018-12-20","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   15",",,7,0800",,,,,"  106",",,7","   11",",,7","   40",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   11",",,7,0800",,,,,"   58",",,7",,
"USC00136910","2018-12-21","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   28",",,7","  -33",",,7","   67",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -33",",,7,0800",,,,,"  121",",,7",,
"USC00136910","2018-12-24","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   50",",,7","  -78",",,7","   22",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -67",",,7,0800",,,,,"    0",",,7",,
"USC00136910","2018-12-26","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   83",",,7","  -67",",,7","   13",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"    0",",,7,0800",,,,,"   36",",,7",,
"USC00136910","2018-12-27","40.825","-92.8925","294.1","RATHBUN DAM, IA US","  145",",,7,0800",,,,,"   78",",,7","    0",",,7","   36",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   78",",,7,0800",,,,,"  125",",,7",,
"USC00136910","2018-12-28","40.825","-92.8925","294.1","RATHBUN DAM, IA US","   10",",,7,0800",,,,,"  133",",,7","  -50",",,7","   76",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"  -50",",,7,0800",,,,,"  103",",,7",,
"USC00136910","2018-12-31","40.825","-92.8925","294.1","RATHBUN DAM, IA US","    0",",,7,0800",,,,,"   50",",,7"," -111",",,7","   31",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,"   17",",,7,0800",,,,,"    0",",,7",,
