"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"FMW00040504","2018-12-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  632",",,W","    0",",,W","    0",",,W","  266",",,W","  244",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   13",",,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   80",",,W",,,,,,,,,"   52",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   25",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  107",",,W","    0",",,W","    0",",,W","  307",",,W","  249",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-28","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  276",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   80",",,W",,,,,,,,,"   46",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-29","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  303",",,W","  272",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   50",",,W",,,,,,,,,"   41",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-30","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  274",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2018-12-31","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  271",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-01","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  297",",,W","  267",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-02","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  294",",,W","  267",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-03","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  306",",,W","  267",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-04","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  117",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-05","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   20",",,W","    0",",,W","    0",",,W","  307",",,W","  250",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-06","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  303",",,W","  244",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-07","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  112",",,W","    0",",,W","    0",",,W","  306",",,W","  255",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-08","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  442",",,W","    0",",,W","    0",",,W","  292",",,W","  255",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-09","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   23",",,W","    0",",,W","    0",",,W","  301",",,W","  250",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-10","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  523",",,W","    0",",,W","    0",",,W","  288",",,W","  228",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-11","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   97",",,W","    0",",,W","    0",",,W","  283",",,W","  239",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-12","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  307",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-13","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  391",",,W","    0",",,W","    0",",,W","  299",",,W","  249",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"   80",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-14","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  142",",,W","    0",",,W","    0",",,W","  289",",,W","  252",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-15","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  742",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"   70",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-16","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  175",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-17","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   23",",,W","    0",",,W","    0",",,W","  306",",,W","  272",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-18","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   74",",,W","    0",",,W","    0",",,W","  303",",,W","  267",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-19","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   10",",,W","    0",",,W","    0",",,W","  308",",,W","  267",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-20","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  294",",,W","  258",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-21","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  292",",,W","    0",",,W","    0",",,W","  296",",,W","  247",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-22","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  249",",,W","    0",",,W","    0",",,W","  298",",,W","  244",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-23","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  434",",,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  272",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  303",",,W","  272",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   69",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"   70",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  135",",,W","    0",",,W","    0",",,W","  272",",,W","  239",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-28","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   71",",,W","    0",",,W","    0",",,W","  322",",,W","  244",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"   80",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-29","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   20",",,W","    0",",,W","    0",",,W","  303",",,W","  267",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-30","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  311",",,W","  267",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-01-31","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  308",",,W","  269",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-01","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  266",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-02","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  271",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   40",",,W",,,,,,,,,"   46",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-03","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  302",",,W","  275",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   57",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-04","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  272",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   60",",,W",,,,,,,,,"   52",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-05","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   23",",,W","    0",",,W","    0",",,W","  297",",,W","  267",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   46",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-06","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  301",",,W","  267",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   40",",,W",,,,,,,,,"   52",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-07","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    8",",,W","    0",",,W","    0",",,W","  300",",,W","  272",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   57",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-08","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   48",",,W","    0",",,W","    0",",,W","  294",",,W","  249",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   62",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-09","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  272",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   50",",,W",,,,,,,,,"   62",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-10","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   30",",,W","    0",",,W","    0",",,W","  302",",,W","  256",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   62",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-11","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   36",",,W","    0",",,W","    0",",,W","  289",",,W","  261",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-12","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  274",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   62",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-13","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  301",",,W","  267",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   46",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-14","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  267",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-15","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  255",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-16","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   28",",,W","    0",",,W","    0",",,W","  307",",,W","  267",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   30",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-17","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   23",",,W","    0",",,W","    0",",,W","  300",",,W","  261",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-18","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  193",",,W","    0",",,W","    0",",,W","  281",",,W","  250",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   30",",,W",,,,,,,,,"   57",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-19","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM"," 1115",",,W","    0",",,W","    0",",,W","  278",",,W","  244",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   88",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-20","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  140",",,W","    0",",,W","    0",",,W","  295",",,W","  256",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   62",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-21","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  140",",,W","    0",",,W","    0",",,W","  306",",,W","  228",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-22","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  244",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  100",",,W","   90",",,W",,,,,,,,,"   36",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-23","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  258",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-24","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  269",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-25","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  261",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-26","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   38",",,W","    0",",,W","    0",",,W","  300",",,W","  253",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-27","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   79",",,W","    0",",,W","    0",",,W","  322",",,W","  250",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   90",",,W",,,,,,,,,"   41",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-02-28","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   15",",,W","    0",",,W","    0",",,W","  311",",,W","  252",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   52",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-01","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   36",",,W","    0",",,W","    0",",,W","  289",",,W","  267",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   40",",,W",,,,,,,,,"   52",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-02","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  267",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   50",",,W",,,,,,,,,"   46",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-03","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  270",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-04","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    3",",,W","    0",",,W","    0",",,W","  316",",,W","  272",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-05","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  323",",,W","    0",",,W","    0",",,W","  272",",,W","  238",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-06","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   36",",,W","    0",",,W","    0",",,W","  292",",,W","  235",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-07","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","    5",",,W","    0",",,W","    0",",,W","  297",",,W","  261",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   50",",,W",,,,,,,,,"   52",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-08","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","   15",",,W","    0",",,W","    0",",,W","  311",",,W","  261",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"FMW00040504","2019-03-09","6.9667","158.2167","36.6","POHNPEI WEATHER SERVICE OFFICE, FM FM","  147",",,W","    0",",,W","    0",",,W","  294",",,W","  253",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   46",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
