"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00053006","2019-05-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","   89",",,7","   17",",,7","   17",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  104",",,7,2400","   15",",,7,2400","    0",",,7","   56",",,7","    6",",,7","   33",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7","   28",",,7","   39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   23",",,7,2400","    0",",,7,2400","    0",",,7","  183",",,7","    0",",,7","   61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  244",",,7","   11",",,7","  111",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  256",",,7","   50",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    8",",,7,2400","    0",",,7,2400","    0",",,7","  272",",,7","   56",",,7","  100",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-05-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  283",",,7","   67",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  261",",,7","  100",",,7","  133",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  114",",,7,2400","    0",",,7,2400","    0",",,7","  217",",,7","   72",",,7","   72",",,7,2400",,,,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00053006","2019-05-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  172",",,7","   39",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   79",",,7,2400","    0",",,7,2400","    0",",,7","   94",",,7","   28",",,7","   33",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   56",",,7,2400","   20",",,7,2400","    0","T,,7","   50",",,7","    6",",,7","    6",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  221",",,7,2400","  150",",,7,2400","   51",",,7","   67",",,7","    6",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  106",",,7","   28",",,7","   50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,7,2400","    0",",,7,2400","    0",",,7","   67",",,7","   33",",,7","   33",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","   17",",,7","   72",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  228",",,7","   39",",,7","  156",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-05-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  233",",,7","  111",",,7","  111",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-05-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  206",",,7","   72",",,7","  100",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-05-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   99",",,7,2400","    0",",,7,2400","    0",",,7","  139",",,7","   61",",,7","   67",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  172",",,7","   44",",,7","   72",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-05-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  211",",,7","   33",",,7","   94",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-05-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  239",",,7","   56",",,7","  122",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  233",",,7","   78",",,7","  128",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   25",",,7,2400","    0",",,7,2400","    0",",,7","  256",",,7","   83",",,7","  122",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    8",",,7,2400","    0",",,7,2400","    0",",,7","  261",",,7","   83",",,7","  111",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","   72",",,7","  122",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   89",",,7,2400","    0",",,7,2400","    0",",,7","  261",",,7","   89",",,7","  122",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","   94",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  300",",,7","  117",",,7","  144",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  272",",,7","   89",",,7","   89",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  194",",,7","   83",",,7","   94",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  256",",,7","   44",",,7","  122",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  250",",,7","   94",",,7","  139",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  244",",,7","  100",",,7","  128",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  306",",,7","   83",",,7","  172",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  139",",,7","  178",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  256",",,7","  111",",,7","  128",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,7,2400","    0",",,7,2400","    0",",,7","  239",",,7","  106",",,7","  128",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   99",",,7,2400","    0",",,7,2400","    0",",,7","  222",",,7","  128",",,7","  128",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   61",",,7,2400","    0",",,7,2400","    0",",,7","  194",",,7","  106",",,7","  106",",,7,2400",,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00053006","2019-06-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  283",",,7","  106",",,7","  172",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-06-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   41",",,7,2400","    0",",,7,2400","    0",",,7","  272",",,7","  117",",,7","  144",",,7,2400",,,,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00053006","2019-06-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  112",",,7,2400","    0",",,7,2400","    0",",,7","  144",",,7","   94",",,7","   94",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  109",",,7,2400","    0",",,7,2400","    0",",,7","  167",",,7","   61",",,7","   89",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   38",",,7,2400","    0",",,7,2400","    0",",,7","  194",",,7","   67",",,7","   94",",,7,2400",,,,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00053006","2019-06-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  272",",,7","   67",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  111",",,7","  122",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  317",",,7","   94",",,7","  144",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  322",",,7","   94",",,7","  161",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  350",",,7","  122",",,7","  239",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-06-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  344",",,7","  183",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-06-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  344",",,7","  133",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US",,,"    0",",,H,2400","    0",",,H","  300",",,H","  156",",,H","  156",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  300",",,H","  122",",,H","  167",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  333",",,H","  139",",,H","  194",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   36",",,H,2400","    0",",,H,2400","    0",",,H","  267",",,H","  144",",,H","  161",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  208",",,H,2400","    0",",,H,2400","    0",",,H","  261",",,H","  144",",,H","  150",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  267",",,H","  128",",,H","  172",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  289",",,H","  128",",,H","  189",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   23",",,H,2400","    0",",,H,2400","    0",",,H","  278",",,H","  139",",,H","  139",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  306",",,H","  122",",,H","  161",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   23",",,H,2400","    0",",,H,2400","    0",",,H","  294",",,H","  161",",,H","  161",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,H,2400","    0",",,H,2400","    0",",,H","  272",",,H","  144",",,H","  189",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  272",",,H","  167",",,H","  172",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  311",",,H","  144",",,H","  189",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   18",",,H,2400","    0",",,H,2400","    0",",,H","  344",",,H","  139",",,H","  211",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  306",",,H","  167",",,H","  167",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  328",",,H","  133",",,H","  206",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,H,2400","    0",",,H,2400","    0",",,H","  300",",,H","  178",",,H","  194",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  339",",,H","  139",",,H","  183",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  339",",,H","  144",",,H","  200",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-07-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  328",",,H","  144",",,H","  200",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  289",",,7","  161",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  333",",,7","  150",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  350",",,7","  144",",,7","  211",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  328",",,7","  161",",,7","  244",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","    0",",,7,2400","    0",",,7","  328",",,7","  172",",,7","  172",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  361",",,7","  144",",,7","  200",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   23",",,7,2400","    0",",,7,2400","    0",",,7","  294",",,7","  167",",,7","  178",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  283",",,7","  167",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  344",",,7","  156",",,7","  200",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","    0",",,7,2400","    0",",,7","  289",",,7","  172",",,7","  172",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  272",",,7","  150",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  328",",,7","  106",",,7","  172",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  311",",,7","  122",",,7","  167",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  311",",,7","  133",",,7","  156",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  339",",,7","  128",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  122",",,7","  161",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  311",",,7","  111",",,7","  161",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  294",",,7","  111",",,7","  167",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2019-08-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  367",",,7","  133",",,7","  194",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  372",",,7","  144",",,7","  200",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  172",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  306",",,7","  161",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  300",",,7","  156",",,7","  167",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-08-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  317",",,7","  128",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  356",",,7","  128",",,7","  250",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  250",",,7","  139",",,7","  139",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  244",",,7","  117",",,7","  128",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  328",",,7","   83",",,7","  144",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  322",",,7","  111",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  128",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-08-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  311",",,7","  150",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  367",",,7","  133",",,7","  167",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  378",",,7","  139",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  133",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,7,2400","    0",",,7,2400","    0",",,7","  306",",,7","  139",",,7","  167",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    3",",,7,2400","    0",",,7,2400","    0",",,7","  367",",,7","  133",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  167",",,7","  167",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-09-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  361",",,7","  144",",,7","  156",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2019-09-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  102",",,7,2400","    0",",,7,2400","    0",",,7","  211",",,7","   94",",,7","  144",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-09-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  122",",,7","  172",",,7,2400",,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00053006","2019-09-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   28",",,7,2400","    0",",,7,2400","    0",",,7","  278",",,7","  128",",,7","  156",",,7,2400",,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00053006","2019-09-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   10",",,7,2400","    0",",,7,2400","    0",",,7","  233",",,7","  122",",,7","  156",",,7,2400",,,,,"    1",",,7",,,,,,,,,,
"USC00053006","2019-09-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  239",",,7","  100",",,7","  100",",,7,2400",,,,,,,,,,,,,,,,
