"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00457941","2019-11-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","    0",",,7","  -39",",,7",,,,,,,,,,,"  -39",",,7,2400",,,,,"  -39",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2019-11-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","    0",",,7","  -67",",,7",,,,,,,,,,,"  -50",",,7,2400",,,,,"  -17",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-11-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  -17",",,7","  -89",",,7",,,,,,,,,,,"  -89",",,7,2400",,,,,"  -39",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-11-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   -6",",,7"," -100",",,7",,,,,,,,,,,"  -83",",,7,2400",,,,,"  -33",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2019-12-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","   13",",,7,2400","    0","T,,7,2400","  -28",",,7"," -111",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"  -50",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2019-12-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -28",",,7"," -111",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"  -39",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2019-12-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -33",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"  -17",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2019-12-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","    6",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"  -17",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -28",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","  -22",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   81",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   17",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"  -11",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2019-12-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   -6",",,7","  -56",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"  -11",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2019-12-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","   10",",,7,2400","    0","T,,7,2400","   28",",,7","  -50",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"  -11",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2019-12-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   28",",,7,2400","   43",",,7,2400","   51",",,7,2400","    0",",,7","  -28",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US",,,"    0",",,7,2400","    0",",,7,2400","   33",",,7","    0",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   33",",,7","  -22",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  -11",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","   10",",,7,2400","    0","T,,7,2400","  -11",",,7","  -44",",,7",,,,,,,,,,,"  -39",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    6",",,7","  -39",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -50",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -56",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  132",",,7,2400","   69",",,7,2400","   25",",,7,2400","   44",",,7","  -50",",,7",,,,,,,,,,,"   39",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   39",",,7",,,,,,,,,,,"   83",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   44",",,7",,,,,,,,,,,"   44",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2019-12-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","    6",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"  -11",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2019-12-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","   33",",,7","   11",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"    6",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2019-12-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    3",",,7,2400","    0",",,7,2400","   33",",,7","  -11",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"    0",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2019-12-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   28",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"    0",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2019-12-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","    6",",,7","  -33",",,7",,,,,,,,,,,"  -17",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2019-12-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","   13",",,7,2400","   25",",,7,2400","  -17",",,7","  -50",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"    0",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2019-12-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","  -22",",,7","  -39",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2019-12-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    6",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   15",",,7,2400","   15",",,7,2400","   25",",,7,2400","   -6",",,7","  -72",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-12-31","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  124",",,7,2400","   97",",,7,2400","    0","T,,7,2400","   44",",,7","  -11",",,7",,,,,,,,,,,"   44",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   11",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   20",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   50",",,7","    0",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","    6",",,7",,,,,,,,,,,"   67",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   -6",",,7",,,,,,,,,,,"   -6",",,7,2400",,,"    0",",,7","   -6",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2020-01-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   13",",,7,2400","    3",",,7,2400","    0",",,7,2400","   44",",,7","  -17",",,7",,,,,,,,,,,"   -6",",,7,2400",,,"    0",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2020-01-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   25",",,7,2400","   13",",,7,2400","    0","T,,7,2400","   67",",,7","   -6",",,7",,,,,,,,,,,"   61",",,7,2400",,,"    0",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   33",",,7",,,,,,,,,,,"   44",",,7,2400",,,"    0",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2020-01-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   56",",,7","  -17",",,7",,,,,,,,,,,"  -11",",,7,2400",,,"    0",",,7","    6",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2020-01-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -78",",,7",,,,,,,,,,,"  -72",",,7,2400",,,"    0",",,7",,,,,,,,,,,,,,
"USC00457941","2020-01-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  165",",,7,2400","  188",",,7,2400","  152",",,7,2400","   17",",,7","  -72",",,7",,,,,,,,,,,"   11",",,7,2400",,,"  533",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2020-01-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   15",",,7,2400","    0","T,,7,2400","  152",",,7,2400","   17",",,7","  -11",",,7",,,,,,,,,,,"  -11",",,7,2400",,,"  127",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   61",",,7,2400","   61",",,7,2400","  102",",,7,2400","   17",",,7","  -28",",,7",,,,,,,,,,,"  -22",",,7,2400",,,"  279",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  127",",,7,2400","   33",",,7,2400","  127",",,7,2400","  -22",",,7"," -100",",,7",,,,,,,,,,," -100",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   23",",,7,2400","   53",",,7,2400","  152",",,7,2400","  -89",",,7"," -117",",,7",,,,,,,,,,," -106",",,7,2400",,,"  330",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   23",",,7,2400","   53",",,7,2400","  203",",,7,2400","  -17",",,7"," -150",",,7",,,,,,,,,,,"  -17",",,7,2400",,,"  305",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   15",",,7,2400","   38",",,7,2400","  178",",,7,2400","    6",",,7","  -39",",,7",,,,,,,,,,,"  -39",",,7,2400",,,"  330",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","  -22",",,7","  -67",",,7",,,,,,,,,,,"  -50",",,7,2400",,,"  330",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   28",",,7,2400","   25",",,7,2400","  203",",,7,2400","    6",",,7","  -56",",,7",,,,,,,,,,,"    0",",,7,2400",,,"  381",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0","T,,7,2400","  203",",,7,2400","   17",",,7","  -17",",,7",,,,,,,,,,,"  -11",",,7,2400",,,"  381",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","   17",",,7","  -22",",,7",,,,,,,,,,,"  -22",",,7,2400",,,"  356",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   18",",,7,2400","    0",",,7,2400","  178",",,7,2400","   22",",,7","  -33",",,7",,,,,,,,,,,"   11",",,7,2400",,,"  356",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   36",",,7,2400","    0","T,,7,2400","  178",",,7,2400","   33",",,7","  -28",",,7",,,,,,,,,,,"    6",",,7,2400",,,"  432",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  137",",,7,2400","    0",",,7,2400","  127",",,7,2400","   39",",,7","    6",",,7",,,,,,,,,,,"   33",",,7,2400",,,"  356",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   25",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   72",",,7","   28",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   15",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   44",",,7","   -6",",,7",,,,,,,,,,,"   17",",,7,2400",,,"    0",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   25",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   33",",,7","   11",",,7",,,,,,,,,,,"   28",",,7,2400",,,"    0",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-01-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   13",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   67",",,7","   11",",,7",,,,,,,,,,,"   22",",,7,2400",,,"    0",",,7","   -6",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2020-01-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   46",",,7,2400","   13",",,7,2400","    0",",,7,2400","   33",",,7","    0",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"    0",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2020-01-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","   11",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"    6",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2020-01-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -17",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"    6",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2020-01-31","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   33",",,7",,,,,,,,,,,"  106",",,7,2400",,,"    0",",,7","   11",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2020-02-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   -6",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   28",",,7","   50",",,7",,,,,,,,,,
"USC00457941","2020-02-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   33",",,7","  -67",",,7",,,,,,,,,,,"  -61",",,7,2400",,,,,"    6",",,7","   50",",,7",,,,,,,,,,
"USC00457941","2020-02-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   17",",,7","  -94",",,7",,,,,,,,,,,"  -56",",,7,2400",,,,,"    0",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2020-02-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   10",",,7,2400","   15",",,7,2400","    0","T,,7,2400","  -17",",,7"," -117",",,7",,,,,,,,,,,"  -28",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2020-02-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   76",",,7,2400","   64",",,7,2400","   51",",,7,2400","    6",",,7","  -28",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   53",",,7,2400","   13",",,7,2400","   51",",,7,2400","   22",",,7","  -11",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   33",",,7","    0",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   56",",,7","  -17",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   17",",,7","  -56",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   56",",,7","  -22",",,7",,,,,,,,,,,"  -17",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   89",",,7","  -22",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -33",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -50",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2020-02-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   44",",,7","  -11",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   -6",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2020-02-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -22",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"   -6",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2020-02-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   50",",,7","  -61",",,7",,,,,,,,,,,"  -28",",,7,2400",,,,,"   -6",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2020-02-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","  -72",",,7",,,,,,,,,,,"  -61",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2020-02-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -78",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   -6",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2020-02-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -72",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"   -6",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2020-02-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -72",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2020-02-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -50",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   -6",",,7","    6",",,7",,,,,,,,,,
