"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024036","2018-12-15","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400","    0",",,H","    0",",,W","   89",",,W","  -71",",,W","   62",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  201",",,W","  228",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-16","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400","    0",",,H","    0",",,W","  128",",,W","  -66",",,W","   42",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-17","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400","    0",",,H","    0",",,W","  128",",,W","    6",",,W","   51",",,W",,,,,,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-18","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400","    0",",,H","    0",",,W","  111",",,W","    0",",,W","   99",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","  201",",,W","  246",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-19","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400","    0",",,H","    0",",,W","   61",",,W","  -55",",,W","   61",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  165",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-20","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   94",",,W","  -66",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-21","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"    0",",,W","   89",",,W","  -66",",,W","   68",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  290",",,W","  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-22","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","    6",",,W"," -105",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  280",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-23","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   61",",,W"," -105",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-24","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   28",",,W","  -88",",,W","   13",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-25","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    3",",,W,2400",,,"    0",",,W","    0",",,W"," -116",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-26","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   33",",,W,2400",,,"   50",",,W","  -43",",,W"," -132",",,W","   19",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  250",",,W","   45",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-27","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W","  -60",",,W"," -121",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-28","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W","  -21",",,W"," -149",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-29","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   61",",,W"," -110",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-30","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    8",",,W,2400",,,"   50",",,W","   56",",,W"," -155",",,W","   70",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  116",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024036","2018-12-31","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W"," -143",",,W"," -221",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W","   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-01","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","  -16",",,W"," -221",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-02","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   61",",,W","  -66",",,W","   64",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-03","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   94",",,W","   33",",,W","  102",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  170",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-04","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0","T,,W","  100",",,W","  -21",",,W","   80",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  165",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-05","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  111",",,W","  -32",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-06","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   94",",,W","  -27",",,W","   84",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  210",",,W","  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-07","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"    0",",,W","   17",",,W","  -49",",,W","   60",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  300",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-08","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0","T,,W","  -27",",,W"," -105",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-09","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    3",",,W,2400",,,"    0","T,,W","  133",",,W","  -71",",,W","   53",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-10","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  111",",,W","  -27",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-11","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   83",",,W","  -66",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-12","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  122",",,W","  -82",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  120",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-13","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  122",",,W","  -77",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  140",",,W","  150",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-14","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  106",",,W","  -82",",,W","   21",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  240",",,W","   63",",,W","   63",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-15","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   56",",,W","  -99",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-16","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   56",",,W","  -93",",,W","   19",",,W",,,,,,,,,,,,,,,,,,,"  140",",,W","   40",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-17","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    8",",,W,2400",,,"    0",",,W","  -66",",,W","  -99",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-18","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    8",",,W,2400",,,"   50",",,W","  -38",",,W"," -105",",,W","    9",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  250",",,W","   58",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-19","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   50",",,W","   61",",,W","  -93",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-20","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W","   39",",,W","  -38",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-21","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   51",",,W,2400",,,"   80",",,W","  -10",",,W"," -110",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-22","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400","    0",",,H","   80",",,W","   -5",",,W"," -143",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  240",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-23","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   41",",,W,2400",,,"   80",",,W","   -5",",,W"," -143",",,W","   43",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   98",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-24","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"  100",",,W","  -16",",,W"," -227",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  270",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-25","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    3",",,W,2400",,,"   80",",,W","    0",",,W","  -82",",,W","   57",",,W",,,,,,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-26","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   50",",,W","   56",",,W","  -43",",,W","   50",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-27","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   20",",,W,2400",,,"   50",",,W","   72",",,W","  -49",",,W","   87",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  270",",,W","  201",",,W","  264",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-28","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W","  -49",",,W"," -143",",,W","   66",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  310",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-29","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"   50",",,W","  -77",",,W"," -155",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,"  130",",,W","  300",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-30","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   50",",,W","   28",",,W"," -155",",,W","   53",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-01-31","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   56",",,W","  -55",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-01","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","  100",",,W","  -10",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-02","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"    0","T,,W","   89",",,W"," -155",",,W","   62",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  130",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-03","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   66",",,W,2400",,,"   50",",,W"," -155",",,W"," -238",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  280",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-04","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   15",",,W,2400",,,"  150",",,W"," -216",",,W"," -255",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-05","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    3",",,W,2400",,,"  180",",,W"," -221",",,W"," -249",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  270",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-06","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   13",",,W,2400",,,"  200",",,W"," -221",",,W"," -249",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-07","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"  200",",,W"," -116",",,W"," -316",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-08","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    5",",,W,2400",,,"  200",",,W","  -55",",,W"," -227",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  300",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-09","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    5",",,W,2400",,,"  230",",,W"," -221",",,W"," -266",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-10","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   13",",,W,2400",,,"  250",",,W"," -188",",,W"," -277",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-11","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    8",",,W,2400",,,"  300",",,W"," -182",",,W"," -266",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-12","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"  250",",,W","   11",",,W"," -216",",,W","   47",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-13","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    5",",,W,2400",,,"  200",",,W","    0",",,W"," -193",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-14","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"  200",",,W","  -43",",,W"," -232",",,W","   43",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-15","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   18",",,W,2400",,,"  230",",,W","  -71",",,W"," -166",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-16","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   25",",,W,2400",,,"  280",",,W"," -149",",,W"," -193",",,W","   43",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-17","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"  250",",,W"," -177",",,W"," -221",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-18","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"  230",",,W"," -171",",,W"," -293",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,"  140",",,W","  140",",,W","   45",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-19","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"  230",",,W","  -66",",,W"," -243",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-20","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US",,,,,,,"  -71",",,W"," -216",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-21","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    8",",,W,2400",,,"  300",",,W","  -93",",,W"," -238",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-22","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0",",,W,2400",,,"  300",",,W","  -55",",,W"," -232",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","   94",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-23","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","    0","T,,W,2400",,,"  300",",,W","  -43",",,W"," -238",",,W","   53",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","  116",",,W","  161",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024036","2019-02-24","47.0492","-109.4578","1263.4","LEWISTOWN AIRPORT, MT US","   20",",,W,2400",,,"  300",",,W"," -177",",,W"," -260",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   81",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
