"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094008","2019-01-08","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","  -21",",,W"," -116",",,W",,,,,"   59",",,W",,,,,,,"  -50","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-09","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","  -21",",,W"," -116",",,W",,,,,"   79",",,W",,,,,,,"  -87","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"  130",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-10","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   56",",,W","  -88",",,W",,,,,"   18",",,W",,,,,,,"  -41","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-11","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","    0",",,W","  -99",",,W",,,,,"   36",",,W",,,,,,,"  -34","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-12","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","    6",",,W"," -110",",,W",,,,,"   45",",,W",,,,,,,"  -76","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-13","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   28",",,W","  -93",",,W",,,,,"   26",",,W",,,,,,,"  -48","H,,S",,,,,"   70",",,W","  310",",,W",,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-14","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   17",",,W","  -88",",,W",,,,,"   17",",,W",,,,,,,"  -40","H,,S",,,,,"   30",",,W","   90",",,W",,,,,,,,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-15","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   -5",",,W","  -88",",,W",,,,,"   39",",,W",,,,,,,"  -44","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-16","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0","T,,W","    0","T,,W","  -43",",,W","  -60",",,W",,,,,"   36",",,W",,,,,,,"  -50","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-17","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   15",",,W,2400","   20",",,W","    0","T,,W","  -49",",,W"," -127",",,W",,,,,"   62",",,W",,,,,,,"  -61","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-18","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   28",",,W,2400","   58",",,W","   50",",,W"," -127",",,W"," -188",",,W",,,,,"   58",",,W",,,,,,," -129","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-19","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","   80",",,W","  -99",",,W"," -155",",,W",,,,,"   69",",,W",,,,,,," -139","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-20","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    3",",,W","   50",",,W","  -77",",,W"," -171",",,W",,,,,"   52",",,W",,,,,,," -129","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-21","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    8",",,W,2400","    5",",,W","   50",",,W","  -21",",,W","  -82",",,W",,,,,"   40",",,W",,,,,,,"  -71","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  107",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-22","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","   50",",,W","    0",",,W","  -77",",,W",,,,,"   39",",,W",,,,,,,"  -41","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-23","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -21",",,W"," -182",",,W",,,,,"   63",",,W",,,,,,,"  -37","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-24","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    5",",,W","   50",",,W","  -71",",,W"," -255",",,W",,,,,"   26",",,W",,,,,,," -173","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-25","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   50",",,W","   17",",,W","  -71",",,W",,,,,"   40",",,W",,,,,,,"  -63","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-26","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   50",",,W","   50",",,W","   -5",",,W",,,,,"   50",",,W",,,,,,,"   15","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-27","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   18",",,W,2400","    0",",,W","    0","T,,W","   44",",,W","  -38",",,W",,,,,"   87",",,W",,,,,,,"   30","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  192",",,W","  228",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-28","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    3",",,W","    0","T,,W","  -21",",,W"," -155",",,W",,,,,"   90",",,W",,,,,,,"  -43","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-29","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0","T,,W","    0","T,,W"," -149",",,W"," -188",",,W",,,,,"   45",",,W",,,,,,," -146","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-30","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -93",",,W"," -171",",,W",,,,,"   62",",,W",,,,,,," -151","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-01-31","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   39",",,W","  -99",",,W",,,,,"   17",",,W",,,,,,,"  -61","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-01","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   50",",,W","  -77",",,W",,,,,"   32",",,W",,,,,,,"    3","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-02","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   28",",,W"," -155",",,W",,,,,"   73",",,W",,,,,,,"  -52","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-03","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","  107",",,W,2400","  241",",,W","   80",",,W"," -155",",,W"," -221",",,W",,,,,"   56",",,W",,,,,,," -169","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-04","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   28",",,W,2400","   61",",,W","  180",",,W"," -216",",,W"," -255",",,W",,,,,"   31",",,W",,,,,,," -226","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-05","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   15",",,W,2400","   41",",,W","  180",",,W"," -182",",,W"," -216",",,W",,,,,"   26",",,W",,,,,,," -212","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-06","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   10",",,W,2400","   23",",,W","  200",",,W"," -199",",,W"," -238",",,W",,,,,"   29",",,W",,,,,,," -205","H,,S",,,,,"  350",",,W","   20",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-07","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    3",",,W","  200",",,W"," -238",",,W"," -343",",,W",,,,,"   22",",,W",,,,,,," -268","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-08","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    5",",,W","  180",",,W"," -199",",,W"," -355",",,W",,,,,"   51",",,W",,,,,,," -308","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-09","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","   10",",,W","  180",",,W"," -188",",,W"," -255",",,W",,,,,"   47",",,W",,,,,,," -213","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   89",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-10","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    5",",,W,2400","   10",",,W","  180",",,W"," -199",",,W"," -266",",,W",,,,,"   74",",,W",,,,,,," -230","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-11","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","   13",",,W","  150",",,W"," -155",",,W"," -243",",,W",,,,,"   41",",,W",,,,,,," -189","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-12","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W"," -171",",,W"," -293",",,W",,,,,"   38",",,W",,,,,,," -232","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-13","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   18",",,W,2400","   36",",,W","  150",",,W"," -143",",,W"," -210",",,W",,,,,"   26",",,W",,,,,,," -178","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-14","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  180",",,W"," -182",",,W"," -277",",,W",,,,,"   41",",,W",,,,,,," -214","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"  107",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-15","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   18",",,W,2400","   30",",,W","  180",",,W"," -127",",,W"," -277",",,W",,,,,"   96",",,W",,,,,,," -223","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"  134",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-16","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   86",",,W,2400","  119",",,W","  180",",,W"," -121",",,W"," -171",",,W",,,,,"   48",",,W",,,,,,," -144","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-17","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   20",",,W,2400","   48",",,W","  180",",,W"," -166",",,W"," -199",",,W",,,,,"   54",",,W",,,,,,," -173","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-18","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    5",",,W,2400","    8",",,W","  200",",,W"," -171",",,W"," -238",",,W",,,,,"   28",",,W",,,,,,," -188","H,,S",,,,,"  120",",,W","  280",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-19","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  200",",,W"," -155",",,W"," -266",",,W",,,,,"   54",",,W",,,,,,," -217","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-20","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0","T,,W","  200",",,W"," -149",",,W"," -288",",,W",,,,,"   33",",,W",,,,,,," -228","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   67",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-21","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    5",",,W","  200",",,W"," -110",",,W"," -227",",,W",,,,,"   41",",,W",,,,,,," -149","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-22","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  180",",,W"," -132",",,W"," -249",",,W",,,,,"   61",",,W",,,,,,," -193","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   94",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-23","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    3",",,W,2400","    3",",,W","  180",",,W"," -116",",,W"," -232",",,W",,,,,"   67",",,W",,,,,,," -179","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  139",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-24","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  180",",,W"," -188",",,W"," -271",",,W",,,,,"   26",",,W",,,,,,," -210","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-25","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    5",",,W,2400","   10",",,W","  180",",,W"," -199",",,W"," -277",",,W",,,,,"   33",",,W",,,,,,," -228","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-26","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","   25",",,W,2400","   51",",,W","  200",",,W"," -160",",,W"," -277",",,W",,,,,"   47",",,W",,,,,,," -198","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-27","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  200",",,W"," -138",",,W"," -282",",,W",,,,,"   24",",,W",,,,,,," -230","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-02-28","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  200",",,W","  -66",",,W"," -143",",,W",,,,,"   17",",,W",,,,,,," -124","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-01","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    3",",,W","  200",",,W","  -93",",,W"," -227",",,W",,,,,"   49",",,W",,,,,,," -106","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-02","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  200",",,W"," -227",",,W"," -316",",,W",,,,,"   48",",,W",,,,,,," -239","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-03","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  200",",,W"," -177",",,W"," -316",",,W",,,,,"   62",",,W",,,,,,," -261","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-04","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  180",",,W"," -121",",,W"," -266",",,W",,,,,"   63",",,W",,,,,,," -206","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-05","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  180",",,W","  -93",",,W"," -210",",,W",,,,,"   51",",,W",,,,,,," -136","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-06","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W"," -127",",,W"," -227",",,W",,,,,"   46",",,W",,,,,,," -168","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-07","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","  -43",",,W"," -160",",,W",,,,,"   62",",,W",,,,,,," -127","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"  107",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-08","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","  -10",",,W"," -143",",,W",,,,,"   20",",,W",,,,,,,"  -87","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094008","2019-03-09","48.2138","-106.6214","696.5","GLASGOW INTERNATIONAL AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","  150",",,W","  -55",",,W"," -155",",,W",,,,,"   27",",,W",,,,,,,"  -91","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
