"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013737","2018-11-19","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W","  133",",,W","   44",",,W",,,,,"   26",",,W",,,,,,,,,"   90","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-20","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   83",",,W",,,,,"   46",",,W",,,,,,,,,"  123","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-21","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   11",",,W",,,,,"   29",",,W",,,,,,,,,"   83","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-22","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","    0",",,W",,,,,"   72",",,W",,,,,,,,,"   54","H,,S",,,,,"   30",",,W","  360",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-23","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   -5",",,W",,,,,"   48",",,W",,,,,,,,,"   26","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-24","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  269",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   78",",,W",,,,,"   40",",,W",,,,,,,,,"  116","H,,S",,,,,"  140",",,W","  230",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-25","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,,"  101","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-26","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   61",",,W",,,,,"   47",",,W",,,,,,,,,"  124","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-27","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   33",",,W",,,,,"   34",",,W",,,,,,,,,"   79","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-28","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","    6",",,W",,,,,"   37",",,W",,,,,,,,,"   39","H,,S",,,,,"  300",",,W","  260",",,W",,,,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-29","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","    0",",,W",,,,,"   26",",,W",,,,,,,,,"   33","H,,S",,,,,"   10",",,W","  320",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-11-30","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   15",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   28",",,W",,,,,"   32",",,W",,,,,,,,,"   72","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-01","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   18",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   83",",,W",,,,,"   26",",,W",,,,,,,,,"  106","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-02","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  156",",,W",,,,,"   55",",,W",,,,,,,,,"  172","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-03","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  100",",,W",,,,,"   36",",,W",,,,,,,,,"  186","H,,S",,,,,"   20",",,W","  240",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-04","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   61",",,W",,,,,"   43",",,W",,,,,,,,,"   93","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-05","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   13",",,W,2400","    3",",,W","    0",",,W","   61",",,W","   11",",,W",,,,,"   24",",,W",,,,,,,,,"   51","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-06","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,"   27","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-07","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   28",",,W",,,,,"   33",",,W",,,,,,,,,"   49","H,,S",,,,,"   30",",,W","  360",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-08","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   28",",,W",,,,,"   43",",,W",,,,,,,,,"   45","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-09","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  391",",,W,2400","    0","T,,W","    0",",,W","   67",",,W","   33",",,W",,,,,"   91",",,W",,,,,,,,,"   43","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"  161",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-10","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   23",",,W,2400","    0",",,W","    0",",,W","   56",",,W","   33",",,W",,,,,"   80",",,W",,,,,,,,,"   47","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-11","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   -5",",,W",,,,,"   43",",,W",,,,,,,,,"   48","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-12","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -21",",,W",,,,,"   18",",,W",,,,,,,,,"   31","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-13","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    0",",,W",,,,,"   15",",,W",,,,,,,,,"   61","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-14","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   20",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   17",",,W",,,,,"   20",",,W",,,,,,,,,"   68","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-15","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  130",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  117",",,W",,,,,"   28",",,W",,,,,,,,,"  155","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-16","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W","  139",",,W","   72",",,W",,,,,"   41",",,W",,,,,,,,,"  117","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-17","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   44",",,W",,,,,"   35",",,W",,,,,,,,,"   92","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-18","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,"   71","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-19","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -21",",,W",,,,,"   12",",,W",,,,,,,,,"   36","H,,S",,,,,"  210",",,W","  150",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-20","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  180",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   56",",,W",,,,,"   39",",,W",,,,,,,,,"  107","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-21","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   18",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  128",",,W",,,,,"   63",",,W",,,,,,,,,"  184","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-22","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   56",",,W",,,,,"   41",",,W",,,,,,,,,"  120","H,,S",,,,,"  220",",,W","  240",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-23","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W","  111",",,W","   11",",,W",,,,,"   25",",,W",,,,,,,,,"   69","H,,S",,,,,"  150",",,W","  120",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-24","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   11",",,W",,,,,"   26",",,W",,,,,,,,,"   84","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-25","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","    0",",,W",,,,,"   22",",,W",,,,,,,,,"   50","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-26","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,,,"   41","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-27","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,,,"   51","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-28","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  173",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  150",",,W",,,,,"   69",",,W",,,,,,,,,"  165","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  143",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-29","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   78",",,W",,,,,"   31",",,W",,,,,,,,,"  158","H,,S",,,,,"   30",",,W","  240",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-30","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   67",",,W",,,,,"   26",",,W",,,,,,,,,"   89","H,,S",,,,,"   20",",,W","  120",",,W",,,,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2018-12-31","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   10",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   67",",,W",,,,,"   32",",,W",,,,,,,,,"  103","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-01","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   94",",,W",,,,,"   62",",,W",,,,,,,,,"  193","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-02","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    5",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   83",",,W",,,,,"   32",",,W",,,,,,,,,"   95","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-03","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   76",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   72",",,W",,,,,"   20",",,W",,,,,,,,,"   99","H,,S",,,,,"   30",",,W","  240",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-04","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   30",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   67",",,W",,,,,"   24",",,W",,,,,,,,,"   89","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-05","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  100",",,W",,,,,"   49",",,W",,,,,,,,,"  144","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-06","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   44",",,W",,,,,"   33",",,W",,,,,,,,,"  106","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-07","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   50",",,W",,,,,"   43",",,W",,,,,,,,,"   72","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-08","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    3",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   78",",,W",,,,,"   47",",,W",,,,,,,,,"  107","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-09","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   28",",,W",,,,,"   43",",,W",,,,,,,,,"  126","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-10","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","    0",",,W",,,,,"   51",",,W",,,,,,,,,"   32","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-11","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -10",",,W",,,,,"   41",",,W",,,,,,,,,"   12","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-12","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","   18",",,W,2400","    0",",,W","    0",",,W","   61",",,W","   11",",,W",,,,,"   38",",,W",,,,,,,,,"   33","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-13","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","  366",",,W,2400","    0","T,,W","    0",",,W","   67",",,W","   22",",,W",,,,,"   77",",,W",,,,,,,,,"   53","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-14","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   33",",,W","   11",",,W",,,,,"   59",",,W",,,,,,,,,"   24","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-15","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -10",",,W",,,,,"   18",",,W",,,,,,,,,"   26","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-16","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,,,"   24","H,,S",,,,,"   30",",,W","  240",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-17","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   39",",,W",,,,,"   33",",,W",,,,,,,,,"   52","H,,S",,,,,"   30",",,W","   60",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013737","2019-01-18","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   28",",,W",,,,,"   28",",,W",,,,,,,,,"   66","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
