"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093990","2018-12-24","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","   39",",,W","  -71",",,W","   10",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-25","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   83",",,W","  -88",",,W","   22",",,W",,,,,,,,,,,"   70",",,W","  100",",,W",,,"   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-26","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","  254",",,W,",,,"    0",",,H","   67",",,W","   17",",,W","   50",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,"  125",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-27","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","   84",",,W,",,,,,"   28",",,W","  -66",",,W","  123",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  206",",,W","  268",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2018-12-28","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -43",",,W"," -149",",,W","   60",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-29","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -21",",,W"," -149",",,W","   35",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-30","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   28",",,W"," -105",",,W","   26",",,W",,,,,,,,,,,"  190",",,W","  160",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2018-12-31","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    0",",,W"," -116",",,W","   82",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  170",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093990","2019-01-01","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -88",",,W"," -121",",,W","   45",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-02","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   33",",,W"," -127",",,W","   30",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-03","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -93",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-04","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  111",",,W","  -32",",,W","   34",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-05","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","  167",",,W","  -27",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-06","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","   89",",,W","    6",",,W","   17",",,W",,,,,,,,,,,"  340",",,W","  240",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-07","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,"    0",",,H","  122",",,W","   -5",",,W","   41",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-08","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","   83",",,W","  -43",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-09","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","   44",",,W","  -82",",,W","   28",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-10","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,H","    0",",,H","   94",",,W","  -38",",,W","   20",",,W",,,,,,,,,,,"  200",",,W","  120",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-11","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","  203",",,W,",,,"    0",",,H","   17",",,W","  -27",",,W","   37",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,"   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-12","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US",,,,,,,"   -5",",,W","  -32",",,W","   67",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-01-13","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W","  -38",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-01-14","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   11",",,W","  -60",",,W","   32",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-15","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   50",",,W"," -105",",,W","   21",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,"   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-01-16","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -16",",,W","  -77",",,W","   32",",,W",,,,,,,,,,,"   90",",,W","  100",",,W",,,"   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-17","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   33",",,W","  -21",",,W","   28",",,W",,,,,,,,,,,"  100",",,W","  110",",,W",,,"   72",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-18","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    6",",,W","  -60",",,W","   75",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,"  130",",,W","  170",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-19","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -32",",,W"," -105",",,W","   43",",,W",,,,,,,,,,,"  350",",,W","  360",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-20","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   83",",,W","  -77",",,W","   37",",,W",,,,,,,,,,,"  100",",,W","   70",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-21","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   11",",,W","  -60",",,W","   54",",,W",,,,,,,,,,,"   10",",,W","   90",",,W",,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-22","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","   15",",,W,",,,,,"  -16",",,W","  -99",",,W","   79",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-01-23","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   50",",,W"," -155",",,W","   34",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-24","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   22",",,W"," -105",",,W","   47",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-25","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -77",",,W","   43",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-26","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","  -32",",,W","   43",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-27","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,","    0",",,H","    0",",,H","  139",",,W","   -5",",,W","   47",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-28","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   78",",,W","  -88",",,W","   79",",,W",,,,,,,,,,,"  340",",,W","  360",",,W",,,"  165",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-29","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W"," -105",",,W","   51",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  125",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-30","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W"," -143",",,W","   43",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-01-31","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W"," -105",",,W","   24",",,W",,,,,,,,,,,"  190",",,W","  240",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-01","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","  -60",",,W","   33",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-02","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","  -10",",,W","   33",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"   81",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-03","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  183",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   98",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-04","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,W",,,"   33",",,W","  -77",",,W","   54",",,W",,,,,,,,,,,"   10",",,W","  350",",,W",,,"   94",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-05","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -55",",,W"," -110",",,W","   30",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-06","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -71",",,W"," -127",",,W","   55",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-07","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -99",",,W"," -166",",,W","   68",",,W",,,,,,,,,,,"  330",",,W","  310",",,W",,,"  116",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-08","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   11",",,W"," -199",",,W","   44",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-09","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   72",",,W","  -71",",,W","   71",",,W",,,,,,,,,,,"  190",",,W","  170",",,W",,,"  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-10","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W","  -60",",,W","   45",",,W",,,,,,,,,,,"  340",",,W","  360",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-11","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"    6",",,W","  -38",",,W","   47",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-12","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   94",",,W","  -71",",,W","   31",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-13","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","  -55",",,W","   21",",,W",,,,,,,,,,,"  150",",,W","  170",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-14","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  150",",,W","  -43",",,W","   52",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-15","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -43",",,W","  -99",",,W","   47",",,W",,,,,,,,,,,"   50",",,W","   70",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-16","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -71",",,W","  -99",",,W","   31",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,"   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-17","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -32",",,W"," -116",",,W","   57",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-18","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -55",",,W"," -138",",,W","   36",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-19","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","   13",",,W,",,,,,"  -38",",,W"," -138",",,W","   34",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,"   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-20","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"   44",",,W"," -138",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"  103",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-21","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   67",",,W"," -105",",,W","   41",",,W",,,,,,,,,,,"  130",",,W","  140",",,W",,,"   98",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-22","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"   22",",,W","  -21",",,W","   41",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"   67",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-23","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","   10",",,W,",,,,,"    0",",,W","  -66",",,W","   68",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"  157",",,W","  201",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-24","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -21",",,W"," -132",",,W","   33",",,W",,,,,,,,,,,"   60",",,W","  360",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-25","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,," -105",",,W"," -155",",,W","   56",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-26","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -77",",,W"," -149",",,W","   35",",,W",,,,,,,,,,,"   10",",,W","   30",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-02-27","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -82",",,W"," -155",",,W","   47",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-02-28","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,","    0",",,W","    0",",,W","  -32",",,W"," -155",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  150",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-01","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   50",",,W"," -105",",,W","   47",",,W",,,,,,,,,,,"  360",",,W","   20",",,W",,,"  116",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-02","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  -43",",,W"," -121",",,W","   54",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,"  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-03-03","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,," -121",",,W"," -188",",,W","   48",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,"  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-03-04","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -82",",,W"," -232",",,W","   31",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-05","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W"," -182",",,W","   33",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-06","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   33",",,W"," -121",",,W","   43",",,W",,,,,,,,,,,"   90",",,W","   80",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-07","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   39",",,W","  -43",",,W","   42",",,W",,,,,,,,,,,"  140",",,W","   90",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-08","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -60",",,W","   36",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00093990","2019-03-09","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   67",",,W","  -38",",,W","   72",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  179",",,W","  273",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-10","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   89",",,W","  -43",",,W","   26",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093990","2019-03-11","39.37556","-99.82972","666.9","HILL CITY MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   89",",,W","  -66",",,W","   28",",,W",,,,,,,,,,,"  140",",,W","  150",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
