"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094227","2019-06-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  228",",,W","  117",",,W","   50",",,W",,,,,,," 1648",",,W",,,,,,,"  240",",,W","  230",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  211",",,W","  106",",,W","   65",",,W",,,,,,," 1630",",,W",,,,,,,"  260",",,W","  250",",,W","  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","   83",",,W","   49",",,W",,,,,,," 1920",",,W",,,,,,,"  230",",,W","  230",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  211",",,W","  100",",,W","   51",",,W",,,,,,," 1617",",,W",,,,,,,"  240",",,W","  240",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  222",",,W","  117",",,W","   48",",,W",,,,,,," 1626",",,W",,,,,,,"  220",",,W","  210",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","  106",",,W","   50",",,W",,,,,,," 1603",",,W",,,,,,,"  240",",,W","  220",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  100",",,W","   23",",,W",,,,,,," 1856",",,W",,,,,,,"  250",",,W","  260",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    5",",,W,2400",,,,,"  239",",,W","   44",",,W","   30",",,W",,,,,,," 1419",",,W",,,,,,,"  210",",,W","  200",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"  239",",,W","  100",",,W","   22",",,W",,,,,,," 1524",",,W",,,,,,,"  240",",,W","  230",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"  211",",,W","  100",",,W","   34",",,W",,,,,,," 1507",",,W",,,,,,,"  240",",,W","  240",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  211",",,W","   83",",,W","   24",",,W",,,,,,," 1313",",,W",,,,,,,"  260",",,W","  260",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","   83",",,W","   12",",,W",,,,,,," 1947",",,W",,,,,,,"  280",",,W","  280",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-06-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","   72",",,W","   16",",,W",,,,,,," 1752",",,W",,,,,,,"  240",",,W","  250",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  244",",,W","  117",",,W","   60",",,W",,,,,,," 1901",",,W",,,,,,,"  240",",,W","  240",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"  172",",,W","  139",",,W","   44",",,W",,,,,,," 0736",",,W",,,,,,,"  240",",,W","  240",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  133",",,W","   38",",,W",,,,,,," 1935",",,W",,,,,,,"  250",",,W","  260",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","  122",",,W","   47",",,W",,,,,,," 1444",",,W",,,,,,,"  240",",,W","  210",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"  211",",,W","  122",",,W","   40",",,W",,,,,,," 1220",",,W",,,,,,,"  230",",,W","  230",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  228",",,W","  111",",,W","   43",",,W",,,,,,," 1431",",,W",,,,,,,"  250",",,W","  250",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  222",",,W","  128",",,W","   49",",,W",,,,,,," 1328",",,W",,,,,,,"  240",",,W","  230",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  244",",,W","  139",",,W","   21",",,W",,,,,,," 1931",",,W",,,,,,,"  250",",,W","  260",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   76",",,W,2400",,,,,"  239",",,W","  100",",,W","   13",",,W",,,,,,," 1325",",,W",,,,,,,"  250",",,W","  240",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   61",",,W,2400",,,,,"  200",",,W","  161",",,W","   26",",,W",,,,,,," 1455",",,W",,,,,,,"  260",",,W","  230",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094227","2019-07-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"  233",",,W","  150",",,W","   26",",,W",,,,,,," 1559",",,W",,,,,,,"  250",",,W","  240",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  267",",,W","  144",",,W","   20",",,W",,,,,,," 1814",",,W",,,,,,,"  250",",,W","  270",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  261",",,W","  144",",,W","   45",",,W",,,,,,," 1815",",,W",,,,,,,"  230",",,W","  270",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  278",",,W","  139",",,W","   18",",,W",,,,,,," 1837",",,W",,,,,,,"  240",",,W","  250",",,W","   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   23",",,W,2400",,,,,"  217",",,W","  156",",,W","   23",",,W",,,,,,," 0132",",,W",,,,,,,"  240",",,W","  240",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094227","2019-07-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  139",",,W","   33",",,W",,,,,,," 1603",",,W",,,,,,,"  240",",,W","  230",",,W","   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   76",",,W,2400",,,,,"  194",",,W","  144",",,W","   47",",,W",,,,,,," 1251",",,W",,,,,,,"  220",",,W","  220",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094227","2019-07-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    5",",,W,2400",,,,,"  233",",,W","  117",",,W","   37",",,W",,,,,,," 1529",",,W",,,,,,,"  240",",,W","  240",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","   94",",,W","   15",",,W",,,,,,," 1457",",,W",,,,,,,"   70",",,W","   50",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","   50",",,W","   12",",,W",,,,,,," 1415",",,W",,,,,,,"  320",",,W","  350",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","   72",",,W","   26",",,W",,,,,,," 1655",",,W",,,,,,,"  240",",,W","  240",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  139",",,W","   58",",,W",,,,,,," 1632",",,W",,,,,,,"  230",",,W","  240",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","  139",",,W","   48",",,W",,,,,,," 1904",",,W",,,,,,,"  240",",,W","  250",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094227","2019-07-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  117",",,W","   31",",,W",,,,,,," 1008",",,W",,,,,,,"  240",",,W","  230",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  317",",,W","   83",",,W","   15",",,W",,,,,,," 1342",",,W",,,,,,,"  110",",,W","  150",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  289",",,W","  100",",,W","   49",",,W",,,,,,," 1620",",,W",,,,,,,"  240",",,W","  250",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  139",",,W","   47",",,W",,,,,,," 0613",",,W",,,,,,,"  230",",,W","  230",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","   94",",,W","   19",",,W",,,,,,," 1755",",,W",,,,,,,"  240",",,W","  250",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  261",",,W","  133",",,W","   54",",,W",,,,,,," 1119",",,W",,,,,,,"  240",",,W","  230",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  139",",,W","   38",",,W",,,,,,," 1729",",,W",,,,,,,"  240",",,W","  230",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-07-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","   94",",,W","   27",",,W",,,,,,," 1904",",,W",,,,,,,"  250",",,W","  250",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    3",",,W,2400",,,,,"  294",",,W","  150",",,W","   38",",,W",,,,,,," 1934",",,W",,,,,,,"  260",",,W","  270",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"  267",",,W","  150",",,W","   38",",,W",,,,,,," 1528",",,W",,,,,,,"  220",",,W","  200",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  117",",,W","   14",",,W",,,,,,," 1440",",,W",,,,,,,"   50",",,W","  140",",,W","   63",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  333",",,W","   72",",,W","   17",",,W",,,,,,," 1811",",,W",,,,,,,"  240",",,W","  240",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","  144",",,W","   49",",,W",,,,,,," 2325",",,W",,,,,,,"  240",",,W","  250",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  278",",,W","  139",",,W","   52",",,W",,,,,,," 1824",",,W",,,,,,,"  250",",,W","  240",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  222",",,W","  144",",,W","   56",",,W",,,,,,," 1841",",,W",,,,,,,"  240",",,W","  230",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","  156",",,W","   47",",,W",,,,,,," 1453",",,W",,,,,,,"  240",",,W","  240",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   33",",,W,2400",,,,,"  222",",,W","  144",",,W","   26",",,W",,,,,,," 1643",",,W",,,,,,,"  240",",,W","  240",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   66",",,W,2400",,,,,"  250",",,W","  144",",,W","   28",",,W",,,,,,," 2253",",,W",,,,,,,"  240",",,W","  250",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"  222",",,W","  128",",,W","   38",",,W",,,,,,," 1306",",,W",,,,,,,"  240",",,W","  250",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  122",",,W","   13",",,W",,,,,,," 1716",",,W",,,,,,,"   70",",,W","   80",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  311",",,W","  111",",,W","   15",",,W",,,,,,," 1723",",,W",,,,,,,"  260",",,W","  260",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","   36",",,W",,,,,,," 1707",",,W",,,,,,,"  240",",,W","  250",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  150",",,W","   46",",,W",,,,,,," 1801",",,W",,,,,,,"  240",",,W","  230",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  139",",,W","   43",",,W",,,,,,," 1335",",,W",,,,,,,"  230",",,W","  220",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094227","2019-08-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","  144",",,W","   33",",,W",,,,,,," 1453",",,W",,,,,,,"  230",",,W","  240",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","  133",",,W","   28",",,W",,,,,,," 1512",",,W",,,,,,,"  230",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  267",",,W","  117",",,W","   17",",,W",,,,,,," 1302",",,W",,,,,,,"  170",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  283",",,W","   72",",,W","   27",",,W",,,,,,," 1636",",,W",,,,,,,"  250",",,W","  240",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  137",",,W,2400",,,,,"  206",",,W","  133",",,W","   22",",,W",,,,,,," 2154",",,W",,,,,,,"  250",",,W","  250",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    5",",,W,2400",,,,,"  217",",,W","  128",",,W","   21",",,W",,,,,,," 1256",",,W",,,,,,,"  130",",,W","  140",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  106",",,W","   19",",,W",,,,,,," 1229",",,W",,,,,,,"   10",",,W","   30",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  239",",,W","  128",",,W","   36",",,W",,,,,,," 1457",",,W",,,,,,,"  250",",,W","  250",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  244",",,W","  128",",,W","   21",",,W",,,,,,," 1553",",,W",,,,,,,"  240",",,W","  260",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  278",",,W","   72",",,W","   15",",,W",,,,,,," 1111",",,W",,,,,,,"   80",",,W","   90",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  322",",,W","   78",",,W","   17",",,W",,,,,,," 1357",",,W",,,,,,,"  350",",,W","  350",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  344",",,W","   89",",,W","   26",",,W",,,,,,," 2340",",,W",,,,,,,"  260",",,W","  250",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   23",",,W,2400",,,,,"  256",",,W","  150",",,W","   49",",,W",,,,,,," 0419",",,W",,,,,,,"  240",",,W","  240",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  239",",,W","  150",",,W","   23",",,W",,,,,,," 1640",",,W",,,,,,,"  250",",,W","  240",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-08-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   10",",,W,2400",,,,,"  244",",,W","  139",",,W","   19",",,W",,,,,,," 1524",",,W",,,,,,,"  230",",,W","  270",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  139",",,W","   37",",,W",,,,,,," 1404",",,W",,,,,,,"  240",",,W","  230",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","  139",",,W","   14",",,W",,,,,,," 1244",",,W",,,,,,,"  110",",,W","  170",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  239",",,W","  122",",,W","   43",",,W",,,,,,," 1528",",,W",,,,,,,"  240",",,W","  250",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  261",",,W","  106",",,W","   11",",,W",,,,,,," 0007",",,W",,,,,,,"  260",",,W","  260",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  272",",,W","   78",",,W","   10",",,W",,,,,,," 1103",",,W",,,,,,,"   90",",,W","   90",",,W","   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  122",",,W","   52",",,W",,,,,,," 1546",",,W",,,,,,,"  240",",,W","  220",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-09-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"  211",",,W","  128",",,W","   35",",,W",,,,,,," 1538",",,W",,,,,,,"  230",",,W","  230",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
