"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024091","2018-12-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  133",",,W","  -16",",,W","   43",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  106",",,W","   -5",",,W","   73",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W","  -55",",,W","   62",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"  125",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -66",",,W","   37",",,W",,,,,,,,,,,"  330",",,W","  300",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   13",",,W,",,,,,"   17",",,W","  -82",",,W","   38",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   56",",,W"," -110",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W","  -55",",,W","   27",",,W",,,,,,,,,,,"  350",",,W","  280",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   83",",,W","  -60",",,W","   29",",,W",,,,,,,,,,,"  130",",,W","  120",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   18",",,W,",,,,,"   11",",,W","  -10",",,W","   60",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  143",",,W","  192",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -16",",,W","  -71",",,W","  129",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  183",",,W","  259",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -43",",,W"," -138",",,W","   63",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   22",",,W"," -149",",,W","   41",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  111",",,W","  -93",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-31","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"    6",",,W"," -127",",,W","   99",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  161",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -71",",,W"," -143",",,W","   32",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W"," -149",",,W","   43",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  122",",,W"," -105",",,W","   34",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  167",",,W","  -21",",,W","   43",",,W",,,,,,,,,,,"  340",",,W","  310",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  161",",,W","  -49",",,W","   30",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   72",",,W","  -38",",,W","   24",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","    0",",,W","   63",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  174",",,W","  277",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   72",",,W","  -77",",,W","   38",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   44",",,W"," -105",",,W","   39",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","  -82",",,W","   14",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   50",",,W","    0",",,W","   54",",,W",,,,,,,,,,,"   10",",,W","   20",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   22",",,W","  -55",",,W","   37",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"    6",",,W","  -55",",,W","   30",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","  -93",",,W","   23",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-01-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  128",",,W","  -82",",,W","   32",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,"    0",",,W","    0",",,W","  -71",",,W","   33",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024091","2019-01-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","  -77",",,W","   35",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"    0",",,W","  -93",",,W","   60",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"  130",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   50",",,W"," -121",",,W","   32",",,W",,,,,,,,,,,"  340",",,W","  160",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  122",",,W","  -66",",,W","   41",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -32",",,W","  -60",",,W","   53",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   89",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-01-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  -21",",,W","  -99",",,W","   79",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  143",",,W","  206",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-01-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   72",",,W"," -105",",,W","   53",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -10",",,W","  -93",",,W","   49",",,W",,,,,,,,,,,"   20",",,W","   30",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   72",",,W","  -88",",,W","   61",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   94",",,W","  -32",",,W","   67",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"  134",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  167",",,W","   11",",,W","   74",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  179",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   39",",,W","  -99",",,W","   93",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"  170",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   22",",,W"," -138",",,W","   64",",,W",,,,,,,,,,,"  330",",,W","  310",",,W",,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   56",",,W"," -166",",,W","   34",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-01-31","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  133",",,W","  -77",",,W","   38",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  172",",,W","  -66",",,W","   30",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  189",",,W","  -82",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -49",",,W","   23",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -21",",,W"," -105",",,W","   51",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -43",",,W"," -116",",,W","   47",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -71",",,W"," -160",",,W","   62",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,," -110",",,W"," -205",",,W","   60",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"    6",",,W"," -221",",,W","   52",",,W",,,,,,,,,,,"  160",",,W","  150",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   22",",,W"," -132",",,W","   47",",,W",,,,,,,,,,,"  120",",,W","  120",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -16",",,W"," -121",",,W","   50",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  130",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   17",",,W","  -88",",,W","   43",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-02-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W"," -116",",,W","   36",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  172",",,W","  -60",",,W","   30",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   78",",,W","  -55",",,W","   51",",,W",,,,,,,,,,,"   10",",,W","   20",",,W",,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   10",",,W,",,,,,"  -49",",,W"," -121",",,W","   54",",,W",,,,,,,,,,,"  140",",,W","  120",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -49",",,W"," -121",",,W","   57",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-02-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -60",",,W"," -166",",,W","   66",",,W",,,,,,,,,,,"  330",",,W","  350",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -88",",,W"," -177",",,W","   41",",,W",,,,,,,,,,,"  110",",,W","  360",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"  -77",",,W"," -116",",,W","   49",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"    6",",,W"," -166",",,W","   34",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -10",",,W"," -166",",,W","   48",",,W",,,,,,,,,,,"  110",",,W","  130",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-02-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"    0",",,W","  -60",",,W","   52",",,W",,,,,,,,,,,"  130",",,W","  110",",,W",,,"   76",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"    0",",,W","  -82",",,W","   71",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"  125",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -49",",,W"," -177",",,W","   40",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,," -110",",,W"," -171",",,W","   47",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-02-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -55",",,W"," -166",",,W","   30",",,W",,,,,,,,,,,"  100",",,W","  150",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-02-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -71",",,W"," -166",",,W","   39",",,W",,,,,,,,,,,"  350",",,W","   20",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-02-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   17",",,W"," -138",",,W","   33",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   22",",,W","  -88",",,W","   53",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -49",",,W"," -166",",,W","   62",",,W",,,,,,,,,,,"   50",",,W","   60",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,," -127",",,W"," -205",",,W","   45",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -71",",,W"," -216",",,W","   52",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   -5",",,W"," -171",",,W","   43",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   11",",,W","  -99",",,W","   38",",,W",,,,,,,,,,,"   90",",,W","   80",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   28",",,W","  -60",",,W","   32",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -93",",,W","   54",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"  130",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2019-03-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   50",",,W","  -60",",,W","   89",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,"  197",",,W","  268",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  106",",,W","  -49",",,W","   45",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2019-03-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  106",",,W","  -77",",,W","   47",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
