"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USC00244558","2018-12-03","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    5",",,W","   30",",,W","    6",",,W","  -38",",,W",,,,,"   13",",,W",,,,,,,,,"   -7","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-04","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","   17",",,W"," -116",",,W",,,,,"    9",",,W",,,,,,,,,"  -19","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-05","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","    6",",,W"," -132",",,W",,,,,"   15",",,W",,,,,,,,,"  -62","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,"   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-06","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",I,W","  -38",",,W"," -160",",,W",,,,,"    6",",,W",,,,,,,,," -103","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-07","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,I,W","   30",",I,W","  -43",",,W"," -160",",,W",,,,,"    4",",,W",,,,,,,,," -101","H,,S",,,,,"   30",",,W","  340",",,W",,,,,,,"   31",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-08","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -43",",,W"," -160",",,W",,,,,"    1",",,W",,,,,,,,,"  -96","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,"   22",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-09","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","    6",",,W","  -99",",,W",,,,,"    0",",,W",,,,,,,,,"  -41","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,"   27",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-10","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","   18",",,W","   30",",,W","  -10",",,W"," -116",",,W",,,,,"    4",",,W",,,,,,,,,"  -61","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   31",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-11","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","    0","T,,W","   30",",,W","   39",",,W","  -71",",,W",,,,,"   31",",,W",,,,,,,,,"  -23","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-12","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0","T,,W","   56",",,W","   11",",,W",,,,,"   43",",,W",,,,,,,,,"   29","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-13","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","    0",",,W","   44",",,W","   -5",",,W",,,,,"   44",",,W",,,,,,,,,"   22","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-14","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -66",",,W",,,,,"   11",",,W",,,,,,,,,"    2","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-15","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","   61",",,W","  -66",",,W",,,,,"   38",",,W",,,,,,,,,"   14","H,,S",,,,,"  220",",,W","  240",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-16","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -49",",,W",,,,,"    5",",,W",,,,,,,,,"  -21","H,,S",,,,,"   50",",,W","  350",",,W",,,,,,,"   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-17","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -21",",,W",,,,,"   11",",,W",,,,,,,,,"   12","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-18","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   30",",,W,2400","    0",",,W","    0",",,W","   56",",,W","    6",",,W",,,,,"   51",",,W",,,,,,,,,"   26","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-19","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","    0",",,W","   67",",,W","  -21",",,W",,,,,"   28",",,W",,,,,,,,,"   43","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-20","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   18",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -16",",,W",,,,,"    8",",,W",,,,,,,,,"    8","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-21","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -38",",,W",,,,,"   48",",,W",,,,,,,,,"   18","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-22","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","   10",",,W","    0","T,,W","   22",",,W","  -88",",,W",,,,,"    6",",,W",,,,,,,,,"  -23","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-23","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   23",",,W,2400","   43",",,W","    0",",,W","  -16",",,W","  -71",",,W",,,,,"    6",",,W",,,,,,,,,"  -44","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-24","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   50",",,W","    6",",,W","  -38",",,W",,,,,"    4",",,W",,,,,,,,,"  -14","H,,S",,,,,"  260",",,W","  320",",,W",,,,,,,"   27",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-25","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","    0","T,,W","   30",",,W","    6",",,W","  -43",",,W",,,,,"   10",",,W",,,,,,,,,"  -21","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-26","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    5",",,W","   30",",,W","  -10",",,W","  -66",",,W",,,,,"    5",",,W",,,,,,,,,"  -37","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,"   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-27","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","   10",",,W","   50",",,W","    0",",,W","  -77",",,W",,,,,"    1",",,W",,,,,,,,,"  -39","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,"   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-28","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","   13",",,W","   50",",,W","  -10",",,W","  -60",",,W",,,,,"   17",",,W",,,,,,,,,"  -41","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-29","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   43",",,W,2400","   56",",,W","   80",",,W","   39",",,W","  -38",",,W",,,,,"   44",",,W",,,,,,,,,"  -23","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-30","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","    0","T,,W","   50",",,W","   50",",,W","  -66",",,W",,,,,"   43",",,W",,,,,,,,,"   22","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"  130",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2018-12-31","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   50",",,W","  -43",",,W"," -160",",,W",,,,,"   11",",,W",,,,,,,,,"  -81","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-01","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","   28",",,W","   50",",,W","  -55",",,W","  -82",",,W",,,,,"    3",",,W",,,,,,,,,"  -74","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-02","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -21",",,W","  -60",",,W",,,,,"    4",",,W",,,,,,,,,"  -46","H,,S",,,,,"  110",",,W","  170",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-03","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","    0",",,W","   30",",,W","   50",",,W","  -27",",,W",,,,,"   21",",,W",,,,,,,,,"   -3","H,,S",,,,,"  180",",,W","  150",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-04","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   72",",,W","   -5",",,W",,,,,"   28",",,W",,,,,,,,,"   38","H,,S",,,,,"  200",",,W","  190",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-05","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","    0","T,,W","   56",",,W","  -55",",,W",,,,,"   11",",,W",,,,,,,,,"    3","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-06","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    0","T,,W","    0",",,W","   67",",,W","  -10",",,W",,,,,"   28",",,W",,,,,,,,,"    9","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-07","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   13",",,W,2400","   15",",,W","    0","T,,W","   22",",,W","  -49",",,W",,,,,"   29",",,W",,,,,,,,,"   -3","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-08","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","    0",",,W"," -143",",,W",,,,,"   17",",,W",,,,,,,,,"  -51","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-09","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   64",",,W,2400","   51",",,W","   50",",,W","    6",",,W","  -21",",,W",,,,,"    5",",,W",,,,,,,,,"  -11","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   31",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-10","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    0","T,,W","   50",",,W","   44",",,W","  -27",",,W",,,,,"    4",",,W",,,,,,,,,"   -5","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-11","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","   11",",,W","  -27",",,W",,,,,"    5",",,W",,,,,,,,,"   -3","H,,S",,,,,"   20",",,W","   90",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-12","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","    0",",,W","  -21",",,W",,,,,"    8",",,W",,,,,,,,,"   -8","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,"   31",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-13","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","  -21",",,W","  -49",",,W",,,,,"   13",",,W",,,,,,,,,"  -28","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-14","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","   30",",,W","  -49",",,W","  -71",",,W",,,,,"   17",",,W",,,,,,,,,"  -53","H,,S",,,,,"   10",",,W","   50",",,W",,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-15","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -66",",,W","  -82",",,W",,,,,"   16",",,W",,,,,,,,,"  -74","H,,S",,,,,"   20",",,W","  350",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-16","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -21",",,W"," -105",",,W",,,,,"    9",",,W",,,,,,,,,"  -66","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-17","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   38",",,W,2400","   38",",,W","   30",",,W","   -5",",,W","  -60",",,W",,,,,"   41",",,W",,,,,,,,,"  -46","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-18","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    8",",,W","   80",",,W","    0",",,W","  -66",",,W",,,,,"    4",",,W",,,,,,,,,"  -32","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"   58",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-19","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    5",",,W,2400","   15",",,W","   80",",,W","   44",",,W","  -55",",,W",,,,,"   18",",,W",,,,,,,,,"  -13","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-20","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    5",",,W","   80",",,W","   17",",,W","  -82",",,W",,,,,"   10",",,W",,,,,,,,,"  -26","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"   40",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-21","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   15",",,W,2400","    8",",,W","   80",",,W","   11",",,W"," -127",",,W",,,,,"    9",",,W",,,,,,,,,"  -13","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-22","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    8",",,W,2400","    0","T,,W","   80",",,W","    0",",,W"," -127",",,W",,,,,"   34",",,W",,,,,,,,,"  -66","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-23","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","  127",",,W,2400","  193",",,W","  180",",,W","   28",",,W","  -27",",,W",,,,,"   14",",,W",,,,,,,,,"  -10","H,,S",,,,,"   40",",,W","  170",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-24","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  280",",,W","    6",",,W","  -77",",,W",,,,,"   14",",,W",,,,,,,,,"  -29","H,,S",,,,,"  240",",,W","  140",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-25","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","   23",",,W,2400","   33",",,W","  230",",,W","   11",",,W","  -60",",,W",,,,,"    5",",,W",,,,,,,,,"  -24","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   31",",,W","   36",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-26","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  230",",,W","   39",",,W","  -55",",,W",,,,,"    4",",,W",,,,,,,,,"  -12","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   31",",,W","   36",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-27","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    3",",,W,2400","    0","T,,W","  180",",,W","   61",",,W","  -43",",,W",,,,,"   23",",,W",,,,,,,,,"   -9","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"  134",",,W","  161",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-28","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","   17",",,W"," -149",",,W",,,,,"   16",",,W",,,,,,,,,"  -24","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,"   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-29","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","  -10",",,W"," -188",",,W",,,,,"    4",",,W",,,,,,,,," -114","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-30","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","  -49",",,W"," -188",",,W",,,,,"    2",",,W",,,,,,,,," -111","H,,S",,,,,"  260",",,W","  310",",,W",,,,,,,"   22",",,W","   27",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-01-31","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0","T,,W","  150",",,W","   -5",",,W"," -132",",,W",,,,,"    2",",,W",,,,,,,,,"  -65","H,,S",,,,,"   20",",,W","  280",",,W",,,,,,,"   27",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-02-01","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0",",,W,2400","    0",",,W","  150",",,W","    6",",,W"," -105",",,W",,,,,"    3",",,W",,,,,,,,,"  -52","H,,S",,,,,"  270",",,W","  110",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244558","2019-02-02","48.3042","-114.2636","901.3","KALISPELL GLACIER AIRPORT, MT US","    0","T,,W,2400","    0",",,W","  150",",,W","   72",",,W","    0",",,W",,,,,"   32",",,W",,,,,,,,,"   28","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
