"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00079103","2018-12-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  288",",,a","  159",",,a",,,,
"ASN00079103","2018-12-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  304",",,a","  197",",,a",,,,
"ASN00079103","2018-12-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   24",",,a","  221",",,a","  146",",,a",,,,
"ASN00079103","2018-12-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  214",",,a","  126",",,a",,,,
"ASN00079103","2018-12-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS",,,"  167",",,a","  101",",,a",,,,
"ASN00079103","2018-12-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  226",",,a","   67",",,a",,,,
"ASN00079103","2018-12-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  259",",,a","  146",",,a",,,,
"ASN00079103","2018-12-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  258",",,a","  112",",,a","   93",",,a",,,,
"ASN00079103","2018-12-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  246",",,a","  133",",,a","   84",",,a",,,,
"ASN00079103","2018-12-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   46",",,a","  164",",,a","   83",",,a",,,,
"ASN00079103","2018-12-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   18",",,a","  169",",,a","   75",",,a",,,,
"ASN00079103","2018-12-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  176",",,a","   93",",,a",,,,
"ASN00079103","2018-12-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  184",",,a","   93",",,a",,,,
"ASN00079103","2018-12-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  204",",,a","  129",",,a",,,,
"ASN00079103","2018-12-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   12",",,a","  116",",,a","  113",",,a",,,,
"ASN00079103","2018-12-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","   87",",,a","   41",",,a",,,,
"ASN00079103","2018-12-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   50",",,a","  141",",,a","   47",",,a",,,,
"ASN00079103","2018-12-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  206",",,a","   46",",,a",,,,
"ASN00079103","2018-12-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  264",",,a","  131",",,a",,,,
"ASN00079103","2018-12-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  266",",,a","  164",",,a",,,,
"ASN00079103","2018-12-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  274",",,a","  176",",,a",,,,
"ASN00079103","2018-12-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  319",",,a","  185",",,a",,,,
"ASN00079103","2018-12-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  290",",,a","  178",",,a",,,,
"ASN00079103","2018-12-29","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   42",",,a","  195",",,a","  136",",,a",,,,
"ASN00079103","2018-12-30","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    8",",,a","  213",",,a","  142",",,a",,,,
"ASN00079103","2018-12-31","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  246",",,a","  114",",,a",,,,
"ASN00079103","2019-01-01","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  241",",,a","  162",",,a",,,,
"ASN00079103","2019-01-02","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  201",",,a","  131",",,a",,,,
"ASN00079103","2019-01-03","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  277",",,a","  103",",,a",,,,
"ASN00079103","2019-01-04","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  342",",,a","  200",",,a",,,,
"ASN00079103","2019-01-05","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  153",",,a","   58",",,a",,,,
"ASN00079103","2019-01-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  178",",,a","   50",",,a",,,,
"ASN00079103","2019-01-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  209",",,a","   65",",,a",,,,
"ASN00079103","2019-01-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  219",",,a","  121",",,a",,,,
"ASN00079103","2019-01-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  161",",,a","   46",",,a",,,,
"ASN00079103","2019-01-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  181",",,a","   39",",,a",,,,
"ASN00079103","2019-01-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  265",",,a","   69",",,a",,,,
"ASN00079103","2019-01-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  243",",,a","  172",",,a",,,,
"ASN00079103","2019-01-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  250",",,a","   60",",,a",,,,
"ASN00079103","2019-01-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  325",",,a","  140",",,a",,,,
"ASN00079103","2019-01-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  314",",,a","  232",",,a",,,,
"ASN00079103","2019-01-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a",,,"  224",",,a",,,,
"ASN00079103","2019-01-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  245",",,a","  196",",,a",,,,
"ASN00079103","2019-01-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   24",",,a","  214",",,a","  150",",,a",,,,
"ASN00079103","2019-01-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  198",",,a","   61",",,a",,,,
"ASN00079103","2019-01-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  219",",,a","   83",",,a",,,,
"ASN00079103","2019-01-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  299",",,a","  137",",,a",,,,
"ASN00079103","2019-01-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  317",",,a","  185",",,a",,,,
"ASN00079103","2019-01-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  279",",,a","  171",",,a",,,,
"ASN00079103","2019-01-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  344",",,a","  174",",,a",,,,
"ASN00079103","2019-01-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  321",",,a","  247",",,a",,,,
"ASN00079103","2019-01-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  247",",,a","   93",",,a",,,,
"ASN00079103","2019-01-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  214",",,a","   75",",,a",,,,
"ASN00079103","2019-01-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  255",",,a","   95",",,a",,,,
"ASN00079103","2019-01-29","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  273",",,a","  138",",,a",,,,
"ASN00079103","2019-01-30","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  315",",,a","  177",",,a",,,,
"ASN00079103","2019-01-31","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  149",",,a","   60",",,a",,,,
"ASN00079103","2019-02-01","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  186",",,a","   37",",,a",,,,
"ASN00079103","2019-02-02","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  286",",,a","   54",",,a",,,,
"ASN00079103","2019-02-03","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  336",",,a","  181",",,a",,,,
"ASN00079103","2019-02-04","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  172",",,a","  105",",,a",,,,
"ASN00079103","2019-02-05","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  196",",,a","   62",",,a",,,,
"ASN00079103","2019-02-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  248",",,a","   67",",,a",,,,
"ASN00079103","2019-02-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   90",",,a","  233",",,a","  134",",,a",,,,
"ASN00079103","2019-02-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  174",",,a","   75",",,a",,,,
"ASN00079103","2019-02-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  102",",,a","  114",",,a","   53",",,a",,,,
"ASN00079103","2019-02-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   18",",,a","  178",",,a","   40",",,a",,,,
"ASN00079103","2019-02-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  147",",,a","   62",",,a",,,,
"ASN00079103","2019-02-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   62",",,a","   88",",,a","   80",",,a",,,,
"ASN00079103","2019-02-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   42",",,a","  118",",,a","   23",",,a",,,,
"ASN00079103","2019-02-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    4",",,a","  178",",,a","   26",",,a",,,,
"ASN00079103","2019-02-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  205",",,a","   55",",,a",,,,
"ASN00079103","2019-02-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  239",",,a","  119",",,a",,,,
"ASN00079103","2019-02-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  235",",,a","  146",",,a",,,,
"ASN00079103","2019-02-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  202",",,a","  152",",,a",,,,
"ASN00079103","2019-02-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  151",",,a","   43",",,a",,,,
"ASN00079103","2019-02-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  173",",,a","   44",",,a",,,,
"ASN00079103","2019-02-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  166",",,a","   50",",,a",,,,
"ASN00079103","2019-02-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  203",",,a","   65",",,a",,,,
"ASN00079103","2019-02-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  214",",,a","   83",",,a",,,,
"ASN00079103","2019-02-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  270",",,a","  134",",,a",,,,
"ASN00079103","2019-02-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  279",",,a","  153",",,a",,,,
"ASN00079103","2019-02-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  246",",,a","  179",",,a",,,,
"ASN00079103","2019-02-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  296",",,a","  116",",,a",,,,
"ASN00079103","2019-02-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  312",",,a","  215",",,a",,,,
"ASN00079103","2019-03-01","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  310",",,a","  207",",,a",,,,
"ASN00079103","2019-03-02","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  299",",,a","  205",",,a",,,,
"ASN00079103","2019-03-03","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  269",",,a","  210",",,a",,,,
"ASN00079103","2019-03-04","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  282",",,a","  175",",,a",,,,
"ASN00079103","2019-03-05","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  217",",,a","  156",",,a",,,,
"ASN00079103","2019-03-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   10",",,a","  104",",,a","   25",",,a",,,,
"ASN00079103","2019-03-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  165",",,a","   19",",,a",,,,
"ASN00079103","2019-03-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  187",",,a","   49",",,a",,,,
"ASN00079103","2019-03-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  231",",,a","  107",",,a",,,,
"ASN00079103","2019-03-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  157",",,a","  127",",,a",,,,
"ASN00079103","2019-03-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   62",",,a","  138",",,a","   69",",,a",,,,
"ASN00079103","2019-03-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   66",",,a","  101",",,a","   54",",,a",,,,
"ASN00079103","2019-03-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   14",",,a","  115",",,a","   27",",,a",,,,
"ASN00079103","2019-03-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  170",",,a","   38",",,a",,,,
"ASN00079103","2019-03-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  160",",,a","   64",",,a",,,,
"ASN00079103","2019-03-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  241",",,a","   66",",,a",,,,
"ASN00079103","2019-03-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  254",",,a","  142",",,a",,,,
"ASN00079103","2019-03-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  227",",,a","  145",",,a",,,,
"ASN00079103","2019-03-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  192",",,a","  122",",,a",,,,
"ASN00079103","2019-03-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  184",",,a","  106",",,a",,,,
"ASN00079103","2019-03-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  197",",,a","  107",",,a",,,,
"ASN00079103","2019-03-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS",,,"  250",",,a","  118",",,a",,,,
"ASN00079103","2019-03-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  224",",,a","  146",",,a",,,,
"ASN00079103","2019-03-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  200",",,a","  107",",,a",,,,
"ASN00079103","2019-03-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   64",",,a","   75",",,a","   26",",,a",,,,
"ASN00079103","2019-03-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   18",",,a","  133",",,a","   22",",,a",,,,
"ASN00079103","2019-03-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  183",",,a","   33",",,a",,,,
"ASN00079103","2019-03-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  204",",,a","   73",",,a",,,,
"ASN00079103","2019-03-29","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  158",",,a","  119",",,a",,,,
"ASN00079103","2019-03-30","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   78",",,a","   57",",,a","   -1",",,a",,,,
"ASN00079103","2019-03-31","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   80",",,a","   88",",,a","    0",",,a",,,,
"ASN00079103","2019-04-01","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   34",",,a","  115",",,a","   20",",,a",,,,
"ASN00079103","2019-04-02","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  167",",,a","   28",",,a",,,,
"ASN00079103","2019-04-03","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  147",",,a","   92",",,a",,,,
"ASN00079103","2019-04-04","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    4",",,a","  201",",,a","   83",",,a",,,,
"ASN00079103","2019-04-05","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  208",",,a","  111",",,a",,,,
"ASN00079103","2019-04-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   10",",,a","  143",",,a","   62",",,a",,,,
"ASN00079103","2019-04-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  150",",,a","   56",",,a",,,,
"ASN00079103","2019-04-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   40",",,a","   92",",,a","   70",",,a",,,,
"ASN00079103","2019-04-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  160",",,a","   64",",,a","    9",",,a",,,,
"ASN00079103","2019-04-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    8",",,a","   66",",,a","   13",",,a",,,,
"ASN00079103","2019-04-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","   90",",,a","   18",",,a",,,,
"ASN00079103","2019-04-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  156",",,a","   22",",,a",,,,
"ASN00079103","2019-04-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  142",",,a","   77",",,a",,,,
"ASN00079103","2019-04-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  143",",,a","   73",",,a",,,,
"ASN00079103","2019-04-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  197",",,a","   92",",,a",,,,
"ASN00079103","2019-04-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  229",",,a","  139",",,a",,,,
"ASN00079103","2019-04-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  185",",,a","  157",",,a",,,,
"ASN00079103","2019-04-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    6",",,a","  148",",,a","   27",",,a",,,,
"ASN00079103","2019-04-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  179",",,a","   30",",,a",,,,
"ASN00079103","2019-04-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  225",",,a","  132",",,a",,,,
"ASN00079103","2019-04-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  165",",,a","  133",",,a",,,,
"ASN00079103","2019-04-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  128",",,a","   37",",,a",,,,
"ASN00079103","2019-04-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  149",",,a","   39",",,a",,,,
"ASN00079103","2019-04-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  159",",,a","   75",",,a",,,,
"ASN00079103","2019-04-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  109",",,a","   50",",,a",,,,
"ASN00079103","2019-04-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   46",",,a","   47",",,a","   21",",,a",,,,
"ASN00079103","2019-04-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","   62",",,a","    5",",,a",,,,
"ASN00079103","2019-04-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   26",",,a","   67",",,a","   22",",,a",,,,
"ASN00079103","2019-04-29","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   14",",,a","  115",",,a","   26",",,a",,,,
"ASN00079103","2019-04-30","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  110",",,a","   47",",,a",,,,
"ASN00079103","2019-05-01","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   72",",,a","  111",",,a","   60",",,a",,,,
"ASN00079103","2019-05-02","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  144",",,a","   93",",,a","   61",",,a",,,,
"ASN00079103","2019-05-03","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    4",",,a","  100",",,a","   41",",,a",,,,
"ASN00079103","2019-05-04","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   58",",,a","   56",",,a","   25",",,a",,,,
"ASN00079103","2019-05-05","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   20",",,a","   70",",,a","   25",",,a",,,,
"ASN00079103","2019-05-06","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   12",",,a","   92",",,a","   36",",,a",,,,
"ASN00079103","2019-05-07","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  111",",,a","   41",",,a",,,,
"ASN00079103","2019-05-08","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  236",",,a","   51",",,a","   31",",,a",,,,
"ASN00079103","2019-05-09","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   52",",,a","   52",",,a","   33",",,a",,,,
"ASN00079103","2019-05-10","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  382",",,a","   45",",,a","    7",",,a",,,,
"ASN00079103","2019-05-11","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   40",",,a","   61",",,a","    7",",,a",,,,
"ASN00079103","2019-05-12","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   22",",,a","   69",",,a","   44",",,a",,,,
"ASN00079103","2019-05-13","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   16",",,a","   68",",,a","   36",",,a",,,,
"ASN00079103","2019-05-14","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  100",",,a","   40",",,a",,,,
"ASN00079103","2019-05-15","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","   70",",,a","   44",",,a",,,,
"ASN00079103","2019-05-16","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  103",",,a","   32",",,a",,,,
"ASN00079103","2019-05-17","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  121",",,a","   36",",,a",,,,
"ASN00079103","2019-05-18","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  126",",,a","   44",",,a",,,,
"ASN00079103","2019-05-19","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  133",",,a","   86",",,a",,,,
"ASN00079103","2019-05-20","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   54",",,a","  101",",,a","   71",",,a",,,,
"ASN00079103","2019-05-21","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    6",",,a","   87",",,a","   58",",,a",,,,
"ASN00079103","2019-05-22","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    2",",,a","  129",",,a","   63",",,a",,,,
"ASN00079103","2019-05-23","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","  135",",,a","   80",",,a",,,,
"ASN00079103","2019-05-24","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   14",",,a","  134",",,a","   80",",,a",,,,
"ASN00079103","2019-05-25","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","   24",",,a","   70",",,a","   55",",,a",,,,
"ASN00079103","2019-05-26","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  178",",,a","   49",",,a","   14",",,a",,,,
"ASN00079103","2019-05-27","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  236",",,a","   42",",,a","  -16",",,a",,,,
"ASN00079103","2019-05-28","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  124",",,a","   59",",,a","   -7",",,a",,,,
"ASN00079103","2019-05-29","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  112",",,a","    1",",,a","  -18",",,a",,,,
"ASN00079103","2019-05-30","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","    0",",,a","   52",",,a","  -21",",,a",,,,
"ASN00079103","2019-05-31","-37.295","142.6039","1150.0","GRAMPIANS MOUNT WILLIAM, AS","  152",",,a","   49",",,a","   -1",",,a",,,,
