"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES"
"ASN00014274","2018-09-16","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  292",",,a","  246",",,a",,,,
"ASN00014274","2018-09-17","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  295",",,a","  253",",,a",,,,
"ASN00014274","2018-09-18","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  287",",,a","  258",",,a",,,,
"ASN00014274","2018-09-19","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  287",",,a","  235",",,a",,,,
"ASN00014274","2018-09-20","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  288",",,a","  256",",,a",,,,
"ASN00014274","2018-09-21","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  291",",,a","  249",",,a",,,,
"ASN00014274","2018-09-22","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  299",",,a","  255",",,a",,,,
"ASN00014274","2018-09-23","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  288",",,a","  261",",,a",,,,
"ASN00014274","2018-09-24","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  294",",,a","  261",",,a",,,,
"ASN00014274","2018-09-25","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  299",",,a","  258",",,a",,,,
"ASN00014274","2018-09-26","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  291",",,a","  261",",,a",,,,
"ASN00014274","2018-09-27","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a",,,"  262",",,a",,,,
"ASN00014274","2018-09-28","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS",,,"  288",",,a","  265",",,a",,,,
"ASN00014274","2018-09-29","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  288",",,a","  263",",,a",,,,
"ASN00014274","2018-09-30","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  286",",,a","  252",",,a",,,,
"ASN00014274","2018-10-01","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  291",",,a","  256",",,a",,,,
"ASN00014274","2018-10-02","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  288",",,a","  261",",,a",,,,
"ASN00014274","2018-10-03","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  289",",,a","  262",",,a",,,,
"ASN00014274","2018-10-04","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  293",",,a","  263",",,a",,,,
"ASN00014274","2018-10-05","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  289",",,a","  262",",,a",,,,
"ASN00014274","2018-10-06","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  296",",,a","  259",",,a",,,,
"ASN00014274","2018-10-07","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  296",",,a","  242",",,a",,,,
"ASN00014274","2018-10-08","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  295",",,a","  235",",,a",,,,
"ASN00014274","2018-10-09","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  296",",,a","  263",",,a",,,,
"ASN00014274","2018-10-10","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  294",",,a","  242",",,a",,,,
"ASN00014274","2018-10-11","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  302",",,a","  264",",,a",,,,
"ASN00014274","2018-10-12","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  301",",,a","  247",",,a",,,,
"ASN00014274","2018-10-13","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  312",",,a","  256",",,a",,,,
"ASN00014274","2018-10-14","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  319",",,a","  252",",,a",,,,
"ASN00014274","2018-10-15","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  301",",,a","  267",",,a",,,,
"ASN00014274","2018-10-16","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  292",",,a","  256",",,a",,,,
"ASN00014274","2018-10-17","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  301",",,a","  252",",,a",,,,
"ASN00014274","2018-10-18","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  309",",,a","  272",",,a",,,,
"ASN00014274","2018-10-19","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  318",",,a","  255",",,a",,,,
"ASN00014274","2018-10-20","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  316",",,a","  258",",,a",,,,
"ASN00014274","2018-10-21","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  322",",,a","  273",",,a",,,,
"ASN00014274","2018-10-22","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  313",",,a","  261",",,a",,,,
"ASN00014274","2018-10-23","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  335",",,a","  281",",,a",,,,
"ASN00014274","2018-10-24","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  328",",,a","  284",",,a",,,,
"ASN00014274","2018-10-25","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  304",",,a","  278",",,a",,,,
"ASN00014274","2018-10-26","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  323",",,a","  257",",,a",,,,
"ASN00014274","2018-10-27","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS",,,"  318",",,a","  246",",,a",,,,
"ASN00014274","2018-10-28","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    2",",,a","  302",",,a","  277",",,a",,,,
"ASN00014274","2018-10-29","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  310",",,a","  277",",,a",,,,
"ASN00014274","2018-10-30","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  319",",,a","  278",",,a",,,,
"ASN00014274","2018-10-31","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  307",",,a","  284",",,a",,,,
"ASN00014274","2018-11-01","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    2",",,a","  298",",,a","  279",",,a",,,,
"ASN00014274","2018-11-02","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   72",",,a","  302",",,a","  248",",,a",,,,
"ASN00014274","2018-11-03","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  303",",,a","  281",",,a",,,,
"ASN00014274","2018-11-04","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  304",",,a","  281",",,a",,,,
"ASN00014274","2018-11-05","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  309",",,a","  280",",,a",,,,
"ASN00014274","2018-11-06","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  307",",,a","  281",",,a",,,,
"ASN00014274","2018-11-07","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  313",",,a","  279",",,a",,,,
"ASN00014274","2018-11-08","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  316",",,a","  258",",,a",,,,
"ASN00014274","2018-11-09","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  325",",,a","  262",",,a",,,,
"ASN00014274","2018-11-10","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  323",",,a","  285",",,a",,,,
"ASN00014274","2018-11-11","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  331",",,a","  269",",,a",,,,
"ASN00014274","2018-11-12","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  312",",,a","  284",",,a",,,,
"ASN00014274","2018-11-13","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  311",",,a","  286",",,a",,,,
"ASN00014274","2018-11-14","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  316",",,a","  286",",,a",,,,
"ASN00014274","2018-11-15","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  310",",,a","  277",",,a",,,,
"ASN00014274","2018-11-16","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  307",",,a","  266",",,a",,,,
"ASN00014274","2018-11-17","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  307",",,a","  284",",,a",,,,
"ASN00014274","2018-11-18","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  322",",,a","  282",",,a",,,,
"ASN00014274","2018-11-19","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   16",",,a","  308",",,a","  244",",,a",,,,
"ASN00014274","2018-11-20","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  313",",,a","  283",",,a",,,,
"ASN00014274","2018-11-21","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  316",",,a","  284",",,a",,,,
"ASN00014274","2018-11-22","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  318",",,a","  286",",,a",,,,
"ASN00014274","2018-11-23","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  329",",,a","  288",",,a",,,,
"ASN00014274","2018-11-24","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  324",",,a","  286",",,a",,,,
"ASN00014274","2018-11-25","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  337",",,a","  293",",,a",,,,
"ASN00014274","2018-11-26","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  343",",,a","  292",",,a",,,,
"ASN00014274","2018-11-27","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  335",",,a","  297",",,a",,,,
"ASN00014274","2018-11-28","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  339",",,a","  281",",,a",,,,
"ASN00014274","2018-11-29","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   12",",,a","  328",",,a","  282",",,a",,,,
"ASN00014274","2018-11-30","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  321",",,a","  288",",,a",,,,
"ASN00014274","2018-12-01","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  333",",,a","  283",",,a",,,,
"ASN00014274","2018-12-02","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  341",",,a","  292",",,a",,,,
"ASN00014274","2018-12-03","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  336",",,a","  291",",,a",,,,
"ASN00014274","2018-12-04","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  338",",,a","  294",",,a",,,,
"ASN00014274","2018-12-05","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   28",",,a","  340",",,a","  250",",,a",,,,
"ASN00014274","2018-12-06","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  342",",,a","  299",",,a",,,,
"ASN00014274","2018-12-07","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  342",",,a","  300",",,a",,,,
"ASN00014274","2018-12-08","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  341",",,a","  266",",,a",,,,
"ASN00014274","2018-12-09","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  343",",,a","  294",",,a",,,,
"ASN00014274","2018-12-10","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  349",",,a","  278",",,a",,,,
"ASN00014274","2018-12-11","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  331",",,a","  295",",,a",,,,
"ASN00014274","2018-12-12","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","  150",",,a","  296",",,a","  224",",,a",,,,
"ASN00014274","2018-12-13","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   54",",,a","  320",",,a","  246",",,a",,,,
"ASN00014274","2018-12-14","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  327",",,a","  290",",,a",,,,
"ASN00014274","2018-12-15","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  326",",,a","  288",",,a",,,,
"ASN00014274","2018-12-16","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  329",",,a","  285",",,a",,,,
"ASN00014274","2018-12-17","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  330",",,a","  285",",,a",,,,
"ASN00014274","2018-12-18","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  332",",,a","  287",",,a",,,,
"ASN00014274","2018-12-19","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  338",",,a","  282",",,a",,,,
"ASN00014274","2018-12-20","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  325",",,a","  287",",,a",,,,
"ASN00014274","2018-12-21","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","   42",",,a","  326",",,a","  280",",,a",,,,
"ASN00014274","2018-12-22","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  326",",,a","  284",",,a",,,,
"ASN00014274","2018-12-23","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  331",",,a","  283",",,a",,,,
"ASN00014274","2018-12-24","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  331",",,a","  265",",,a",,,,
"ASN00014274","2018-12-25","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","    0",",,a","  338",",,a","  268",",,a",,,,
"ASN00014274","2018-12-26","-11.0468","132.9791","1.4","MCCLUER ISLAND, AS","  354",",,a","  296",",,a","  238",",,a",,,,
