"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00402489","2018-07-09","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  194",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-10","36.0749","-87.3959","237.7","DICKSON, TN US","   13",",,7,2000",,,,,"  311",",,7","  206",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  333",",,7","  211",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-12","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  222",",,7",,,,,,,"  267",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  189",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-14","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  194",",,7",,,,,,,"  267",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-15","36.0749","-87.3959","237.7","DICKSON, TN US","  711",",,7,2000",,,,,"  272",",,7","  211",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  211",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-17","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  217",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  217",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  183",",,7",,,,,,,"  256",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-20","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  217",",,7",,,,,,,"  278",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-21","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  289",",,7","  217",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-22","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  256",",,7","  183",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  206",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-25","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  183",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-26","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  289",",,7","  172",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  206",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  156",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-30","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  178",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-31","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  206",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-01","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  167",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  172",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  172",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  333",",,7","  167",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-06","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  194",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-07","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  333",",,7","  194",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-08","36.0749","-87.3959","237.7","DICKSON, TN US","   64",",,7,2000",,,,,"  294",",,7","  206",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-09","36.0749","-87.3959","237.7","DICKSON, TN US","   15",",,7,2000",,,,,"  289",",,7","  200",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-10","36.0749","-87.3959","237.7","DICKSON, TN US","   79",",,7,2000",,,,,"  294",",,7","  200",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  178",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-12","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  194",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  167",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-14","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  317",",,7","  172",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-15","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  200",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-16","36.0749","-87.3959","237.7","DICKSON, TN US","   13",",,7,2000",,,,,"  294",",,7","  211",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-17","36.0749","-87.3959","237.7","DICKSON, TN US","   46",",,7,2000",,,,,"  289",",,7","  217",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  222",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  194",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-20","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  222",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-21","36.0749","-87.3959","237.7","DICKSON, TN US","   30",",,7,2000",,,,,"  261",",,7","  211",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-22","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  189",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  139",",,7",,,,,,,"  189",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-24","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  133",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-25","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  200",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-26","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  206",",,7",,,,,,,"  256",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  194",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  344",",,7","  200",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  333",",,7","  206",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-30","36.0749","-87.3959","237.7","DICKSON, TN US","  102",",,7,2000",,,,,"  328",",,7","  206",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-08-31","36.0749","-87.3959","237.7","DICKSON, TN US","   15",",,7,2000",,,,,"  317",",,7","  206",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-01","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  200",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  200",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  200",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  344",",,7","  194",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-05","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  289",",,7","  200",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-06","36.0749","-87.3959","237.7","DICKSON, TN US","   20",",,7,2000",,,,,"  311",",,7","  217",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-07","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  206",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  200",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-09","36.0749","-87.3959","237.7","DICKSON, TN US","  284",",,7,2000",,,,,"  250",",,7","  178",",,7",,,,,,,"  178",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-15","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  200",",,7",,,,,,,"  272",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  206",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  183",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  339",",,7","  178",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-20","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  344",",,7","  183",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-21","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  200",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-22","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  250",",,7","  194",",,7",,,,,,,"  200",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-23","36.0749","-87.3959","237.7","DICKSON, TN US","  231",",,7,2000",,,,,"  217",",,7","  183",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-24","36.0749","-87.3959","237.7","DICKSON, TN US","  399",",,7,2000",,,,,"  239",",,7","  206",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-25","36.0749","-87.3959","237.7","DICKSON, TN US","   23",",,7,2000",,,,,"  250",",,7","  217",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-26","36.0749","-87.3959","237.7","DICKSON, TN US","  117",",,7,2000",,,,,"  233",",,7","  178",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-27","36.0749","-87.3959","237.7","DICKSON, TN US","  183",",,7,2000",,,,,"  194",",,7","  150",",,7",,,,,,,"  150",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  244",",,7","  122",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  256",",,7","  122",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-09-30","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  128",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-01","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  172",",,7",,,,,,,"  206",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  189",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  178",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  178",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-05","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  183",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-06","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  183",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-07","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  172",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  178",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-10","36.0749","-87.3959","237.7","DICKSON, TN US","   25",",,7,2000",,,,,"  272",",,7","  217",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  228",",,7","  117",",,7",,,,,,,"  122",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-12","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  167",",,7","   56",",,7",,,,,,,"  106",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  139",",,7","   78",",,7",,,,,,,"  106",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-14","36.0749","-87.3959","237.7","DICKSON, TN US","  196",",,7,2000",,,,,"  200",",,7","  100",",,7",,,,,,,"  189",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-15","36.0749","-87.3959","237.7","DICKSON, TN US","  991",",,7,2000",,,,,"  189",",,7","   94",",,7",,,,,,,"  100",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-16","36.0749","-87.3959","237.7","DICKSON, TN US","   13",",,7,2000",,,,,"  106",",,7","   61",",,7",,,,,,,"  100",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-17","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  200",",,7","   44",",,7",,,,,,,"  133",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  172",",,7","   67",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  217",",,7","   33",",,7",,,,,,,"  144",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-20","36.0749","-87.3959","237.7","DICKSON, TN US","   46",",,7,2000",,,,,"  183",",,7","   83",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-22","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  178",",,7","  -11",",,7",,,,,,,"   67",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  211",",,7","   28",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-24","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  178",",,7","   39",",,7",,,,,,,"  100",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-25","36.0749","-87.3959","237.7","DICKSON, TN US","   25",",,7,2000",,,,,"  133",",,7","   72",",,7",,,,,,,"   94",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-26","36.0749","-87.3959","237.7","DICKSON, TN US","  137",",,7,2000",,,,,"  128",",,7","   94",",,7",,,,,,,"  111",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-27","36.0749","-87.3959","237.7","DICKSON, TN US","    8",",,7,2000",,,,,"  139",",,7","   67",",,7",,,,,,,"   72",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  233",",,7","   33",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  200",",,7","   17",",,7",,,,,,,"   78",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-30","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  250",",,7","   44",",,7",,,,,,,"  133",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-10-31","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  233",",,7","  133",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-01","36.0749","-87.3959","237.7","DICKSON, TN US","  130",",,7,2000",,,,,,,"   94",",,7",,,,,,,"   94",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  172",",,7","   22",",,7",,,,,,,"   89",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-04","36.0749","-87.3959","237.7","DICKSON, TN US","   51",",,7,2000",,,,,"  161",",,7","   89",",,7",,,,,,,"  111",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-05","36.0749","-87.3959","237.7","DICKSON, TN US","  102",",,7,2000",,,,,"  189",",,7","  111",",,7",,,,,,,"  189",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-06","36.0749","-87.3959","237.7","DICKSON, TN US","  381",",,7,2000",,,,,"  200",",,7","   89",",,7",,,,,,,"   89",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-07","36.0749","-87.3959","237.7","DICKSON, TN US","   18",",,7,2000",,,,,"  133",",,7","   83",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  128",",,7","   56",",,7",,,,,,,"  106",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-09","36.0749","-87.3959","237.7","DICKSON, TN US","   86",",,7,2000",,,,,"  106",",,7","   33",",,7",,,,,,,"   33",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-10","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   39",",,7","  -39",",,7",,,,,,,"  -33",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-12","36.0749","-87.3959","237.7","DICKSON, TN US","   43",",,7,2000",,,,,"   83",",,7","   17",",,7",,,,,,,"   50",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   50",",,7","  -11",",,7",,,,,,,"  -11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-14","36.0749","-87.3959","237.7","DICKSON, TN US","  170",",,7,2000",,,,,"    0",",,7","  -28",",,7",,,,,,,"    0",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-15","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"    6",",,7","  -22",",,7",,,,,,,"  -11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  128",",,7","  -33",",,7",,,,,,,"   11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-17","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  183",",,7","  -22",",,7",,,,,,,"   44",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  172",",,7","    6",",,7",,,,,,,"   72",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  111",",,7","   61",",,7",,,,,,,"   61",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-20","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   72",",,7","   22",",,7",,,,,,,"   39",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-21","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  122",",,7","  -44",",,7",,,,,,,"   11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-22","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  156",",,7","  -22",",,7",,,,,,,"   33",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  111",",,7","    0",",,7",,,,,,,"   94",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-24","36.0749","-87.3959","237.7","DICKSON, TN US","   10",",,7,2000",,,,,"  172",",,7","   50",",,7",,,,,,,"   50",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-26","36.0749","-87.3959","237.7","DICKSON, TN US","   13",",,7,2000",,,,,"   33",",,7","   -6",",,7",,,,,,,"   -6",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   11",",,7","  -61",",,7",,,,,,,"  -61",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   39",",,7","  -83",",,7",,,,,,,"   11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  122",",,7","  -28",",,7",,,,,,,"  122",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-11-30","36.0749","-87.3959","237.7","DICKSON, TN US","   61",",,7,2000",,,,,"  189",",,7","  122",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-12-01","36.0749","-87.3959","237.7","DICKSON, TN US","  302",",,7,2000",,,,,"  167",",,7","  133",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-12-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   72",",,7","  -11",",,7",,,,,,,"   39",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-12-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   39",",,7","    6",",,7",,,,,,,"   17",",,7,2000",,,,,,,,,,,,,,,,
