"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00012926","2019-06-03","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  283",",,W",,,,,"   57",",,W"," 2013",",,W","  130",",,W","  130",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-04","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","  102",",,W",,,,,"  344",",,W","  278",",,W",,,,,"   63",",,W"," 1235",",,W","  130",",,W","  120",",,W",,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-05","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","  434",",,W",,,,,"  361",",,W","  272",",,W",,,,,"   47",",,W"," 0344",",,W","  190",",,W","  180",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-06","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","   15",",,W",,,,,"  350",",,W","  272",",,W",,,,,"   45",",,W"," 2102",",,W","  260",",,W","  250",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-07","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  367",",,W","  283",",,W",,,,,"   32",",,W"," 1920",",,W","  170",",,W","  180",",,W",,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-08","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  367",",,W","  283",",,W",,,,,"   36",",,W"," 2024",",,W","  160",",,W","  140",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-09","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  356",",,W","  294",",,W",,,,,"   46",",,W"," 1721",",,W","  100",",,W","  120",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-10","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  283",",,W",,,,,"   44",",,W"," 0502",",,W","  350",",,W","  350",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-11","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,,,,,,,,,"   43",",,W"," 2049",",,W","   30",",,W","   30",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-12","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  300",",,W","  244",",,W",,,,,"   37",",,W"," 0406",",,W","   30",",,W","   30",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-13","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  311",",,W","  239",",,W",,,,,"   31",",,W"," 2338",",,W","  140",",,W","  130",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-14","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  317",",,W","  256",",,W",,,,,"   59",",,W"," 2242",",,W","  130",",,W","  130",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-15","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,"  322",",,W","  267",",,W",,,,,"   82",",,W"," 1535",",,W","  150",",,W","  150",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-16","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  278",",,W",,,,,"   81",",,W"," 0109",",,W","  150",",,W","  170",",,W",,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-17","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","  112",",,W",,,,,"  311",",,W","  222",",,W",,,,,"   56",",,W"," 0439",",,W","   50",",,W","   50",",,W",,,"  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-18","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  317",",,W","  261",",,W",,,,,"   48",",,W"," 1950",",,W","  170",",,W","  160",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-19","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  272",",,W",,,,,"   68",",,W"," 1837",",,W","  150",",,W","  160",",,W",,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-20","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  272",",,W",,,,,"   80",",,W"," 1328",",,W","  150",",,W","  160",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-21","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  322",",,W","  283",",,W",,,,,"   80",",,W"," 1342",",,W","  150",",,W","  160",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-22","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  322",",,W","  278",",,W",,,,,"   78",",,W"," 1032",",,W","  160",",,W","  150",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-23","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  278",",,W",,,,,"   84",",,W"," 1701",",,W","  150",",,W","  150",",,W",,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-24","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","   25",",,W",,,,,"  317",",,W","  250",",,W",,,,,"   84",",,W"," 1122",",,W","   60",",,W","   70",",,W",,,"  157",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-25","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    3",",,W",,,,,"  289",",,W","  256",",,W",,,,,"   60",",,W"," 0119",",,W","  190",",,W","  200",",,W",,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-06-26","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  322",",,W","  272",",,W",,,,,"   67",",,W"," 0035",",,W","  120",",,W","  120",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-01","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,"  322",",,W","  256",",,W",,,,,"   54",",,W"," 2246",",,W","  140",",,W","  160",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-02","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  322",",,W","  272",",,W",,,,,"   67",",,W"," 2207",",,W","  150",",,W","  140",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-03","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,"  322",",,W","  272",",,W",,,,,"   74",",,W"," 1539",",,W","  150",",,W","  150",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-04","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  322",",,W","  278",",,W",,,,,"   87",",,W"," 1638",",,W","  140",",,W","  150",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-05","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  278",",,W",,,,,"   70",",,W"," 0009",",,W","  160",",,W","  150",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-06","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  267",",,W",,,,,"   54",",,W"," 1802",",,W","  130",",,W","  130",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-07","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  272",",,W",,,,,"   54",",,W"," 1745",",,W","  140",",,W","  140",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-08","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  278",",,W",,,,,"   71",",,W"," 1658",",,W","  150",",,W","  150",",,W",,,"  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-09","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  272",",,W",,,,,"   72",",,W"," 1558",",,W","  150",",,W","  150",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-10","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  322",",,W","  272",",,W",,,,,"   55",",,W"," 1537",",,W","  130",",,W","  120",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-11","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  356",",,W","  261",",,W",,,,,"   34",",,W"," 1341",",,W","  150",",,W","   40",",,W",,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-12","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  356",",,W","  261",",,W",,,,,"   32",",,W"," 0640",",,W","  340",",,W","  330",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-13","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  372",",,W","  272",",,W",,,,,"   39",",,W"," 1629",",,W","  170",",,W","  160",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-14","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  261",",,W",,,,,"   54",",,W"," 1813",",,W","  160",",,W","  170",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-15","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  272",",,W",,,,,"   66",",,W"," 1638",",,W","  150",",,W","  160",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-16","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  283",",,W",,,,,"   67",",,W"," 1311",",,W","  150",",,W","  150",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-17","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  278",",,W",,,,,"   74",",,W"," 1620",",,W","  150",",,W","  150",",,W",,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-18","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  278",",,W",,,,,"   72",",,W"," 1350",",,W","  160",",,W","  160",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-19","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  278",",,W",,,,,"   73",",,W"," 1505",",,W","  140",",,W","  150",",,W",,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-20","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  272",",,W",,,,,"   68",",,W"," 1533",",,W","  140",",,W","  150",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-21","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  272",",,W",,,,,"   67",",,W"," 1314",",,W","  130",",,W","  130",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-22","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  272",",,W",,,,,"   49",",,W"," 0039",",,W","  120",",,W","  170",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-23","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","   15",",,W",,,,,"  339",",,W","  250",",,W",,,,,"   29",",,W"," 1508",",,W","  120",",,W","  120",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-24","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  250",",,W",,,,,"   55",",,W"," 0901",",,W","   50",",,W","   40",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-25","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  317",",,W","  250",",,W",,,,,"   59",",,W"," 1529",",,W","   30",",,W","  120",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-26","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  317",",,W","  233",",,W",,,,,"   42",",,W"," 1245",",,W","  120",",,W","   70",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-27","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  333",",,W","  244",",,W",,,,,"   47",",,W"," 0730",",,W","  140",",,W","  330",",,W",,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-28","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  278",",,W",,,,,"   78",",,W"," 1540",",,W","  150",",,W","  140",",,W",,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-29","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  278",",,W",,,,,"   78",",,W"," 1645",",,W","  140",",,W","  150",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-07-30","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  278",",,W",,,,,"   64",",,W"," 2004",",,W","  140",",,W","  150",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-01","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  333",",,W","  256",",,W",,,,,"   43",",,W"," 1644",",,W","  130",",,W","  130",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-02","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  339",",,W","  256",",,W",,,,,"   35",",,W"," 1642",",,W","  120",",,W","  130",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-03","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  328",",,W","  261",",,W",,,,,"   40",",,W"," 1503",",,W","  140",",,W","  130",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-04","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  272",",,W",,,,,"   48",",,W"," 2243",",,W","  130",",,W","  150",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-05","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    8",",,W",,,,,"  339",",,W","  267",",,W",,,,,"   58",",,W"," 1721",",,W","  130",",,W","  130",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-06","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,"  344",",,W","  267",",,W",,,,,"   57",",,W"," 2333",",,W","  130",",,W","  160",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-07","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  350",",,W","  283",",,W",,,,,"   69",",,W"," 1519",",,W","  140",",,W","  140",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-08","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  289",",,W",,,,,"   84",",,W"," 1457",",,W","  150",",,W","  140",",,W",,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-09","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  283",",,W",,,,,"   78",",,W"," 0019",",,W","  150",",,W","  170",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-10","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  283",",,W",,,,,"   68",",,W"," 0229",",,W","  130",",,W","  170",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-11","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  283",",,W",,,,,"   65",",,W"," 1644",",,W","  150",",,W","  140",",,W",,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-12","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  278",",,W",,,,,"   71",",,W"," 1747",",,W","  150",",,W","  150",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-13","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  350",",,W","  278",",,W",,,,,"   67",",,W"," 1419",",,W","  140",",,W","  140",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-14","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  272",",,W",,,,,"   47",",,W"," 1600",",,W","  130",",,W","  130",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-15","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  261",",,W",,,,,"   46",",,W"," 1805",",,W","  130",",,W","  150",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-16","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  267",",,W",,,,,"   57",",,W"," 1842",",,W","  130",",,W","  140",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-17","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  278",",,W",,,,,"   68",",,W"," 1448",",,W","  150",",,W","  140",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-18","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  278",",,W",,,,,"   72",",,W"," 1658",",,W","  140",",,W","  150",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-19","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  350",",,W","  278",",,W",,,,,"   66",",,W"," 1612",",,W","  140",",,W","  140",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-20","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  272",",,W",,,,,"   55",",,W"," 1542",",,W","  130",",,W","  120",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-21","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  344",",,W","  267",",,W",,,,,"   56",",,W"," 1451",",,W","  130",",,W","  130",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-22","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US",,,,,,,"  339",",,W","  272",",,W",,,,,"   55",",,W"," 1818",",,W","  120",",,W","  110",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-23","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  339",",,W","  272",",,W",,,,,"   58",",,W"," 1632",",,W","  120",",,W","  120",",,W",,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-24","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0","T,,W",,,,,"  333",",,W","  278",",,W",,,,,"   46",",,W"," 1618",",,W","  120",",,W","  110",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-25","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","   20",",,W",,,,,"  333",",,W","  283",",,W",,,,,"   57",",,W"," 1854",",,W","  160",",,W","  150",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-26","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  350",",,W","  278",",,W",,,,,"   73",",,W"," 1706",",,W","  160",",,W","  160",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012926","2019-08-27","27.68333","-97.28333","5.5","CORPUS CHRISTI NAS, TX US","    0",",,W",,,,,"  350",",,W","  283",",,W",,,,,"   70",",,W"," 0805",",,W","  140",",,W","  320",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
