"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013833","2018-12-18","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   33",",,W","    1",",,W",,,,,"   90","H,,S",,,"  100",",,W","  120",",,W","   27",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-19","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  244",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   67",",,W","    9",",,W",,,,,"   99","H,,S",,,"  250",",,W","  270",",,W","   63",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-20","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   66",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   83",",,W","   36",",,W",,,,,"  117","H,,S",,,"  310",",,W","  310",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-21","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    3",",,W,2400","    0",",,H","    0",",,H","  106",",,W","    0",",,W","   41",",,W",,,,,"   81","H,,S",,,"  300",",,W","  310",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-22","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -16",",,W","   14",",,W",,,,,"   60","H,,S",,,"  180",",,W","  200",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-23","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   44",",,W","   26",",,W",,,,,"  123","H,,S",,,"  240",",,W","  260",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-24","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   22",",,W","   11",",,W",,,,,"   96","H,,S",,,"   50",",,W","   50",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-25","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   28",",,W","    7",",,W",,,,,"   97","H,,S",,,"  150",",,W","  140",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-26","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   15",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   94",",,W","   29",",,W",,,,,"  138","H,,S",,,"  140",",,W","  130",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-27","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US"," 1478",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  128",",,W","   57",",,W",,,,,"  164","H,,S",,,"  140",",,W","  130",",,W","  116",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-28","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  462",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  128",",,W","   23",",,W",,,,,"  172","H,,S",,,"  200",",,W","  210",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-29","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  152",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  100",",,W","   23",",,W",,,,,"  119","H,,S",,,"   20",",,W","   30",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-30","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  206",",,W","  106",",,W","   13",",,W",,,,,"  122","H,,S",,,"  150",",,W","  150",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2018-12-31","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   94",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  172",",,W","   55",",,W",,,,,"  204","H,,S",,,"  180",",,W","  180",",,W","   94",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-01","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   15",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  150",",,W",,,,,,,"  169","H,,S",,,"  360",",,W",,,"   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-02","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  150",",,W","  117",",,W","   22",",,W",,,,,"  142","H,,S",,,"  340",",,W","  340",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-03","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  363",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  106",",,W","   25",",,W",,,,,"  123","H,,S",,,"   90",",,W","   90",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-04","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  167",",,W","   83",",,W","   51",",,W",,,,,"  121","H,,S",,,"  290",",,W","  240",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-05","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   28",",,W",,,,,,,"   94","H,,S",,,"  300",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-06","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-07","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-08","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  111",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-09","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   50",",,W",,,,,,,"  136","H,,S",,,"  350",",,W","  350",",,W","   49",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-10","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -10",",,W","   19",",,W",,,,,"   66","H,,S",,,"   30",",,W","   10",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-11","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -10",",,W","   10",",,W",,,,,"   53","H,,S",,,"  150",",,W","  150",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-12","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   30",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   33",",,W","   22",",,W",,,,,"   96","H,,S",,,"  190",",,W","  200",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-13","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   50",",,W","   36",",,W",,,,,"   99","H,,S",,,"  310",",,W","  310",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-14","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","   44",",,W","   32",",,W",,,,,"   57","H,,S",,,"  350",",,W","   10",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-15","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   33",",,W","   19",",,W",,,,,"   61","H,,S",,,"   20",",,W","   10",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-16","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","    6",",,W","    4",",,W",,,,,"   71","H,,S",,,"  150",",,W","  310",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-17","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   13",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   15",",,W",,,,,"   91","H,,S",,,"  160",",,W","  180",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-18","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  122",",,W","   13",",,W",,,,,"  141","H,,S",,,"  170",",,W","  170",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-19","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  109",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   39",",,W","   65",",,W",,,,,"  168","H,,S",,,"  300",",,W","  300",",,W","  165",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-20","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","   78",",,W","  -10",",,W","   47",",,W",,,,,"   42","H,,S",,,"  320",",,W","  330",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-21","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -27",",,W","   15",",,W",,,,,"   33","H,,S",,,"  130",",,W","   90",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-22","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   -5",",,W","   34",",,W",,,,,"   73","H,,S",,,"  120",",,W","  130",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-23","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  726",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   33",",,W","   39",",,W",,,,,"  159","H,,S",,,"  300",",,W","  290",",,W","  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-24","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   11",",,W","   31",",,W",,,,,"   57","H,,S",,,"  310",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-25","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -16",",,W","    7",",,W",,,,,"   46","H,,S",,,"  310",",,W","  290",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-26","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  -21",",,W","    5",",,W",,,,,"   53","H,,S",,,"  130",",,W","  100",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-27","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   28",",,W","    6",",,W",,,,,"   82","H,,S",,,"  240",",,W","  260",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-28","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   11",",,W","   27",",,W",,,,,"   92","H,,S",,,"  190",",,W","  160",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-29","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   76",",,W,2400",,,,,"  111",",,W","    6",",,W","   48",",,W",,,,,"   71","H,,S",,,"  320",",,W","  330",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-30","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -21",",,W","    8",",,W",,,,,"   31","H,,S",,,"  350",",,W","   10",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-01-31","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   -5",",,W","   15",",,W",,,,,"   74","H,,S",,,"  140",",,W","  140",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-01","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   39",",,W","    7",",,W",,,,,"   87","H,,S",,,"  110",",,W","   70",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-02","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   44",",,W","    9",",,W",,,,,"   93","H,,S",,,"   90",",,W","   90",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-03","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    3",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  111",",,W","    8",",,W",,,,,"  148","H,,S",,,"  150",",,W","  150",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-04","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W","   28",",,W",,,,,"  172","H,,S",,,"  170",",,W","  170",",,W","   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-05","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  114",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  172",",,W","   26",",,W",,,,,"  192","H,,S",,,"  170",",,W","  170",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-06","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  256",",,W","  194",",,W","   38",",,W",,,,,"  214","H,,S",,,"  170",",,W","  170",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-07","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    3",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  144",",,W","   46",",,W",,,,,"  224","H,,S",,,"  320",",,W","  220",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-08","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W","   56",",,W","   53",",,W",,,,,"  129","H,,S",,,"  360",",,W","  350",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-09","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   50",",,W","   27",",,W",,,,,"   77","H,,S",,,"   30",",,W","   10",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-10","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  217",",,W","   50",",,W","   24",",,W",,,,,"  113","H,,S",,,"  130",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-11","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  144",",,W","   25",",,W",,,,,"  169","H,,S",,,"  180",",,W","  170",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-12","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  312",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   67",",,W","   34",",,W",,,,,"  171","H,,S",,,"  290",",,W","  290",",,W","  116",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-13","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   17",",,W","   11",",,W",,,,,"   92","H,,S",,,"   20",",,W","   20",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-14","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   39",",,W","   33",",,W",,,,,"  108","H,,S",,,"  180",",,W","  180",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-15","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  111",",,W","   24",",,W",,,,,"  157","H,,S",,,"  180",",,W","  170",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-16","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  150",",,W","   23",",,W",,,,,"  184","H,,S",,,"  360",",,W","  360",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-17","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  272",",,W","  133",",,W","   41",",,W",,,,,"  211","H,,S",,,"  350",",,W","  190",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-18","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   89",",,W","   47",",,W",,,,,"  128","H,,S",,,"   40",",,W","   40",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-19","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   43",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   89",",,W","   26",",,W",,,,,"  105","H,,S",,,"   90",",,W","  100",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-20","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  442",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  117",",,W","   43",",,W",,,,,"  178","H,,S",,,"  180",",,W","  180",",,W","  116",",,W","  143",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-21","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   10",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   16",",,W",,,,,"  156","H,,S",,,"  180",",,W","  180",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-22","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   10",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  172",",,W","   28",",,W",,,,,"  216","H,,S",,,"  160",",,W","  150",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-23","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  213",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  200",",,W","   51",",,W",,,,,"  239","H,,S",,,"  190",",,W","  190",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-24","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   61",",,W","   37",",,W",,,,,"  174","H,,S",,,"  360",",,W","  340",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-25","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   28",",,W","   21",",,W",,,,,"   97","H,,S",,,"   80",",,W","   80",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-26","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   13",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   89",",,W","    5",",,W",,,,,"  131","H,,S",,,"  110",",,W","   50",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00013833","2019-02-27","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","   20",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  128",",,W","   16",",,W",,,,,"  167","H,,S",,,"  140",",,W","  150",",,W","  107",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013833","2019-02-28","31.28194","-89.25306","46.0","HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","  330",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  167",",,W","   20",",,W",,,,,"  193","H,,S",,,"  310",",,W","  310",",,W","   81",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
