"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014702","2018-12-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    8",",,W",,,,,"  150",",,W","   17",",,W","   63",",,W",,," 1544",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  125",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   50",",,W","  -32",",,W","   33",",,W",,," 0055",",,W",,,,,"  280",",,W","  300",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   28",",,W","  -32",",,W","   13",",,W",,," 1152",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   33",",,W","  -60",",,W","   34",",,W",,," 1148",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   44",",,W","  -82",",,W","   27",",,W",,," 1313",",,W",,,,,"  320",",,W","  330",",,W",,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   28",",,W","  -32",",,W","   30",",,W",,," 0810",",,W",,,,,"  330",",,W","  320",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   99",",,W",,,,,"   56",",,W","   -5",",,W","   17",",,W",,," 0248",",,W",,,,,"  140",",,W","  130",",,W",,,,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  100",",,W","  -16",",,W","   43",",,W",,," 1523",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   22",",,W","  -49",",,W","   11",",,W",,," 0041",",,W",,,,,"   10",",,W","  350",",,W",,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2018-12-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  107",",,W",,,,,"   67",",,W","  -38",",,W","   24",",,W",,," 1141",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   69",",,W",,,,,"  139",",,W","  -10",",,W","   51",",,W",,," 1037",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  148",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   22",",,W","  -38",",,W","   28",",,W",,," 0050",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"   78",",,W","  -10",",,W","   31",",,W",,," 1302",",,W",,,,,"  310",",,W","  290",",,W",,,,,"   94",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   83",",,W","    0",",,W","   35",",,W",,," 1019",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   51",",,W",,,,,"   50",",,W","   -5",",,W","   22",",,W",,," 1911",",,W",,,,,"  340",",,W","  330",",,W",,,,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-01-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   78",",,W","  -49",",,W","   52",",,W",,," 1803",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -10",",,W","  -82",",,W","   41",",,W",,," 0310",",,W",,,,,"  310",",,W","  300",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   13",",,W",,,,,"   17",",,W","  -32",",,W","   15",",,W",,," 2047",",,W",,,,,"  270",",,W","  270",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   48",",,W",,,,,"   67",",,W","    6",",,W","   51",",,W",,," 1342",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   17",",,W","  -49",",,W","   62",",,W",,," 1057",",,W",,,,,"  290",",,W","  300",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -21",",,W","  -99",",,W","   65",",,W",,," 1959",",,W",,,,,"  300",",,W","  300",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -27",",,W"," -110",",,W","   44",",,W",,," 1319",",,W",,,,,"  290",",,W","  320",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -16",",,W"," -105",",,W","   17",",,W",,," 0242",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"    6",",,W","  -99",",,W","   17",",,W",,," 1121",",,W",,,,,"  320",",,W","  350",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,,"   33",",,W"," -121",",,W","   17",",,W",,," 0924",",,W",,,,,"  300",",,W","  340",",,W",,,,,"   63",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   33",",,W","  -99",",,W","   32",",,W",,," 1504",",,W",,,,,"  320",",,W","  240",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   -5",",,W","  -99",",,W","   31",",,W",,," 0159",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   50",",,W","  -82",",,W","   12",",,W",,," 1345",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"    0",",,W","  -66",",,W","   27",",,W",,," 2359",",,W",,,,,"   90",",,W","   50",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   -5",",,W"," -143",",,W","   60",",,W",,," 1955",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,," -143",",,W"," -171",",,W","   77",",,W",,," 1535",",,W",,,,,"  300",",,W","  320",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,,"  -27",",,W"," -155",",,W","   41",",,W",,," 0051",",,W",,,,,"  300",",,W","  320",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,,"  100",",,W"," -121",",,W","   43",",,W",,," 1338",",,W",,,,,"  210",",,W","  210",",,W",,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  472",",,W",,,,,"  144",",,W","   17",",,W","   73",",,W",,," 1523",",,W",,,,,"  190",",,W","  180",",,W",,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   44",",,W","  -38",",,W","   45",",,W",,," 0053",",,W",,,,,"  280",",,W","  280",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   11",",,W","  -88",",,W","   16",",,W",,," 1501",",,W",,,,,"  240",",,W","  240",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   78",",,W","  -93",",,W","   33",",,W",,," 1419",",,W",,,,,"  170",",,W","  170",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   39",",,W","  -71",",,W","   35",",,W",,," 0412",",,W",,,,,"  310",",,W","  310",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   17",",,W","  -77",",,W","   26",",,W",,," 1949",",,W",,,,,"  110",",,W","  120",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  -10",",,W"," -149",",,W","   53",",,W",,," 1904",",,W",,,,,"  290",",,W","  280",",,W",,,,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-01-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -99",",,W"," -177",",,W","   51",",,W",,," 0914",",,W",,,,,"  260",",,W","  260",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -60",",,W"," -155",",,W","   33",",,W",,," 1353",",,W",,,,,"  260",",,W","  270",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   11",",,W"," -182",",,W","   30",",,W",,," 1221",",,W",,,,,"  220",",,W","  210",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   39",",,W","  -38",",,W","   17",",,W",,," 2250",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  172",",,W","    0",",,W","   26",",,W",,," 1233",",,W",,,,,"  210",",,W","  240",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  178",",,W","   28",",,W","   40",",,W",,," 1756",",,W",,,,,"  290",",,W","  290",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  180",",,W",,,,,"   50",",,W","  -10",",,W","   30",",,W",,," 0132",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   71",",,W",,,,,"   50",",,W","    6",",,W","   27",",,W",,," 1406",",,W",,,,,"   50",",,W","   60",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   46",",,W",,,,,"  128",",,W","  -16",",,W","   51",",,W",,," 2117",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  143",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   11",",,W","  -55",",,W","   71",",,W",,," 1311",",,W",,,,,"  300",",,W","  300",",,W",,,,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   22",",,W","  -66",",,W","   38",",,W",,," 1401",",,W",,,,,"  290",",,W","  280",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   28",",,W","  -55",",,W","   35",",,W",,," 2206",",,W",,,,,"  340",",,W","  340",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  218",",,W",,,,,"   17",",,W","  -99",",,W","   33",",,W",,," 2033",",,W",,,,,"  100",",,W","  100",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   94",",,W",,,,,"   50",",,W","   -5",",,W","   42",",,W",,," 1335",",,W",,,,,"  270",",,W","  270",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   33",",,W","  -38",",,W","   46",",,W",,," 1010",",,W",,,,,"  290",",,W","  280",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    5",",,W",,,,,"  100",",,W","  -38",",,W","   32",",,W",,," 2131",",,W",,,,,"  150",",,W","  200",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   67",",,W","  -21",",,W","   43",",,W",,," 1540",",,W",,,,,"  300",",,W","  320",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   28",",,W","  -71",",,W","   26",",,W",,," 0043",",,W",,,,,"  340",",,W","  330",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   53",",,W",,,,,"   -5",",,W","  -71",",,W","   31",",,W",,," 2303",",,W",,,,,"  310",",,W","  320",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   -5",",,W"," -110",",,W","   41",",,W",,," 1031",",,W",,,,,"  320",",,W","  320",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   18",",,W",,,,,"  -16",",,W"," -132",",,W","   19",",,W",,," 2024",",,W",,,,,"  160",",,W","  170",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  102",",,W",,,,,"   78",",,W","  -43",",,W","   35",",,W",,," 1503",",,W",,,,,"  300",",,W","  290",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   61",",,W","  -32",",,W","   30",",,W",,," 1125",",,W",,,,,"  320",",,W","  340",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   44",",,W","  -71",",,W","    8",",,W",,," 1537",",,W",,,,,"  210",",,W","  220",",,W",,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   71",",,W",,,,,"   67",",,W","    0",",,W","   38",",,W",,," 2236",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   44",",,W","  -21",",,W","   94",",,W",,," 1433",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  179",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -10",",,W","  -82",",,W","   77",",,W",,," 0050",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  -43",",,W"," -127",",,W","   34",",,W",,," 0248",",,W",,,,,"  300",",,W","  320",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-02-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   23",",,W",,,,,"  -10",",,W"," -110",",,W","   22",",,W",,," 1519",",,W",,,,,"  320",",,W","   10",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   33",",,W"," -116",",,W","   10",",,W",,," 1339",",,W",,,,,"  110",",,W","  200",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   18",",,W",,,,,"    6",",,W","  -27",",,W","   25",",,W",,," 1225",",,W",,,,,"   10",",,W","  360",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   13",",,W",,,,,"   56",",,W","  -60",",,W","   19",",,W",,," 1642",",,W",,,,,"  120",",,W","  120",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  185",",,W",,,,,"   39",",,W","  -55",",,W","   49",",,W",,," 2059",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -16",",,W"," -116",",,W","   26",",,W",,," 0019",",,W",,,,,"  290",",,W","  290",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -38",",,W"," -110",",,W","   50",",,W",,," 1249",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  -21",",,W"," -143",",,W","   38",",,W",,," 1209",",,W",,,,,"  300",",,W","  270",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   28",",,W"," -166",",,W","   28",",,W",,," 1414",",,W",,,,,"  240",",,W","  220",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   78",",,W"," -121",",,W","   19",",,W",,," 1741",",,W",,,,,"  110",",,W","  110",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  104",",,W",,,,,"   33",",,W","  -60",",,W","   35",",,W",,," 0926",",,W",,,,,"  100",",,W","  110",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   89",",,W","   22",",,W","   56",",,W",,," 1543",",,W",,,,,"  280",",,W","  270",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"   56",",,W","  -38",",,W","   51",",,W",,," 1048",",,W",,,,,"  320",",,W","  320",",,W",,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   67",",,W","  -71",",,W","   13",",,W",,," 1551",",,W",,,,,"  110",",,W","  120",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  100",",,W","   22",",,W","   24",",,W",,," 1718",",,W",,,,,"  160",",,W","  160",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   84",",,W",,,,,"  178",",,W","   50",",,W","   47",",,W",,," 1228",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  122",",,W","    6",",,W","   68",",,W",,," 1030",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-03-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"   50",",,W","  -21",",,W","   50",",,W",,," 0753",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
