"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00290407","2018-09-15","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-16","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  267",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-17","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  261",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-18","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  267",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-19","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   28",",,7,1700","    0",",,7","    0",",,7","  233",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-20","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    8",",,7,1700","    0",",,7","    0",",,7","  178",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-21","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  189",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-22","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-23","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-24","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","  -39",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-25","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   25",",,7,1700","    0",",,7","    0",",,7","  217",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-26","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   30",",,7,1700","    0",",,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-27","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","  -44",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-28","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  228",",,7","  -22",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-29","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00290407","2018-09-30","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-01","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-02","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-03","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   28",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-04","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    3",",,7,1700","    0",",,7","    0",",,7","  194",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-05","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  172",",,7","  -39",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-06","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","  -44",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-07","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-08","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  106",",,7","  -33",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-09","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   41",",,7,1700","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-10","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-11","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  128",",,7","   11",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-12","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-13","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","   22",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-14","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  107",",,7,1700","  152",",,7","  102",",,7","   61",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-15","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","    0",",,7","  -61",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-16","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","   72",",,7","  -50",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-17","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","   33",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-18","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  106",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-19","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  133",",,7","  -56",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-20","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  139",",,7","  -72",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-21","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","  -61",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-22","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  100",",,7","  -44",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-23","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  130",",,7,1700","    0",",,7","    0",",,7","   94",",,7","  -28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-24","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    5",",,7,1700","    0",",,7","    0",",,7","   61",",,7","   11",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-25","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-26","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  128",",,7","  -33",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-27","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","  -28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-28","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","  -28",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-29","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7","    0",",,7","  156",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-30","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  305",",,7,1700","  254",",,7","  152",",,7","  122",",,7","  -22",",,7",,,,,,,,,,,,,,
"USC00290407","2018-10-31","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   18",",,7,1700","   25",",,7","  102",",,7","    0",",,7","  -61",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-01","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   28",",,7"," -100",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-02","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   72",",,7"," -111",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-03","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   50",",,7","  -78",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-04","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,
"USC00290407","2018-11-05","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,
"USC00290407","2018-11-06","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   33",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-07","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   83",",,7","  -39",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-08","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   72",",,7","  -89",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-09","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   61",",,7"," -144",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-10","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   61",",,7","  -72",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-11","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"    0",",,7","  -94",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-12","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  191",",,7,1700","  102",",,7",,,"  -78",",,7"," -244",",,7",,,,,,,,,,,,,,
"USC00290407","2018-11-13","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-14","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-15","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-16","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-17","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-18","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-19","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-20","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-21","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-22","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-23","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-24","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    5",",,7,1700","   13",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-25","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-26","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-27","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-28","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-29","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-11-30","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-01","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-02","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  152",",,7,1700","  127",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-03","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-04","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-05","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-06","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    5",",,7,1700","    0","T,,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-07","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-08","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-09","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-10","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-11","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-12","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-13","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-14","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-15","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-16","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-17","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-18","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00290407","2018-12-19","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,
"USC00290407","2018-12-20","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   61",",,7"," -128",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-21","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   89",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-22","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   56",",,7","  -39",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-23","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   39",",,7"," -144",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-24","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   44",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-25","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   56",",,7"," -111",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-26","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","  114",",,7,1700","  203",",,7",,,"   33",",,7"," -100",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-27","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   30",",,7,1700","   38",",,7",,,"  -11",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-28","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -56",",,7"," -144",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-29","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -61",",,7"," -278",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-30","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -17",",,7"," -306",",,7",,,,,,,,,,,,,,
"USC00290407","2018-12-31","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    3",",,7,1700","    0","T,,7",,,"  -28",",,7"," -228",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-01","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   30",",,7,1700","  102",",,7",,,"  -61",",,7"," -156",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-02","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -39",",,7"," -256",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-03","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -11",",,7"," -244",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-04","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   44",",,7"," -222",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-05","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  106",",,7"," -222",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-06","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   67",",,7","  -89",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-07","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   -6",",,7","  -50",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-08","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   83",",,7"," -167",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-09","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    3",",,7,1700","    0","T,,7",,,"   72",",,7"," -161",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-10","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  100",",,7"," -106",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-11","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   13",",,7,1700","   25",",,7",,,"   72",",,7","  -39",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-12","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -17",",,7"," -178",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-13","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  -17",",,7","  -89",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-14","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   25",",,7,1700","  102",",,7",,,"   28",",,7"," -111",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-15","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   56",",,7"," -156",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-16","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   18",",,7,1700","   64",",,7",,,"   39",",,7","  -67",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-17","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   56",",,7","  -89",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-18","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   50",",,7","  -22",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-19","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   33",",,7"," -178",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-20","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   78",",,7"," -172",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-21","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","   30",",,7,1700","   38",",,7",,,"   67",",,7"," -100",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-22","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   50",",,7"," -100",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-23","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   -6",",,7"," -200",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-24","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   17",",,7"," -156",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-25","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   -6",",,7"," -144",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-26","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   17",",,7"," -217",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-27","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   50",",,7"," -189",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-28","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   28",",,7"," -156",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-29","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   22",",,7"," -200",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-30","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   44",",,7"," -244",",,7",,,,,,,,,,,,,,
"USC00290407","2019-01-31","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   56",",,7"," -156",",,7",,,,,,,,,,,,,,
"USC00290407","2019-02-01","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  133",",,7"," -172",",,7",,,,,,,,,,,,,,
"USC00290407","2019-02-02","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  156",",,7"," -144",",,7",,,,,,,,,,,,,,
"USC00290407","2019-02-03","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  122",",,7","   -6",",,7",,,,,,,,,,,,,,
"USC00290407","2019-02-04","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"  117",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00290407","2019-02-05","36.3949","-105.2852","2590.8","ANGEL FIRE 1 S, NM US","    0",",,7,1700","    0",",,7",,,"   89",",,7","   11",",,7",,,,,,,,,,,,,,
