"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00368449","2018-10-19","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","   22",",,7",,,,,"   28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-20","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    8",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   28",",,7",,,,,"   94",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-21","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   91",",,7,0700","    0","T,,7","    0",",,7","  139",",,7","   11",",,7",,,,,"   11",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-10-22","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   61",",,7","   11",",,7",,,,,"   28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-23","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   28",",,7",,,,,"   67",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-24","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   50",",,7",,,,,"   56",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-25","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   17",",,7",,,,,"   28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-26","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   11",",,7",,,,,"   28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-27","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  185",",,7,0700","    0",",,7","    0",",,7","   72",",,7","   22",",,7",,,,,"   50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-28","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  183",",,7,0700","    0",",,7","    0",",,7","   56",",,7","   39",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-29","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   69",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   44",",,7",,,,,"   78",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-30","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    8",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   39",",,7",,,,,"   50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-10-31","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   50",",,7",,,,,"   61",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-01","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   30",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   61",",,7",,,,,"  144",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-02","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   30",",,7,0700","    0",",,7","    0",",,7","  172",",,7","  111",",,7",,,,,"  144",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-03","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   23",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,"   56",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-04","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-05","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   84",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   -6",",,7",,,,,"   72",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-06","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   76",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   72",",,7",,,,,"  100",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-07","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   38",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   72",",,7",,,,,"   83",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-08","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","    6",",,7",,,,,"    6",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-09","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   89",",,7","    6",",,7",,,,,"   33",",,7,0700","    0",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-11-10","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  264",",,7,0700","    5",",,7","    0","T,,7","   39",",,7","  -22",",,7",,,,,"  -11",",,7,0700","    0",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-11-11","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","    6",",,7","  -22",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-12","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -28",",,7",,,,,"  -28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-13","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  132",",,7,0700","    0","T,,7","    0",",,7","   61",",,7","  -33",",,7",,,,,"   17",",,7,0700","    0",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-11-14","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   33",",,7","  -11",",,7",,,,,"   -6",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-15","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7","  -22",",,7",,,,,"  -17",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-16","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  386",",,7,0700","  292",",,7","  279",",,7","    0",",,7","  -33",",,7",,,,,"    0",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00368449","2018-11-17","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","  178",",,7","   17",",,7","    0",",,7",,,,,"   17",",,7,0700","    0",",I,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-18","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","  102",",,7","   33",",,7","    6",",,7",,,,,"   11",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-19","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    0",",,7","   51",",,7","   44",",,7","   11",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-20","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   61",",,7,0700","    0",",,7","   25",",,7","   22",",,7","   11",",,7",,,,,"   22",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-21","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   33",",,7","    0",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-22","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   11",",,7","  -89",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-23","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0","T,,7","  -50",",,7","  -89",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-24","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0","T,,7","   -6",",,7","  -83",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-25","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  130",",,7,0700","    0","T,,7","    0","T,,7","   28",",,7","  -22",",,7",,,,,"   28",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-11-26","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0",",,7","    0",",,7","   83",",,7","   11",",,7",,,,,"   72",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-27","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  117",",,7,0700","    0","T,,7","    0",",,7","   83",",,7","    0",",,7",,,,,"    0",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-28","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","    0",",,7","  -28",",,7",,,,,"  -28",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-29","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","  -22",",,7","  -33",",,7",,,,,"  -33",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-11-30","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   -6",",,7","  -33",",,7",,,,,"   -6",",,7,0700","    0",",,7",,,,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00368449","2018-12-01","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","   -6",",,7",,,,,"    6",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-02","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  150",",,7,0700","    0",",,7","    0",",,7","   50",",,7","    0",",,7",,,,,"   50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-03","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   50",",,7",,,,,"   72",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-04","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   72",",,7","    0",",,7",,,,,"    0",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-05","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   17",",,7","  -67",",,7",,,,,"  -56",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-06","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   22",",,7","  -61",",,7",,,,,"  -22",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-07","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   17",",,7","  -33",",,7",,,,,"  -33",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-08","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0","T,,7","  -17",",,7","  -39",",,7",,,,,"  -33",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-09","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","  -28",",,7","  -72",",,7",,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-10","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  -22",",,7","  -89",",,7",,,,,"  -61",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-11","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   -6",",,7","  -83",",,7",,,,,"  -78",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-12","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7","  -78",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-13","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","   -6",",,7",,,,,"    6",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-14","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    5",",,7,0700","    5",",,7","    0",",,7","   33",",,7","  -17",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-15","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   84",",,7,0700","    0",",,7","    0",",,7","   56",",,7","   28",",,7",,,,,"   33",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-16","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  338",",,7,0700","    0",",,7","    0",",,7","   56",",,7","   28",",,7",,,,,"   28",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-17","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   20",",,7,0700","    0","T,,7","    0",",,7","   50",",,7","   22",",,7",,,,,"   28",",,7,0700","    0",",,7","    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368449","2018-12-18","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","    0",",,7",,,,,"    6",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-19","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -50",",,7",,,,,"  -50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-20","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -56",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-21","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  173",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -39",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-22","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  231",",,7,0700","    0","T,,7","    0",",,7","  139",",,7","   11",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-23","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   17",",,7","    6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-24","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    0",",,7","    0",",,7","   39",",,7","    0",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-25","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   17",",,7","  -11",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-26","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   11",",,7","  -39",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-27","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-28","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  124",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -22",",,7",,,,,"   50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-29","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    8",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   33",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-30","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","   33",",,7","    0",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2018-12-31","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-01","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  224",",,7,0700","    0",",,7","    0",",,7","  144",",,7","  -22",",,7",,,,,"  122",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-02","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-03","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    5",",,7,0700","    0",",,7","    0",",,7","   44",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-04","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -11",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-05","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  168",",,7,0700","    0",",,7","    0",",,7","   39",",,7","    0",",,7",,,,,"   22",",,7,0700","    0",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-06","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   23",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   22",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-07","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -33",",,7",,,,,"  -33",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-08","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   20",",,7,0700","    0","T,,7","    0","T,,7","    6",",,7","  -33",",,7",,,,,"    6",",,7,0700","    0",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00368449","2019-01-09","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   79",",,7,0700","    0","T,,7","    0","T,,7","   72",",,7","    0",",,7",,,,,"   17",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-10","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   17",",,7","  -44",",,7",,,,,"  -33",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-11","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","  -22",",,7","  -67",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-12","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0",",,7","  -11",",,7","  -83",",,7",,,,,"  -78",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-13","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   36",",,7,0700","   25",",,7","   25",",,7","  -11",",,7","  -83",",,7",,,,,"  -50",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-14","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    3",",,7","   25",",,7","  -28",",,7","  -94",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-15","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","   25",",,7","   17",",,7","  -94",",,7",,,,,"  -39",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-16","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0",",,7","   25",",,7","  -11",",,7","  -39",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-17","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   -6",",,7","  -72",",,7",,,,,"  -61",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-18","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   10",",,7,0700","   15",",,7","   25",",,7","  -22",",,7","  -61",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-19","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","   25",",,7","    6",",,7","  -28",",,7",,,,,"   -6",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-20","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  267",",,7,0700","  178",",,7","  152",",,7","    6",",,7","  -22",",,7",,,,,"    6",",,7,0700","    0",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00368449","2019-01-21","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","  152",",,7","    6",",,7"," -183",",,7",,,,," -183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-22","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","  152",",,7"," -122",",,7"," -183",",,7",,,,," -156",",,7,0700","    0",",I,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-23","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0",",,7,0700","    0",",,7","  127",",,7","  -28",",,7"," -167",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-24","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","  254",",,7,0700","    0",",,7","   76",",,7","   67",",,7","  -28",",,7",,,,,"   56",",,7,0700","    0",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00368449","2019-01-25","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   56",",,7,0700","    0","T,,7","   76",",,7","   56",",,7","  -39",",,7",,,,,"  -39",",,7,0700","  762",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-26","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","   51",",,7","  -28",",,7"," -106",",,7",,,,," -106",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-27","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","   51",",,7","  -22",",,7"," -106",",,7",,,,,"  -22",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-28","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   15",",,7,0700","   20",",,7","   51",",,7","   11",",,7"," -133",",,7",,,,," -133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-29","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    8",",,7,0700","    8",",,7","   51",",,7","  -11",",,7"," -133",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-30","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   15",",,7,0700","   41",",,7","  102",",,7","  -22",",,7"," -133",",,7",,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-01-31","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    3",",,7,0700","    5",",,7","  102",",,7","  -94",",,7"," -206",",,7",,,,," -200",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-02-01","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","    0","T,,7,0700","    0","T,,7","   76",",,7"," -122",",,7"," -200",",,7",,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00368449","2019-02-02","40.7933","-77.8672","356.6","STATE COLLEGE, PA US","   15",",,7,0700","   15",",,7","  102",",,7"," -100",",,7"," -150",",,7",,,,," -139",",,7,0700","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
