"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024137","2018-12-22","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","    6",",,W"," -110",",,W","   53",",,W",,,,,,,"  -48","H,,S",,,,,"  260",",,W","  260",",,W","  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-23","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   50",",,W","  -60",",,W","   66",",,W",,,,,,,"  -14","H,,S",,,,,"  250",",,W","  250",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-24","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   22",",,W"," -110",",,W","   26",",,W",,,,,,,"  -23","H,,S",,,,,"  360",",,W","  270",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-25","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  -60",",,W"," -132",",,W","   11",",,W",,,,,,,"  -99","H,,S",,,,,"  100",",,W","  160",",,W","   36",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-26","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"    0","T,,W","  -27",",,W","  -99",",,W","   14",",,W",,,,,,,"  -64","H,,S",,,,,"   90",",,W","  120",",,W","   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-27","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  -66",",,W"," -110",",,W","   21",",,W",,,,,,,"  -77","H,,S",,,,,"  350",",,W","  350",",,W","   58",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-28","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   -5",",,W","  -99",",,W","   91",",,W",,,,,,,"  -63","H,,S",,,,,"  250",",,W","  250",",,W","  179",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-29","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   61",",,W","  -21",",,W","  138",",,W",,,,,,,"    8","H,,S",,,,,"  250",",,W","  240",",,W","  219",",,W","  268",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-30","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   13",",,W,2400",,,"    0","T,,W","   39",",,W"," -160",",,W","   85",",,W",,,,,,,"  -16","H,,S",,,,,"  350",",,W","  250",",,W","  157",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024137","2018-12-31","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W"," -121",",,W"," -210",",,W","   33",",,W",,,,,,," -146","H,,S",,,,,"  330",",,W","  320",",,W","  107",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-01","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"   30",",,W","  -21",",,W"," -199",",,W","   88",",,W",,,,,,," -112","H,,S",,,,,"  260",",,W","  260",",,W","  157",",,W","  188",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-02","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   44",",,W","  -32",",,W","  134",",,W",,,,,,,"   -1","H,,S",,,,,"  260",",,W","  260",",,W","  219",",,W","  268",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-03","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  111",",,W","   39",",,W","  144",",,W",,,,,,,"   59","H,,S",,,,,"  240",",,W","  240",",,W","  219",",,W","  264",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-04","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   78",",,W","   17",",,W","  135",",,W",,,,,,,"   59","H,,S",,,,,"  250",",,W","  240",",,W","  241",",,W","  309",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-05","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   50",",,W","  -43",",,W","   38",",,W",,,,,,,"   16","H,,S",,,,,"  260",",,W","  260",",,W","  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-06","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   67",",,W","  -43",",,W","   72",",,W",,,,,,,"   18","H,,S",,,,,"  240",",,W","  240",",,W","  179",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-07","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   33",",,W","  -66",",,W","   78",",,W",,,,,,,"  -21","H,,S",,,,,"  250",",,W","  260",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-08","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  -49",",,W"," -149",",,W","   44",",,W",,,,,,,"  -81","H,,S",,,,,"  250",",,W","  250",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-09","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   94",",,W"," -110",",,W","   52",",,W",,,,,,,"  -52","H,,S",,,,,"  250",",,W","  240",",,W","  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-10","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  100",",,W","  -32",",,W","   78",",,W",,,,,,,"   59","H,,S",,,,,"  250",",,W","  250",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-11","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   89",",,W","  -49",",,W","   25",",,W",,,,,,,"   12","H,,S",,,,,"  260",",,W","  270",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-12","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  128",",,W","  -77",",,W","   27",",,W",,,,,,,"   -1","H,,S",,,,,"  280",",,W","  270",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-13","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  144",",,W"," -116",",,W","   29",",,W",,,,,,,"   -8","H,,S",,,,,"  280",",,W","  280",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-14","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   94",",,W"," -105",",,W","   28",",,W",,,,,,,"  -13","H,,S",,,,,"  340",",,W","  340",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-15","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   22",",,W"," -121",",,W","   30",",,W",,,,,,,"  -44","H,,S",,,,,"  130",",,W","  130",",,W","   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-16","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","  -49",",,W"," -110",",,W","   21",",,W",,,,,,,"  -75","H,,S",,,,,"  360",",,W","  350",",,W","   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-17","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   43",",,W,2400",,,"    0","T,,W","  -60",",,W"," -143",",,W","   32",",,W",,,,,,,"  -84","H,,S",,,,,"  360",",,W","  350",",,W","   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-18","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   10",",,W,2400",,,"   80",",,W"," -116",",,W"," -166",",,W","   22",",,W",,,,,,," -129","H,,S",,,,,"  140",",,W","  140",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-19","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","   50",",,W"," -160",",,W","   63",",,W",,,,,,,"  -75","H,,S",,,,,"  250",",,W","  260",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-20","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   20",",,W,2400",,,"  130",",,W","   17",",,W","  -38",",,W","   46",",,W",,,,,,,"   -2","H,,S",,,,,"  260",",,W","  270",",,W","  125",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-21","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   64",",,W,2400",,,"  180",",,W","  -21",",,W"," -138",",,W","   59",",,W",,,,,,,"  -37","H,,S",,,,,"  340",",,W","  340",",,W","  107",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-22","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400","    0",",,H","   50",",,W","  -10",",,W"," -105",",,W","  121",",,W",,,,,,,"  -57","H,,S",,,,,"  260",",,W","  260",",,W","  197",",,W","  233",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-23","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   10",",,W,2400",,,"   50",",,W","   -5",",,W"," -138",",,W","   65",",,W",,,,,,,"  -32","H,,S",,,,,"  350",",,W","  350",",,W","  139",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-24","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","    0",",,W"," -182",",,W","   52",",,W",,,,,,," -119","H,,S",,,,,"  260",",,W","  260",",,W","  139",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-25","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   28",",,W","  -55",",,W","   78",",,W",,,,,,,"   -8","H,,S",,,,,"  260",",,W","  260",",,W","  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-26","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   30",",,W","   72",",,W","  -16",",,W","  125",",,W",,,,,,,"   14","H,,S",,,,,"  250",",,W","  260",",,W","  174",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-27","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   25",",,W,2400",,,"    0",",,W","   78",",,W","  -71",",,W","  102",",,W",,,,,,,"   35","H,,S",,,,,"  260",",,W","  250",",,W","  201",",,W","  250",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-28","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","  -49",",,W"," -177",",,W","   39",",,W",,,,,,,"  -74","H,,S",,,,,"  350",",,W","  350",",,W","  103",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-29","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","  -77",",,W"," -188",",,W","   19",",,W",,,,,,," -140","H,,S",,,,,"  140",",,W","  140",",,W","   54",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-30","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","   11",",,W"," -149",",,W","  101",",,W",,,,,,,"  -54","H,,S",,,,,"  270",",,W","  260",",,W","  174",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-01-31","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"   80",",,W","   67",",,W","  -21",",,W","  120",",,W",,,,,,,"   14","H,,S",,,,,"  250",",,W","  250",",,W","  170",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-01","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"    0",",,W","   94",",,W","  -32",",,W","   59",",,W",,,,,,,"   64","H,,S",,,,,"  240",",,W","  240",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-02","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"    0",",,W","   67",",,W"," -199",",,W","   88",",,W",,,,,,,"  -14","H,,S",,,,,"  350",",,W","  350",",,W","  161",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-03","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   15",",,W,2400",,,"    0","T,,W"," -199",",,W"," -260",",,W","   56",",,W",,,,,,," -218","H,,S",,,,,"  360",",,W","  360",",,W","   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-04","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   20",",,W,2400",,,"  100",",,W"," -243",",,W"," -266",",,W","   22",",,W",,,,,,," -258","H,,S",,,,,"  130",",,W","   40",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-05","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   20",",,W,2400",,,"  130",",,W"," -221",",,W"," -260",",,W","   17",",,W",,,,,,," -245","H,,S",,,,,"  130",",,W","  130",",,W","   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-06","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    5",",,W,2400",,,"  130",",,W"," -205",",,W"," -343",",,W","   11",",,W",,,,,,," -224","H,,S",,,,,"   10",",,W","   20",",,W","   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-07","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"  130",",,W"," -193",",,W"," -360",",,W","   12",",,W",,,,,,," -287","H,,S",,,,,"  130",",,W","  130",",,W","   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-08","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  130",",,W"," -182",",,W"," -227",",,W","   68",",,W",,,,,,," -202","H,,S",,,,,"  350",",,W","  340",",,W","  134",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-09","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  130",",,W"," -227",",,W"," -277",",,W","   59",",,W",,,,,,," -243","H,,S",,,,,"  360",",,W","  360",",,W","  107",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-10","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  130",",,W"," -243",",,W"," -305",",,W","   17",",,W",,,,,,," -273","H,,S",,,,,"  140",",,W","  150",",,W","   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-11","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  130",",,W"," -205",",,W"," -293",",,W","   17",",,W",,,,,,," -243","H,,S",,,,,"  350",",,W","  360",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-12","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"  130",",,W"," -193",",,W"," -227",",,W","   15",",,W",,,,,,," -219","H,,S",,,,,"  140",",,W","   10",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-13","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  130",",,W"," -182",",,W"," -255",",,W","   26",",,W",,,,,,," -199","H,,S",,,,,"   10",",,W","  360",",,W","   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-14","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  180",",,W"," -188",",,W"," -305",",,W","   13",",,W",,,,,,," -234","H,,S",,,,,"  100",",,W","   30",",,W","   36",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-15","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  180",",,W"," -132",",,W"," -227",",,W","   16",",,W",,,,,,," -183","H,,S",,,,,"  340",",,W","  350",",,W","   72",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-16","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  180",",,W"," -149",",,W"," -221",",,W","   63",",,W",,,,,,," -181","H,,S",,,,,"  340",",,W","  340",",,W","   98",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-17","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  200",",,W"," -177",",,W"," -271",",,W","   60",",,W",,,,,,," -187","H,,S",,,,,"  330",",,W","  330",",,W","   94",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-18","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  200",",,W"," -205",",,W"," -282",",,W","   19",",,W",,,,,,," -247","H,,S",,,,,"  150",",,W","  300",",,W","   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-19","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"  200",",,W","  -82",",,W"," -277",",,W","   37",",,W",,,,,,," -201","H,,S",,,,,"  260",",,W","  260",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-20","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  200",",,W","  -55",",,W"," -121",",,W","   72",",,W",,,,,,,"  -87","H,,S",,,,,"  360",",,W","  360",",,W","  125",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-21","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  150",",,W","  -99",",,W"," -221",",,W","   50",",,W",,,,,,," -134","H,,S",,,,,"  350",",,W","  360",",,W","  148",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-22","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"  150",",,W","  -43",",,W"," -255",",,W","   74",",,W",,,,,,," -148","H,,S",,,,,"  260",",,W","  260",",,W","  139",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-23","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  150",",,W","  -55",",,W"," -266",",,W","   77",",,W",,,,,,," -107","H,,S",,,,,"  350",",,W","  350",",,W","  170",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-24","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  150",",,W"," -193",",,W"," -282",",,W","   14",",,W",,,,,,," -233","H,,S",,,,,"  110",",,W","   80",",,W","   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-25","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  180",",,W"," -216",",,W"," -293",",,W","   15",",,W",,,,,,," -236","H,,S",,,,,"   70",",,W","   70",",,W","   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-26","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0","T,,W,2400",,,"  200",",,W"," -193",",,W"," -255",",,W","   36",",,W",,,,,,," -229","H,,S",,,,,"  340",",,W","  340",",,W","   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-27","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400","    0",",,H","  200",",,W","  -82",",,W"," -266",",,W","   19",",,W",,,,,,," -207","H,,S",,,,,"  260",",,W","  260",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-02-28","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    3",",,W,2400",,,"  200",",,W","  -66",",,W"," -160",",,W","   27",",,W",,,,,,,"  -88","H,,S",,,,,"  350",",,W","   10",",,W","   76",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-03-01","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","   28",",,W,2400",,,"  250",",,W","  -99",",,W"," -260",",,W","   68",",,W",,,,,,," -145","H,,S",,,,,"  360",",,W","   10",",,W","  148",",,W","  170",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024137","2019-03-02","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400",,,"  250",",,W"," -216",",,W"," -338",",,W","   22",",,W",,,,,,," -252","H,,S",,,,,"  280",",,W","  300",",,W","   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024137","2019-03-03","48.6033","-112.3752","1169.8","CUT BANK AIRPORT, MT US","    0",",,W,2400","    0",",,H","  250",",,W"," -182",",,W"," -360",",,W","   25",",,W",,,,,,," -276","H,,S",,,,,"  270",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
