"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00068151","2018-12-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  253",",,a","  183",",,a",,,,,"  212","H,,S"
"ASN00068151","2018-12-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  239",",,a","  196",",,a",,,,,"  203","H,,S"
"ASN00068151","2018-12-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   20",",,a","  224",",,a","  186",",,a",,,,,"  198","H,,S"
"ASN00068151","2018-12-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  241",",,a","  171",",,a",,,,,"  209","H,,S"
"ASN00068151","2018-12-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   36",",,a","  220",",,a","  196",",,a",,,,,"  194","H,,S"
"ASN00068151","2018-12-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  252",",,a","  217",",,a","  180",",,a",,,,,"  201","H,,S"
"ASN00068151","2018-12-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  186",",,a","  258",",,a","  191",",,a",,,,,"  219","H,,S"
"ASN00068151","2018-12-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    6",",,a","  255",",,a","  201",",,a",,,,,"  214","H,,S"
"ASN00068151","2018-12-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   50",",,a","  246",",,a","  186",",,a",,,,,"  219","H,,S"
"ASN00068151","2018-12-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  228",",,a","  204",",,a",,,,,"  207","H,,S"
"ASN00068151","2018-12-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  238",",,a","  193",",,a",,,,,"  213","H,,S"
"ASN00068151","2018-12-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  270",",,a","  191",",,a",,,,,"  215","H,,S"
"ASN00068151","2018-12-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  220",",,a","  187",",,a",,,,,"  181","H,,S"
"ASN00068151","2018-12-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  176",",,a","  195",",,a","  147",",,a",,,,,"  169","H,,S"
"ASN00068151","2018-12-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  162",",,a","  214",",,a","  146",",,a",,,,,"  182","H,,S"
"ASN00068151","2018-12-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  247",",,a","  147",",,a",,,,,"  211","H,,S"
"ASN00068151","2018-12-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  270",",,a","  183",",,a",,,,,"  220","H,,S"
"ASN00068151","2018-12-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  265",",,a","  183",",,a",,,,,"  222","H,,S"
"ASN00068151","2018-12-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  269",",,a","  188",",,a",,,,,"  232","H,,S"
"ASN00068151","2018-12-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  278",",,a","  206",",,a",,,,,"  224","H,,S"
"ASN00068151","2018-12-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  263",",,a","  194",",,a",,,,,"  219","H,,S"
"ASN00068151","2018-12-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  253",",,a","  196",",,a",,,,,"  222","H,,S"
"ASN00068151","2018-12-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  254",",,a","  206",",,a",,,,,"  226","H,,S"
"ASN00068151","2019-01-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    8",",,a","  257",",,a","  203",",,a",,,,,"  230","H,,S"
"ASN00068151","2019-01-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  257",",,a","  201",",,a",,,,,"  222","H,,S"
"ASN00068151","2019-01-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  256",",,a","  205",",,a",,,,,"  228","H,,S"
"ASN00068151","2019-01-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  267",",,a","  207",",,a",,,,,"  231","H,,S"
"ASN00068151","2019-01-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  233",",,a","  207",",,a",,,,,"  185","H,,S"
"ASN00068151","2019-01-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  104",",,a","  216",",,a","  154",",,a",,,,,"  201","H,,S"
"ASN00068151","2019-01-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  230",",,a","  171",",,a",,,,,"  211","H,,S"
"ASN00068151","2019-01-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   22",",,a","  257",",,a","  200",",,a",,,,,"  212","H,,S"
"ASN00068151","2019-01-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  194",",,a","  230",",,a","  194",",,a",,,,,"  194","H,,S"
"ASN00068151","2019-01-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   36",",,a","  200",",,a","  170",",,a",,,,,"  191","H,,S"
"ASN00068151","2019-01-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   22",",,a","  253",",,a","  174",",,a",,,,,"  217","H,,S"
"ASN00068151","2019-01-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   30",",,a","  289",",,a","  195",",,a",,,,,"  236","H,,S"
"ASN00068151","2019-01-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  222",",,a","  206",",,a",,,,,"  208","H,,S"
"ASN00068151","2019-01-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  268",",,a","  194",",,a",,,,,"  232","H,,S"
"ASN00068151","2019-01-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  261",",,a","  214",",,a",,,,,"  231","H,,S"
"ASN00068151","2019-01-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  292",",,a","  207",",,a",,,,,"  239","H,,S"
"ASN00068151","2019-01-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  274",",,a","  215",",,a",,,,,"  241","H,,S"
"ASN00068151","2019-01-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  307",",,a","  217",",,a",,,,,"  237","H,,S"
"ASN00068151","2019-01-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   60",",,a","  220",",,a","  211",",,a",,,,,"  201","H,,S"
"ASN00068151","2019-01-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  243",",,a","  186",",,a",,,,,"  220","H,,S"
"ASN00068151","2019-01-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  267",",,a","  199",",,a",,,,,"  235","H,,S"
"ASN00068151","2019-01-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  283",",,a","  210",",,a",,,,,"  239","H,,S"
"ASN00068151","2019-01-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  235",",,a","  216",",,a",,,,,"  217","H,,S"
"ASN00068151","2019-01-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    6",",,a","  254",",,a","  207",",,a",,,,,"  230","H,,S"
"ASN00068151","2019-01-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  286",",,a","  201",",,a",,,,,"  249","H,,S"
"ASN00068151","2019-01-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  269",",,a","  222",",,a",,,,,"  231","H,,S"
"ASN00068151","2019-01-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   32",",,a","  284",",,a","  212",",,a",,,,,"  219","H,,S"
"ASN00068151","2019-01-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  239",",,a","  202",",,a",,,,,"  224","H,,S"
"ASN00068151","2019-01-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  272",",,a","  203",",,a",,,,,"  232","H,,S"
"ASN00068151","2019-01-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   58",",,a","  264",",,a","  214",",,a",,,,,"  235","H,,S"
"ASN00068151","2019-01-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  351",",,a","  212",",,a",,,,,"  219","H,,S"
"ASN00068151","2019-02-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    8",",,a","  197",",,a","  171",",,a",,,,,"  186","H,,S"
"ASN00068151","2019-02-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   62",",,a","  246",",,a","  171",",,a",,,,,"  224","H,,S"
"ASN00068151","2019-02-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   52",",,a","  276",",,a","  193",",,a",,,,,"  240","H,,S"
"ASN00068151","2019-02-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  284",",,a","  217",",,a",,,,,"  232","H,,S"
"ASN00068151","2019-02-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   16",",,a","  221",",,a","  210",",,a",,,,,"  211","H,,S"
"ASN00068151","2019-02-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   50",",,a","  261",",,a","  202",",,a",,,,,"  237","H,,S"
"ASN00068151","2019-02-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  277",",,a","  210",",,a",,,,,"  238","H,,S"
"ASN00068151","2019-02-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  301",",,a","  209",",,a",,,,,"  224","H,,S"
"ASN00068151","2019-02-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  206",",,a","  295",",,a","  192",",,a",,,,,"  214","H,,S"
"ASN00068151","2019-02-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  215",",,a","  165",",,a",,,,,"  187","H,,S"
"ASN00068151","2019-02-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  266",",,a","  153",",,a",,,,,"  233","H,,S"
"ASN00068151","2019-02-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  341",",,a","  189",",,a",,,,,"  235","H,,S"
"ASN00068151","2019-02-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  212",",,a","  162",",,a",,,,,"  188","H,,S"
"ASN00068151","2019-02-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  231",",,a","  169",",,a",,,,,"  203","H,,S"
"ASN00068151","2019-02-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  244",",,a","  182",",,a",,,,,"  208","H,,S"
"ASN00068151","2019-02-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  252",",,a","  182",",,a",,,,,"  223","H,,S"
"ASN00068151","2019-02-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  296",",,a","  198",",,a",,,,,"  239","H,,S"
"ASN00068151","2019-02-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  276",",,a","  203",",,a",,,,,"  232","H,,S"
"ASN00068151","2019-02-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  201",",,a","  194",",,a",,,,,"  193","H,,S"
"ASN00068151","2019-02-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  211",",,a","  180",",,a",,,,,"  192","H,,S"
"ASN00068151","2019-02-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  256",",,a","  206",",,a","  172",",,a",,,,,"  196","H,,S"
"ASN00068151","2019-02-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  204",",,a","  172",",,a",,,,,"  191","H,,S"
"ASN00068151","2019-02-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  213",",,a","  178",",,a",,,,,"  198","H,,S"
"ASN00068151","2019-02-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  211",",,a","  184",",,a",,,,,"  202","H,,S"
"ASN00068151","2019-02-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  239",",,a","  184",",,a",,,,,"  201","H,,S"
"ASN00068151","2019-02-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  272",",,a","  162",",,a",,,,,"  227","H,,S"
"ASN00068151","2019-02-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  227",",,a","  203",",,a",,,,,"  210","H,,S"
"ASN00068151","2019-02-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   20",",,a","  270",",,a","  194",",,a",,,,,"  228","H,,S"
"ASN00068151","2019-03-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  271",",,a","  195",",,a",,,,,"  228","H,,S"
"ASN00068151","2019-03-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   72",",,a","  261",",,a","  195",",,a",,,,,"  222","H,,S"
"ASN00068151","2019-03-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    6",",,a","  278",",,a","  186",",,a",,,,,"  238","H,,S"
"ASN00068151","2019-03-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  274",",,a","  210",",,a",,,,,"  236","H,,S"
"ASN00068151","2019-03-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  270",",,a","  208",",,a",,,,,"  238","H,,S"
"ASN00068151","2019-03-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  279",",,a","  216",",,a",,,,,"  191","H,,S"
"ASN00068151","2019-03-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  220",",,a","  159",",,a",,,,,"  187","H,,S"
"ASN00068151","2019-03-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  266",",,a","  162",",,a",,,,,"  222","H,,S"
"ASN00068151","2019-03-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  217",",,a","  170",",,a",,,,,"  199","H,,S"
"ASN00068151","2019-03-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  270",",,a","  173",",,a",,,,,"  230","H,,S"
"ASN00068151","2019-03-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  241",",,a","  196",",,a",,,,,"  220","H,,S"
"ASN00068151","2019-03-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  303",",,a","  191",",,a",,,,,"  215","H,,S"
"ASN00068151","2019-03-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   34",",,a","  192",",,a","  169",",,a",,,,,"  184","H,,S"
"ASN00068151","2019-03-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  218",",,a","  171",",,a",,,,,"  197","H,,S"
"ASN00068151","2019-03-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  536",",,a","  215",",,a","  176",",,a",,,,,"  201","H,,S"
"ASN00068151","2019-03-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  260",",,a","  231",",,a","  183",",,a",,,,,"  213","H,,S"
"ASN00068151","2019-03-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  214",",,a","  204",",,a",,,,,"  187","H,,S"
"ASN00068151","2019-03-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  338",",,a","  228",",,a","  165",",,a",,,,,"  212","H,,S"
"ASN00068151","2019-03-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  235",",,a","  171",",,a",,,,,"  217","H,,S"
"ASN00068151","2019-03-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   22",",,a","  233",",,a","  205",",,a",,,,,"  216","H,,S"
"ASN00068151","2019-03-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  112",",,a","  236",",,a","  200",",,a",,,,,"  214","H,,S"
"ASN00068151","2019-03-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  244",",,a","  201",",,a",,,,,"  207","H,,S"
"ASN00068151","2019-03-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   22",",,a","  246",",,a","  185",",,a",,,,,"  225","H,,S"
"ASN00068151","2019-03-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  249",",,a","  196",",,a",,,,,"  236","H,,S"
"ASN00068151","2019-03-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  256",",,a","  226",",,a",,,,,"  207","H,,S"
"ASN00068151","2019-03-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  211",",,a","  159",",,a",,,,,"  187","H,,S"
"ASN00068151","2019-03-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   12",",,a","  213",",,a","  161",",,a",,,,,"  186","H,,S"
"ASN00068151","2019-03-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  241",",,a","  156",",,a",,,,,"  213","H,,S"
"ASN00068151","2019-03-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  259",",,a","  185",",,a",,,,,"  207","H,,S"
"ASN00068151","2019-03-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   90",",,a","  224",",,a","  165",",,a",,,,,"  149","H,,S"
"ASN00068151","2019-03-31","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    6",",,a","  207",",,a","  119",",,a",,,,,"  168","H,,S"
"ASN00068151","2019-04-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   24",",,a","  192",",,a","  129",",,a",,,,,"  177","H,,S"
"ASN00068151","2019-04-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   50",",,a","  219",",,a","  151",",,a",,,,,"  185","H,,S"
"ASN00068151","2019-04-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  254",",,a","  155",",,a",,,,,"  213","H,,S"
"ASN00068151","2019-04-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  212",",,a","  187",",,a",,,,,"  193","H,,S"
"ASN00068151","2019-04-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   10",",,a","  224",",,a","  184",",,a",,,,,"  191","H,,S"
"ASN00068151","2019-04-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  243",",,a","  173",",,a",,,,,"  208","H,,S"
"ASN00068151","2019-04-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  249",",,a","  179",",,a",,,,,"  217","H,,S"
"ASN00068151","2019-04-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  295",",,a","  182",",,a",,,,,"  247","H,,S"
"ASN00068151","2019-04-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  249",",,a","  199",",,a",,,,,"  169","H,,S"
"ASN00068151","2019-04-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  174",",,a","  147",",,a",,,,,"  159","H,,S"
"ASN00068151","2019-04-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  194",",,a","  146",",,a",,,,,"  171","H,,S"
"ASN00068151","2019-04-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  209",",,a","  158",",,a",,,,,"  176","H,,S"
"ASN00068151","2019-04-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  223",",,a","  153",",,a",,,,,"  192","H,,S"
"ASN00068151","2019-04-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  204",",,a","  169",",,a",,,,,"  179","H,,S"
"ASN00068151","2019-04-15","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  214",",,a","  163",",,a",,,,,"  180","H,,S"
"ASN00068151","2019-04-16","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  226",",,a","  148",",,a",,,,,"  184","H,,S"
"ASN00068151","2019-04-17","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  236",",,a","  152",",,a",,,,,"  195","H,,S"
"ASN00068151","2019-04-18","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  256",",,a","  155",",,a",,,,,"  193","H,,S"
"ASN00068151","2019-04-19","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  210",",,a","  168",",,a",,,,,"  189","H,,S"
"ASN00068151","2019-04-20","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  234",",,a","  172",",,a",,,,,"  206","H,,S"
"ASN00068151","2019-04-21","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    4",",,a","  246",",,a","  183",",,a",,,,,"  209","H,,S"
"ASN00068151","2019-04-22","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  246",",,a","  189",",,a",,,,,"  204","H,,S"
"ASN00068151","2019-04-23","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  218",",,a","  175",",,a",,,,,"  192","H,,S"
"ASN00068151","2019-04-24","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  238",",,a","  171",",,a",,,,,"  203","H,,S"
"ASN00068151","2019-04-25","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  227",",,a","  177",",,a",,,,,"  197","H,,S"
"ASN00068151","2019-04-26","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  241",",,a","  179",",,a",,,,,"  178","H,,S"
"ASN00068151","2019-04-27","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   72",",,a","  168",",,a","  139",",,a",,,,,"  139","H,,S"
"ASN00068151","2019-04-28","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  205",",,a","  121",",,a",,,,,"  160","H,,S"
"ASN00068151","2019-04-29","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  197",",,a","  125",",,a",,,,,"  169","H,,S"
"ASN00068151","2019-04-30","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  234",",,a","  143",",,a",,,,,"  200","H,,S"
"ASN00068151","2019-05-01","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  224",",,a","  185",",,a",,,,,"  201","H,,S"
"ASN00068151","2019-05-02","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  235",",,a","  187",",,a",,,,,"  207","H,,S"
"ASN00068151","2019-05-03","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  206",",,a","  193",",,a",,,,,"  180","H,,S"
"ASN00068151","2019-05-04","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  188",",,a","  150",",,a",,,,,"  161","H,,S"
"ASN00068151","2019-05-05","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   96",",,a","  175",",,a","  133",",,a",,,,,"  158","H,,S"
"ASN00068151","2019-05-06","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","  146",",,a","  179",",,a","  122",",,a",,,,,"  146","H,,S"
"ASN00068151","2019-05-07","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  212",",,a","  113",",,a",,,,,"  163","H,,S"
"ASN00068151","2019-05-08","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  183",",,a","  134",",,a",,,,,"  145","H,,S"
"ASN00068151","2019-05-09","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  195",",,a","  110",",,a",,,,,"  160","H,,S"
"ASN00068151","2019-05-10","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  164",",,a","  127",",,a",,,,,"  129","H,,S"
"ASN00068151","2019-05-11","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","   14",",,a","  174",",,a","  107",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-05-12","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    2",",,a","  193",",,a","  115",",,a",,,,,"  147","H,,S"
"ASN00068151","2019-05-13","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  218",",,a","  110",",,a",,,,,"  174","H,,S"
"ASN00068151","2019-05-14","-35.0936","150.8049","85.0","JERVIS BAY POINT PERPENDICULA, AS","    0",",,a","  181",",,a","  142",",,a",,,,,"  150","H,,S"
